Disc Threshold [V]	D2, v1J2, 09.12. First	D2, v1J2, 09.12. First
33.24	-2	-7.36136582491468E-5
33.26	-1	-3.68068291245734E-5
33.28	4	1.47227316498294E-4
33.3	-4	-1.47227316498294E-4
33.32	3	1.1042048737372E-4
33.34	-4	-1.47227316498294E-4
33.36	-4	-1.47227316498294E-4
33.38	3	1.1042048737372E-4
33.4	1	3.68068291245734E-5
33.42	3	1.1042048737372E-4
33.44	-1	-3.68068291245734E-5
33.46	3	1.1042048737372E-4
33.48	-6	-2.2084097474744E-4
33.5	13	4.78488778619454E-4
33.52	3	1.1042048737372E-4
33.54	-1	-3.68068291245734E-5
33.56	-2	-7.36136582491468E-5
33.58	3	1.1042048737372E-4
33.6	1	3.68068291245734E-5
33.62	4	1.47227316498294E-4
33.64	-1	-3.68068291245734E-5
33.66	-1	-3.68068291245734E-5
33.68	1	3.68068291245734E-5
33.7	-5	-1.84034145622867E-4
33.72	1	3.68068291245734E-5
33.74	2	7.36136582491468E-5
33.76	3	1.1042048737372E-4
33.78	3	1.1042048737372E-4
33.8	-3	-1.1042048737372E-4
33.82	9	3.31261462121161E-4
33.84	3	1.1042048737372E-4
33.86	-5	-1.84034145622867E-4
33.88	-6	-2.2084097474744E-4
33.9	1	3.68068291245734E-5
33.92	1	3.68068291245734E-5
33.94	-1	-3.68068291245734E-5
33.96	-2	-7.36136582491468E-5
33.98	0	0
34	-2	-7.36136582491468E-5
34.02	-1	-3.68068291245734E-5
34.04	0	0
34.06	0	0
34.08	5	1.84034145622867E-4
34.1	9	3.31261462121161E-4
34.12	0	0
34.14	1	3.68068291245734E-5
34.16	7	2.57647803872014E-4
34.18	3	1.1042048737372E-4
34.2	1	3.68068291245734E-5
34.22	-2	-7.36136582491468E-5
34.24	-2	-7.36136582491468E-5
34.26	-2	-7.36136582491468E-5
34.28	-5	-1.84034145622867E-4
34.3	-2	-7.36136582491468E-5
34.32	3	1.1042048737372E-4
34.34	-4	-1.47227316498294E-4
34.36	-4	-1.47227316498294E-4
34.38	1	3.68068291245734E-5
34.4	1	3.68068291245734E-5
34.42	1	3.68068291245734E-5
34.44	0	0
34.46	-2	-7.36136582491468E-5
34.48	1	3.68068291245734E-5
34.5	2	7.36136582491468E-5
34.52	2	7.36136582491468E-5
34.54	1	3.68068291245734E-5
34.56	8	2.94454632996587E-4
34.58	5	1.84034145622867E-4
34.6	-5	-1.84034145622867E-4
34.62	3	1.1042048737372E-4
34.64	-2	-7.36136582491468E-5
34.66	-1	-3.68068291245734E-5
34.68	-1	-3.68068291245734E-5
34.7	0	0
34.72	-6	-2.2084097474744E-4
34.74	-5	-1.84034145622867E-4
34.76	1	3.68068291245734E-5
34.78	-10	-3.68068291245734E-4
34.8	-3	-1.1042048737372E-4
34.82	-1	-3.68068291245734E-5
34.84	-2	-7.36136582491468E-5
34.86	3	1.1042048737372E-4
34.88	5	1.84034145622867E-4
34.9	6	2.2084097474744E-4
34.92	1	3.68068291245734E-5
34.94	-1	-3.68068291245734E-5
34.96	-3	-1.1042048737372E-4
34.98	-1	-3.68068291245734E-5
35	-2	-7.36136582491468E-5
35.02	-3	-1.1042048737372E-4
35.04	1	3.68068291245734E-5
35.06	2	7.36136582491468E-5
35.08	0	0
35.1	3	1.1042048737372E-4
35.12	5	1.84034145622867E-4
35.14	2	7.36136582491468E-5
35.16	5	1.84034145622867E-4
35.18	6	2.2084097474744E-4
35.2	2	7.36136582491468E-5
35.22	5	1.84034145622867E-4
35.24	2	7.36136582491468E-5
35.26	0	0
35.28	0	0
35.3	9	3.31261462121161E-4
35.32	-1	-3.68068291245734E-5
35.34	0	0
35.36	3	1.1042048737372E-4
35.38	1	3.68068291245734E-5
35.4	2	7.36136582491468E-5
35.42	0	0
35.44	2	7.36136582491468E-5
35.46	-5	-1.84034145622867E-4
35.48	2	7.36136582491468E-5
35.5	1	3.68068291245734E-5
35.52	-1	-3.68068291245734E-5
35.54	0	0
35.56	-2	-7.36136582491468E-5
35.58	1	3.68068291245734E-5
35.6	2	7.36136582491468E-5
35.62	0	0
35.64	0	0
35.66	-3	-1.1042048737372E-4
35.68	-2	-7.36136582491468E-5
35.7	4	1.47227316498294E-4
35.72	2	7.36136582491468E-5
35.74	1	3.68068291245734E-5
35.76	2	7.36136582491468E-5
35.78	1	3.68068291245734E-5
35.8	3	1.1042048737372E-4
35.82	3	1.1042048737372E-4
35.84	3	1.1042048737372E-4
35.86	-3	-1.1042048737372E-4
35.88	-5	-1.84034145622867E-4
35.9	4	1.47227316498294E-4
35.92	4	1.47227316498294E-4
35.94	2	7.36136582491468E-5
35.96	2	7.36136582491468E-5
35.98	-1	-3.68068291245734E-5
36	-6	-2.2084097474744E-4
36.02	-3	-1.1042048737372E-4
36.04	3	1.1042048737372E-4
36.06	4	1.47227316498294E-4
36.08	0	0
36.1	-1	-3.68068291245734E-5
36.12	3	1.1042048737372E-4
36.14	3	1.1042048737372E-4
36.16	8	2.94454632996587E-4
36.18	-2	-7.36136582491468E-5
36.2	3	1.1042048737372E-4
36.22	5	1.84034145622867E-4
36.24	7	2.57647803872014E-4
36.26	2	7.36136582491468E-5
36.28	6	2.2084097474744E-4
36.3	2	7.36136582491468E-5
36.32	-1	-3.68068291245734E-5
36.34	3	1.1042048737372E-4
36.36	-1	-3.68068291245734E-5
36.38	-3	-1.1042048737372E-4
36.4	-4	-1.47227316498294E-4
36.42	3	1.1042048737372E-4
36.44	0	0
36.46	6	2.2084097474744E-4
36.48	5	1.84034145622867E-4
36.5	2	7.36136582491468E-5
36.52	-4	-1.47227316498294E-4
36.54	2	7.36136582491468E-5
36.56	6	2.2084097474744E-4
36.58	-1	-3.68068291245734E-5
36.6	-1	-3.68068291245734E-5
36.62	2	7.36136582491468E-5
36.64	-3	-1.1042048737372E-4
36.66	3	1.1042048737372E-4
36.68	6	2.2084097474744E-4
36.7	1	3.68068291245734E-5
36.72	-2	-7.36136582491468E-5
36.74	-2	-7.36136582491468E-5
36.76	-3	-1.1042048737372E-4
36.78	-4	-1.47227316498294E-4
36.8	3	1.1042048737372E-4
36.82	2	7.36136582491468E-5
36.84	2	7.36136582491468E-5
36.86	2	7.36136582491468E-5
36.88	-1	-3.68068291245734E-5
36.9	5	1.84034145622867E-4
36.92	6	2.2084097474744E-4
36.94	2	7.36136582491468E-5
36.96	0	0
36.98	0	0
37	-1	-3.68068291245734E-5
37.02	1	3.68068291245734E-5
37.04	-6	-2.2084097474744E-4
37.06	-2	-7.36136582491468E-5
37.08	1	3.68068291245734E-5
37.1	1	3.68068291245734E-5
37.12	4	1.47227316498294E-4
37.14	2	7.36136582491468E-5
37.16	-1	-3.68068291245734E-5
37.18	1	3.68068291245734E-5
37.2	0	0
37.22	1	3.68068291245734E-5
37.24	-3	-1.1042048737372E-4
37.26	4	1.47227316498294E-4
37.28	2	7.36136582491468E-5
37.3	-1	-3.68068291245734E-5
37.32	2	7.36136582491468E-5
37.34	1	3.68068291245734E-5
37.36	-2	-7.36136582491468E-5
37.38	5	1.84034145622867E-4
37.4	1	3.68068291245734E-5
37.42	0	0
37.44	1	3.68068291245734E-5
37.46	-3	-1.1042048737372E-4
37.48	3	1.1042048737372E-4
37.5	3	1.1042048737372E-4
37.52	-1	-3.68068291245734E-5
37.54	6	2.2084097474744E-4
37.56	2	7.36136582491468E-5
37.58	1	3.68068291245734E-5
37.6	5	1.84034145622867E-4
37.62	1	3.68068291245734E-5
37.64	-3	-1.1042048737372E-4
37.66	1	3.68068291245734E-5
37.68	1	3.68068291245734E-5
37.7	2	7.36136582491468E-5
37.72	-2	-7.36136582491468E-5
37.74	0	0
37.76	-2	-7.36136582491468E-5
37.78	0	0
37.8	1	3.68068291245734E-5
37.82	-1	-3.68068291245734E-5
37.84	2	7.36136582491468E-5
37.86	-1	-3.68068291245734E-5
37.88	-6	-2.2084097474744E-4
37.9	-4	-1.47227316498294E-4
37.92	3	1.1042048737372E-4
37.94	6	2.2084097474744E-4
37.96	1	3.68068291245734E-5
37.98	1	3.68068291245734E-5
38	5	1.84034145622867E-4
38.02	5	1.84034145622867E-4
38.04	6	2.2084097474744E-4
38.06	1	3.68068291245734E-5
38.08	0	0
38.1	-1	-3.68068291245734E-5
38.12	1	3.68068291245734E-5
38.14	-1	-3.68068291245734E-5
38.16	2	7.36136582491468E-5
38.18	-4	-1.47227316498294E-4
38.2	0	0
38.22	-5	-1.84034145622867E-4
38.24	-3	-1.1042048737372E-4
38.26	-1	-3.68068291245734E-5
38.28	3	1.1042048737372E-4
38.3	7	2.57647803872014E-4
38.32	3	1.1042048737372E-4
38.34	-3	-1.1042048737372E-4
38.36	6	2.2084097474744E-4
38.38	7	2.57647803872014E-4
38.4	2	7.36136582491468E-5
38.42	-2	-7.36136582491468E-5
38.44	-5	-1.84034145622867E-4
38.46	-3	-1.1042048737372E-4
38.48	3	1.1042048737372E-4
38.5	4	1.47227316498294E-4
38.52	-3	-1.1042048737372E-4
38.54	0	0
38.56	1	3.68068291245734E-5
38.58	-4	-1.47227316498294E-4
38.6	-1	-3.68068291245734E-5
38.62	9	3.31261462121161E-4
38.64	6	2.2084097474744E-4
38.66	-3	-1.1042048737372E-4
38.68	2	7.36136582491468E-5
38.7	-1	-3.68068291245734E-5
38.72	-1	-3.68068291245734E-5
38.74	5	1.84034145622867E-4
38.76	0	0
38.78	0	0
38.8	-2	-7.36136582491468E-5
38.82	3	1.1042048737372E-4
38.84	9	3.31261462121161E-4
38.86	3	1.1042048737372E-4
38.88	-4	-1.47227316498294E-4
38.9	-5	-1.84034145622867E-4
38.92	-2	-7.36136582491468E-5
38.94	8	2.94454632996587E-4
38.96	0	0
38.98	0	0
39	-3	-1.1042048737372E-4
39.02	2	7.36136582491468E-5
39.04	3	1.1042048737372E-4
39.06	0	0
39.08	1	3.68068291245734E-5
39.1	4	1.47227316498294E-4
39.12	0	0
39.14	0	0
39.16	3	1.1042048737372E-4
39.18	2	7.36136582491468E-5
39.2	4	1.47227316498294E-4
39.22	-4	-1.47227316498294E-4
39.24	-5	-1.84034145622867E-4
39.26	-4	-1.47227316498294E-4
39.28	1	3.68068291245734E-5
39.3	2	7.36136582491468E-5
39.32	0	0
39.34	6	2.2084097474744E-4
39.36	1	3.68068291245734E-5
39.38	2	7.36136582491468E-5
39.4	12	4.41681949494881E-4
39.42	0	0
39.44	-7	-2.57647803872014E-4
39.46	-3	-1.1042048737372E-4
39.48	0	0
39.5	5	1.84034145622867E-4
39.52	1	3.68068291245734E-5
39.54	-2	-7.36136582491468E-5
39.56	2	7.36136582491468E-5
39.58	-1	-3.68068291245734E-5
39.6	2	7.36136582491468E-5
39.62	1	3.68068291245734E-5
39.64	1	3.68068291245734E-5
39.66	4	1.47227316498294E-4
39.68	-2	-7.36136582491468E-5
39.7	-3	-1.1042048737372E-4
39.72	2	7.36136582491468E-5
39.74	-1	-3.68068291245734E-5
39.76	7	2.57647803872014E-4
39.78	-5	-1.84034145622867E-4
39.8	2	7.36136582491468E-5
39.82	2	7.36136582491468E-5
39.84	5	1.84034145622867E-4
39.86	-1	-3.68068291245734E-5
39.88	1	3.68068291245734E-5
39.9	1	3.68068291245734E-5
39.92	3	1.1042048737372E-4
39.94	3	1.1042048737372E-4
39.96	1	3.68068291245734E-5
39.98	-2	-7.36136582491468E-5
40	-4	-1.47227316498294E-4
40.02	3	1.1042048737372E-4
40.04	7	2.57647803872014E-4
40.06	3	1.1042048737372E-4
40.08	-7	-2.57647803872014E-4
40.1	-2	-7.36136582491468E-5
40.12	-1	-3.68068291245734E-5
40.14	0	0
40.16	-2	-7.36136582491468E-5
40.18	-5	-1.84034145622867E-4
40.2	-1	-3.68068291245734E-5
40.22	6	2.2084097474744E-4
40.24	5	1.84034145622867E-4
40.26	1	3.68068291245734E-5
40.28	9	3.31261462121161E-4
40.3	2	7.36136582491468E-5
40.32	-2	-7.36136582491468E-5
40.34	7	2.57647803872014E-4
40.36	-4	-1.47227316498294E-4
40.38	4	1.47227316498294E-4
40.4	-7	-2.57647803872014E-4
40.42	4	1.47227316498294E-4
40.44	2	7.36136582491468E-5
40.46	-6	-2.2084097474744E-4
40.48	-8	-2.94454632996587E-4
40.5	-2	-7.36136582491468E-5
40.52	-9	-3.31261462121161E-4
40.54	-10	-3.68068291245734E-4
40.56	-7	-2.57647803872014E-4
40.58	-1	-3.68068291245734E-5
40.6	6	2.2084097474744E-4
40.62	3	1.1042048737372E-4
40.64	3	1.1042048737372E-4
40.66	-5	-1.84034145622867E-4
40.68	-4	-1.47227316498294E-4
40.7	-2	-7.36136582491468E-5
40.72	2	7.36136582491468E-5
40.74	2	7.36136582491468E-5
40.76	-4	-1.47227316498294E-4
40.78	-3	-1.1042048737372E-4
40.8	8	2.94454632996587E-4
40.82	2	7.36136582491468E-5
40.84	-1	-3.68068291245734E-5
40.86	-1	-3.68068291245734E-5
40.88	-3	-1.1042048737372E-4
40.9	-2	-7.36136582491468E-5
40.92	-4	-1.47227316498294E-4
40.94	0	0
40.96	3	1.1042048737372E-4
40.98	3	1.1042048737372E-4
41	-4	-1.47227316498294E-4
41.02	-1	-3.68068291245734E-5
41.04	2	7.36136582491468E-5
41.06	-3	-1.1042048737372E-4
41.08	0	0
41.1	-4	-1.47227316498294E-4
41.12	-1	-3.68068291245734E-5
41.14	2	7.36136582491468E-5
41.16	1	3.68068291245734E-5
41.18	-3	-1.1042048737372E-4
41.2	3	1.1042048737372E-4
41.22	7	2.57647803872014E-4
41.24	2	7.36136582491468E-5
41.26	3	1.1042048737372E-4
41.28	-2	-7.36136582491468E-5
41.3	-2	-7.36136582491468E-5
41.32	-4	-1.47227316498294E-4
41.34	2	7.36136582491468E-5
41.36	-1	-3.68068291245734E-5
41.38	3	1.1042048737372E-4
41.4	4	1.47227316498294E-4
41.42	4	1.47227316498294E-4
41.44	0	0
41.46	-1	-3.68068291245734E-5
41.48	-1	-3.68068291245734E-5
41.5	2	7.36136582491468E-5
41.52	4	1.47227316498294E-4
41.54	0	0
41.56	-1	-3.68068291245734E-5
41.58	0	0
41.6	-1	-3.68068291245734E-5
41.62	0	0
41.64	5	1.84034145622867E-4
41.66	5	1.84034145622867E-4
41.68	-1	-3.68068291245734E-5
41.7	1	3.68068291245734E-5
41.72	-1	-3.68068291245734E-5
41.74	7	2.57647803872014E-4
41.76	2	7.36136582491468E-5
41.78	10	3.68068291245734E-4
41.8	0	0
41.82	2	7.36136582491468E-5
41.84	-1	-3.68068291245734E-5
41.86	1	3.68068291245734E-5
41.88	2	7.36136582491468E-5
41.9	-1	-3.68068291245734E-5
41.92	1	3.68068291245734E-5
41.94	-1	-3.68068291245734E-5
41.96	-3	-1.1042048737372E-4
41.98	-2	-7.36136582491468E-5
42	1	3.68068291245734E-5
42.02	-2	-7.36136582491468E-5
42.04	-3	-1.1042048737372E-4
42.06	2	7.36136582491468E-5
42.08	2	7.36136582491468E-5
42.1	-5	-1.84034145622867E-4
42.12	-1	-3.68068291245734E-5
42.14	3	1.1042048737372E-4
42.16	1	3.68068291245734E-5
42.18	0	0
42.2	2	7.36136582491468E-5
42.22	0	0
42.24	0	0
42.26	1	3.68068291245734E-5
42.28	-4	-1.47227316498294E-4
42.3	-5	-1.84034145622867E-4
42.32	5	1.84034145622867E-4
42.34	0	0
42.36	0	0
42.38	-10	-3.68068291245734E-4
42.4	-5	-1.84034145622867E-4
42.42	-2	-7.36136582491468E-5
42.44	-4	-1.47227316498294E-4
42.46	3	1.1042048737372E-4
42.48	3	1.1042048737372E-4
42.5	2	7.36136582491468E-5
42.52	6	2.2084097474744E-4
42.54	-3	-1.1042048737372E-4
42.56	2	7.36136582491468E-5
42.58	-3	-1.1042048737372E-4
42.6	1	3.68068291245734E-5
42.62	1	3.68068291245734E-5
42.64	2	7.36136582491468E-5
42.66	4	1.47227316498294E-4
42.68	-1	-3.68068291245734E-5
42.7	1	3.68068291245734E-5
42.72	1	3.68068291245734E-5
42.74	3	1.1042048737372E-4
42.76	-1	-3.68068291245734E-5
42.78	-6	-2.2084097474744E-4
42.8	0	0
42.82	4	1.47227316498294E-4
42.84	0	0
42.86	0	0
42.88	-2	-7.36136582491468E-5
42.9	0	0
42.92	0	0
42.94	-2	-7.36136582491468E-5
42.96	-2	-7.36136582491468E-5
42.98	3	1.1042048737372E-4
43	2	7.36136582491468E-5
43.02	-3	-1.1042048737372E-4
43.04	3	1.1042048737372E-4
43.06	7	2.57647803872014E-4
43.08	8	2.94454632996587E-4
43.1	-4	-1.47227316498294E-4
43.12	1	3.68068291245734E-5
43.14	-4	-1.47227316498294E-4
43.16	-1	-3.68068291245734E-5
43.18	1	3.68068291245734E-5
43.2	-3	-1.1042048737372E-4
43.22	0	0
43.24	2	7.36136582491468E-5
43.26	4	1.47227316498294E-4
43.28	1	3.68068291245734E-5
43.3	3	1.1042048737372E-4
43.32	1	3.68068291245734E-5
43.34	-1	-3.68068291245734E-5
43.36	-1	-3.68068291245734E-5
43.38	3	1.1042048737372E-4
43.4	6	2.2084097474744E-4
43.42	0	0
43.44	2	7.36136582491468E-5
43.46	-1	-3.68068291245734E-5
43.48	0	0
43.5	2	7.36136582491468E-5
43.52	0	0
43.54	8	2.94454632996587E-4
43.56	6	2.2084097474744E-4
43.58	1	3.68068291245734E-5
43.6	1	3.68068291245734E-5
43.62	0	0
43.64	0	0
43.66	-1	-3.68068291245734E-5
43.68	3	1.1042048737372E-4
43.7	6	2.2084097474744E-4
43.72	6	2.2084097474744E-4
43.74	0	0
43.76	5	1.84034145622867E-4
43.78	-1	-3.68068291245734E-5
43.8	-1	-3.68068291245734E-5
43.82	3	1.1042048737372E-4
43.84	4	1.47227316498294E-4
43.86	3	1.1042048737372E-4
43.88	4	1.47227316498294E-4
43.9	-2	-7.36136582491468E-5
43.92	-1	-3.68068291245734E-5
43.94	3	1.1042048737372E-4
43.96	6	2.2084097474744E-4
43.98	0	0
44	0	0
44.02	-3	-1.1042048737372E-4
44.04	-1	-3.68068291245734E-5
44.06	2	7.36136582491468E-5
44.08	4	1.47227316498294E-4
44.1	4	1.47227316498294E-4
44.12	14	5.15295607744028E-4
44.14	7	2.57647803872014E-4
44.16	-2	-7.36136582491468E-5
44.18	2	7.36136582491468E-5
44.2	0	0
44.22	2	7.36136582491468E-5
44.24	1	3.68068291245734E-5
44.26	-2	-7.36136582491468E-5
44.28	0	0
44.3	6	2.2084097474744E-4
44.32	-4	-1.47227316498294E-4
44.34	1	3.68068291245734E-5
44.36	1	3.68068291245734E-5
44.38	0	0
44.4	4	1.47227316498294E-4
44.42	1	3.68068291245734E-5
44.44	1	3.68068291245734E-5
44.46	0	0
44.48	2	7.36136582491468E-5
44.5	-7	-2.57647803872014E-4
44.52	-3	-1.1042048737372E-4
44.54	-1	-3.68068291245734E-5
44.56	-1	-3.68068291245734E-5
44.58	1	3.68068291245734E-5
44.6	3	1.1042048737372E-4
44.62	0	0
44.64	1	3.68068291245734E-5
44.66	1	3.68068291245734E-5
44.68	-1	-3.68068291245734E-5
44.7	-1	-3.68068291245734E-5
44.72	0	0
44.74	1	3.68068291245734E-5
44.76	3	1.1042048737372E-4
44.78	1	3.68068291245734E-5
44.8	4	1.47227316498294E-4
44.82	1	3.68068291245734E-5
44.84	1	3.68068291245734E-5
44.86	-9	-3.31261462121161E-4
44.88	-9	-3.31261462121161E-4
44.9	-1	-3.68068291245734E-5
44.92	9	3.31261462121161E-4
44.94	2	7.36136582491468E-5
44.96	3	1.1042048737372E-4
44.98	-2	-7.36136582491468E-5
45	1	3.68068291245734E-5
45.02	5	1.84034145622867E-4
45.04	2	7.36136582491468E-5
45.06	-1	-3.68068291245734E-5
45.08	1	3.68068291245734E-5
45.1	0	0
45.12	2	7.36136582491468E-5
45.14	3	1.1042048737372E-4
45.16	1	3.68068291245734E-5
45.18	-2	-7.36136582491468E-5
45.2	-2	-7.36136582491468E-5
45.22	-7	-2.57647803872014E-4
45.24	-3	-1.1042048737372E-4
45.26	-1	-3.68068291245734E-5
45.28	0	0
45.3	2	7.36136582491468E-5
45.32	2	7.36136582491468E-5
45.34	4	1.47227316498294E-4
45.36	-1	-3.68068291245734E-5
45.38	4	1.47227316498294E-4
45.4	-5	-1.84034145622867E-4
45.42	0	0
45.44	0	0
45.46	-3	-1.1042048737372E-4
45.48	-1	-3.68068291245734E-5
45.5	-3	-1.1042048737372E-4
45.52	-7	-2.57647803872014E-4
45.54	1	3.68068291245734E-5
45.56	4	1.47227316498294E-4
45.58	-4	-1.47227316498294E-4
45.6	-3	-1.1042048737372E-4
45.62	-1	-3.68068291245734E-5
45.64	3	1.1042048737372E-4
45.66	-1	-3.68068291245734E-5
45.68	3	1.1042048737372E-4
45.7	7	2.57647803872014E-4
45.72	14	5.15295607744028E-4
45.74	5	1.84034145622867E-4
45.76	-1	-3.68068291245734E-5
45.78	-1	-3.68068291245734E-5
45.8	1	3.68068291245734E-5
45.82	-1	-3.68068291245734E-5
45.84	-5	-1.84034145622867E-4
45.86	1	3.68068291245734E-5
45.88	-2	-7.36136582491468E-5
45.9	-4	-1.47227316498294E-4
45.92	4	1.47227316498294E-4
45.94	1	3.68068291245734E-5
45.96	1	3.68068291245734E-5
45.98	4	1.47227316498294E-4
46	-2	-7.36136582491468E-5
46.02	-7	-2.57647803872014E-4
46.04	2	7.36136582491468E-5
46.06	0	0
46.08	4	1.47227316498294E-4
46.1	7	2.57647803872014E-4
46.12	8	2.94454632996587E-4
46.14	7	2.57647803872014E-4
46.16	4	1.47227316498294E-4
46.18	3	1.1042048737372E-4
46.2	1	3.68068291245734E-5
46.22	2	7.36136582491468E-5
46.24	1	3.68068291245734E-5
46.26	-1	-3.68068291245734E-5
46.28	-6	-2.2084097474744E-4
46.3	-1	-3.68068291245734E-5
46.32	1	3.68068291245734E-5
46.34	-1	-3.68068291245734E-5
46.36	1	3.68068291245734E-5
46.38	-1	-3.68068291245734E-5
46.4	1	3.68068291245734E-5
46.42	-2	-7.36136582491468E-5
46.44	1	3.68068291245734E-5
46.46	3	1.1042048737372E-4
46.48	2	7.36136582491468E-5
46.5	-5	-1.84034145622867E-4
46.52	-4	-1.47227316498294E-4
46.54	-3	-1.1042048737372E-4
46.56	-2	-7.36136582491468E-5
46.58	0	0
46.6	5	1.84034145622867E-4
46.62	7	2.57647803872014E-4
46.64	9	3.31261462121161E-4
46.66	-4	-1.47227316498294E-4
46.68	1	3.68068291245734E-5
46.7	-4	-1.47227316498294E-4
46.72	-9	-3.31261462121161E-4
46.74	-5	-1.84034145622867E-4
46.76	1	3.68068291245734E-5
46.78	5	1.84034145622867E-4
46.8	6	2.2084097474744E-4
46.82	-3	-1.1042048737372E-4
46.84	0	0
46.86	0	0
46.88	-3	-1.1042048737372E-4
46.9	-1	-3.68068291245734E-5
46.92	-6	-2.2084097474744E-4
46.94	3	1.1042048737372E-4
46.96	2	7.36136582491468E-5
46.98	1	3.68068291245734E-5
47	-4	-1.47227316498294E-4
47.02	-2	-7.36136582491468E-5
47.04	-2	-7.36136582491468E-5
47.06	-7	-2.57647803872014E-4
47.08	4	1.47227316498294E-4
47.1	3	1.1042048737372E-4
47.12	-1	-3.68068291245734E-5
47.14	-5	-1.84034145622867E-4
47.16	-5	-1.84034145622867E-4
47.18	-6	-2.2084097474744E-4
47.2	-4	-1.47227316498294E-4
47.22	-3	-1.1042048737372E-4
47.24	0	0
47.26	-2	-7.36136582491468E-5
47.28	1	3.68068291245734E-5
47.3	-1	-3.68068291245734E-5
47.32	-3	-1.1042048737372E-4
47.34	2	7.36136582491468E-5
47.36	3	1.1042048737372E-4
47.38	2	7.36136582491468E-5
47.4	4	1.47227316498294E-4
47.42	3	1.1042048737372E-4
47.44	-2	-7.36136582491468E-5
47.46	-4	-1.47227316498294E-4
47.48	5	1.84034145622867E-4
47.5	3	1.1042048737372E-4
47.52	-4	-1.47227316498294E-4
47.54	-1	-3.68068291245734E-5
47.56	-1	-3.68068291245734E-5
47.58	-1	-3.68068291245734E-5
47.6	0	0
47.62	-1	-3.68068291245734E-5
47.64	6	2.2084097474744E-4
47.66	-2	-7.36136582491468E-5
47.68	-7	-2.57647803872014E-4
47.7	1	3.68068291245734E-5
47.72	1	3.68068291245734E-5
47.74	9	3.31261462121161E-4
47.76	3	1.1042048737372E-4
47.78	-7	-2.57647803872014E-4
47.8	-3	-1.1042048737372E-4
47.82	1	3.68068291245734E-5
47.84	3	1.1042048737372E-4
47.86	-1	-3.68068291245734E-5
47.88	2	7.36136582491468E-5
47.9	3	1.1042048737372E-4
47.92	3	1.1042048737372E-4
47.94	-1	-3.68068291245734E-5
47.96	3	1.1042048737372E-4
47.98	5	1.84034145622867E-4
48	-3	-1.1042048737372E-4
48.02	-3	-1.1042048737372E-4
48.04	11	4.04875120370307E-4
48.06	7	2.57647803872014E-4
48.08	-1	-3.68068291245734E-5
48.1	-4	-1.47227316498294E-4
48.12	-2	-7.36136582491468E-5
48.14	-3	-1.1042048737372E-4
48.16	0	0
48.18	1	3.68068291245734E-5
48.2	2	7.36136582491468E-5
48.22	4	1.47227316498294E-4
48.24	6	2.2084097474744E-4
48.26	-3	-1.1042048737372E-4
48.28	3	1.1042048737372E-4
48.3	3	1.1042048737372E-4
48.32	3	1.1042048737372E-4
48.34	1	3.68068291245734E-5
48.36	1	3.68068291245734E-5
48.38	3	1.1042048737372E-4
48.4	7	2.57647803872014E-4
48.42	12	4.41681949494881E-4
48.44	0	0
48.46	-7	-2.57647803872014E-4
48.48	-6	-2.2084097474744E-4
48.5	-3	-1.1042048737372E-4
48.52	-4	-1.47227316498294E-4
48.54	-1	-3.68068291245734E-5
48.56	-2	-7.36136582491468E-5
48.58	-4	-1.47227316498294E-4
48.6	-6	-2.2084097474744E-4
48.62	-1	-3.68068291245734E-5
48.64	1	3.68068291245734E-5
48.66	6	2.2084097474744E-4
48.68	6	2.2084097474744E-4
48.7	3	1.1042048737372E-4
48.72	3	1.1042048737372E-4
48.74	0	0
48.76	-3	-1.1042048737372E-4
48.78	3	1.1042048737372E-4
48.8	-2	-7.36136582491468E-5
48.82	1	3.68068291245734E-5
48.84	-1	-3.68068291245734E-5
48.86	-4	-1.47227316498294E-4
48.88	4	1.47227316498294E-4
48.9	1	3.68068291245734E-5
48.92	5	1.84034145622867E-4
48.94	7	2.57647803872014E-4
48.96	1	3.68068291245734E-5
48.98	-1	-3.68068291245734E-5
49	1	3.68068291245734E-5
49.02	-3	-1.1042048737372E-4
49.04	1	3.68068291245734E-5
49.06	0	0
49.08	0	0
49.1	-5	-1.84034145622867E-4
49.12	-7	-2.57647803872014E-4
49.14	-3	-1.1042048737372E-4
49.16	1	3.68068291245734E-5
49.18	5	1.84034145622867E-4
49.2	1	3.68068291245734E-5
49.22	-3	-1.1042048737372E-4
49.24	-2	-7.36136582491468E-5
49.26	-2	-7.36136582491468E-5
49.28	2	7.36136582491468E-5
49.3	4	1.47227316498294E-4
49.32	-3	-1.1042048737372E-4
49.34	3	1.1042048737372E-4
49.36	5	1.84034145622867E-4
49.38	7	2.57647803872014E-4
49.4	2	7.36136582491468E-5
49.42	5	1.84034145622867E-4
49.44	0	0
49.46	-4	-1.47227316498294E-4
49.48	-3	-1.1042048737372E-4
49.5	-3	-1.1042048737372E-4
49.52	-1	-3.68068291245734E-5
49.54	-4	-1.47227316498294E-4
49.56	-2	-7.36136582491468E-5
49.58	-3	-1.1042048737372E-4
49.6	-6	-2.2084097474744E-4
49.62	-3	-1.1042048737372E-4
49.64	1	3.68068291245734E-5
49.66	-10	-3.68068291245734E-4
49.68	-5	-1.84034145622867E-4
49.7	-2	-7.36136582491468E-5
49.72	2	7.36136582491468E-5
49.74	0	0
49.76	0	0
49.78	3	1.1042048737372E-4
49.8	-3	-1.1042048737372E-4
49.82	0	0
49.84	2	7.36136582491468E-5
