Time [µs]	D2, v1J2, 04.12.	D2, v1J2, 04.12.
17.52	8	2.64227215426723E-4
17.54	-4	-1.32113607713361E-4
17.56	-13	-4.29369225068424E-4
17.58	3	9.9085205785021E-5
17.6	17	5.61482832781786E-4
17.62	14	4.62397626996765E-4
17.64	14	4.62397626996765E-4
17.66	28	9.24795253993529E-4
17.68	22	7.26624842423487E-4
17.7	20	6.60568038566807E-4
17.72	4	1.32113607713361E-4
17.74	-1	-3.30284019283403E-5
17.76	6	1.98170411570042E-4
17.78	6	1.98170411570042E-4
17.8	15	4.95426028925105E-4
17.82	3	9.9085205785021E-5
17.84	11	3.63312421211744E-4
17.86	5	1.65142009641702E-4
17.88	9	2.97255617355063E-4
17.9	10	3.30284019283403E-4
17.92	25	8.25710048208508E-4
17.94	21	6.93596440495147E-4
17.96	11	3.63312421211744E-4
17.98	2	6.60568038566807E-5
18	-2	-6.60568038566807E-5
18.02	12	3.96340823140084E-4
18.04	13	4.29369225068424E-4
18.06	13	4.29369225068424E-4
18.08	4	1.32113607713361E-4
18.1	9	2.97255617355063E-4
18.12	22	7.26624842423487E-4
18.14	1	3.30284019283403E-5
18.16	9	2.97255617355063E-4
18.18	20	6.60568038566807E-4
18.2	6	1.98170411570042E-4
18.22	0	0
18.24	21	6.93596440495147E-4
18.26	9	2.97255617355063E-4
18.28	0	0
18.3	8	2.64227215426723E-4
18.32	1	3.30284019283403E-5
18.34	9	2.97255617355063E-4
18.36	19	6.27539636638466E-4
18.38	30	9.9085205785021E-4
18.4	29	9.5782365592187E-4
18.42	8	2.64227215426723E-4
18.44	-7	-2.31198813498382E-4
18.46	1	3.30284019283403E-5
18.48	-2	-6.60568038566807E-5
18.5	20	6.60568038566807E-4
18.52	12	3.96340823140084E-4
18.54	8	2.64227215426723E-4
18.56	3	9.9085205785021E-5
18.58	-11	-3.63312421211744E-4
18.6	11	3.63312421211744E-4
18.62	11	3.63312421211744E-4
18.64	14	4.62397626996765E-4
18.66	8	2.64227215426723E-4
18.68	11	3.63312421211744E-4
18.7	-1	-3.30284019283403E-5
18.72	-3	-9.9085205785021E-5
18.74	7	2.31198813498382E-4
18.76	20	6.60568038566807E-4
18.78	26	8.58738450136849E-4
18.8	28	9.24795253993529E-4
18.82	9	2.97255617355063E-4
18.84	24	7.92681646280168E-4
18.86	13	4.29369225068424E-4
18.88	8	2.64227215426723E-4
18.9	20	6.60568038566807E-4
18.92	-5	-1.65142009641702E-4
18.94	30	9.9085205785021E-4
18.96	2	6.60568038566807E-5
18.98	14	4.62397626996765E-4
19	7	2.31198813498382E-4
19.02	-2	-6.60568038566807E-5
19.04	4	1.32113607713361E-4
19.06	12	3.96340823140084E-4
19.08	9	2.97255617355063E-4
19.1	26	8.58738450136849E-4
19.12	37	0.00122205087134859
19.14	5	1.65142009641702E-4
19.16	0	0
19.18	2	6.60568038566807E-5
19.2	11	3.63312421211744E-4
19.22	28	9.24795253993529E-4
19.24	6	1.98170411570042E-4
19.26	2	6.60568038566807E-5
19.28	19	6.27539636638466E-4
19.3	-4	-1.32113607713361E-4
19.32	11	3.63312421211744E-4
19.34	19	6.27539636638466E-4
19.36	28	9.24795253993529E-4
19.38	11	3.63312421211744E-4
19.4	8	2.64227215426723E-4
19.42	7	2.31198813498382E-4
19.44	24	7.92681646280168E-4
19.46	20	6.60568038566807E-4
19.48	7	2.31198813498382E-4
19.5	-7	-2.31198813498382E-4
19.52	12	3.96340823140084E-4
19.54	8	2.64227215426723E-4
19.56	23	7.59653244351828E-4
19.58	22	7.26624842423487E-4
19.6	6	1.98170411570042E-4
19.62	17	5.61482832781786E-4
19.64	28	9.24795253993529E-4
19.66	20	6.60568038566807E-4
19.68	6	1.98170411570042E-4
19.7	7	2.31198813498382E-4
19.72	-9	-2.97255617355063E-4
19.74	1	3.30284019283403E-5
19.76	-2	-6.60568038566807E-5
19.78	22	7.26624842423487E-4
19.8	-2	-6.60568038566807E-5
19.82	18	5.94511234710126E-4
19.84	17	5.61482832781786E-4
19.86	3	9.9085205785021E-5
19.88	-3	-9.9085205785021E-5
19.9	10	3.30284019283403E-4
19.92	7	2.31198813498382E-4
19.94	16	5.28454430853445E-4
19.96	42	0.00138719288099029
19.98	26	8.58738450136849E-4
20	6	1.98170411570042E-4
20.02	12	3.96340823140084E-4
20.04	-2	-6.60568038566807E-5
20.06	10	3.30284019283403E-4
20.08	33	0.00108993726363523
20.1	2	6.60568038566807E-5
20.12	9	2.97255617355063E-4
20.14	18	5.94511234710126E-4
20.16	3	9.9085205785021E-5
20.18	4	1.32113607713361E-4
20.2	10	3.30284019283403E-4
20.22	1	3.30284019283403E-5
20.24	8	2.64227215426723E-4
20.26	4	1.32113607713361E-4
20.28	5	1.65142009641702E-4
20.3	-22	-7.26624842423487E-4
20.32	5	1.65142009641702E-4
20.34	19	6.27539636638466E-4
20.36	28	9.24795253993529E-4
20.38	-13	-4.29369225068424E-4
20.4	-6	-1.98170411570042E-4
20.42	-2	-6.60568038566807E-5
20.44	-3	-9.9085205785021E-5
20.46	-28	-9.24795253993529E-4
20.48	-13	-4.29369225068424E-4
20.5	0	0
20.52	9	2.97255617355063E-4
20.54	8	2.64227215426723E-4
20.56	2	6.60568038566807E-5
20.58	-2	-6.60568038566807E-5
20.6	3	9.9085205785021E-5
20.62	14	4.62397626996765E-4
20.64	6	1.98170411570042E-4
20.66	8	2.64227215426723E-4
20.68	15	4.95426028925105E-4
20.7	-2	-6.60568038566807E-5
20.72	25	8.25710048208508E-4
20.74	20	6.60568038566807E-4
20.76	-4	-1.32113607713361E-4
20.78	7	2.31198813498382E-4
20.8	3	9.9085205785021E-5
20.82	17	5.61482832781786E-4
20.84	3	9.9085205785021E-5
20.86	22	7.26624842423487E-4
20.88	14	4.62397626996765E-4
20.9	-12	-3.96340823140084E-4
20.92	11	3.63312421211744E-4
20.94	10	3.30284019283403E-4
20.96	-4	-1.32113607713361E-4
20.98	19	6.27539636638466E-4
21	15	4.95426028925105E-4
21.02	1	3.30284019283403E-5
21.04	-7	-2.31198813498382E-4
21.06	-1	-3.30284019283403E-5
21.08	16	5.28454430853445E-4
21.1	3	9.9085205785021E-5
21.12	-5	-1.65142009641702E-4
21.14	13	4.29369225068424E-4
21.16	12	3.96340823140084E-4
21.18	3	9.9085205785021E-5
21.2	13	4.29369225068424E-4
21.22	25	8.25710048208508E-4
21.24	23	7.59653244351828E-4
21.26	16	5.28454430853445E-4
21.28	17	5.61482832781786E-4
21.3	-1	-3.30284019283403E-5
21.32	7	2.31198813498382E-4
21.34	13	4.29369225068424E-4
21.36	5	1.65142009641702E-4
21.38	5	1.65142009641702E-4
21.4	6	1.98170411570042E-4
21.42	-8	-2.64227215426723E-4
21.44	3	9.9085205785021E-5
21.46	2	6.60568038566807E-5
21.48	12	3.96340823140084E-4
21.5	37	0.00122205087134859
21.52	25	8.25710048208508E-4
21.54	4	1.32113607713361E-4
21.56	-11	-3.63312421211744E-4
21.58	2	6.60568038566807E-5
21.6	-2	-6.60568038566807E-5
21.62	-2	-6.60568038566807E-5
21.64	0	0
21.66	-8	-2.64227215426723E-4
21.68	1	3.30284019283403E-5
21.7	17	5.61482832781786E-4
21.72	23	7.59653244351828E-4
21.74	15	4.95426028925105E-4
21.76	13	4.29369225068424E-4
21.78	-5	-1.65142009641702E-4
21.8	17	5.61482832781786E-4
21.82	5	1.65142009641702E-4
21.84	9	2.97255617355063E-4
21.86	-4	-1.32113607713361E-4
21.88	4	1.32113607713361E-4
21.9	14	4.62397626996765E-4
21.92	-1	-3.30284019283403E-5
21.94	2	6.60568038566807E-5
21.96	13	4.29369225068424E-4
21.98	9	2.97255617355063E-4
22	2	6.60568038566807E-5
22.02	15	4.95426028925105E-4
22.04	6	1.98170411570042E-4
22.06	-1	-3.30284019283403E-5
22.08	5	1.65142009641702E-4
22.1	13	4.29369225068424E-4
22.12	15	4.95426028925105E-4
22.14	13	4.29369225068424E-4
22.16	-2	-6.60568038566807E-5
22.18	-12	-3.96340823140084E-4
22.2	13	4.29369225068424E-4
22.22	9	2.97255617355063E-4
22.24	13	4.29369225068424E-4
22.26	24	7.92681646280168E-4
22.28	16	5.28454430853445E-4
22.3	8	2.64227215426723E-4
22.32	7	2.31198813498382E-4
22.34	6	1.98170411570042E-4
22.36	-1	-3.30284019283403E-5
22.38	9	2.97255617355063E-4
22.4	-7	-2.31198813498382E-4
22.42	-10	-3.30284019283403E-4
22.44	-1	-3.30284019283403E-5
22.46	27	8.91766852065189E-4
22.48	33	0.00108993726363523
22.5	17	5.61482832781786E-4
22.52	4	1.32113607713361E-4
22.54	-4	-1.32113607713361E-4
22.56	6	1.98170411570042E-4
22.58	23	7.59653244351828E-4
22.6	8	2.64227215426723E-4
22.62	26	8.58738450136849E-4
22.64	19	6.27539636638466E-4
22.66	17	5.61482832781786E-4
22.68	2	6.60568038566807E-5
22.7	6	1.98170411570042E-4
22.72	17	5.61482832781786E-4
22.74	18	5.94511234710126E-4
22.76	11	3.63312421211744E-4
22.78	3	9.9085205785021E-5
22.8	1	3.30284019283403E-5
22.82	11	3.63312421211744E-4
22.84	19	6.27539636638466E-4
22.86	12	3.96340823140084E-4
22.88	-9	-2.97255617355063E-4
22.9	-3	-9.9085205785021E-5
22.92	10	3.30284019283403E-4
22.94	15	4.95426028925105E-4
22.96	19	6.27539636638466E-4
22.98	9	2.97255617355063E-4
23	8	2.64227215426723E-4
23.02	-10	-3.30284019283403E-4
23.04	13	4.29369225068424E-4
23.06	8	2.64227215426723E-4
23.08	9	2.97255617355063E-4
23.1	9	2.97255617355063E-4
23.12	20	6.60568038566807E-4
23.14	6	1.98170411570042E-4
23.16	-16	-5.28454430853445E-4
23.18	-1	-3.30284019283403E-5
23.2	5	1.65142009641702E-4
23.22	12	3.96340823140084E-4
23.24	10	3.30284019283403E-4
23.26	13	4.29369225068424E-4
23.28	22	7.26624842423487E-4
23.3	3	9.9085205785021E-5
23.32	15	4.95426028925105E-4
23.34	4	1.32113607713361E-4
23.36	2	6.60568038566807E-5
23.38	15	4.95426028925105E-4
23.4	-2	-6.60568038566807E-5
23.42	-5	-1.65142009641702E-4
23.44	-15	-4.95426028925105E-4
23.46	8	2.64227215426723E-4
23.48	12	3.96340823140084E-4
23.5	13	4.29369225068424E-4
23.52	-1	-3.30284019283403E-5
23.54	21	6.93596440495147E-4
23.56	14	4.62397626996765E-4
23.58	19	6.27539636638466E-4
23.6	25	8.25710048208508E-4
23.62	23	7.59653244351828E-4
23.64	19	6.27539636638466E-4
23.66	36	0.00118902246942025
23.68	-4	-1.32113607713361E-4
23.7	7	2.31198813498382E-4
23.72	20	6.60568038566807E-4
23.74	13	4.29369225068424E-4
23.76	6	1.98170411570042E-4
23.78	18	5.94511234710126E-4
23.8	10	3.30284019283403E-4
23.82	6	1.98170411570042E-4
23.84	4	1.32113607713361E-4
23.86	0	0
23.88	4	1.32113607713361E-4
23.9	11	3.63312421211744E-4
23.92	-11	-3.63312421211744E-4
23.94	5	1.65142009641702E-4
23.96	9	2.97255617355063E-4
23.98	17	5.61482832781786E-4
24	25	8.25710048208508E-4
24.02	28	9.24795253993529E-4
24.04	2	6.60568038566807E-5
24.06	8	2.64227215426723E-4
24.08	20	6.60568038566807E-4
24.1	7	2.31198813498382E-4
24.12	-9	-2.97255617355063E-4
24.14	2	6.60568038566807E-5
24.16	-1	-3.30284019283403E-5
24.18	9	2.97255617355063E-4
24.2	21	6.93596440495147E-4
24.22	3	9.9085205785021E-5
24.24	0	0
24.26	14	4.62397626996765E-4
24.28	5	1.65142009641702E-4
24.3	15	4.95426028925105E-4
24.32	7	2.31198813498382E-4
24.34	-1	-3.30284019283403E-5
24.36	8	2.64227215426723E-4
24.38	4	1.32113607713361E-4
24.4	-4	-1.32113607713361E-4
24.42	7	2.31198813498382E-4
24.44	13	4.29369225068424E-4
24.46	5	1.65142009641702E-4
24.48	17	5.61482832781786E-4
24.5	-4	-1.32113607713361E-4
24.52	1	3.30284019283403E-5
24.54	17	5.61482832781786E-4
24.56	6	1.98170411570042E-4
24.58	5	1.65142009641702E-4
24.6	-7	-2.31198813498382E-4
24.62	19	6.27539636638466E-4
24.64	26	8.58738450136849E-4
24.66	4	1.32113607713361E-4
24.68	2	6.60568038566807E-5
24.7	2	6.60568038566807E-5
24.72	2	6.60568038566807E-5
24.74	-9	-2.97255617355063E-4
24.76	6	1.98170411570042E-4
24.78	5	1.65142009641702E-4
24.8	-12	-3.96340823140084E-4
24.82	9	2.97255617355063E-4
24.84	-4	-1.32113607713361E-4
24.86	-2	-6.60568038566807E-5
24.88	-8	-2.64227215426723E-4
24.9	12	3.96340823140084E-4
24.92	2	6.60568038566807E-5
24.94	-10	-3.30284019283403E-4
24.96	-3	-9.9085205785021E-5
24.98	-6	-1.98170411570042E-4
25	0	0
25.02	-5	-1.65142009641702E-4
25.04	17	5.61482832781786E-4
25.06	9	2.97255617355063E-4
25.08	8	2.64227215426723E-4
25.1	10	3.30284019283403E-4
25.12	-16	-5.28454430853445E-4
25.14	-7	-2.31198813498382E-4
25.16	9	2.97255617355063E-4
25.18	11	3.63312421211744E-4
25.2	19	6.27539636638466E-4
25.22	25	8.25710048208508E-4
25.24	10	3.30284019283403E-4
25.26	-6	-1.98170411570042E-4
25.28	5	1.65142009641702E-4
25.3	-2	-6.60568038566807E-5
25.32	-1	-3.30284019283403E-5
25.34	8	2.64227215426723E-4
25.36	-10	-3.30284019283403E-4
25.38	-2	-6.60568038566807E-5
25.4	-1	-3.30284019283403E-5
25.42	3	9.9085205785021E-5
25.44	2	6.60568038566807E-5
25.46	12	3.96340823140084E-4
25.48	-1	-3.30284019283403E-5
25.5	-6	-1.98170411570042E-4
25.52	-3	-9.9085205785021E-5
25.54	10	3.30284019283403E-4
25.56	-3	-9.9085205785021E-5
25.58	-2	-6.60568038566807E-5
25.6	-18	-5.94511234710126E-4
25.62	14	4.62397626996765E-4
25.64	9	2.97255617355063E-4
25.66	7	2.31198813498382E-4
25.68	-1	-3.30284019283403E-5
25.7	16	5.28454430853445E-4
25.72	12	3.96340823140084E-4
25.74	-12	-3.96340823140084E-4
25.76	-1	-3.30284019283403E-5
25.78	13	4.29369225068424E-4
25.8	30	9.9085205785021E-4
25.82	13	4.29369225068424E-4
25.84	19	6.27539636638466E-4
25.86	1	3.30284019283403E-5
25.88	-4	-1.32113607713361E-4
25.9	-6	-1.98170411570042E-4
25.92	20	6.60568038566807E-4
25.94	18	5.94511234710126E-4
25.96	13	4.29369225068424E-4
25.98	16	5.28454430853445E-4
26	-13	-4.29369225068424E-4
26.02	-6	-1.98170411570042E-4
26.04	3	9.9085205785021E-5
26.06	0	0
26.08	6	1.98170411570042E-4
26.1	22	7.26624842423487E-4
26.12	8	2.64227215426723E-4
26.14	12	3.96340823140084E-4
26.16	28	9.24795253993529E-4
26.18	12	3.96340823140084E-4
26.2	21	6.93596440495147E-4
26.22	20	6.60568038566807E-4
26.24	9	2.97255617355063E-4
26.26	9	2.97255617355063E-4
26.28	15	4.95426028925105E-4
26.3	11	3.63312421211744E-4
26.32	-1	-3.30284019283403E-5
26.34	-14	-4.62397626996765E-4
26.36	9	2.97255617355063E-4
26.38	14	4.62397626996765E-4
26.4	4	1.32113607713361E-4
26.42	19	6.27539636638466E-4
26.44	16	5.28454430853445E-4
26.46	2	6.60568038566807E-5
26.48	0	0
26.5	-1	-3.30284019283403E-5
26.52	18	5.94511234710126E-4
26.54	10	3.30284019283403E-4
26.56	-10	-3.30284019283403E-4
26.58	4	1.32113607713361E-4
26.6	-9	-2.97255617355063E-4
26.62	12	3.96340823140084E-4
26.64	18	5.94511234710126E-4
26.66	-3	-9.9085205785021E-5
26.68	7	2.31198813498382E-4
26.7	18	5.94511234710126E-4
26.72	19	6.27539636638466E-4
26.74	1	3.30284019283403E-5
26.76	6	1.98170411570042E-4
26.78	-3	-9.9085205785021E-5
26.8	-4	-1.32113607713361E-4
26.82	11	3.63312421211744E-4
26.84	6	1.98170411570042E-4
26.86	-3	-9.9085205785021E-5
26.88	9	2.97255617355063E-4
26.9	22	7.26624842423487E-4
26.92	-3	-9.9085205785021E-5
26.94	-2	-6.60568038566807E-5
26.96	12	3.96340823140084E-4
26.98	22	7.26624842423487E-4
27	-4	-1.32113607713361E-4
27.02	-5	-1.65142009641702E-4
27.04	-5	-1.65142009641702E-4
27.06	3	9.9085205785021E-5
27.08	6	1.98170411570042E-4
27.1	0	0
27.12	-2	-6.60568038566807E-5
27.14	10	3.30284019283403E-4
27.16	0	0
27.18	2	6.60568038566807E-5
27.2	6	1.98170411570042E-4
27.22	7	2.31198813498382E-4
27.24	7	2.31198813498382E-4
27.26	-1	-3.30284019283403E-5
27.28	3	9.9085205785021E-5
27.3	13	4.29369225068424E-4
27.32	6	1.98170411570042E-4
27.34	9	2.97255617355063E-4
27.36	7	2.31198813498382E-4
27.38	10	3.30284019283403E-4
27.4	13	4.29369225068424E-4
27.42	13	4.29369225068424E-4
27.44	4	1.32113607713361E-4
27.46	-3	-9.9085205785021E-5
27.48	-6	-1.98170411570042E-4
27.5	10	3.30284019283403E-4
27.52	-1	-3.30284019283403E-5
27.54	14	4.62397626996765E-4
27.56	29	9.5782365592187E-4
27.58	23	7.59653244351828E-4
27.6	9	2.97255617355063E-4
27.62	13	4.29369225068424E-4
27.64	-2	-6.60568038566807E-5
27.66	-4	-1.32113607713361E-4
27.68	7	2.31198813498382E-4
27.7	10	3.30284019283403E-4
27.72	9	2.97255617355063E-4
27.74	-14	-4.62397626996765E-4
27.76	-22	-7.26624842423487E-4
27.78	9	2.97255617355063E-4
27.8	12	3.96340823140084E-4
27.82	9	2.97255617355063E-4
27.84	28	9.24795253993529E-4
27.86	28	9.24795253993529E-4
27.88	22	7.26624842423487E-4
27.9	13	4.29369225068424E-4
27.92	-12	-3.96340823140084E-4
27.94	8	2.64227215426723E-4
27.96	14	4.62397626996765E-4
27.98	-5	-1.65142009641702E-4
28	-1	-3.30284019283403E-5
28.02	24	7.92681646280168E-4
28.04	30	9.9085205785021E-4
28.06	1	3.30284019283403E-5
28.08	1	3.30284019283403E-5
28.1	16	5.28454430853445E-4
28.12	16	5.28454430853445E-4
28.14	4	1.32113607713361E-4
28.16	-4	-1.32113607713361E-4
28.18	-3	-9.9085205785021E-5
28.2	21	6.93596440495147E-4
28.22	4	1.32113607713361E-4
28.24	-9	-2.97255617355063E-4
28.26	2	6.60568038566807E-5
28.28	2	6.60568038566807E-5
28.3	6	1.98170411570042E-4
28.32	16	5.28454430853445E-4
28.34	15	4.95426028925105E-4
28.36	11	3.63312421211744E-4
28.38	10	3.30284019283403E-4
28.4	8	2.64227215426723E-4
28.42	-19	-6.27539636638466E-4
28.44	-13	-4.29369225068424E-4
28.46	0	0
28.48	13	4.29369225068424E-4
28.5	29	9.5782365592187E-4
28.52	16	5.28454430853445E-4
28.54	9	2.97255617355063E-4
28.56	6	1.98170411570042E-4
28.58	24	7.92681646280168E-4
28.6	26	8.58738450136849E-4
28.62	13	4.29369225068424E-4
28.64	14	4.62397626996765E-4
28.66	15	4.95426028925105E-4
28.68	-5	-1.65142009641702E-4
28.7	8	2.64227215426723E-4
28.72	-4	-1.32113607713361E-4
28.74	11	3.63312421211744E-4
28.76	10	3.30284019283403E-4
28.78	-1	-3.30284019283403E-5
28.8	4	1.32113607713361E-4
28.82	6	1.98170411570042E-4
28.84	5	1.65142009641702E-4
28.86	-1	-3.30284019283403E-5
28.88	16	5.28454430853445E-4
28.9	22	7.26624842423487E-4
28.92	24	7.92681646280168E-4
28.94	17	5.61482832781786E-4
28.96	32	0.00105690886170689
28.98	13	4.29369225068424E-4
29	-4	-1.32113607713361E-4
29.02	6	1.98170411570042E-4
29.04	3	9.9085205785021E-5
29.06	2	6.60568038566807E-5
29.08	11	3.63312421211744E-4
29.1	3	9.9085205785021E-5
29.12	-4	-1.32113607713361E-4
29.14	-18	-5.94511234710126E-4
29.16	12	3.96340823140084E-4
29.18	9	2.97255617355063E-4
29.2	-19	-6.27539636638466E-4
29.22	17	5.61482832781786E-4
29.24	20	6.60568038566807E-4
29.26	14	4.62397626996765E-4
29.28	3	9.9085205785021E-5
29.3	15	4.95426028925105E-4
29.32	-5	-1.65142009641702E-4
29.34	2	6.60568038566807E-5
29.36	15	4.95426028925105E-4
29.38	-2	-6.60568038566807E-5
29.4	-5	-1.65142009641702E-4
29.42	-1	-3.30284019283403E-5
29.44	-25	-8.25710048208508E-4
29.46	-12	-3.96340823140084E-4
29.48	1	3.30284019283403E-5
29.5	10	3.30284019283403E-4
29.52	23	7.59653244351828E-4
29.54	4	1.32113607713361E-4
29.56	-7	-2.31198813498382E-4
29.58	4	1.32113607713361E-4
29.6	9	2.97255617355063E-4
29.62	-2	-6.60568038566807E-5
29.64	-18	-5.94511234710126E-4
29.66	14	4.62397626996765E-4
29.68	4	1.32113607713361E-4
29.7	3	9.9085205785021E-5
29.72	14	4.62397626996765E-4
29.74	9	2.97255617355063E-4
29.76	2	6.60568038566807E-5
29.78	7	2.31198813498382E-4
29.8	13	4.29369225068424E-4
29.82	20	6.60568038566807E-4
29.84	9	2.97255617355063E-4
29.86	10	3.30284019283403E-4
29.88	3	9.9085205785021E-5
29.9	22	7.26624842423487E-4
29.92	9	2.97255617355063E-4
29.94	23	7.59653244351828E-4
29.96	18	5.94511234710126E-4
29.98	6	1.98170411570042E-4
30	11	3.63312421211744E-4
30.02	14	4.62397626996765E-4
30.04	7	2.31198813498382E-4
30.06	3	9.9085205785021E-5
30.08	5	1.65142009641702E-4
30.1	10	3.30284019283403E-4
30.12	-6	-1.98170411570042E-4
30.14	14	4.62397626996765E-4
30.16	14	4.62397626996765E-4
30.18	3	9.9085205785021E-5
30.2	29	9.5782365592187E-4
30.22	15	4.95426028925105E-4
30.24	12	3.96340823140084E-4
30.26	15	4.95426028925105E-4
30.28	6	1.98170411570042E-4
30.3	7	2.31198813498382E-4
30.32	15	4.95426028925105E-4
30.34	23	7.59653244351828E-4
30.36	19	6.27539636638466E-4
30.38	-2	-6.60568038566807E-5
30.4	5	1.65142009641702E-4
30.42	6	1.98170411570042E-4
30.44	0	0
30.46	8	2.64227215426723E-4
30.48	-7	-2.31198813498382E-4
30.5	-11	-3.63312421211744E-4
30.52	-10	-3.30284019283403E-4
30.54	-7	-2.31198813498382E-4
30.56	12	3.96340823140084E-4
30.58	10	3.30284019283403E-4
30.6	24	7.92681646280168E-4
30.62	20	6.60568038566807E-4
30.64	-1	-3.30284019283403E-5
30.66	-10	-3.30284019283403E-4
30.68	12	3.96340823140084E-4
30.7	1	3.30284019283403E-5
30.72	-3	-9.9085205785021E-5
30.74	-6	-1.98170411570042E-4
30.76	7	2.31198813498382E-4
30.78	-8	-2.64227215426723E-4
30.8	7	2.31198813498382E-4
30.82	6	1.98170411570042E-4
30.84	23	7.59653244351828E-4
30.86	5	1.65142009641702E-4
30.88	10	3.30284019283403E-4
30.9	-3	-9.9085205785021E-5
30.92	25	8.25710048208508E-4
30.94	36	0.00118902246942025
30.96	14	4.62397626996765E-4
30.98	6	1.98170411570042E-4
31	-3	-9.9085205785021E-5
31.02	3	9.9085205785021E-5
31.04	6	1.98170411570042E-4
31.06	8	2.64227215426723E-4
31.08	27	8.91766852065189E-4
31.1	8	2.64227215426723E-4
31.12	-1	-3.30284019283403E-5
31.14	6	1.98170411570042E-4
31.16	13	4.29369225068424E-4
31.18	9	2.97255617355063E-4
31.2	15	4.95426028925105E-4
31.22	21	6.93596440495147E-4
31.24	-3	-9.9085205785021E-5
31.26	9	2.97255617355063E-4
31.28	-3	-9.9085205785021E-5
31.3	9	2.97255617355063E-4
31.32	-2	-6.60568038566807E-5
31.34	-6	-1.98170411570042E-4
31.36	-7	-2.31198813498382E-4
31.38	8	2.64227215426723E-4
31.4	-1	-3.30284019283403E-5
31.42	-10	-3.30284019283403E-4
31.44	9	2.97255617355063E-4
31.46	8	2.64227215426723E-4
31.48	-2	-6.60568038566807E-5
31.5	7	2.31198813498382E-4
31.52	10	3.30284019283403E-4
31.54	6	1.98170411570042E-4
31.56	9	2.97255617355063E-4
31.58	15	4.95426028925105E-4
31.6	6	1.98170411570042E-4
31.62	14	4.62397626996765E-4
31.64	34	0.00112296566556357
31.66	10	3.30284019283403E-4
31.68	23	7.59653244351828E-4
31.7	10	3.30284019283403E-4
31.72	33	0.00108993726363523
31.74	9	2.97255617355063E-4
31.76	-7	-2.31198813498382E-4
31.78	-6	-1.98170411570042E-4
31.8	3	9.9085205785021E-5
31.82	7	2.31198813498382E-4
31.84	-17	-5.61482832781786E-4
31.86	3	9.9085205785021E-5
31.88	3	9.9085205785021E-5
31.9	4	1.32113607713361E-4
31.92	-10	-3.30284019283403E-4
31.94	11	3.63312421211744E-4
31.96	10	3.30284019283403E-4
31.98	19	6.27539636638466E-4
32	9	2.97255617355063E-4
32.02	11	3.63312421211744E-4
32.04	9	2.97255617355063E-4
32.06	2	6.60568038566807E-5
32.08	6	1.98170411570042E-4
32.1	6	1.98170411570042E-4
32.12	15	4.95426028925105E-4
32.14	-8	-2.64227215426723E-4
32.16	17	5.61482832781786E-4
32.18	0	0
32.2	3	9.9085205785021E-5
32.22	3	9.9085205785021E-5
32.24	8	2.64227215426723E-4
32.26	21	6.93596440495147E-4
32.28	9	2.97255617355063E-4
32.3	-1	-3.30284019283403E-5
32.32	-9	-2.97255617355063E-4
32.34	-1	-3.30284019283403E-5
32.36	8	2.64227215426723E-4
32.38	-1	-3.30284019283403E-5
32.4	0	0
32.42	-19	-6.27539636638466E-4
32.44	-5	-1.65142009641702E-4
32.46	8	2.64227215426723E-4
32.48	22	7.26624842423487E-4
32.5	4	1.32113607713361E-4
32.52	-4	-1.32113607713361E-4
32.54	0	0
32.56	3	9.9085205785021E-5
32.58	20	6.60568038566807E-4
32.6	9	2.97255617355063E-4
32.62	11	3.63312421211744E-4
32.64	16	5.28454430853445E-4
32.66	13	4.29369225068424E-4
32.68	-9	-2.97255617355063E-4
32.7	3	9.9085205785021E-5
32.72	12	3.96340823140084E-4
32.74	17	5.61482832781786E-4
32.76	16	5.28454430853445E-4
32.78	20	6.60568038566807E-4
32.8	9	2.97255617355063E-4
32.82	-2	-6.60568038566807E-5
32.84	-3	-9.9085205785021E-5
32.86	14	4.62397626996765E-4
32.88	-4	-1.32113607713361E-4
32.9	25	8.25710048208508E-4
32.92	3	9.9085205785021E-5
32.94	12	3.96340823140084E-4
32.96	-9	-2.97255617355063E-4
32.98	18	5.94511234710126E-4
33	10	3.30284019283403E-4
33.02	-17	-5.61482832781786E-4
33.04	6	1.98170411570042E-4
33.06	6	1.98170411570042E-4
33.08	4	1.32113607713361E-4
33.1	11	3.63312421211744E-4
33.12	-8	-2.64227215426723E-4
33.14	-9	-2.97255617355063E-4
33.16	11	3.63312421211744E-4
33.18	17	5.61482832781786E-4
33.2	10	3.30284019283403E-4
33.22	2	6.60568038566807E-5
33.24	16	5.28454430853445E-4
33.26	14	4.62397626996765E-4
33.28	-1	-3.30284019283403E-5
33.3	-2	-6.60568038566807E-5
33.32	29	9.5782365592187E-4
33.34	3	9.9085205785021E-5
33.36	5	1.65142009641702E-4
33.38	8	2.64227215426723E-4
33.4	15	4.95426028925105E-4
33.42	20	6.60568038566807E-4
33.44	12	3.96340823140084E-4
33.46	22	7.26624842423487E-4
33.48	24	7.92681646280168E-4
33.5	7	2.31198813498382E-4
33.52	7	2.31198813498382E-4
33.54	0	0
33.56	12	3.96340823140084E-4
33.58	16	5.28454430853445E-4
33.6	-5	-1.65142009641702E-4
33.62	6	1.98170411570042E-4
33.64	12	3.96340823140084E-4
33.66	20	6.60568038566807E-4
33.68	3	9.9085205785021E-5
33.7	-10	-3.30284019283403E-4
33.72	3	9.9085205785021E-5
