Time [µs]	D2 v2J2	D2 v2J2	
	150k shots	150k shots	
Laser Power [mJ]		power corrected	
48.98	-3	-8.08326344907809E-5
49	6	1.61665268981562E-4
49.02	0	0
49.04	-3	-8.08326344907809E-5
49.06	-13	-3.5027474946005E-4
49.08	-2	-5.38884229938539E-5
49.1	-23	-6.1971686442932E-4
49.12	-9	-2.42497903472343E-4
49.14	12	3.23330537963124E-4
49.16	7	1.88609480478489E-4
49.18	-2	-5.38884229938539E-5
49.2	8	2.15553691975416E-4
49.22	-1	-2.6944211496927E-5
49.24	10	2.6944211496927E-4
49.26	4	1.07776845987708E-4
49.28	12	3.23330537963124E-4
49.3	18	4.84995806944685E-4
49.32	20	5.38884229938539E-4
49.34	10	2.6944211496927E-4
49.36	11	2.96386326466197E-4
49.38	6	1.61665268981562E-4
49.4	5	1.34721057484635E-4
49.42	10	2.6944211496927E-4
49.44	2	5.38884229938539E-5
49.46	-5	-1.34721057484635E-4
49.48	-2	-5.38884229938539E-5
49.5	5	1.34721057484635E-4
49.52	19	5.11940018441612E-4
49.54	7	1.88609480478489E-4
49.56	8	2.15553691975416E-4
49.58	2	5.38884229938539E-5
49.6	1	2.6944211496927E-5
49.62	7	1.88609480478489E-4
49.64	5	1.34721057484635E-4
49.66	-3	-8.08326344907809E-5
49.68	-1	-2.6944211496927E-5
49.7	-12	-3.23330537963124E-4
49.72	-2	-5.38884229938539E-5
49.74	5	1.34721057484635E-4
49.76	-3	-8.08326344907809E-5
49.78	-14	-3.77218960956977E-4
49.8	-8	-2.15553691975416E-4
49.82	-15	-4.04163172453904E-4
49.84	4	1.07776845987708E-4
49.86	1	2.6944211496927E-5
49.88	-3	-8.08326344907809E-5
49.9	-2	-5.38884229938539E-5
49.92	-3	-8.08326344907809E-5
49.94	7	1.88609480478489E-4
49.96	-7	-1.88609480478489E-4
49.98	22	5.92772652932393E-4
50	5	1.34721057484635E-4
50.02	6	1.61665268981562E-4
50.04	24	6.46661075926247E-4
50.06	8	2.15553691975416E-4
50.08	9	2.42497903472343E-4
50.1	10	2.6944211496927E-4
50.12	9	2.42497903472343E-4
50.14	-1	-2.6944211496927E-5
50.16	-1	-2.6944211496927E-5
50.18	-4	-1.07776845987708E-4
50.2	-9	-2.42497903472343E-4
50.22	-4	-1.07776845987708E-4
50.24	13	3.5027474946005E-4
50.26	10	2.6944211496927E-4
50.28	4	1.07776845987708E-4
50.3	11	2.96386326466197E-4
50.32	6	1.61665268981562E-4
50.34	3	8.08326344907809E-5
50.36	-2	-5.38884229938539E-5
50.38	-3	-8.08326344907809E-5
50.4	-7	-1.88609480478489E-4
50.42	13	3.5027474946005E-4
50.44	13	3.5027474946005E-4
50.46	9	2.42497903472343E-4
50.48	2	5.38884229938539E-5
50.5	8	2.15553691975416E-4
50.52	17	4.58051595447758E-4
50.54	15	4.04163172453904E-4
50.56	20	5.38884229938539E-4
50.58	4	1.07776845987708E-4
50.6	5	1.34721057484635E-4
50.62	-7	-1.88609480478489E-4
50.64	-8	-2.15553691975416E-4
50.66	12	3.23330537963124E-4
50.68	7	1.88609480478489E-4
50.7	3	8.08326344907809E-5
50.72	15	4.04163172453904E-4
50.74	3	8.08326344907809E-5
50.76	-6	-1.61665268981562E-4
50.78	-10	-2.6944211496927E-4
50.8	-17	-4.58051595447758E-4
50.82	3	8.08326344907809E-5
50.84	1	2.6944211496927E-5
50.86	-3	-8.08326344907809E-5
50.88	3	8.08326344907809E-5
50.9	-4	-1.07776845987708E-4
50.92	-3	-8.08326344907809E-5
50.94	-4	-1.07776845987708E-4
50.96	-9	-2.42497903472343E-4
50.98	2	5.38884229938539E-5
51	-4	-1.07776845987708E-4
51.02	-8	-2.15553691975416E-4
51.04	10	2.6944211496927E-4
51.06	13	3.5027474946005E-4
51.08	13	3.5027474946005E-4
51.1	7	1.88609480478489E-4
51.12	4	1.07776845987708E-4
51.14	20	5.38884229938539E-4
51.16	24	6.46661075926247E-4
51.18	10	2.6944211496927E-4
51.2	-4	-1.07776845987708E-4
51.22	4	1.07776845987708E-4
51.24	10	2.6944211496927E-4
51.26	14	3.77218960956977E-4
51.28	-11	-2.96386326466197E-4
51.3	-6	-1.61665268981562E-4
51.32	-5	-1.34721057484635E-4
51.34	13	3.5027474946005E-4
51.36	0	0
51.38	3	8.08326344907809E-5
51.4	0	0
51.42	13	3.5027474946005E-4
51.44	-12	-3.23330537963124E-4
51.46	-6	-1.61665268981562E-4
51.48	8	2.15553691975416E-4
51.5	3	8.08326344907809E-5
51.52	15	4.04163172453904E-4
51.54	14	3.77218960956977E-4
51.56	6	1.61665268981562E-4
51.58	-1	-2.6944211496927E-5
51.6	-5	-1.34721057484635E-4
51.62	-5	-1.34721057484635E-4
51.64	4	1.07776845987708E-4
51.66	11	2.96386326466197E-4
51.68	11	2.96386326466197E-4
51.7	2	5.38884229938539E-5
51.72	5	1.34721057484635E-4
51.74	9	2.42497903472343E-4
51.76	4	1.07776845987708E-4
51.78	13	3.5027474946005E-4
51.8	2	5.38884229938539E-5
51.82	-3	-8.08326344907809E-5
51.84	3	8.08326344907809E-5
51.86	2	5.38884229938539E-5
51.88	10	2.6944211496927E-4
51.9	7	1.88609480478489E-4
51.92	5	1.34721057484635E-4
51.94	-8	-2.15553691975416E-4
51.96	-11	-2.96386326466197E-4
51.98	2	5.38884229938539E-5
52	11	2.96386326466197E-4
52.02	-14	-3.77218960956977E-4
52.04	-11	-2.96386326466197E-4
52.06	5	1.34721057484635E-4
52.08	-15	-4.04163172453904E-4
52.1	-4	-1.07776845987708E-4
52.12	3	8.08326344907809E-5
52.14	10	2.6944211496927E-4
52.16	15	4.04163172453904E-4
52.18	-2	-5.38884229938539E-5
52.2	-6	-1.61665268981562E-4
52.22	-3	-8.08326344907809E-5
52.24	-3	-8.08326344907809E-5
52.26	15	4.04163172453904E-4
52.28	16	4.31107383950831E-4
52.3	4	1.07776845987708E-4
52.32	8	2.15553691975416E-4
52.34	17	4.58051595447758E-4
52.36	8	2.15553691975416E-4
52.38	10	2.6944211496927E-4
52.4	5	1.34721057484635E-4
52.42	10	2.6944211496927E-4
52.44	-6	-1.61665268981562E-4
52.46	10	2.6944211496927E-4
52.48	7	1.88609480478489E-4
52.5	2	5.38884229938539E-5
52.52	7	1.88609480478489E-4
52.54	6	1.61665268981562E-4
52.56	-8	-2.15553691975416E-4
52.58	-1	-2.6944211496927E-5
52.6	7	1.88609480478489E-4
52.62	1	2.6944211496927E-5
52.64	5	1.34721057484635E-4
52.66	-1	-2.6944211496927E-5
52.68	17	4.58051595447758E-4
52.7	3	8.08326344907809E-5
52.72	18	4.84995806944685E-4
52.74	3	8.08326344907809E-5
52.76	-3	-8.08326344907809E-5
52.78	7	1.88609480478489E-4
52.8	10	2.6944211496927E-4
52.82	9	2.42497903472343E-4
52.84	-5	-1.34721057484635E-4
52.86	-10	-2.6944211496927E-4
52.88	-15	-4.04163172453904E-4
52.9	17	4.58051595447758E-4
52.92	19	5.11940018441612E-4
52.94	8	2.15553691975416E-4
52.96	4	1.07776845987708E-4
52.98	3	8.08326344907809E-5
53	3	8.08326344907809E-5
53.02	8	2.15553691975416E-4
53.04	-1	-2.6944211496927E-5
53.06	-4	-1.07776845987708E-4
53.08	-4	-1.07776845987708E-4
53.1	-9	-2.42497903472343E-4
53.12	-3	-8.08326344907809E-5
53.14	11	2.96386326466197E-4
53.16	3	8.08326344907809E-5
53.18	14	3.77218960956977E-4
53.2	8	2.15553691975416E-4
53.22	6	1.61665268981562E-4
53.24	4	1.07776845987708E-4
53.26	9	2.42497903472343E-4
53.28	-1	-2.6944211496927E-5
53.3	12	3.23330537963124E-4
53.32	6	1.61665268981562E-4
53.34	7	1.88609480478489E-4
53.36	23	6.1971686442932E-4
53.38	10	2.6944211496927E-4
53.4	4	1.07776845987708E-4
53.42	-10	-2.6944211496927E-4
53.44	8	2.15553691975416E-4
53.46	4	1.07776845987708E-4
53.48	1	2.6944211496927E-5
53.5	11	2.96386326466197E-4
53.52	3	8.08326344907809E-5
53.54	9	2.42497903472343E-4
53.56	14	3.77218960956977E-4
53.58	1	2.6944211496927E-5
53.6	11	2.96386326466197E-4
53.62	2	5.38884229938539E-5
53.64	-4	-1.07776845987708E-4
53.66	8	2.15553691975416E-4
53.68	9	2.42497903472343E-4
53.7	3	8.08326344907809E-5
53.72	2	5.38884229938539E-5
53.74	5	1.34721057484635E-4
53.76	5	1.34721057484635E-4
53.78	5	1.34721057484635E-4
53.8	-5	-1.34721057484635E-4
53.82	7	1.88609480478489E-4
53.84	11	2.96386326466197E-4
53.86	7	1.88609480478489E-4
53.88	2	5.38884229938539E-5
53.9	6	1.61665268981562E-4
53.92	7	1.88609480478489E-4
53.94	7	1.88609480478489E-4
53.96	1	2.6944211496927E-5
53.98	-3	-8.08326344907809E-5
54	-14	-3.77218960956977E-4
54.02	1	2.6944211496927E-5
54.04	-6	-1.61665268981562E-4
54.06	11	2.96386326466197E-4
54.08	13	3.5027474946005E-4
54.1	-1	-2.6944211496927E-5
54.12	6	1.61665268981562E-4
54.14	5	1.34721057484635E-4
54.16	6	1.61665268981562E-4
54.18	-1	-2.6944211496927E-5
54.2	11	2.96386326466197E-4
54.22	6	1.61665268981562E-4
54.24	-6	-1.61665268981562E-4
54.26	-7	-1.88609480478489E-4
54.28	5	1.34721057484635E-4
54.3	8	2.15553691975416E-4
54.32	5	1.34721057484635E-4
54.34	7	1.88609480478489E-4
54.36	7	1.88609480478489E-4
54.38	11	2.96386326466197E-4
54.4	8	2.15553691975416E-4
54.42	16	4.31107383950831E-4
54.44	18	4.84995806944685E-4
54.46	6	1.61665268981562E-4
54.48	-8	-2.15553691975416E-4
54.5	16	4.31107383950831E-4
54.52	-2	-5.38884229938539E-5
54.54	-6	-1.61665268981562E-4
54.56	1	2.6944211496927E-5
54.58	17	4.58051595447758E-4
54.6	14	3.77218960956977E-4
54.62	1	2.6944211496927E-5
54.64	0	0
54.66	1	2.6944211496927E-5
54.68	1	2.6944211496927E-5
54.7	14	3.77218960956977E-4
54.72	-1	-2.6944211496927E-5
54.74	-1	-2.6944211496927E-5
54.76	16	4.31107383950831E-4
54.78	9	2.42497903472343E-4
54.8	11	2.96386326466197E-4
54.82	16	4.31107383950831E-4
54.84	17	4.58051595447758E-4
54.86	2	5.38884229938539E-5
54.88	11	2.96386326466197E-4
54.9	3	8.08326344907809E-5
54.92	-10	-2.6944211496927E-4
54.94	-5	-1.34721057484635E-4
54.96	1	2.6944211496927E-5
54.98	12	3.23330537963124E-4
55	-6	-1.61665268981562E-4
55.02	4	1.07776845987708E-4
55.04	10	2.6944211496927E-4
55.06	14	3.77218960956977E-4
55.08	12	3.23330537963124E-4
55.1	-3	-8.08326344907809E-5
55.12	4	1.07776845987708E-4
55.14	5	1.34721057484635E-4
55.16	8	2.15553691975416E-4
55.18	6	1.61665268981562E-4
55.2	-2	-5.38884229938539E-5
55.22	19	5.11940018441612E-4
55.24	11	2.96386326466197E-4
55.26	5	1.34721057484635E-4
55.28	11	2.96386326466197E-4
55.3	12	3.23330537963124E-4
55.32	2	5.38884229938539E-5
55.34	6	1.61665268981562E-4
55.36	2	5.38884229938539E-5
55.38	19	5.11940018441612E-4
55.4	9	2.42497903472343E-4
55.42	-1	-2.6944211496927E-5
55.44	0	0
55.46	6	1.61665268981562E-4
55.48	3	8.08326344907809E-5
55.5	0	0
55.52	0	0
55.54	3	8.08326344907809E-5
55.56	7	1.88609480478489E-4
55.58	6	1.61665268981562E-4
55.6	2	5.38884229938539E-5
55.62	-2	-5.38884229938539E-5
55.64	-2	-5.38884229938539E-5
55.66	2	5.38884229938539E-5
55.68	-7	-1.88609480478489E-4
55.7	8	2.15553691975416E-4
55.72	10	2.6944211496927E-4
55.74	8	2.15553691975416E-4
55.76	9	2.42497903472343E-4
55.78	17	4.58051595447758E-4
55.8	8	2.15553691975416E-4
55.82	-4	-1.07776845987708E-4
55.84	1	2.6944211496927E-5
55.86	-11	-2.96386326466197E-4
55.88	14	3.77218960956977E-4
55.9	9	2.42497903472343E-4
55.92	-6	-1.61665268981562E-4
55.94	-12	-3.23330537963124E-4
55.96	6	1.61665268981562E-4
55.98	-5	-1.34721057484635E-4
56	4	1.07776845987708E-4
56.02	3	8.08326344907809E-5
56.04	8	2.15553691975416E-4
56.06	5	1.34721057484635E-4
56.08	2	5.38884229938539E-5
56.1	3	8.08326344907809E-5
56.12	-13	-3.5027474946005E-4
56.14	-5	-1.34721057484635E-4
56.16	4	1.07776845987708E-4
56.18	-5	-1.34721057484635E-4
56.2	9	2.42497903472343E-4
56.22	8	2.15553691975416E-4
56.24	-4	-1.07776845987708E-4
56.26	-8	-2.15553691975416E-4
56.28	3	8.08326344907809E-5
56.3	17	4.58051595447758E-4
56.32	-4	-1.07776845987708E-4
56.34	-10	-2.6944211496927E-4
56.36	3	8.08326344907809E-5
56.38	4	1.07776845987708E-4
56.4	0	0
56.42	-2	-5.38884229938539E-5
56.44	7	1.88609480478489E-4
56.46	-2	-5.38884229938539E-5
56.48	13	3.5027474946005E-4
56.5	12	3.23330537963124E-4
56.52	5	1.34721057484635E-4
56.54	9	2.42497903472343E-4
56.56	11	2.96386326466197E-4
56.58	7	1.88609480478489E-4
56.6	-8	-2.15553691975416E-4
56.62	-5	-1.34721057484635E-4
56.64	6	1.61665268981562E-4
56.66	9	2.42497903472343E-4
56.68	2	5.38884229938539E-5
56.7	-1	-2.6944211496927E-5
56.72	-2	-5.38884229938539E-5
56.74	-5	-1.34721057484635E-4
56.76	11	2.96386326466197E-4
56.78	4	1.07776845987708E-4
56.8	-3	-8.08326344907809E-5
56.82	13	3.5027474946005E-4
56.84	1	2.6944211496927E-5
56.86	-5	-1.34721057484635E-4
56.88	20	5.38884229938539E-4
56.9	10	2.6944211496927E-4
56.92	-1	-2.6944211496927E-5
56.94	-8	-2.15553691975416E-4
56.96	2	5.38884229938539E-5
56.98	-7	-1.88609480478489E-4
57	-16	-4.31107383950831E-4
57.02	-10	-2.6944211496927E-4
57.04	0	0
57.06	9	2.42497903472343E-4
57.08	6	1.61665268981562E-4
57.1	10	2.6944211496927E-4
57.12	4	1.07776845987708E-4
57.14	1	2.6944211496927E-5
57.16	-1	-2.6944211496927E-5
57.18	-5	-1.34721057484635E-4
57.2	5	1.34721057484635E-4
57.22	8	2.15553691975416E-4
57.24	10	2.6944211496927E-4
57.26	17	4.58051595447758E-4
57.28	15	4.04163172453904E-4
57.3	3	8.08326344907809E-5
57.32	18	4.84995806944685E-4
57.34	6	1.61665268981562E-4
57.36	10	2.6944211496927E-4
57.38	-4	-1.07776845987708E-4
57.4	-8	-2.15553691975416E-4
57.42	2	5.38884229938539E-5
57.44	-1	-2.6944211496927E-5
57.46	-1	-2.6944211496927E-5
57.48	4	1.07776845987708E-4
57.5	-9	-2.42497903472343E-4
57.52	9	2.42497903472343E-4
57.54	9	2.42497903472343E-4
57.56	17	4.58051595447758E-4
57.58	8	2.15553691975416E-4
57.6	5	1.34721057484635E-4
57.62	14	3.77218960956977E-4
57.64	11	2.96386326466197E-4
57.66	-4	-1.07776845987708E-4
57.68	10	2.6944211496927E-4
57.7	7	1.88609480478489E-4
57.72	2	5.38884229938539E-5
57.74	13	3.5027474946005E-4
57.76	13	3.5027474946005E-4
57.78	16	4.31107383950831E-4
57.8	14	3.77218960956977E-4
57.82	8	2.15553691975416E-4
57.84	4	1.07776845987708E-4
57.86	5	1.34721057484635E-4
57.88	29	7.81382133410882E-4
57.9	16	4.31107383950831E-4
57.92	6	1.61665268981562E-4
57.94	4	1.07776845987708E-4
57.96	4	1.07776845987708E-4
57.98	11	2.96386326466197E-4
58	-2	-5.38884229938539E-5
58.02	3	8.08326344907809E-5
58.04	1	2.6944211496927E-5
58.06	-2	-5.38884229938539E-5
58.08	16	4.31107383950831E-4
58.1	11	2.96386326466197E-4
58.12	19	5.11940018441612E-4
58.14	19	5.11940018441612E-4
58.16	2	5.38884229938539E-5
58.18	6	1.61665268981562E-4
58.2	-9	-2.42497903472343E-4
58.22	-7	-1.88609480478489E-4
58.24	-1	-2.6944211496927E-5
58.26	0	0
58.28	8	2.15553691975416E-4
58.3	6	1.61665268981562E-4
58.32	5	1.34721057484635E-4
58.34	10	2.6944211496927E-4
58.36	5	1.34721057484635E-4
58.38	13	3.5027474946005E-4
58.4	9	2.42497903472343E-4
58.42	-5	-1.34721057484635E-4
58.44	-3	-8.08326344907809E-5
58.46	-1	-2.6944211496927E-5
58.48	5	1.34721057484635E-4
58.5	5	1.34721057484635E-4
58.52	7	1.88609480478489E-4
58.54	4	1.07776845987708E-4
58.56	9	2.42497903472343E-4
58.58	13	3.5027474946005E-4
58.6	6	1.61665268981562E-4
58.62	-3	-8.08326344907809E-5
58.64	17	4.58051595447758E-4
58.66	9	2.42497903472343E-4
58.68	-1	-2.6944211496927E-5
58.7	4	1.07776845987708E-4
58.72	12	3.23330537963124E-4
58.74	2	5.38884229938539E-5
58.76	6	1.61665268981562E-4
58.78	-3	-8.08326344907809E-5
58.8	-9	-2.42497903472343E-4
58.82	-9	-2.42497903472343E-4
58.84	-7	-1.88609480478489E-4
58.86	-16	-4.31107383950831E-4
58.88	-8	-2.15553691975416E-4
58.9	-14	-3.77218960956977E-4
58.92	-2	-5.38884229938539E-5
58.94	1	2.6944211496927E-5
58.96	-2	-5.38884229938539E-5
58.98	3	8.08326344907809E-5
59	6	1.61665268981562E-4
59.02	4	1.07776845987708E-4
59.04	4	1.07776845987708E-4
59.06	11	2.96386326466197E-4
59.08	-2	-5.38884229938539E-5
59.1	-7	-1.88609480478489E-4
59.12	-1	-2.6944211496927E-5
59.14	-4	-1.07776845987708E-4
59.16	2	5.38884229938539E-5
59.18	1	2.6944211496927E-5
59.2	1	2.6944211496927E-5
59.22	-9	-2.42497903472343E-4
59.24	-3	-8.08326344907809E-5
59.26	10	2.6944211496927E-4
59.28	8	2.15553691975416E-4
59.3	12	3.23330537963124E-4
59.32	7	1.88609480478489E-4
59.34	4	1.07776845987708E-4
59.36	-17	-4.58051595447758E-4
59.38	-16	-4.31107383950831E-4
59.4	0	0
59.42	6	1.61665268981562E-4
59.44	7	1.88609480478489E-4
59.46	-1	-2.6944211496927E-5
59.48	-7	-1.88609480478489E-4
59.5	-3	-8.08326344907809E-5
59.52	6	1.61665268981562E-4
59.54	12	3.23330537963124E-4
59.56	-1	-2.6944211496927E-5
59.58	-6	-1.61665268981562E-4
59.6	-4	-1.07776845987708E-4
59.62	8	2.15553691975416E-4
59.64	4	1.07776845987708E-4
59.66	2	5.38884229938539E-5
59.68	1	2.6944211496927E-5
59.7	1	2.6944211496927E-5
59.72	0	0
59.74	4	1.07776845987708E-4
59.76	10	2.6944211496927E-4
59.78	15	4.04163172453904E-4
59.8	10	2.6944211496927E-4
59.82	1	2.6944211496927E-5
59.84	-9	-2.42497903472343E-4
59.86	13	3.5027474946005E-4
59.88	12	3.23330537963124E-4
59.9	14	3.77218960956977E-4
59.92	-1	-2.6944211496927E-5
59.94	-1	-2.6944211496927E-5
59.96	9	2.42497903472343E-4
59.98	2	5.38884229938539E-5
60	3	8.08326344907809E-5
60.02	-3	-8.08326344907809E-5
60.04	12	3.23330537963124E-4
60.06	-1	-2.6944211496927E-5
60.08	10	2.6944211496927E-4
60.1	16	4.31107383950831E-4
60.12	25	6.73605287423174E-4
60.14	5	1.34721057484635E-4
60.16	-5	-1.34721057484635E-4
60.18	-11	-2.96386326466197E-4
60.2	4	1.07776845987708E-4
60.22	6	1.61665268981562E-4
60.24	0	0
60.26	-7	-1.88609480478489E-4
60.28	4	1.07776845987708E-4
60.3	0	0
60.32	10	2.6944211496927E-4
60.34	-3	-8.08326344907809E-5
60.36	4	1.07776845987708E-4
60.38	13	3.5027474946005E-4
60.4	11	2.96386326466197E-4
60.42	0	0
60.44	-1	-2.6944211496927E-5
60.46	-11	-2.96386326466197E-4
60.48	8	2.15553691975416E-4
60.5	15	4.04163172453904E-4
60.52	16	4.31107383950831E-4
60.54	10	2.6944211496927E-4
60.56	4	1.07776845987708E-4
60.58	10	2.6944211496927E-4
60.6	12	3.23330537963124E-4
60.62	7	1.88609480478489E-4
60.64	-1	-2.6944211496927E-5
60.66	-9	-2.42497903472343E-4
60.68	-5	-1.34721057484635E-4
60.7	3	8.08326344907809E-5
60.72	9	2.42497903472343E-4
60.74	1	2.6944211496927E-5
60.76	1	2.6944211496927E-5
60.78	4	1.07776845987708E-4
60.8	-3	-8.08326344907809E-5
60.82	13	3.5027474946005E-4
60.84	1	2.6944211496927E-5
60.86	-8	-2.15553691975416E-4
60.88	7	1.88609480478489E-4
60.9	4	1.07776845987708E-4
60.92	9	2.42497903472343E-4
60.94	20	5.38884229938539E-4
60.96	12	3.23330537963124E-4
60.98	2	5.38884229938539E-5
61	-5	-1.34721057484635E-4
61.02	-10	-2.6944211496927E-4
61.04	-5	-1.34721057484635E-4
61.06	-5	-1.34721057484635E-4
61.08	9	2.42497903472343E-4
61.1	9	2.42497903472343E-4
61.12	-10	-2.6944211496927E-4
61.14	1	2.6944211496927E-5
61.16	12	3.23330537963124E-4
61.18	6	1.61665268981562E-4
61.2	4	1.07776845987708E-4
61.22	1	2.6944211496927E-5
61.24	-6	-1.61665268981562E-4
61.26	3	8.08326344907809E-5
61.28	-5	-1.34721057484635E-4
61.3	-7	-1.88609480478489E-4
61.32	-1	-2.6944211496927E-5
61.34	4	1.07776845987708E-4
61.36	1	2.6944211496927E-5
61.38	2	5.38884229938539E-5
61.4	1	2.6944211496927E-5
61.42	14	3.77218960956977E-4
61.44	12	3.23330537963124E-4
61.46	6	1.61665268981562E-4
61.48	8	2.15553691975416E-4
61.5	7	1.88609480478489E-4
61.52	-3	-8.08326344907809E-5
61.54	14	3.77218960956977E-4
61.56	11	2.96386326466197E-4
61.58	9	2.42497903472343E-4
61.6	16	4.31107383950831E-4
61.62	14	3.77218960956977E-4
61.64	-7	-1.88609480478489E-4
61.66	-4	-1.07776845987708E-4
61.68	7	1.88609480478489E-4
61.7	5	1.34721057484635E-4
61.72	0	0
61.74	3	8.08326344907809E-5
61.76	10	2.6944211496927E-4
61.78	5	1.34721057484635E-4
61.8	-8	-2.15553691975416E-4
61.82	16	4.31107383950831E-4
61.84	2	5.38884229938539E-5
61.86	-4	-1.07776845987708E-4
61.88	2	5.38884229938539E-5
61.9	11	2.96386326466197E-4
61.92	4	1.07776845987708E-4
61.94	3	8.08326344907809E-5
61.96	5	1.34721057484635E-4
61.98	-1	-2.6944211496927E-5
62	11	2.96386326466197E-4
62.02	-3	-8.08326344907809E-5
62.04	4	1.07776845987708E-4
62.06	15	4.04163172453904E-4
62.08	4	1.07776845987708E-4
62.1	-7	-1.88609480478489E-4
62.12	-6	-1.61665268981562E-4
62.14	-14	-3.77218960956977E-4
62.16	0	0
62.18	2	5.38884229938539E-5
62.2	-1	-2.6944211496927E-5
62.22	-14	-3.77218960956977E-4
62.24	4	1.07776845987708E-4
62.26	6	1.61665268981562E-4
62.28	-3	-8.08326344907809E-5
62.3	4	1.07776845987708E-4
62.32	-7	-1.88609480478489E-4
62.34	-11	-2.96386326466197E-4
62.36	-2	-5.38884229938539E-5
62.38	2	5.38884229938539E-5
62.4	6	1.61665268981562E-4
62.42	2	5.38884229938539E-5
62.44	14	3.77218960956977E-4
62.46	14	3.77218960956977E-4
62.48	12	3.23330537963124E-4
62.5	-8	-2.15553691975416E-4
62.52	-17	-4.58051595447758E-4
62.54	-4	-1.07776845987708E-4
62.56	8	2.15553691975416E-4
62.58	4	1.07776845987708E-4
62.6	8	2.15553691975416E-4
62.62	2	5.38884229938539E-5
62.64	0	0
62.66	-4	-1.07776845987708E-4
62.68	6	1.61665268981562E-4
62.7	4	1.07776845987708E-4
62.72	0	0
62.74	13	3.5027474946005E-4
62.76	-1	-2.6944211496927E-5
62.78	-8	-2.15553691975416E-4
62.8	4	1.07776845987708E-4
62.82	17	4.58051595447758E-4
62.84	5	1.34721057484635E-4
62.86	3	8.08326344907809E-5
62.88	3	8.08326344907809E-5
62.9	11	2.96386326466197E-4
62.92	21	5.65828441435466E-4
62.94	-2	-5.38884229938539E-5
62.96	0	0
62.98	3	8.08326344907809E-5
63	1	2.6944211496927E-5
63.02	6	1.61665268981562E-4
63.04	3	8.08326344907809E-5
63.06	3	8.08326344907809E-5
63.08	13	3.5027474946005E-4
63.1	3	8.08326344907809E-5
63.12	4	1.07776845987708E-4
63.14	-14	-3.77218960956977E-4
63.16	-10	-2.6944211496927E-4
63.18	-2	-5.38884229938539E-5
63.2	2	5.38884229938539E-5
63.22	3	8.08326344907809E-5
63.24	-7	-1.88609480478489E-4
63.26	6	1.61665268981562E-4
63.28	0	0
63.3	9	2.42497903472343E-4
63.32	14	3.77218960956977E-4
63.34	11	2.96386326466197E-4
63.36	12	3.23330537963124E-4
63.38	0	0
63.4	1	2.6944211496927E-5
63.42	4	1.07776845987708E-4
63.44	8	2.15553691975416E-4
63.46	-8	-2.15553691975416E-4
63.48	-7	-1.88609480478489E-4
63.5	18	4.84995806944685E-4
63.52	16	4.31107383950831E-4
63.54	-2	-5.38884229938539E-5
63.56	1	2.6944211496927E-5
63.58	6	1.61665268981562E-4
63.6	-9	-2.42497903472343E-4
63.62	-1	-2.6944211496927E-5
63.64	12	3.23330537963124E-4
63.66	9	2.42497903472343E-4
63.68	4	1.07776845987708E-4
63.7	-6	-1.61665268981562E-4
63.72	-3	-8.08326344907809E-5
63.74	5	1.34721057484635E-4
63.76	-8	-2.15553691975416E-4
63.78	5	1.34721057484635E-4
63.8	-3	-8.08326344907809E-5
63.82	9	2.42497903472343E-4
63.84	12	3.23330537963124E-4
63.86	8	2.15553691975416E-4
63.88	0	0
63.9	6	1.61665268981562E-4
63.92	2	5.38884229938539E-5
63.94	-1	-2.6944211496927E-5
63.96	13	3.5027474946005E-4
63.98	8	2.15553691975416E-4
64	16	4.31107383950831E-4
64.02	8	2.15553691975416E-4
64.04	7	1.88609480478489E-4
64.06	9	2.42497903472343E-4
64.08	8	2.15553691975416E-4
64.1	8	2.15553691975416E-4
64.12	11	2.96386326466197E-4
64.14	9	2.42497903472343E-4
64.16	6	1.61665268981562E-4
64.18	-10	-2.6944211496927E-4
64.2	-7	-1.88609480478489E-4
64.22	7	1.88609480478489E-4
64.24	1	2.6944211496927E-5
64.26	13	3.5027474946005E-4
64.28	12	3.23330537963124E-4
64.3	7	1.88609480478489E-4
64.32	-2	-5.38884229938539E-5
64.34	-1	-2.6944211496927E-5
64.36	-4	-1.07776845987708E-4
64.38	9	2.42497903472343E-4
64.4	12	3.23330537963124E-4
64.42	2	5.38884229938539E-5
64.44	-1	-2.6944211496927E-5
64.46	12	3.23330537963124E-4
64.48	2	5.38884229938539E-5
64.5	-5	-1.34721057484635E-4
64.52	7	1.88609480478489E-4
64.54	6	1.61665268981562E-4
64.56	-3	-8.08326344907809E-5
64.58	-10	-2.6944211496927E-4
64.6	5	1.34721057484635E-4
64.62	8	2.15553691975416E-4
64.64	17	4.58051595447758E-4
64.66	10	2.6944211496927E-4
64.68	-3	-8.08326344907809E-5
64.7	7	1.88609480478489E-4
64.72	3	8.08326344907809E-5
64.74	-9	-2.42497903472343E-4
64.76	6	1.61665268981562E-4
64.78	7	1.88609480478489E-4
64.8	-4	-1.07776845987708E-4
64.82	4	1.07776845987708E-4
64.84	8	2.15553691975416E-4
64.86	0	0
64.88	-8	-2.15553691975416E-4
64.9	-7	-1.88609480478489E-4
64.92	8	2.15553691975416E-4
64.94	4	1.07776845987708E-4
64.96	8	2.15553691975416E-4
64.98	12	3.23330537963124E-4
65	17	4.58051595447758E-4
65.02	5	1.34721057484635E-4
65.04	2	5.38884229938539E-5
65.06	0	0
65.08	-6	-1.61665268981562E-4
