Time [µs]	D2 v2J6	D2 v2J6	
	150k shots	150k shots	
Laser Power [mJ]		power corrected	
33.34	-9	-2.26361013926856E-4
33.36	0	0
33.38	5	1.25756118848253E-4
33.4	0	0
33.42	3	7.54536713089519E-5
33.44	-3	-7.54536713089519E-5
33.46	15	3.77268356544759E-4
33.48	2	5.03024475393012E-5
33.5	3	7.54536713089519E-5
33.52	1	2.51512237696506E-5
33.54	7	1.76058566387554E-4
33.56	2	5.03024475393012E-5
33.58	-8	-2.01209790157205E-4
33.6	-3	-7.54536713089519E-5
33.62	5	1.25756118848253E-4
33.64	10	2.51512237696506E-4
33.66	5	1.25756118848253E-4
33.68	1	2.51512237696506E-5
33.7	1	2.51512237696506E-5
33.72	-2	-5.03024475393012E-5
33.74	10	2.51512237696506E-4
33.76	9	2.26361013926856E-4
33.78	-6	-1.50907342617904E-4
33.8	-2	-5.03024475393012E-5
33.82	-4	-1.00604895078602E-4
33.84	-3	-7.54536713089519E-5
33.86	-3	-7.54536713089519E-5
33.88	4	1.00604895078602E-4
33.9	6	1.50907342617904E-4
33.92	2	5.03024475393012E-5
33.94	3	7.54536713089519E-5
33.96	-2	-5.03024475393012E-5
33.98	1	2.51512237696506E-5
34	-4	-1.00604895078602E-4
34.02	-9	-2.26361013926856E-4
34.04	-4	-1.00604895078602E-4
34.06	3	7.54536713089519E-5
34.08	3	7.54536713089519E-5
34.1	1	2.51512237696506E-5
34.12	2	5.03024475393012E-5
34.14	-3	-7.54536713089519E-5
34.16	1	2.51512237696506E-5
34.18	-10	-2.51512237696506E-4
34.2	-1	-2.51512237696506E-5
34.22	-7	-1.76058566387554E-4
34.24	1	2.51512237696506E-5
34.26	-9	-2.26361013926856E-4
34.28	-4	-1.00604895078602E-4
34.3	3	7.54536713089519E-5
34.32	-9	-2.26361013926856E-4
34.34	3	7.54536713089519E-5
34.36	-2	-5.03024475393012E-5
34.38	12	3.01814685235808E-4
34.4	-5	-1.25756118848253E-4
34.42	1	2.51512237696506E-5
34.44	5	1.25756118848253E-4
34.46	-2	-5.03024475393012E-5
34.48	-3	-7.54536713089519E-5
34.5	3	7.54536713089519E-5
34.52	1	2.51512237696506E-5
34.54	0	0
34.56	-6	-1.50907342617904E-4
34.58	-1	-2.51512237696506E-5
34.6	-1	-2.51512237696506E-5
34.62	-1	-2.51512237696506E-5
34.64	-4	-1.00604895078602E-4
34.66	6	1.50907342617904E-4
34.68	4	1.00604895078602E-4
34.7	1	2.51512237696506E-5
34.72	3	7.54536713089519E-5
34.74	4	1.00604895078602E-4
34.76	-6	-1.50907342617904E-4
34.78	8	2.01209790157205E-4
34.8	2	5.03024475393012E-5
34.82	-6	-1.50907342617904E-4
34.84	-9	-2.26361013926856E-4
34.86	-13	-3.26965909005458E-4
34.88	-7	-1.76058566387554E-4
34.9	-9	-2.26361013926856E-4
34.92	-6	-1.50907342617904E-4
34.94	-1	-2.51512237696506E-5
34.96	-6	-1.50907342617904E-4
34.98	-1	-2.51512237696506E-5
35	8	2.01209790157205E-4
35.02	1	2.51512237696506E-5
35.04	1	2.51512237696506E-5
35.06	1	2.51512237696506E-5
35.08	-2	-5.03024475393012E-5
35.1	1	2.51512237696506E-5
35.12	-12	-3.01814685235808E-4
35.14	6	1.50907342617904E-4
35.16	13	3.26965909005458E-4
35.18	-2	-5.03024475393012E-5
35.2	-7	-1.76058566387554E-4
35.22	-3	-7.54536713089519E-5
35.24	0	0
35.26	4	1.00604895078602E-4
35.28	-6	-1.50907342617904E-4
35.3	-3	-7.54536713089519E-5
35.32	-6	-1.50907342617904E-4
35.34	0	0
35.36	5	1.25756118848253E-4
35.38	0	0
35.4	-1	-2.51512237696506E-5
35.42	-6	-1.50907342617904E-4
35.44	-10	-2.51512237696506E-4
35.46	-3	-7.54536713089519E-5
35.48	5	1.25756118848253E-4
35.5	9	2.26361013926856E-4
35.52	1	2.51512237696506E-5
35.54	-6	-1.50907342617904E-4
35.56	-1	-2.51512237696506E-5
35.58	-6	-1.50907342617904E-4
35.6	-9	-2.26361013926856E-4
35.62	0	0
35.64	3	7.54536713089519E-5
35.66	-1	-2.51512237696506E-5
35.68	-2	-5.03024475393012E-5
35.7	3	7.54536713089519E-5
35.72	3	7.54536713089519E-5
35.74	0	0
35.76	2	5.03024475393012E-5
35.78	2	5.03024475393012E-5
35.8	-2	-5.03024475393012E-5
35.82	1	2.51512237696506E-5
35.84	-5	-1.25756118848253E-4
35.86	4	1.00604895078602E-4
35.88	-3	-7.54536713089519E-5
35.9	4	1.00604895078602E-4
35.92	-2	-5.03024475393012E-5
35.94	0	0
35.96	1	2.51512237696506E-5
35.98	6	1.50907342617904E-4
36	4	1.00604895078602E-4
36.02	-3	-7.54536713089519E-5
36.04	-3	-7.54536713089519E-5
36.06	0	0
36.08	3	7.54536713089519E-5
36.1	3	7.54536713089519E-5
36.12	3	7.54536713089519E-5
36.14	1	2.51512237696506E-5
36.16	4	1.00604895078602E-4
36.18	3	7.54536713089519E-5
36.2	-7	-1.76058566387554E-4
36.22	-3	-7.54536713089519E-5
36.24	1	2.51512237696506E-5
36.26	8	2.01209790157205E-4
36.28	3	7.54536713089519E-5
36.3	1	2.51512237696506E-5
36.32	-2	-5.03024475393012E-5
36.34	-6	-1.50907342617904E-4
36.36	-2	-5.03024475393012E-5
36.38	-1	-2.51512237696506E-5
36.4	8	2.01209790157205E-4
36.42	0	0
36.44	-5	-1.25756118848253E-4
36.46	-9	-2.26361013926856E-4
36.48	1	2.51512237696506E-5
36.5	4	1.00604895078602E-4
36.52	5	1.25756118848253E-4
36.54	6	1.50907342617904E-4
36.56	3	7.54536713089519E-5
36.58	-3	-7.54536713089519E-5
36.6	-4	-1.00604895078602E-4
36.62	-5	-1.25756118848253E-4
36.64	-7	-1.76058566387554E-4
36.66	-13	-3.26965909005458E-4
36.68	-12	-3.01814685235808E-4
36.7	1	2.51512237696506E-5
36.72	0	0
36.74	-11	-2.76663461466157E-4
36.76	-1	-2.51512237696506E-5
36.78	-2	-5.03024475393012E-5
36.8	-10	-2.51512237696506E-4
36.82	-10	-2.51512237696506E-4
36.84	-6	-1.50907342617904E-4
36.86	1	2.51512237696506E-5
36.88	0	0
36.9	-1	-2.51512237696506E-5
36.92	-10	-2.51512237696506E-4
36.94	-9	-2.26361013926856E-4
36.96	-7	-1.76058566387554E-4
36.98	9	2.26361013926856E-4
37	7	1.76058566387554E-4
37.02	2	5.03024475393012E-5
37.04	0	0
37.06	-3	-7.54536713089519E-5
37.08	-7	-1.76058566387554E-4
37.1	7	1.76058566387554E-4
37.12	13	3.26965909005458E-4
37.14	11	2.76663461466157E-4
37.16	7	1.76058566387554E-4
37.18	-5	-1.25756118848253E-4
37.2	3	7.54536713089519E-5
37.22	2	5.03024475393012E-5
37.24	-10	-2.51512237696506E-4
37.26	-20	-5.03024475393012E-4
37.28	-12	-3.01814685235808E-4
37.3	-7	-1.76058566387554E-4
37.32	-14	-3.52117132775109E-4
37.34	4	1.00604895078602E-4
37.36	1	2.51512237696506E-5
37.38	-3	-7.54536713089519E-5
37.4	1	2.51512237696506E-5
37.42	0	0
37.44	1	2.51512237696506E-5
37.46	-5	-1.25756118848253E-4
37.48	-9	-2.26361013926856E-4
37.5	8	2.01209790157205E-4
37.52	1	2.51512237696506E-5
37.54	-4	-1.00604895078602E-4
37.56	-2	-5.03024475393012E-5
37.58	1	2.51512237696506E-5
37.6	-4	-1.00604895078602E-4
37.62	3	7.54536713089519E-5
37.64	0	0
37.66	-1	-2.51512237696506E-5
37.68	-1	-2.51512237696506E-5
37.7	1	2.51512237696506E-5
37.72	-3	-7.54536713089519E-5
37.74	-6	-1.50907342617904E-4
37.76	4	1.00604895078602E-4
37.78	-7	-1.76058566387554E-4
37.8	1	2.51512237696506E-5
37.82	0	0
37.84	3	7.54536713089519E-5
37.86	-10	-2.51512237696506E-4
37.88	-2	-5.03024475393012E-5
37.9	1	2.51512237696506E-5
37.92	-4	-1.00604895078602E-4
37.94	-4	-1.00604895078602E-4
37.96	-7	-1.76058566387554E-4
37.98	0	0
38	-5	-1.25756118848253E-4
38.02	8	2.01209790157205E-4
38.04	0	0
38.06	-3	-7.54536713089519E-5
38.08	5	1.25756118848253E-4
38.1	0	0
38.12	-2	-5.03024475393012E-5
38.14	-4	-1.00604895078602E-4
38.16	-1	-2.51512237696506E-5
38.18	3	7.54536713089519E-5
38.2	6	1.50907342617904E-4
38.22	4	1.00604895078602E-4
38.24	-11	-2.76663461466157E-4
38.26	-5	-1.25756118848253E-4
38.28	0	0
38.3	2	5.03024475393012E-5
38.32	-1	-2.51512237696506E-5
38.34	4	1.00604895078602E-4
38.36	-1	-2.51512237696506E-5
38.38	-3	-7.54536713089519E-5
38.4	-1	-2.51512237696506E-5
38.42	-4	-1.00604895078602E-4
38.44	-6	-1.50907342617904E-4
38.46	-3	-7.54536713089519E-5
38.48	6	1.50907342617904E-4
38.5	11	2.76663461466157E-4
38.52	6	1.50907342617904E-4
38.54	-4	-1.00604895078602E-4
38.56	3	7.54536713089519E-5
38.58	0	0
38.6	3	7.54536713089519E-5
38.62	-7	-1.76058566387554E-4
38.64	3	7.54536713089519E-5
38.66	9	2.26361013926856E-4
38.68	0	0
38.7	1	2.51512237696506E-5
38.72	-3	-7.54536713089519E-5
38.74	-3	-7.54536713089519E-5
38.76	-3	-7.54536713089519E-5
38.78	-3	-7.54536713089519E-5
38.8	-4	-1.00604895078602E-4
38.82	0	0
38.84	-3	-7.54536713089519E-5
38.86	-3	-7.54536713089519E-5
38.88	-1	-2.51512237696506E-5
38.9	-4	-1.00604895078602E-4
38.92	4	1.00604895078602E-4
38.94	4	1.00604895078602E-4
38.96	-5	-1.25756118848253E-4
38.98	4	1.00604895078602E-4
39	0	0
39.02	-2	-5.03024475393012E-5
39.04	3	7.54536713089519E-5
39.06	-6	-1.50907342617904E-4
39.08	-3	-7.54536713089519E-5
39.1	8	2.01209790157205E-4
39.12	2	5.03024475393012E-5
39.14	-8	-2.01209790157205E-4
39.16	6	1.50907342617904E-4
39.18	5	1.25756118848253E-4
39.2	-2	-5.03024475393012E-5
39.22	-1	-2.51512237696506E-5
39.24	-4	-1.00604895078602E-4
39.26	3	7.54536713089519E-5
39.28	-1	-2.51512237696506E-5
39.3	5	1.25756118848253E-4
39.32	0	0
39.34	-5	-1.25756118848253E-4
39.36	1	2.51512237696506E-5
39.38	6	1.50907342617904E-4
39.4	9	2.26361013926856E-4
39.42	3	7.54536713089519E-5
39.44	-1	-2.51512237696506E-5
39.46	0	0
39.48	4	1.00604895078602E-4
39.5	7	1.76058566387554E-4
39.52	-1	-2.51512237696506E-5
39.54	5	1.25756118848253E-4
39.56	4	1.00604895078602E-4
39.58	3	7.54536713089519E-5
39.6	5	1.25756118848253E-4
39.62	-1	-2.51512237696506E-5
39.64	-2	-5.03024475393012E-5
39.66	5	1.25756118848253E-4
39.68	2	5.03024475393012E-5
39.7	1	2.51512237696506E-5
39.72	-2	-5.03024475393012E-5
39.74	-2	-5.03024475393012E-5
39.76	-8	-2.01209790157205E-4
39.78	-4	-1.00604895078602E-4
39.8	-2	-5.03024475393012E-5
39.82	-9	-2.26361013926856E-4
39.84	5	1.25756118848253E-4
39.86	2	5.03024475393012E-5
39.88	-12	-3.01814685235808E-4
39.9	1	2.51512237696506E-5
39.92	6	1.50907342617904E-4
39.94	8	2.01209790157205E-4
39.96	6	1.50907342617904E-4
39.98	-2	-5.03024475393012E-5
40	8	2.01209790157205E-4
40.02	7	1.76058566387554E-4
40.04	11	2.76663461466157E-4
40.06	2	5.03024475393012E-5
40.08	-5	-1.25756118848253E-4
40.1	-11	-2.76663461466157E-4
40.12	-6	-1.50907342617904E-4
40.14	-5	-1.25756118848253E-4
40.16	1	2.51512237696506E-5
40.18	1	2.51512237696506E-5
40.2	2	5.03024475393012E-5
40.22	-1	-2.51512237696506E-5
40.24	-14	-3.52117132775109E-4
40.26	-13	-3.26965909005458E-4
40.28	-7	-1.76058566387554E-4
40.3	-8	-2.01209790157205E-4
40.32	-1	-2.51512237696506E-5
40.34	-1	-2.51512237696506E-5
40.36	5	1.25756118848253E-4
40.38	11	2.76663461466157E-4
40.4	11	2.76663461466157E-4
40.42	0	0
40.44	3	7.54536713089519E-5
40.46	1	2.51512237696506E-5
40.48	-4	-1.00604895078602E-4
40.5	-9	-2.26361013926856E-4
40.52	-9	-2.26361013926856E-4
40.54	-3	-7.54536713089519E-5
40.56	5	1.25756118848253E-4
40.58	-1	-2.51512237696506E-5
40.6	-1	-2.51512237696506E-5
40.62	1	2.51512237696506E-5
40.64	3	7.54536713089519E-5
40.66	0	0
40.68	-8	-2.01209790157205E-4
40.7	2	5.03024475393012E-5
40.72	5	1.25756118848253E-4
40.74	0	0
40.76	-1	-2.51512237696506E-5
40.78	0	0
40.8	-7	-1.76058566387554E-4
40.82	3	7.54536713089519E-5
40.84	4	1.00604895078602E-4
40.86	-2	-5.03024475393012E-5
40.88	2	5.03024475393012E-5
40.9	7	1.76058566387554E-4
40.92	0	0
40.94	6	1.50907342617904E-4
40.96	5	1.25756118848253E-4
40.98	8	2.01209790157205E-4
41	0	0
41.02	-2	-5.03024475393012E-5
41.04	-1	-2.51512237696506E-5
41.06	0	0
41.08	3	7.54536713089519E-5
41.1	-2	-5.03024475393012E-5
41.12	-3	-7.54536713089519E-5
41.14	0	0
41.16	7	1.76058566387554E-4
41.18	5	1.25756118848253E-4
41.2	7	1.76058566387554E-4
41.22	3	7.54536713089519E-5
41.24	-1	-2.51512237696506E-5
41.26	-3	-7.54536713089519E-5
41.28	-6	-1.50907342617904E-4
41.3	-11	-2.76663461466157E-4
41.32	-2	-5.03024475393012E-5
41.34	-6	-1.50907342617904E-4
41.36	-2	-5.03024475393012E-5
41.38	7	1.76058566387554E-4
41.4	3	7.54536713089519E-5
41.42	2	5.03024475393012E-5
41.44	2	5.03024475393012E-5
41.46	7	1.76058566387554E-4
41.48	-5	-1.25756118848253E-4
41.5	0	0
41.52	2	5.03024475393012E-5
41.54	-5	-1.25756118848253E-4
41.56	-1	-2.51512237696506E-5
41.58	0	0
41.6	2	5.03024475393012E-5
41.62	7	1.76058566387554E-4
41.64	-5	-1.25756118848253E-4
41.66	-8	-2.01209790157205E-4
41.68	0	0
41.7	-1	-2.51512237696506E-5
41.72	-3	-7.54536713089519E-5
41.74	-3	-7.54536713089519E-5
41.76	-4	-1.00604895078602E-4
41.78	6	1.50907342617904E-4
41.8	0	0
41.82	1	2.51512237696506E-5
41.84	7	1.76058566387554E-4
41.86	12	3.01814685235808E-4
41.88	5	1.25756118848253E-4
41.9	-9	-2.26361013926856E-4
41.92	-13	-3.26965909005458E-4
41.94	4	1.00604895078602E-4
41.96	2	5.03024475393012E-5
41.98	-4	-1.00604895078602E-4
42	-6	-1.50907342617904E-4
42.02	2	5.03024475393012E-5
42.04	3	7.54536713089519E-5
42.06	-2	-5.03024475393012E-5
42.08	2	5.03024475393012E-5
42.1	-1	-2.51512237696506E-5
42.12	3	7.54536713089519E-5
42.14	-8	-2.01209790157205E-4
42.16	-7	-1.76058566387554E-4
42.18	3	7.54536713089519E-5
42.2	1	2.51512237696506E-5
42.22	-8	-2.01209790157205E-4
42.24	-13	-3.26965909005458E-4
42.26	-12	-3.01814685235808E-4
42.28	-7	-1.76058566387554E-4
42.3	-2	-5.03024475393012E-5
42.32	5	1.25756118848253E-4
42.34	2	5.03024475393012E-5
42.36	6	1.50907342617904E-4
42.38	1	2.51512237696506E-5
42.4	-10	-2.51512237696506E-4
42.42	-2	-5.03024475393012E-5
42.44	3	7.54536713089519E-5
42.46	-5	-1.25756118848253E-4
42.48	1	2.51512237696506E-5
42.5	5	1.25756118848253E-4
42.52	1	2.51512237696506E-5
42.54	-5	-1.25756118848253E-4
42.56	-2	-5.03024475393012E-5
42.58	-3	-7.54536713089519E-5
42.6	3	7.54536713089519E-5
42.62	3	7.54536713089519E-5
42.64	-5	-1.25756118848253E-4
42.66	-9	-2.26361013926856E-4
42.68	6	1.50907342617904E-4
42.7	-2	-5.03024475393012E-5
42.72	9	2.26361013926856E-4
42.74	4	1.00604895078602E-4
42.76	-10	-2.51512237696506E-4
42.78	6	1.50907342617904E-4
42.8	-6	-1.50907342617904E-4
42.82	2	5.03024475393012E-5
42.84	1	2.51512237696506E-5
42.86	6	1.50907342617904E-4
42.88	1	2.51512237696506E-5
42.9	-4	-1.00604895078602E-4
42.92	9	2.26361013926856E-4
42.94	2	5.03024475393012E-5
42.96	-1	-2.51512237696506E-5
42.98	-6	-1.50907342617904E-4
43	-4	-1.00604895078602E-4
43.02	1	2.51512237696506E-5
43.04	6	1.50907342617904E-4
43.06	3	7.54536713089519E-5
43.08	-6	-1.50907342617904E-4
43.1	-3	-7.54536713089519E-5
43.12	0	0
43.14	3	7.54536713089519E-5
43.16	1	2.51512237696506E-5
43.18	6	1.50907342617904E-4
43.2	8	2.01209790157205E-4
43.22	-3	-7.54536713089519E-5
43.24	1	2.51512237696506E-5
43.26	5	1.25756118848253E-4
43.28	0	0
43.3	6	1.50907342617904E-4
43.32	-8	-2.01209790157205E-4
43.34	-10	-2.51512237696506E-4
43.36	-5	-1.25756118848253E-4
43.38	-2	-5.03024475393012E-5
43.4	3	7.54536713089519E-5
43.42	-1	-2.51512237696506E-5
43.44	1	2.51512237696506E-5
43.46	0	0
43.48	-4	-1.00604895078602E-4
43.5	5	1.25756118848253E-4
43.52	-1	-2.51512237696506E-5
43.54	-5	-1.25756118848253E-4
43.56	-4	-1.00604895078602E-4
43.58	13	3.26965909005458E-4
43.6	4	1.00604895078602E-4
43.62	-5	-1.25756118848253E-4
43.64	-1	-2.51512237696506E-5
43.66	10	2.51512237696506E-4
43.68	11	2.76663461466157E-4
43.7	-6	-1.50907342617904E-4
43.72	-5	-1.25756118848253E-4
43.74	-1	-2.51512237696506E-5
43.76	-2	-5.03024475393012E-5
43.78	0	0
43.8	-3	-7.54536713089519E-5
43.82	-2	-5.03024475393012E-5
43.84	-2	-5.03024475393012E-5
43.86	-2	-5.03024475393012E-5
43.88	-3	-7.54536713089519E-5
43.9	-11	-2.76663461466157E-4
43.92	-2	-5.03024475393012E-5
43.94	12	3.01814685235808E-4
43.96	2	5.03024475393012E-5
43.98	-6	-1.50907342617904E-4
44	5	1.25756118848253E-4
44.02	6	1.50907342617904E-4
44.04	-8	-2.01209790157205E-4
44.06	-9	-2.26361013926856E-4
44.08	2	5.03024475393012E-5
44.1	-5	-1.25756118848253E-4
44.12	-8	-2.01209790157205E-4
44.14	-2	-5.03024475393012E-5
44.16	-5	-1.25756118848253E-4
44.18	1	2.51512237696506E-5
44.2	4	1.00604895078602E-4
44.22	4	1.00604895078602E-4
44.24	-1	-2.51512237696506E-5
44.26	5	1.25756118848253E-4
44.28	2	5.03024475393012E-5
44.3	1	2.51512237696506E-5
44.32	4	1.00604895078602E-4
44.34	4	1.00604895078602E-4
44.36	-2	-5.03024475393012E-5
44.38	-1	-2.51512237696506E-5
44.4	6	1.50907342617904E-4
44.42	-2	-5.03024475393012E-5
44.44	-5	-1.25756118848253E-4
44.46	-3	-7.54536713089519E-5
44.48	0	0
44.5	-6	-1.50907342617904E-4
44.52	-10	-2.51512237696506E-4
44.54	7	1.76058566387554E-4
44.56	5	1.25756118848253E-4
44.58	3	7.54536713089519E-5
44.6	3	7.54536713089519E-5
44.62	1	2.51512237696506E-5
44.64	-1	-2.51512237696506E-5
44.66	-7	-1.76058566387554E-4
44.68	2	5.03024475393012E-5
44.7	2	5.03024475393012E-5
44.72	-2	-5.03024475393012E-5
44.74	-5	-1.25756118848253E-4
44.76	-3	-7.54536713089519E-5
44.78	-4	-1.00604895078602E-4
44.8	-2	-5.03024475393012E-5
44.82	3	7.54536713089519E-5
44.84	10	2.51512237696506E-4
44.86	-3	-7.54536713089519E-5
44.88	2	5.03024475393012E-5
44.9	-5	-1.25756118848253E-4
44.92	-4	-1.00604895078602E-4
44.94	11	2.76663461466157E-4
44.96	4	1.00604895078602E-4
44.98	4	1.00604895078602E-4
45	-3	-7.54536713089519E-5
45.02	-1	-2.51512237696506E-5
45.04	-3	-7.54536713089519E-5
45.06	5	1.25756118848253E-4
45.08	7	1.76058566387554E-4
45.1	0	0
45.12	0	0
45.14	2	5.03024475393012E-5
45.16	0	0
45.18	-5	-1.25756118848253E-4
45.2	-3	-7.54536713089519E-5
45.22	3	7.54536713089519E-5
45.24	5	1.25756118848253E-4
45.26	-5	-1.25756118848253E-4
45.28	2	5.03024475393012E-5
45.3	13	3.26965909005458E-4
45.32	2	5.03024475393012E-5
45.34	5	1.25756118848253E-4
45.36	-4	-1.00604895078602E-4
45.38	7	1.76058566387554E-4
45.4	4	1.00604895078602E-4
45.42	0	0
45.44	-7	-1.76058566387554E-4
45.46	0	0
45.48	-5	-1.25756118848253E-4
45.5	-7	-1.76058566387554E-4
45.52	4	1.00604895078602E-4
45.54	1	2.51512237696506E-5
45.56	-1	-2.51512237696506E-5
45.58	-1	-2.51512237696506E-5
45.6	20	5.03024475393012E-4
45.62	7	1.76058566387554E-4
45.64	0	0
45.66	2	5.03024475393012E-5
45.68	1	2.51512237696506E-5
45.7	-10	-2.51512237696506E-4
45.72	-10	-2.51512237696506E-4
45.74	1	2.51512237696506E-5
45.76	2	5.03024475393012E-5
45.78	0	0
45.8	-3	-7.54536713089519E-5
45.82	0	0
45.84	7	1.76058566387554E-4
45.86	10	2.51512237696506E-4
45.88	4	1.00604895078602E-4
45.9	6	1.50907342617904E-4
45.92	1	2.51512237696506E-5
45.94	-7	-1.76058566387554E-4
45.96	-6	-1.50907342617904E-4
45.98	-2	-5.03024475393012E-5
46	-4	-1.00604895078602E-4
46.02	-1	-2.51512237696506E-5
46.04	0	0
46.06	3	7.54536713089519E-5
46.08	2	5.03024475393012E-5
46.1	-4	-1.00604895078602E-4
46.12	8	2.01209790157205E-4
46.14	2	5.03024475393012E-5
46.16	-11	-2.76663461466157E-4
46.18	2	5.03024475393012E-5
46.2	3	7.54536713089519E-5
46.22	2	5.03024475393012E-5
46.24	1	2.51512237696506E-5
46.26	3	7.54536713089519E-5
46.28	-1	-2.51512237696506E-5
46.3	-6	-1.50907342617904E-4
46.32	-10	-2.51512237696506E-4
46.34	-3	-7.54536713089519E-5
46.36	9	2.26361013926856E-4
46.38	6	1.50907342617904E-4
46.4	-9	-2.26361013926856E-4
46.42	-8	-2.01209790157205E-4
46.44	0	0
46.46	8	2.01209790157205E-4
46.48	0	0
46.5	1	2.51512237696506E-5
46.52	-9	-2.26361013926856E-4
46.54	1	2.51512237696506E-5
46.56	1	2.51512237696506E-5
46.58	-2	-5.03024475393012E-5
46.6	-9	-2.26361013926856E-4
46.62	-7	-1.76058566387554E-4
46.64	2	5.03024475393012E-5
46.66	6	1.50907342617904E-4
46.68	2	5.03024475393012E-5
46.7	-6	-1.50907342617904E-4
46.72	-1	-2.51512237696506E-5
46.74	6	1.50907342617904E-4
46.76	-3	-7.54536713089519E-5
46.78	-5	-1.25756118848253E-4
46.8	-2	-5.03024475393012E-5
46.82	-1	-2.51512237696506E-5
46.84	-2	-5.03024475393012E-5
46.86	-9	-2.26361013926856E-4
46.88	4	1.00604895078602E-4
46.9	5	1.25756118848253E-4
46.92	-2	-5.03024475393012E-5
46.94	0	0
46.96	1	2.51512237696506E-5
46.98	2	5.03024475393012E-5
47	-7	-1.76058566387554E-4
47.02	1	2.51512237696506E-5
47.04	-1	-2.51512237696506E-5
47.06	-6	-1.50907342617904E-4
47.08	-2	-5.03024475393012E-5
47.1	14	3.52117132775109E-4
47.12	0	0
47.14	-2	-5.03024475393012E-5
47.16	0	0
47.18	4	1.00604895078602E-4
47.2	-7	-1.76058566387554E-4
47.22	-10	-2.51512237696506E-4
47.24	-1	-2.51512237696506E-5
47.26	8	2.01209790157205E-4
47.28	1	2.51512237696506E-5
47.3	-1	-2.51512237696506E-5
47.32	6	1.50907342617904E-4
47.34	-4	-1.00604895078602E-4
47.36	-7	-1.76058566387554E-4
47.38	-12	-3.01814685235808E-4
47.4	-10	-2.51512237696506E-4
47.42	-4	-1.00604895078602E-4
47.44	0	0
47.46	0	0
47.48	-7	-1.76058566387554E-4
47.5	1	2.51512237696506E-5
47.52	12	3.01814685235808E-4
47.54	3	7.54536713089519E-5
47.56	-1	-2.51512237696506E-5
47.58	-8	-2.01209790157205E-4
47.6	-5	-1.25756118848253E-4
47.62	1	2.51512237696506E-5
47.64	0	0
47.66	-3	-7.54536713089519E-5
47.68	-1	-2.51512237696506E-5
47.7	-10	-2.51512237696506E-4
47.72	-2	-5.03024475393012E-5
47.74	3	7.54536713089519E-5
47.76	-2	-5.03024475393012E-5
47.78	-2	-5.03024475393012E-5
47.8	-2	-5.03024475393012E-5
47.82	1	2.51512237696506E-5
47.84	-3	-7.54536713089519E-5
47.86	4	1.00604895078602E-4
47.88	9	2.26361013926856E-4
47.9	4	1.00604895078602E-4
47.92	0	0
47.94	-4	-1.00604895078602E-4
47.96	3	7.54536713089519E-5
47.98	5	1.25756118848253E-4
48	8	2.01209790157205E-4
48.02	10	2.51512237696506E-4
48.04	6	1.50907342617904E-4
48.06	7	1.76058566387554E-4
48.08	7	1.76058566387554E-4
48.1	-12	-3.01814685235808E-4
48.12	-12	-3.01814685235808E-4
48.14	-2	-5.03024475393012E-5
48.16	-3	-7.54536713089519E-5
48.18	-10	-2.51512237696506E-4
48.2	-9	-2.26361013926856E-4
48.22	-6	-1.50907342617904E-4
48.24	-5	-1.25756118848253E-4
48.26	-6	-1.50907342617904E-4
48.28	0	0
48.3	-2	-5.03024475393012E-5
48.32	-1	-2.51512237696506E-5
48.34	2	5.03024475393012E-5
48.36	-2	-5.03024475393012E-5
48.38	2	5.03024475393012E-5
48.4	1	2.51512237696506E-5
48.42	-7	-1.76058566387554E-4
48.44	-7	-1.76058566387554E-4
48.46	-7	-1.76058566387554E-4
48.48	3	7.54536713089519E-5
48.5	-2	-5.03024475393012E-5
48.52	-9	-2.26361013926856E-4
48.54	0	0
48.56	-2	-5.03024475393012E-5
48.58	-3	-7.54536713089519E-5
48.6	8	2.01209790157205E-4
48.62	-4	-1.00604895078602E-4
48.64	4	1.00604895078602E-4
48.66	0	0
48.68	2	5.03024475393012E-5
48.7	-3	-7.54536713089519E-5
48.72	2	5.03024475393012E-5
48.74	-7	-1.76058566387554E-4
48.76	-8	-2.01209790157205E-4
48.78	2	5.03024475393012E-5
48.8	9	2.26361013926856E-4
48.82	9	2.26361013926856E-4
48.84	0	0
48.86	7	1.76058566387554E-4
48.88	0	0
48.9	-4	-1.00604895078602E-4
48.92	-4	-1.00604895078602E-4
48.94	0	0
48.96	-4	-1.00604895078602E-4
48.98	5	1.25756118848253E-4
49	4	1.00604895078602E-4
49.02	-1	-2.51512237696506E-5
49.04	-2	-5.03024475393012E-5
49.06	-5	-1.25756118848253E-4
49.08	-2	-5.03024475393012E-5
49.1	-2	-5.03024475393012E-5
49.12	8	2.01209790157205E-4
49.14	0	0
49.16	-1	-2.51512237696506E-5
49.18	-4	-1.00604895078602E-4
49.2	-1	-2.51512237696506E-5
49.22	1	2.51512237696506E-5
49.24	-3	-7.54536713089519E-5
49.26	2	5.03024475393012E-5
49.28	-2	-5.03024475393012E-5
49.3	-2	-5.03024475393012E-5
49.32	-8	-2.01209790157205E-4
49.34	1	2.51512237696506E-5
49.36	-9	-2.26361013926856E-4
49.38	2	5.03024475393012E-5
49.4	-2	-5.03024475393012E-5
49.42	-5	-1.25756118848253E-4
49.44	7	1.76058566387554E-4
49.46	7	1.76058566387554E-4
49.48	-3	-7.54536713089519E-5
49.5	-8	-2.01209790157205E-4
49.52	9	2.26361013926856E-4
49.54	5	1.25756118848253E-4
49.56	-1	-2.51512237696506E-5
