Time [µs]	v0J3	v0J3
34.06	6	4.81319202646502E-4
34.08	0	0
34.1	1	8.02198671077504E-5
34.12	-6	-4.81319202646502E-4
34.14	-2	-1.60439734215501E-4
34.16	4	3.20879468431001E-4
34.18	1	8.02198671077504E-5
34.2	-9	-7.21978803969753E-4
34.22	-2	-1.60439734215501E-4
34.24	-7	-5.61539069754253E-4
34.26	-3	-2.40659601323251E-4
34.28	-1	-8.02198671077504E-5
34.3	1	8.02198671077504E-5
34.32	-4	-3.20879468431001E-4
34.34	-7	-5.61539069754253E-4
34.36	-4	-3.20879468431001E-4
34.38	-7	-5.61539069754253E-4
34.4	-5	-4.01099335538752E-4
34.42	-3	-2.40659601323251E-4
34.44	-13	-0.00104285827240075
34.46	-3	-2.40659601323251E-4
34.48	-7	-5.61539069754253E-4
34.5	-2	-1.60439734215501E-4
34.52	6	4.81319202646502E-4
34.54	4	3.20879468431001E-4
34.56	-8	-6.41758936862003E-4
34.58	2	1.60439734215501E-4
34.6	5	4.01099335538752E-4
34.62	-4	-3.20879468431001E-4
34.64	4	3.20879468431001E-4
34.66	1	8.02198671077504E-5
34.68	-9	-7.21978803969753E-4
34.7	-12	-9.62638405293004E-4
34.72	-8	-6.41758936862003E-4
34.74	5	4.01099335538752E-4
34.76	6	4.81319202646502E-4
34.78	4	3.20879468431001E-4
34.8	6	4.81319202646502E-4
34.82	1	8.02198671077504E-5
34.84	-1	-8.02198671077504E-5
34.86	-3	-2.40659601323251E-4
34.88	-2	-1.60439734215501E-4
34.9	0	0
34.92	-3	-2.40659601323251E-4
34.94	-7	-5.61539069754253E-4
34.96	-3	-2.40659601323251E-4
34.98	1	8.02198671077504E-5
35	0	0
35.02	3	2.40659601323251E-4
35.04	-2	-1.60439734215501E-4
35.06	2	1.60439734215501E-4
35.08	-1	-8.02198671077504E-5
35.1	-2	-1.60439734215501E-4
35.12	-3	-2.40659601323251E-4
35.14	0	0
35.16	-2	-1.60439734215501E-4
35.18	3	2.40659601323251E-4
35.2	1	8.02198671077504E-5
35.22	-1	-8.02198671077504E-5
35.24	-5	-4.01099335538752E-4
35.26	2	1.60439734215501E-4
35.28	-2	-1.60439734215501E-4
35.3	0	0
35.32	-4	-3.20879468431001E-4
35.34	-3	-2.40659601323251E-4
35.36	-6	-4.81319202646502E-4
35.38	-2	-1.60439734215501E-4
35.4	0	0
35.42	0	0
35.44	1	8.02198671077504E-5
35.46	3	2.40659601323251E-4
35.48	-3	-2.40659601323251E-4
35.5	-6	-4.81319202646502E-4
35.52	-2	-1.60439734215501E-4
35.54	1	8.02198671077504E-5
35.56	-6	-4.81319202646502E-4
35.58	1	8.02198671077504E-5
35.6	5	4.01099335538752E-4
35.62	2	1.60439734215501E-4
35.64	8	6.41758936862003E-4
35.66	-1	-8.02198671077504E-5
35.68	5	4.01099335538752E-4
35.7	4	3.20879468431001E-4
35.72	-2	-1.60439734215501E-4
35.74	4	3.20879468431001E-4
35.76	3	2.40659601323251E-4
35.78	5	4.01099335538752E-4
35.8	-5	-4.01099335538752E-4
35.82	-4	-3.20879468431001E-4
35.84	-7	-5.61539069754253E-4
35.86	-4	-3.20879468431001E-4
35.88	2	1.60439734215501E-4
35.9	-8	-6.41758936862003E-4
35.92	-2	-1.60439734215501E-4
35.94	-3	-2.40659601323251E-4
35.96	-12	-9.62638405293004E-4
35.98	4	3.20879468431001E-4
36	6	4.81319202646502E-4
36.02	5	4.01099335538752E-4
36.04	-6	-4.81319202646502E-4
36.06	3	2.40659601323251E-4
36.08	4	3.20879468431001E-4
36.1	-3	-2.40659601323251E-4
36.12	1	8.02198671077504E-5
36.14	3	2.40659601323251E-4
36.16	-4	-3.20879468431001E-4
36.18	0	0
36.2	-5	-4.01099335538752E-4
36.22	9	7.21978803969753E-4
36.24	4	3.20879468431001E-4
36.26	0	0
36.28	-8	-6.41758936862003E-4
36.3	-7	-5.61539069754253E-4
36.32	-5	-4.01099335538752E-4
36.34	3	2.40659601323251E-4
36.36	-5	-4.01099335538752E-4
36.38	-3	-2.40659601323251E-4
36.4	-9	-7.21978803969753E-4
36.42	-12	-9.62638405293004E-4
36.44	-8	-6.41758936862003E-4
36.46	-2	-1.60439734215501E-4
36.48	5	4.01099335538752E-4
36.5	-2	-1.60439734215501E-4
36.52	-4	-3.20879468431001E-4
36.54	1	8.02198671077504E-5
36.56	3	2.40659601323251E-4
36.58	4	3.20879468431001E-4
36.6	5	4.01099335538752E-4
36.62	-4	-3.20879468431001E-4
36.64	1	8.02198671077504E-5
36.66	4	3.20879468431001E-4
36.68	-3	-2.40659601323251E-4
36.7	-6	-4.81319202646502E-4
36.72	-10	-8.02198671077504E-4
36.74	-6	-4.81319202646502E-4
36.76	5	4.01099335538752E-4
36.78	-1	-8.02198671077504E-5
36.8	0	0
36.82	1	8.02198671077504E-5
36.84	0	0
36.86	3	2.40659601323251E-4
36.88	6	4.81319202646502E-4
36.9	-10	-8.02198671077504E-4
36.92	-5	-4.01099335538752E-4
36.94	-6	-4.81319202646502E-4
36.96	-7	-5.61539069754253E-4
36.98	-7	-5.61539069754253E-4
37	3	2.40659601323251E-4
37.02	10	8.02198671077504E-4
37.04	-2	-1.60439734215501E-4
37.06	-8	-6.41758936862003E-4
37.08	-5	-4.01099335538752E-4
37.1	-1	-8.02198671077504E-5
37.12	0	0
37.14	-3	-2.40659601323251E-4
37.16	-4	-3.20879468431001E-4
37.18	-3	-2.40659601323251E-4
37.2	6	4.81319202646502E-4
37.22	6	4.81319202646502E-4
37.24	1	8.02198671077504E-5
37.26	5	4.01099335538752E-4
37.28	-1	-8.02198671077504E-5
37.3	5	4.01099335538752E-4
37.32	0	0
37.34	-5	-4.01099335538752E-4
37.36	-7	-5.61539069754253E-4
37.38	-3	-2.40659601323251E-4
37.4	3	2.40659601323251E-4
37.42	-3	-2.40659601323251E-4
37.44	-4	-3.20879468431001E-4
37.46	4	3.20879468431001E-4
37.48	2	1.60439734215501E-4
37.5	-5	-4.01099335538752E-4
37.52	-1	-8.02198671077504E-5
37.54	-3	-2.40659601323251E-4
37.56	-5	-4.01099335538752E-4
37.58	0	0
37.6	-1	-8.02198671077504E-5
37.62	3	2.40659601323251E-4
37.64	-1	-8.02198671077504E-5
37.66	7	5.61539069754253E-4
37.68	-5	-4.01099335538752E-4
37.7	2	1.60439734215501E-4
37.72	-1	-8.02198671077504E-5
37.74	3	2.40659601323251E-4
37.76	-1	-8.02198671077504E-5
37.78	-6	-4.81319202646502E-4
37.8	-9	-7.21978803969753E-4
37.82	-9	-7.21978803969753E-4
37.84	-3	-2.40659601323251E-4
37.86	3	2.40659601323251E-4
37.88	0	0
37.9	-7	-5.61539069754253E-4
37.92	-1	-8.02198671077504E-5
37.94	1	8.02198671077504E-5
37.96	-4	-3.20879468431001E-4
37.98	-2	-1.60439734215501E-4
38	2	1.60439734215501E-4
38.02	-5	-4.01099335538752E-4
38.04	-9	-7.21978803969753E-4
38.06	-4	-3.20879468431001E-4
38.08	5	4.01099335538752E-4
38.1	3	2.40659601323251E-4
38.12	-8	-6.41758936862003E-4
38.14	1	8.02198671077504E-5
38.16	-3	-2.40659601323251E-4
38.18	-12	-9.62638405293004E-4
38.2	2	1.60439734215501E-4
38.22	-1	-8.02198671077504E-5
38.24	3	2.40659601323251E-4
38.26	1	8.02198671077504E-5
38.28	6	4.81319202646502E-4
38.3	2	1.60439734215501E-4
38.32	4	3.20879468431001E-4
38.34	-2	-1.60439734215501E-4
38.36	1	8.02198671077504E-5
38.38	-2	-1.60439734215501E-4
38.4	-3	-2.40659601323251E-4
38.42	10	8.02198671077504E-4
38.44	5	4.01099335538752E-4
38.46	-12	-9.62638405293004E-4
38.48	3	2.40659601323251E-4
38.5	0	0
38.52	-2	-1.60439734215501E-4
38.54	3	2.40659601323251E-4
38.56	4	3.20879468431001E-4
38.58	7	5.61539069754253E-4
38.6	-1	-8.02198671077504E-5
38.62	-2	-1.60439734215501E-4
38.64	-7	-5.61539069754253E-4
38.66	-10	-8.02198671077504E-4
38.68	4	3.20879468431001E-4
38.7	4	3.20879468431001E-4
38.72	4	3.20879468431001E-4
38.74	4	3.20879468431001E-4
38.76	-2	-1.60439734215501E-4
38.78	4	3.20879468431001E-4
38.8	10	8.02198671077504E-4
38.82	-5	-4.01099335538752E-4
38.84	-5	-4.01099335538752E-4
38.86	1	8.02198671077504E-5
38.88	8	6.41758936862003E-4
38.9	1	8.02198671077504E-5
38.92	-5	-4.01099335538752E-4
38.94	-6	-4.81319202646502E-4
38.96	-1	-8.02198671077504E-5
38.98	-4	-3.20879468431001E-4
39	-6	-4.81319202646502E-4
39.02	3	2.40659601323251E-4
39.04	0	0
39.06	-5	-4.01099335538752E-4
39.08	-5	-4.01099335538752E-4
39.1	-3	-2.40659601323251E-4
39.12	2	1.60439734215501E-4
39.14	4	3.20879468431001E-4
39.16	1	8.02198671077504E-5
39.18	-1	-8.02198671077504E-5
39.2	-5	-4.01099335538752E-4
39.22	7	5.61539069754253E-4
39.24	0	0
39.26	-2	-1.60439734215501E-4
39.28	-2	-1.60439734215501E-4
39.3	-1	-8.02198671077504E-5
39.32	2	1.60439734215501E-4
39.34	4	3.20879468431001E-4
39.36	0	0
39.38	-3	-2.40659601323251E-4
39.4	4	3.20879468431001E-4
39.42	-2	-1.60439734215501E-4
39.44	-1	-8.02198671077504E-5
39.46	-10	-8.02198671077504E-4
39.48	0	0
39.5	-6	-4.81319202646502E-4
39.52	-8	-6.41758936862003E-4
39.54	2	1.60439734215501E-4
39.56	5	4.01099335538752E-4
39.58	-1	-8.02198671077504E-5
39.6	-1	-8.02198671077504E-5
39.62	1	8.02198671077504E-5
39.64	-2	-1.60439734215501E-4
39.66	2	1.60439734215501E-4
39.68	-5	-4.01099335538752E-4
39.7	-1	-8.02198671077504E-5
39.72	-9	-7.21978803969753E-4
39.74	-6	-4.81319202646502E-4
39.76	-8	-6.41758936862003E-4
39.78	-6	-4.81319202646502E-4
39.8	-3	-2.40659601323251E-4
39.82	4	3.20879468431001E-4
39.84	2	1.60439734215501E-4
39.86	3	2.40659601323251E-4
39.88	6	4.81319202646502E-4
39.9	1	8.02198671077504E-5
39.92	-5	-4.01099335538752E-4
39.94	3	2.40659601323251E-4
39.96	5	4.01099335538752E-4
39.98	2	1.60439734215501E-4
40	2	1.60439734215501E-4
40.02	-10	-8.02198671077504E-4
40.04	5	4.01099335538752E-4
40.06	-4	-3.20879468431001E-4
40.08	4	3.20879468431001E-4
40.1	1	8.02198671077504E-5
40.12	-3	-2.40659601323251E-4
40.14	-3	-2.40659601323251E-4
40.16	-4	-3.20879468431001E-4
40.18	3	2.40659601323251E-4
40.2	-1	-8.02198671077504E-5
40.22	-1	-8.02198671077504E-5
40.24	-8	-6.41758936862003E-4
40.26	6	4.81319202646502E-4
40.28	-5	-4.01099335538752E-4
40.3	-11	-8.82418538185254E-4
40.32	-1	-8.02198671077504E-5
40.34	4	3.20879468431001E-4
40.36	0	0
40.38	2	1.60439734215501E-4
40.4	-1	-8.02198671077504E-5
40.42	-8	-6.41758936862003E-4
40.44	-3	-2.40659601323251E-4
40.46	0	0
40.48	1	8.02198671077504E-5
40.5	-2	-1.60439734215501E-4
40.52	-2	-1.60439734215501E-4
40.54	-5	-4.01099335538752E-4
40.56	4	3.20879468431001E-4
40.58	-2	-1.60439734215501E-4
40.6	-9	-7.21978803969753E-4
40.62	-4	-3.20879468431001E-4
40.64	1	8.02198671077504E-5
40.66	-8	-6.41758936862003E-4
40.68	-5	-4.01099335538752E-4
40.7	6	4.81319202646502E-4
40.72	-1	-8.02198671077504E-5
40.74	-2	-1.60439734215501E-4
40.76	4	3.20879468431001E-4
40.78	-1	-8.02198671077504E-5
40.8	2	1.60439734215501E-4
40.82	1	8.02198671077504E-5
40.84	-6	-4.81319202646502E-4
40.86	0	0
40.88	-5	-4.01099335538752E-4
40.9	1	8.02198671077504E-5
40.92	7	5.61539069754253E-4
40.94	-1	-8.02198671077504E-5
40.96	-4	-3.20879468431001E-4
40.98	-1	-8.02198671077504E-5
41	-8	-6.41758936862003E-4
41.02	-2	-1.60439734215501E-4
41.04	4	3.20879468431001E-4
41.06	-5	-4.01099335538752E-4
41.08	-5	-4.01099335538752E-4
41.1	-5	-4.01099335538752E-4
41.12	-6	-4.81319202646502E-4
41.14	-7	-5.61539069754253E-4
41.16	-3	-2.40659601323251E-4
41.18	-1	-8.02198671077504E-5
41.2	2	1.60439734215501E-4
41.22	3	2.40659601323251E-4
41.24	0	0
41.26	-5	-4.01099335538752E-4
41.28	-4	-3.20879468431001E-4
41.3	0	0
41.32	-4	-3.20879468431001E-4
41.34	2	1.60439734215501E-4
41.36	-4	-3.20879468431001E-4
41.38	3	2.40659601323251E-4
41.4	0	0
41.42	-3	-2.40659601323251E-4
41.44	-2	-1.60439734215501E-4
41.46	4	3.20879468431001E-4
41.48	7	5.61539069754253E-4
41.5	0	0
41.52	-1	-8.02198671077504E-5
41.54	-3	-2.40659601323251E-4
41.56	-3	-2.40659601323251E-4
41.58	-7	-5.61539069754253E-4
41.6	-7	-5.61539069754253E-4
41.62	-3	-2.40659601323251E-4
41.64	-3	-2.40659601323251E-4
41.66	-2	-1.60439734215501E-4
41.68	2	1.60439734215501E-4
41.7	0	0
41.72	-3	-2.40659601323251E-4
41.74	4	3.20879468431001E-4
41.76	1	8.02198671077504E-5
41.78	-8	-6.41758936862003E-4
41.8	-13	-0.00104285827240075
41.82	5	4.01099335538752E-4
41.84	5	4.01099335538752E-4
41.86	-5	-4.01099335538752E-4
41.88	1	8.02198671077504E-5
41.9	3	2.40659601323251E-4
41.92	-3	-2.40659601323251E-4
41.94	-5	-4.01099335538752E-4
41.96	5	4.01099335538752E-4
41.98	-3	-2.40659601323251E-4
42	1	8.02198671077504E-5
42.02	4	3.20879468431001E-4
42.04	2	1.60439734215501E-4
42.06	-4	-3.20879468431001E-4
42.08	-2	-1.60439734215501E-4
42.1	-10	-8.02198671077504E-4
42.12	-1	-8.02198671077504E-5
42.14	3	2.40659601323251E-4
42.16	3	2.40659601323251E-4
42.18	3	2.40659601323251E-4
42.2	-1	-8.02198671077504E-5
42.22	-1	-8.02198671077504E-5
42.24	-5	-4.01099335538752E-4
42.26	-5	-4.01099335538752E-4
42.28	7	5.61539069754253E-4
42.3	3	2.40659601323251E-4
42.32	7	5.61539069754253E-4
42.34	-2	-1.60439734215501E-4
42.36	-1	-8.02198671077504E-5
42.38	5	4.01099335538752E-4
42.4	2	1.60439734215501E-4
42.42	-8	-6.41758936862003E-4
42.44	-3	-2.40659601323251E-4
42.46	1	8.02198671077504E-5
42.48	-7	-5.61539069754253E-4
42.5	0	0
42.52	8	6.41758936862003E-4
42.54	-6	-4.81319202646502E-4
42.56	1	8.02198671077504E-5
42.58	-1	-8.02198671077504E-5
42.6	6	4.81319202646502E-4
42.62	3	2.40659601323251E-4
42.64	-7	-5.61539069754253E-4
42.66	0	0
42.68	-7	-5.61539069754253E-4
42.7	1	8.02198671077504E-5
42.72	7	5.61539069754253E-4
42.74	2	1.60439734215501E-4
42.76	-6	-4.81319202646502E-4
42.78	-3	-2.40659601323251E-4
42.8	3	2.40659601323251E-4
42.82	4	3.20879468431001E-4
42.84	6	4.81319202646502E-4
42.86	9	7.21978803969753E-4
42.88	11	8.82418538185254E-4
42.9	-2	-1.60439734215501E-4
42.92	-2	-1.60439734215501E-4
42.94	4	3.20879468431001E-4
42.96	2	1.60439734215501E-4
42.98	3	2.40659601323251E-4
43	-5	-4.01099335538752E-4
43.02	-4	-3.20879468431001E-4
43.04	4	3.20879468431001E-4
43.06	7	5.61539069754253E-4
43.08	2	1.60439734215501E-4
43.1	6	4.81319202646502E-4
43.12	6	4.81319202646502E-4
43.14	0	0
43.16	3	2.40659601323251E-4
43.18	4	3.20879468431001E-4
43.2	1	8.02198671077504E-5
43.22	8	6.41758936862003E-4
43.24	0	0
43.26	3	2.40659601323251E-4
43.28	-1	-8.02198671077504E-5
43.3	-2	-1.60439734215501E-4
43.32	-2	-1.60439734215501E-4
43.34	-4	-3.20879468431001E-4
43.36	2	1.60439734215501E-4
43.38	7	5.61539069754253E-4
43.4	-6	-4.81319202646502E-4
43.42	-2	-1.60439734215501E-4
43.44	3	2.40659601323251E-4
43.46	-1	-8.02198671077504E-5
43.48	2	1.60439734215501E-4
43.5	-3	-2.40659601323251E-4
43.52	0	0
43.54	2	1.60439734215501E-4
43.56	-5	-4.01099335538752E-4
43.58	0	0
43.6	3	2.40659601323251E-4
43.62	-1	-8.02198671077504E-5
43.64	-15	-0.00120329800661626
43.66	0	0
43.68	2	1.60439734215501E-4
43.7	-1	-8.02198671077504E-5
43.72	4	3.20879468431001E-4
43.74	-2	-1.60439734215501E-4
43.76	3	2.40659601323251E-4
43.78	8	6.41758936862003E-4
43.8	4	3.20879468431001E-4
43.82	0	0
43.84	5	4.01099335538752E-4
43.86	-1	-8.02198671077504E-5
43.88	-20	-0.00160439734215501
43.9	-11	-8.82418538185254E-4
43.92	1	8.02198671077504E-5
43.94	13	0.00104285827240075
43.96	1	8.02198671077504E-5
43.98	-4	-3.20879468431001E-4
44	-1	-8.02198671077504E-5
44.02	-12	-9.62638405293004E-4
44.04	1	8.02198671077504E-5
44.06	-5	-4.01099335538752E-4
44.08	-2	-1.60439734215501E-4
44.1	3	2.40659601323251E-4
44.12	-6	-4.81319202646502E-4
44.14	1	8.02198671077504E-5
44.16	6	4.81319202646502E-4
44.18	6	4.81319202646502E-4
44.2	3	2.40659601323251E-4
44.22	0	0
44.24	1	8.02198671077504E-5
44.26	5	4.01099335538752E-4
44.28	-5	-4.01099335538752E-4
44.3	-3	-2.40659601323251E-4
44.32	1	8.02198671077504E-5
44.34	-4	-3.20879468431001E-4
44.36	3	2.40659601323251E-4
44.38	7	5.61539069754253E-4
44.4	1	8.02198671077504E-5
44.42	0	0
44.44	2	1.60439734215501E-4
44.46	-1	-8.02198671077504E-5
44.48	0	0
44.5	1	8.02198671077504E-5
44.52	-5	-4.01099335538752E-4
44.54	0	0
44.56	-4	-3.20879468431001E-4
44.58	-10	-8.02198671077504E-4
44.6	-2	-1.60439734215501E-4
44.62	-7	-5.61539069754253E-4
44.64	6	4.81319202646502E-4
44.66	0	0
44.68	-1	-8.02198671077504E-5
44.7	7	5.61539069754253E-4
44.72	2	1.60439734215501E-4
44.74	-4	-3.20879468431001E-4
44.76	-4	-3.20879468431001E-4
44.78	-1	-8.02198671077504E-5
44.8	13	0.00104285827240075
44.82	-4	-3.20879468431001E-4
44.84	2	1.60439734215501E-4
44.86	-1	-8.02198671077504E-5
44.88	1	8.02198671077504E-5
44.9	2	1.60439734215501E-4
44.92	7	5.61539069754253E-4
44.94	-5	-4.01099335538752E-4
44.96	-2	-1.60439734215501E-4
44.98	5	4.01099335538752E-4
45	12	9.62638405293004E-4
45.02	0	0
45.04	0	0
45.06	-1	-8.02198671077504E-5
45.08	0	0
45.1	5	4.01099335538752E-4
45.12	7	5.61539069754253E-4
45.14	4	3.20879468431001E-4
45.16	-2	-1.60439734215501E-4
45.18	-2	-1.60439734215501E-4
45.2	7	5.61539069754253E-4
45.22	6	4.81319202646502E-4
45.24	4	3.20879468431001E-4
45.26	3	2.40659601323251E-4
45.28	-2	-1.60439734215501E-4
45.3	-5	-4.01099335538752E-4
45.32	-3	-2.40659601323251E-4
45.34	-2	-1.60439734215501E-4
45.36	-3	-2.40659601323251E-4
45.38	-1	-8.02198671077504E-5
45.4	10	8.02198671077504E-4
45.42	9	7.21978803969753E-4
45.44	-9	-7.21978803969753E-4
45.46	-5	-4.01099335538752E-4
45.48	6	4.81319202646502E-4
45.5	-2	-1.60439734215501E-4
45.52	-4	-3.20879468431001E-4
45.54	-3	-2.40659601323251E-4
45.56	-4	-3.20879468431001E-4
45.58	-1	-8.02198671077504E-5
45.6	-2	-1.60439734215501E-4
45.62	-3	-2.40659601323251E-4
45.64	-1	-8.02198671077504E-5
45.66	-7	-5.61539069754253E-4
45.68	-4	-3.20879468431001E-4
45.7	4	3.20879468431001E-4
45.72	-1	-8.02198671077504E-5
45.74	-5	-4.01099335538752E-4
45.76	2	1.60439734215501E-4
45.78	-5	-4.01099335538752E-4
45.8	-2	-1.60439734215501E-4
45.82	5	4.01099335538752E-4
45.84	2	1.60439734215501E-4
45.86	-1	-8.02198671077504E-5
45.88	-2	-1.60439734215501E-4
45.9	-8	-6.41758936862003E-4
45.92	-2	-1.60439734215501E-4
45.94	-5	-4.01099335538752E-4
45.96	9	7.21978803969753E-4
45.98	3	2.40659601323251E-4
46	1	8.02198671077504E-5
46.02	3	2.40659601323251E-4
46.04	-3	-2.40659601323251E-4
46.06	2	1.60439734215501E-4
46.08	-2	-1.60439734215501E-4
46.1	-10	-8.02198671077504E-4
46.12	-2	-1.60439734215501E-4
46.14	6	4.81319202646502E-4
46.16	1	8.02198671077504E-5
46.18	-1	-8.02198671077504E-5
46.2	2	1.60439734215501E-4
46.22	-1	-8.02198671077504E-5
46.24	1	8.02198671077504E-5
46.26	5	4.01099335538752E-4
46.28	-3	-2.40659601323251E-4
46.3	2	1.60439734215501E-4
46.32	2	1.60439734215501E-4
46.34	2	1.60439734215501E-4
46.36	-8	-6.41758936862003E-4
46.38	-2	-1.60439734215501E-4
46.4	0	0
46.42	-6	-4.81319202646502E-4
46.44	-8	-6.41758936862003E-4
46.46	-1	-8.02198671077504E-5
46.48	7	5.61539069754253E-4
46.5	2	1.60439734215501E-4
46.52	6	4.81319202646502E-4
46.54	3	2.40659601323251E-4
46.56	0	0
46.58	-5	-4.01099335538752E-4
46.6	5	4.01099335538752E-4
46.62	3	2.40659601323251E-4
46.64	-2	-1.60439734215501E-4
46.66	-3	-2.40659601323251E-4
46.68	-4	-3.20879468431001E-4
46.7	4	3.20879468431001E-4
46.72	2	1.60439734215501E-4
46.74	2	1.60439734215501E-4
46.76	2	1.60439734215501E-4
46.78	1	8.02198671077504E-5
46.8	2	1.60439734215501E-4
46.82	-2	-1.60439734215501E-4
46.84	-1	-8.02198671077504E-5
46.86	1	8.02198671077504E-5
46.88	-2	-1.60439734215501E-4
46.9	6	4.81319202646502E-4
46.92	-2	-1.60439734215501E-4
46.94	-11	-8.82418538185254E-4
46.96	-4	-3.20879468431001E-4
46.98	3	2.40659601323251E-4
47	-1	-8.02198671077504E-5
47.02	3	2.40659601323251E-4
47.04	-1	-8.02198671077504E-5
47.06	0	0
47.08	2	1.60439734215501E-4
47.1	-11	-8.82418538185254E-4
47.12	-9	-7.21978803969753E-4
47.14	-5	-4.01099335538752E-4
47.16	3	2.40659601323251E-4
47.18	8	6.41758936862003E-4
47.2	16	0.00128351787372401
47.22	0	0
47.24	-2	-1.60439734215501E-4
47.26	1	8.02198671077504E-5
47.28	-2	-1.60439734215501E-4
47.3	1	8.02198671077504E-5
47.32	3	2.40659601323251E-4
47.34	-1	-8.02198671077504E-5
47.36	-3	-2.40659601323251E-4
47.38	-1	-8.02198671077504E-5
47.4	1	8.02198671077504E-5
47.42	2	1.60439734215501E-4
47.44	-5	-4.01099335538752E-4
47.46	-2	-1.60439734215501E-4
47.48	-4	-3.20879468431001E-4
47.5	13	0.00104285827240075
47.52	5	4.01099335538752E-4
47.54	-9	-7.21978803969753E-4
47.56	-6	-4.81319202646502E-4
47.58	-3	-2.40659601323251E-4
47.6	-3	-2.40659601323251E-4
47.62	2	1.60439734215501E-4
47.64	0	0
47.66	-7	-5.61539069754253E-4
47.68	-7	-5.61539069754253E-4
47.7	0	0
47.72	5	4.01099335538752E-4
47.74	2	1.60439734215501E-4
47.76	-2	-1.60439734215501E-4
47.78	3	2.40659601323251E-4
47.8	-1	-8.02198671077504E-5
47.82	3	2.40659601323251E-4
47.84	3	2.40659601323251E-4
47.86	1	8.02198671077504E-5
47.88	3	2.40659601323251E-4
47.9	20	0.00160439734215501
47.92	9	7.21978803969753E-4
47.94	5	4.01099335538752E-4
47.96	5	4.01099335538752E-4
47.98	1	8.02198671077504E-5
48	-6	-4.81319202646502E-4
48.02	-1	-8.02198671077504E-5
48.04	1	8.02198671077504E-5
48.06	-2	-1.60439734215501E-4
48.08	-3	-2.40659601323251E-4
48.1	-1	-8.02198671077504E-5
48.12	7	5.61539069754253E-4
48.14	-5	-4.01099335538752E-4
48.16	-3	-2.40659601323251E-4
48.18	5	4.01099335538752E-4
48.2	5	4.01099335538752E-4
48.22	4	3.20879468431001E-4
48.24	8	6.41758936862003E-4
48.26	-3	-2.40659601323251E-4
48.28	-6	-4.81319202646502E-4
48.3	-1	-8.02198671077504E-5
48.32	-4	-3.20879468431001E-4
48.34	0	0
48.36	5	4.01099335538752E-4
48.38	-8	-6.41758936862003E-4
48.4	-3	-2.40659601323251E-4
48.42	-6	-4.81319202646502E-4
48.44	0	0
48.46	7	5.61539069754253E-4
48.48	11	8.82418538185254E-4
48.5	3	2.40659601323251E-4
48.52	-4	-3.20879468431001E-4
48.54	-3	-2.40659601323251E-4
48.56	-1	-8.02198671077504E-5
48.58	-7	-5.61539069754253E-4
48.6	-4	-3.20879468431001E-4
48.62	-1	-8.02198671077504E-5
48.64	7	5.61539069754253E-4
48.66	-5	-4.01099335538752E-4
48.68	3	2.40659601323251E-4
48.7	0	0
48.72	-5	-4.01099335538752E-4
48.74	-1	-8.02198671077504E-5
48.76	-1	-8.02198671077504E-5
48.78	-6	-4.81319202646502E-4
48.8	0	0
48.82	7	5.61539069754253E-4
48.84	-4	-3.20879468431001E-4
48.86	-9	-7.21978803969753E-4
48.88	-8	-6.41758936862003E-4
48.9	-14	-0.00112307813950851
48.92	3	2.40659601323251E-4
48.94	-4	-3.20879468431001E-4
48.96	-5	-4.01099335538752E-4
48.98	-4	-3.20879468431001E-4
49	0	0
49.02	7	5.61539069754253E-4
49.04	-1	-8.02198671077504E-5
49.06	-6	-4.81319202646502E-4
49.08	-7	-5.61539069754253E-4
49.1	-3	-2.40659601323251E-4
49.12	-4	-3.20879468431001E-4
49.14	-4	-3.20879468431001E-4
49.16	-1	-8.02198671077504E-5
49.18	3	2.40659601323251E-4
49.2	4	3.20879468431001E-4
49.22	3	2.40659601323251E-4
49.24	1	8.02198671077504E-5
49.26	3	2.40659601323251E-4
49.28	4	3.20879468431001E-4
49.3	-3	-2.40659601323251E-4
49.32	4	3.20879468431001E-4
49.34	13	0.00104285827240075
49.36	-1	-8.02198671077504E-5
49.38	-2	-1.60439734215501E-4
49.4	1	8.02198671077504E-5
49.42	-5	-4.01099335538752E-4
49.44	-5	-4.01099335538752E-4
49.46	0	0
49.48	-1	-8.02198671077504E-5
49.5	-4	-3.20879468431001E-4
49.52	-4	-3.20879468431001E-4
49.54	-3	-2.40659601323251E-4
49.56	-1	-8.02198671077504E-5
49.58	1	8.02198671077504E-5
49.6	-5	-4.01099335538752E-4
49.62	0	0
49.64	-5	-4.01099335538752E-4
49.66	-5	-4.01099335538752E-4
49.68	1	8.02198671077504E-5
49.7	0	0
49.72	3	2.40659601323251E-4
49.74	-10	-8.02198671077504E-4
49.76	6	4.81319202646502E-4
49.78	-5	-4.01099335538752E-4
49.8	-5	-4.01099335538752E-4
49.82	1	8.02198671077504E-5
49.84	4	3.20879468431001E-4
49.86	-4	-3.20879468431001E-4
49.88	-4	-3.20879468431001E-4
49.9	-2	-1.60439734215501E-4
49.92	4	3.20879468431001E-4
49.94	-1	-8.02198671077504E-5
49.96	-4	-3.20879468431001E-4
49.98	1	8.02198671077504E-5
50	8	6.41758936862003E-4
50.02	2	1.60439734215501E-4
50.04	12	9.62638405293004E-4
50.06	3	2.40659601323251E-4
50.08	-4	-3.20879468431001E-4
50.1	-1	-8.02198671077504E-5
50.12	-2	-1.60439734215501E-4
50.14	6	4.81319202646502E-4
50.16	0	0
50.18	-3	-2.40659601323251E-4
50.2	0	0
