Time [µs]	D2, v0J12	D2, v0J12
	200k shots	200k shots
Laser Power [mJ]		power corrected
32.22	2	1.05781132429148E-5
32.24	-19	-1.0049207580769E-4
32.26	10	5.28905662145739E-5
32.28	-3	-1.58671698643722E-5
32.3	-16	-8.46249059433182E-5
32.32	-1	-5.28905662145739E-6
32.34	6	3.17343397287443E-5
32.36	7	3.70233963502017E-5
32.38	7	3.70233963502017E-5
32.4	-23	-1.2164830229352E-4
32.42	7	3.70233963502017E-5
32.44	13	6.8757736078946E-5
32.46	5	2.64452831072869E-5
32.48	16	8.46249059433182E-5
32.5	-5	-2.64452831072869E-5
32.52	-4	-2.11562264858296E-5
32.54	14	7.40467927004034E-5
32.56	5	2.64452831072869E-5
32.58	-1	-5.28905662145739E-6
32.6	1	5.28905662145739E-6
32.62	7	3.70233963502017E-5
32.64	6	3.17343397287443E-5
32.66	7	3.70233963502017E-5
32.68	-18	-9.5203019186233E-5
32.7	10	5.28905662145739E-5
32.72	-2	-1.05781132429148E-5
32.74	-8	-4.23124529716591E-5
32.76	-5	-2.64452831072869E-5
32.78	-11	-5.81796228360313E-5
32.8	-17	-8.99139625647756E-5
32.82	-17	-8.99139625647756E-5
32.84	2	1.05781132429148E-5
32.86	18	9.5203019186233E-5
32.88	3	1.58671698643722E-5
32.9	-8	-4.23124529716591E-5
32.92	-9	-4.76015095931165E-5
32.94	-3	-1.58671698643722E-5
32.96	-30	-1.58671698643722E-4
32.98	-11	-5.81796228360313E-5
33	-9	-4.76015095931165E-5
33.02	9	4.76015095931165E-5
33.04	5	2.64452831072869E-5
33.06	-6	-3.17343397287443E-5
33.08	-8	-4.23124529716591E-5
33.1	-4	-2.11562264858296E-5
33.12	-4	-2.11562264858296E-5
33.14	-26	-1.37515472157892E-4
33.16	-26	-1.37515472157892E-4
33.18	-9	-4.76015095931165E-5
33.2	-8	-4.23124529716591E-5
33.22	-6	-3.17343397287443E-5
33.24	-5	-2.64452831072869E-5
33.26	12	6.34686794574887E-5
33.28	-4	-2.11562264858296E-5
33.3	-9	-4.76015095931165E-5
33.32	-21	-1.11070189050605E-4
33.34	-18	-9.5203019186233E-5
33.36	-7	-3.70233963502017E-5
33.38	-6	-3.17343397287443E-5
33.4	-12	-6.34686794574887E-5
33.42	-9	-4.76015095931165E-5
33.44	3	1.58671698643722E-5
33.46	2	1.05781132429148E-5
33.48	-8	-4.23124529716591E-5
33.5	-4	-2.11562264858296E-5
33.52	-1	-5.28905662145739E-6
33.54	0	0
33.56	20	1.05781132429148E-4
33.58	-13	-6.8757736078946E-5
33.6	14	7.40467927004034E-5
33.62	-1	-5.28905662145739E-6
33.64	12	6.34686794574887E-5
33.66	-4	-2.11562264858296E-5
33.68	2	1.05781132429148E-5
33.7	0	0
33.72	-5	-2.64452831072869E-5
33.74	-4	-2.11562264858296E-5
33.76	-10	-5.28905662145739E-5
33.78	24	1.26937358914977E-4
33.8	-7	-3.70233963502017E-5
33.82	-14	-7.40467927004034E-5
33.84	10	5.28905662145739E-5
33.86	15	7.93358493218608E-5
33.88	-6	-3.17343397287443E-5
33.9	-22	-1.16359245672063E-4
33.92	-5	-2.64452831072869E-5
33.94	6	3.17343397287443E-5
33.96	28	1.48093585400807E-4
33.98	19	1.0049207580769E-4
34	-8	-4.23124529716591E-5
34.02	-8	-4.23124529716591E-5
34.04	10	5.28905662145739E-5
34.06	-12	-6.34686794574887E-5
34.08	-5	-2.64452831072869E-5
34.1	16	8.46249059433182E-5
34.12	-18	-9.5203019186233E-5
34.14	-5	-2.64452831072869E-5
34.16	19	1.0049207580769E-4
34.18	6	3.17343397287443E-5
34.2	-4	-2.11562264858296E-5
34.22	6	3.17343397287443E-5
34.24	0	0
34.26	0	0
34.28	10	5.28905662145739E-5
34.3	0	0
34.32	9	4.76015095931165E-5
34.34	8	4.23124529716591E-5
34.36	-13	-6.8757736078946E-5
34.38	-4	-2.11562264858296E-5
34.4	-1	-5.28905662145739E-6
34.42	1	5.28905662145739E-6
34.44	30	1.58671698643722E-4
34.46	4	2.11562264858296E-5
34.48	-4	-2.11562264858296E-5
34.5	20	1.05781132429148E-4
34.52	16	8.46249059433182E-5
34.54	-11	-5.81796228360313E-5
34.56	-13	-6.8757736078946E-5
34.58	-5	-2.64452831072869E-5
34.6	-10	-5.28905662145739E-5
34.62	-15	-7.93358493218608E-5
34.64	-5	-2.64452831072869E-5
34.66	1	5.28905662145739E-6
34.68	19	1.0049207580769E-4
34.7	2	1.05781132429148E-5
34.72	-11	-5.81796228360313E-5
34.74	5	2.64452831072869E-5
34.76	-12	-6.34686794574887E-5
34.78	-22	-1.16359245672063E-4
34.8	-9	-4.76015095931165E-5
34.82	13	6.8757736078946E-5
34.84	0	0
34.86	-10	-5.28905662145739E-5
34.88	-23	-1.2164830229352E-4
34.9	5	2.64452831072869E-5
34.92	-11	-5.81796228360313E-5
34.94	3	1.58671698643722E-5
34.96	10	5.28905662145739E-5
34.98	14	7.40467927004034E-5
35	18	9.5203019186233E-5
35.02	10	5.28905662145739E-5
35.04	9	4.76015095931165E-5
35.06	4	2.11562264858296E-5
35.08	-12	-6.34686794574887E-5
35.1	-4	-2.11562264858296E-5
35.12	-5	-2.64452831072869E-5
35.14	-16	-8.46249059433182E-5
35.16	7	3.70233963502017E-5
35.18	-7	-3.70233963502017E-5
35.2	-19	-1.0049207580769E-4
35.22	17	8.99139625647756E-5
35.24	-1	-5.28905662145739E-6
35.26	-9	-4.76015095931165E-5
35.28	-3	-1.58671698643722E-5
35.3	-13	-6.8757736078946E-5
35.32	16	8.46249059433182E-5
35.34	-3	-1.58671698643722E-5
35.36	-12	-6.34686794574887E-5
35.38	3	1.58671698643722E-5
35.4	6	3.17343397287443E-5
35.42	5	2.64452831072869E-5
35.44	9	4.76015095931165E-5
35.46	2	1.05781132429148E-5
35.48	-10	-5.28905662145739E-5
35.5	-6	-3.17343397287443E-5
35.52	4	2.11562264858296E-5
35.54	-10	-5.28905662145739E-5
35.56	-6	-3.17343397287443E-5
35.58	7	3.70233963502017E-5
35.6	-22	-1.16359245672063E-4
35.62	-9	-4.76015095931165E-5
35.64	10	5.28905662145739E-5
35.66	23	1.2164830229352E-4
35.68	24	1.26937358914977E-4
35.7	10	5.28905662145739E-5
35.72	-5	-2.64452831072869E-5
35.74	1	5.28905662145739E-6
35.76	-10	-5.28905662145739E-5
35.78	-16	-8.46249059433182E-5
35.8	10	5.28905662145739E-5
35.82	-8	-4.23124529716591E-5
35.84	-17	-8.99139625647756E-5
35.86	7	3.70233963502017E-5
35.88	12	6.34686794574887E-5
35.9	2	1.05781132429148E-5
35.92	-21	-1.11070189050605E-4
35.94	-29	-1.53382642022264E-4
35.96	-1	-5.28905662145739E-6
35.98	-7	-3.70233963502017E-5
36	-18	-9.5203019186233E-5
36.02	-20	-1.05781132429148E-4
36.04	17	8.99139625647756E-5
36.06	-12	-6.34686794574887E-5
36.08	-6	-3.17343397287443E-5
36.1	-1	-5.28905662145739E-6
36.12	-18	-9.5203019186233E-5
36.14	-15	-7.93358493218608E-5
36.16	1	5.28905662145739E-6
36.18	1	5.28905662145739E-6
36.2	-6	-3.17343397287443E-5
36.22	-10	-5.28905662145739E-5
36.24	15	7.93358493218608E-5
36.26	-23	-1.2164830229352E-4
36.28	-19	-1.0049207580769E-4
36.3	6	3.17343397287443E-5
36.32	-3	-1.58671698643722E-5
36.34	-13	-6.8757736078946E-5
36.36	-27	-1.4280452877935E-4
36.38	-8	-4.23124529716591E-5
36.4	-7	-3.70233963502017E-5
36.42	10	5.28905662145739E-5
36.44	-8	-4.23124529716591E-5
36.46	-12	-6.34686794574887E-5
36.48	17	8.99139625647756E-5
36.5	-6	-3.17343397287443E-5
36.52	-15	-7.93358493218608E-5
36.54	9	4.76015095931165E-5
36.56	12	6.34686794574887E-5
36.58	5	2.64452831072869E-5
36.6	5	2.64452831072869E-5
36.62	-4	-2.11562264858296E-5
36.64	-8	-4.23124529716591E-5
36.66	4	2.11562264858296E-5
36.68	-9	-4.76015095931165E-5
36.7	-14	-7.40467927004034E-5
36.72	12	6.34686794574887E-5
36.74	-5	-2.64452831072869E-5
36.76	1	5.28905662145739E-6
36.78	-1	-5.28905662145739E-6
36.8	-2	-1.05781132429148E-5
36.82	22	1.16359245672063E-4
36.84	-6	-3.17343397287443E-5
36.86	-18	-9.5203019186233E-5
36.88	12	6.34686794574887E-5
36.9	13	6.8757736078946E-5
36.92	-7	-3.70233963502017E-5
36.94	-13	-6.8757736078946E-5
36.96	-17	-8.99139625647756E-5
36.98	0	0
37	-11	-5.81796228360313E-5
37.02	-10	-5.28905662145739E-5
37.04	-5	-2.64452831072869E-5
37.06	2	1.05781132429148E-5
37.08	-4	-2.11562264858296E-5
37.1	2	1.05781132429148E-5
37.12	-4	-2.11562264858296E-5
37.14	-11	-5.81796228360313E-5
37.16	28	1.48093585400807E-4
37.18	7	3.70233963502017E-5
37.2	-15	-7.93358493218608E-5
37.22	-8	-4.23124529716591E-5
37.24	-18	-9.5203019186233E-5
37.26	-9	-4.76015095931165E-5
37.28	-14	-7.40467927004034E-5
37.3	-11	-5.81796228360313E-5
37.32	18	9.5203019186233E-5
37.34	-16	-8.46249059433182E-5
37.36	-4	-2.11562264858296E-5
37.38	-3	-1.58671698643722E-5
37.4	-2	-1.05781132429148E-5
37.42	-14	-7.40467927004034E-5
37.44	-24	-1.26937358914977E-4
37.46	-5	-2.64452831072869E-5
37.48	-17	-8.99139625647756E-5
37.5	-18	-9.5203019186233E-5
37.52	-16	-8.46249059433182E-5
37.54	-12	-6.34686794574887E-5
37.56	8	4.23124529716591E-5
37.58	-5	-2.64452831072869E-5
37.6	4	2.11562264858296E-5
37.62	-4	-2.11562264858296E-5
37.64	-21	-1.11070189050605E-4
37.66	-13	-6.8757736078946E-5
37.68	-5	-2.64452831072869E-5
37.7	12	6.34686794574887E-5
37.72	-10	-5.28905662145739E-5
37.74	-25	-1.32226415536435E-4
37.76	-16	-8.46249059433182E-5
37.78	-4	-2.11562264858296E-5
37.8	5	2.64452831072869E-5
37.82	-19	-1.0049207580769E-4
37.84	-25	-1.32226415536435E-4
37.86	-7	-3.70233963502017E-5
37.88	-23	-1.2164830229352E-4
37.9	-11	-5.81796228360313E-5
37.92	-9	-4.76015095931165E-5
37.94	-3	-1.58671698643722E-5
37.96	13	6.8757736078946E-5
37.98	-4	-2.11562264858296E-5
38	-22	-1.16359245672063E-4
38.02	-29	-1.53382642022264E-4
38.04	3	1.58671698643722E-5
38.06	3	1.58671698643722E-5
38.08	2	1.05781132429148E-5
38.1	1	5.28905662145739E-6
38.12	4	2.11562264858296E-5
38.14	-12	-6.34686794574887E-5
38.16	-18	-9.5203019186233E-5
38.18	-11	-5.81796228360313E-5
38.2	-5	-2.64452831072869E-5
38.22	-16	-8.46249059433182E-5
38.24	2	1.05781132429148E-5
38.26	-12	-6.34686794574887E-5
38.28	-25	-1.32226415536435E-4
38.3	-7	-3.70233963502017E-5
38.32	-9	-4.76015095931165E-5
38.34	0	0
38.36	2	1.05781132429148E-5
38.38	-9	-4.76015095931165E-5
38.4	-16	-8.46249059433182E-5
38.42	-6	-3.17343397287443E-5
38.44	-5	-2.64452831072869E-5
38.46	5	2.64452831072869E-5
38.48	6	3.17343397287443E-5
38.5	2	1.05781132429148E-5
38.52	7	3.70233963502017E-5
38.54	1	5.28905662145739E-6
38.56	18	9.5203019186233E-5
38.58	12	6.34686794574887E-5
38.6	0	0
38.62	1	5.28905662145739E-6
38.64	7	3.70233963502017E-5
38.66	5	2.64452831072869E-5
38.68	-2	-1.05781132429148E-5
38.7	-3	-1.58671698643722E-5
38.72	-36	-1.90406038372466E-4
38.74	-11	-5.81796228360313E-5
38.76	-11	-5.81796228360313E-5
38.78	-26	-1.37515472157892E-4
38.8	-5	-2.64452831072869E-5
38.82	-28	-1.48093585400807E-4
38.84	-4	-2.11562264858296E-5
38.86	-4	-2.11562264858296E-5
38.88	13	6.8757736078946E-5
38.9	13	6.8757736078946E-5
38.92	14	7.40467927004034E-5
38.94	11	5.81796228360313E-5
38.96	-7	-3.70233963502017E-5
38.98	-25	-1.32226415536435E-4
39	-37	-1.95695094993923E-4
39.02	-17	-8.99139625647756E-5
39.04	-30	-1.58671698643722E-4
39.06	-24	-1.26937358914977E-4
39.08	-9	-4.76015095931165E-5
39.1	-11	-5.81796228360313E-5
39.12	-10	-5.28905662145739E-5
39.14	4	2.11562264858296E-5
39.16	6	3.17343397287443E-5
39.18	1	5.28905662145739E-6
39.2	6	3.17343397287443E-5
39.22	-7	-3.70233963502017E-5
39.24	-10	-5.28905662145739E-5
39.26	-15	-7.93358493218608E-5
39.28	-1	-5.28905662145739E-6
39.3	-8	-4.23124529716591E-5
39.32	-10	-5.28905662145739E-5
39.34	-1	-5.28905662145739E-6
39.36	0	0
39.38	-3	-1.58671698643722E-5
39.4	1	5.28905662145739E-6
39.42	22	1.16359245672063E-4
39.44	-1	-5.28905662145739E-6
39.46	-18	-9.5203019186233E-5
39.48	-28	-1.48093585400807E-4
39.5	-26	-1.37515472157892E-4
39.52	0	0
39.54	18	9.5203019186233E-5
39.56	26	1.37515472157892E-4
39.58	2	1.05781132429148E-5
39.6	-28	-1.48093585400807E-4
39.62	6	3.17343397287443E-5
39.64	13	6.8757736078946E-5
39.66	10	5.28905662145739E-5
39.68	-17	-8.99139625647756E-5
39.7	-29	-1.53382642022264E-4
39.72	-15	-7.93358493218608E-5
39.74	-12	-6.34686794574887E-5
39.76	3	1.58671698643722E-5
39.78	-22	-1.16359245672063E-4
39.8	-1	-5.28905662145739E-6
39.82	-15	-7.93358493218608E-5
39.84	11	5.81796228360313E-5
39.86	-1	-5.28905662145739E-6
39.88	-27	-1.4280452877935E-4
39.9	-39	-2.06273208236838E-4
39.92	-7	-3.70233963502017E-5
39.94	-1	-5.28905662145739E-6
39.96	14	7.40467927004034E-5
39.98	-7	-3.70233963502017E-5
40	20	1.05781132429148E-4
40.02	15	7.93358493218608E-5
40.04	7	3.70233963502017E-5
40.06	11	5.81796228360313E-5
40.08	13	6.8757736078946E-5
40.1	-26	-1.37515472157892E-4
40.12	-7	-3.70233963502017E-5
40.14	-1	-5.28905662145739E-6
40.16	5	2.64452831072869E-5
40.18	-11	-5.81796228360313E-5
40.2	-20	-1.05781132429148E-4
40.22	-13	-6.8757736078946E-5
40.24	-11	-5.81796228360313E-5
40.26	3	1.58671698643722E-5
40.28	15	7.93358493218608E-5
40.3	-10	-5.28905662145739E-5
40.32	16	8.46249059433182E-5
40.34	15	7.93358493218608E-5
40.36	5	2.64452831072869E-5
40.38	6	3.17343397287443E-5
40.4	-1	-5.28905662145739E-6
40.42	-13	-6.8757736078946E-5
40.44	-23	-1.2164830229352E-4
40.46	9	4.76015095931165E-5
40.48	1	5.28905662145739E-6
40.5	8	4.23124529716591E-5
40.52	2	1.05781132429148E-5
40.54	-3	-1.58671698643722E-5
40.56	-3	-1.58671698643722E-5
40.58	0	0
40.6	1	5.28905662145739E-6
40.62	-8	-4.23124529716591E-5
40.64	-19	-1.0049207580769E-4
40.66	17	8.99139625647756E-5
40.68	18	9.5203019186233E-5
40.7	6	3.17343397287443E-5
40.72	-2	-1.05781132429148E-5
40.74	5	2.64452831072869E-5
40.76	13	6.8757736078946E-5
40.78	2	1.05781132429148E-5
40.8	-1	-5.28905662145739E-6
40.82	3	1.58671698643722E-5
40.84	23	1.2164830229352E-4
40.86	16	8.46249059433182E-5
40.88	8	4.23124529716591E-5
40.9	-4	-2.11562264858296E-5
40.92	0	0
40.94	0	0
40.96	-8	-4.23124529716591E-5
40.98	-7	-3.70233963502017E-5
41	-5	-2.64452831072869E-5
41.02	5	2.64452831072869E-5
41.04	-20	-1.05781132429148E-4
41.06	2	1.05781132429148E-5
41.08	21	1.11070189050605E-4
41.1	-2	-1.05781132429148E-5
41.12	-7	-3.70233963502017E-5
41.14	3	1.58671698643722E-5
41.16	-11	-5.81796228360313E-5
41.18	-22	-1.16359245672063E-4
41.2	-8	-4.23124529716591E-5
41.22	-22	-1.16359245672063E-4
41.24	-39	-2.06273208236838E-4
41.26	-8	-4.23124529716591E-5
41.28	-8	-4.23124529716591E-5
41.3	-1	-5.28905662145739E-6
41.32	-25	-1.32226415536435E-4
41.34	-9	-4.76015095931165E-5
41.36	-2	-1.05781132429148E-5
41.38	7	3.70233963502017E-5
41.4	7	3.70233963502017E-5
41.42	-12	-6.34686794574887E-5
41.44	4	2.11562264858296E-5
41.46	-7	-3.70233963502017E-5
41.48	1	5.28905662145739E-6
41.5	11	5.81796228360313E-5
41.52	-1	-5.28905662145739E-6
41.54	-2	-1.05781132429148E-5
41.56	-1	-5.28905662145739E-6
41.58	-14	-7.40467927004034E-5
41.6	-19	-1.0049207580769E-4
41.62	-19	-1.0049207580769E-4
41.64	-25	-1.32226415536435E-4
41.66	-10	-5.28905662145739E-5
41.68	-16	-8.46249059433182E-5
41.7	-14	-7.40467927004034E-5
41.72	-3	-1.58671698643722E-5
41.74	0	0
41.76	1	5.28905662145739E-6
41.78	21	1.11070189050605E-4
41.8	16	8.46249059433182E-5
41.82	-5	-2.64452831072869E-5
41.84	1	5.28905662145739E-6
41.86	-8	-4.23124529716591E-5
41.88	-10	-5.28905662145739E-5
41.9	-8	-4.23124529716591E-5
41.92	5	2.64452831072869E-5
41.94	7	3.70233963502017E-5
41.96	7	3.70233963502017E-5
41.98	-10	-5.28905662145739E-5
42	12	6.34686794574887E-5
42.02	14	7.40467927004034E-5
42.04	3	1.58671698643722E-5
42.06	2	1.05781132429148E-5
42.08	-15	-7.93358493218608E-5
42.1	-12	-6.34686794574887E-5
42.12	-7	-3.70233963502017E-5
42.14	-11	-5.81796228360313E-5
42.16	6	3.17343397287443E-5
42.18	-7	-3.70233963502017E-5
42.2	-4	-2.11562264858296E-5
42.22	5	2.64452831072869E-5
42.24	14	7.40467927004034E-5
42.26	2	1.05781132429148E-5
42.28	-6	-3.17343397287443E-5
42.3	-4	-2.11562264858296E-5
42.32	-6	-3.17343397287443E-5
42.34	-1	-5.28905662145739E-6
42.36	2	1.05781132429148E-5
42.38	13	6.8757736078946E-5
42.4	26	1.37515472157892E-4
42.42	5	2.64452831072869E-5
42.44	5	2.64452831072869E-5
42.46	-5	-2.64452831072869E-5
42.48	-10	-5.28905662145739E-5
42.5	5	2.64452831072869E-5
42.52	6	3.17343397287443E-5
42.54	-8	-4.23124529716591E-5
42.56	1	5.28905662145739E-6
42.58	6	3.17343397287443E-5
42.6	-19	-1.0049207580769E-4
42.62	-9	-4.76015095931165E-5
42.64	-6	-3.17343397287443E-5
42.66	22	1.16359245672063E-4
42.68	-3	-1.58671698643722E-5
42.7	-21	-1.11070189050605E-4
42.72	-28	-1.48093585400807E-4
42.74	1	5.28905662145739E-6
42.76	-5	-2.64452831072869E-5
42.78	8	4.23124529716591E-5
42.8	21	1.11070189050605E-4
42.82	-3	-1.58671698643722E-5
42.84	-20	-1.05781132429148E-4
42.86	-18	-9.5203019186233E-5
42.88	17	8.99139625647756E-5
42.9	-14	-7.40467927004034E-5
42.92	-14	-7.40467927004034E-5
42.94	-29	-1.53382642022264E-4
42.96	-17	-8.99139625647756E-5
42.98	-8	-4.23124529716591E-5
43	24	1.26937358914977E-4
43.02	-21	-1.11070189050605E-4
43.04	-30	-1.58671698643722E-4
43.06	-6	-3.17343397287443E-5
43.08	-24	-1.26937358914977E-4
43.1	-9	-4.76015095931165E-5
43.12	-9	-4.76015095931165E-5
43.14	-8	-4.23124529716591E-5
43.16	-3	-1.58671698643722E-5
43.18	6	3.17343397287443E-5
43.2	7	3.70233963502017E-5
43.22	-12	-6.34686794574887E-5
43.24	-19	-1.0049207580769E-4
43.26	-12	-6.34686794574887E-5
43.28	-32	-1.69249811886636E-4
43.3	-18	-9.5203019186233E-5
43.32	-10	-5.28905662145739E-5
43.34	-19	-1.0049207580769E-4
43.36	-6	-3.17343397287443E-5
43.38	14	7.40467927004034E-5
43.4	8	4.23124529716591E-5
43.42	-9	-4.76015095931165E-5
43.44	-8	-4.23124529716591E-5
43.46	-16	-8.46249059433182E-5
43.48	-6	-3.17343397287443E-5
43.5	25	1.32226415536435E-4
43.52	13	6.8757736078946E-5
43.54	-17	-8.99139625647756E-5
43.56	-7	-3.70233963502017E-5
43.58	-12	-6.34686794574887E-5
43.6	-4	-2.11562264858296E-5
43.62	-6	-3.17343397287443E-5
43.64	-24	-1.26937358914977E-4
43.66	-24	-1.26937358914977E-4
43.68	-9	-4.76015095931165E-5
43.7	-6	-3.17343397287443E-5
43.72	4	2.11562264858296E-5
43.74	10	5.28905662145739E-5
43.76	2	1.05781132429148E-5
43.78	11	5.81796228360313E-5
43.8	4	2.11562264858296E-5
43.82	-6	-3.17343397287443E-5
43.84	-19	-1.0049207580769E-4
43.86	-8	-4.23124529716591E-5
43.88	-2	-1.05781132429148E-5
43.9	-14	-7.40467927004034E-5
43.92	8	4.23124529716591E-5
43.94	-1	-5.28905662145739E-6
43.96	-18	-9.5203019186233E-5
43.98	-19	-1.0049207580769E-4
44	-9	-4.76015095931165E-5
44.02	-5	-2.64452831072869E-5
44.04	-22	-1.16359245672063E-4
44.06	-2	-1.05781132429148E-5
44.08	7	3.70233963502017E-5
44.1	-7	-3.70233963502017E-5
44.12	-3	-1.58671698643722E-5
44.14	13	6.8757736078946E-5
44.16	-12	-6.34686794574887E-5
44.18	-9	-4.76015095931165E-5
44.2	22	1.16359245672063E-4
44.22	0	0
44.24	-17	-8.99139625647756E-5
44.26	4	2.11562264858296E-5
44.28	11	5.81796228360313E-5
44.3	6	3.17343397287443E-5
44.32	-3	-1.58671698643722E-5
44.34	1	5.28905662145739E-6
44.36	13	6.8757736078946E-5
44.38	-4	-2.11562264858296E-5
44.4	-3	-1.58671698643722E-5
44.42	-17	-8.99139625647756E-5
44.44	2	1.05781132429148E-5
44.46	-16	-8.46249059433182E-5
44.48	-21	-1.11070189050605E-4
44.5	-20	-1.05781132429148E-4
44.52	-12	-6.34686794574887E-5
44.54	6	3.17343397287443E-5
44.56	27	1.4280452877935E-4
44.58	9	4.76015095931165E-5
44.6	-11	-5.81796228360313E-5
44.62	-6	-3.17343397287443E-5
44.64	8	4.23124529716591E-5
44.66	-11	-5.81796228360313E-5
44.68	-16	-8.46249059433182E-5
44.7	19	1.0049207580769E-4
44.72	0	0
44.74	-2	-1.05781132429148E-5
44.76	-14	-7.40467927004034E-5
44.78	-1	-5.28905662145739E-6
44.8	-1	-5.28905662145739E-6
44.82	15	7.93358493218608E-5
44.84	-4	-2.11562264858296E-5
44.86	7	3.70233963502017E-5
44.88	-5	-2.64452831072869E-5
44.9	11	5.81796228360313E-5
44.92	8	4.23124529716591E-5
44.94	-3	-1.58671698643722E-5
44.96	-19	-1.0049207580769E-4
44.98	1	5.28905662145739E-6
45	-31	-1.63960755265179E-4
45.02	-12	-6.34686794574887E-5
45.04	10	5.28905662145739E-5
45.06	-3	-1.58671698643722E-5
45.08	-10	-5.28905662145739E-5
45.1	-21	-1.11070189050605E-4
45.12	3	1.58671698643722E-5
45.14	7	3.70233963502017E-5
45.16	2	1.05781132429148E-5
45.18	1	5.28905662145739E-6
45.2	-9	-4.76015095931165E-5
45.22	-11	-5.81796228360313E-5
45.24	-9	-4.76015095931165E-5
45.26	-8	-4.23124529716591E-5
45.28	-8	-4.23124529716591E-5
45.3	-16	-8.46249059433182E-5
45.32	3	1.58671698643722E-5
45.34	-5	-2.64452831072869E-5
45.36	-1	-5.28905662145739E-6
45.38	2	1.05781132429148E-5
45.4	-11	-5.81796228360313E-5
45.42	5	2.64452831072869E-5
45.44	8	4.23124529716591E-5
45.46	-21	-1.11070189050605E-4
45.48	-11	-5.81796228360313E-5
45.5	8	4.23124529716591E-5
45.52	-12	-6.34686794574887E-5
45.54	-13	-6.8757736078946E-5
45.56	9	4.76015095931165E-5
45.58	11	5.81796228360313E-5
45.6	-12	-6.34686794574887E-5
45.62	22	1.16359245672063E-4
45.64	-11	-5.81796228360313E-5
45.66	-12	-6.34686794574887E-5
45.68	8	4.23124529716591E-5
45.7	8	4.23124529716591E-5
45.72	7	3.70233963502017E-5
45.74	-4	-2.11562264858296E-5
45.76	-23	-1.2164830229352E-4
45.78	-10	-5.28905662145739E-5
45.8	-10	-5.28905662145739E-5
45.82	-1	-5.28905662145739E-6
45.84	-27	-1.4280452877935E-4
45.86	-8	-4.23124529716591E-5
45.88	-10	-5.28905662145739E-5
45.9	-22	-1.16359245672063E-4
45.92	-9	-4.76015095931165E-5
45.94	-21	-1.11070189050605E-4
45.96	-11	-5.81796228360313E-5
45.98	5	2.64452831072869E-5
46	6	3.17343397287443E-5
46.02	4	2.11562264858296E-5
46.04	11	5.81796228360313E-5
46.06	-9	-4.76015095931165E-5
46.08	10	5.28905662145739E-5
46.1	-11	-5.81796228360313E-5
46.12	-13	-6.8757736078946E-5
46.14	-3	-1.58671698643722E-5
46.16	10	5.28905662145739E-5
46.18	-17	-8.99139625647756E-5
46.2	-15	-7.93358493218608E-5
46.22	0	0
46.24	11	5.81796228360313E-5
46.26	-12	-6.34686794574887E-5
46.28	-15	-7.93358493218608E-5
46.3	4	2.11562264858296E-5
46.32	11	5.81796228360313E-5
46.34	-2	-1.05781132429148E-5
46.36	9	4.76015095931165E-5
46.38	3	1.58671698643722E-5
46.4	4	2.11562264858296E-5
46.42	-8	-4.23124529716591E-5
46.44	10	5.28905662145739E-5
46.46	8	4.23124529716591E-5
46.48	11	5.81796228360313E-5
46.5	9	4.76015095931165E-5
46.52	-19	-1.0049207580769E-4
46.54	2	1.05781132429148E-5
46.56	-15	-7.93358493218608E-5
46.58	-18	-9.5203019186233E-5
46.6	16	8.46249059433182E-5
46.62	16	8.46249059433182E-5
46.64	-16	-8.46249059433182E-5
46.66	-4	-2.11562264858296E-5
46.68	-4	-2.11562264858296E-5
46.7	-5	-2.64452831072869E-5
46.72	-9	-4.76015095931165E-5
46.74	21	1.11070189050605E-4
46.76	-3	-1.58671698643722E-5
46.78	-9	-4.76015095931165E-5
46.8	-17	-8.99139625647756E-5
46.82	-11	-5.81796228360313E-5
46.84	16	8.46249059433182E-5
46.86	2	1.05781132429148E-5
46.88	-20	-1.05781132429148E-4
46.9	-29	-1.53382642022264E-4
46.92	-15	-7.93358493218608E-5
46.94	-6	-3.17343397287443E-5
46.96	3	1.58671698643722E-5
46.98	16	8.46249059433182E-5
47	10	5.28905662145739E-5
47.02	-4	-2.11562264858296E-5
47.04	12	6.34686794574887E-5
47.06	-2	-1.05781132429148E-5
47.08	4	2.11562264858296E-5
47.1	-13	-6.8757736078946E-5
47.12	-16	-8.46249059433182E-5
47.14	-5	-2.64452831072869E-5
47.16	8	4.23124529716591E-5
47.18	23	1.2164830229352E-4
47.2	-7	-3.70233963502017E-5
47.22	10	5.28905662145739E-5
47.24	3	1.58671698643722E-5
47.26	1	5.28905662145739E-6
47.28	9	4.76015095931165E-5
47.3	4	2.11562264858296E-5
47.32	-9	-4.76015095931165E-5
47.34	-29	-1.53382642022264E-4
47.36	-11	-5.81796228360313E-5
47.38	-3	-1.58671698643722E-5
47.4	-1	-5.28905662145739E-6
47.42	-23	-1.2164830229352E-4
47.44	-20	-1.05781132429148E-4
47.46	-15	-7.93358493218608E-5
47.48	-6	-3.17343397287443E-5
47.5	-14	-7.40467927004034E-5
47.52	-7	-3.70233963502017E-5
47.54	-15	-7.93358493218608E-5
47.56	12	6.34686794574887E-5
47.58	6	3.17343397287443E-5
47.6	-7	-3.70233963502017E-5
47.62	-19	-1.0049207580769E-4
47.64	-9	-4.76015095931165E-5
47.66	-2	-1.05781132429148E-5
47.68	19	1.0049207580769E-4
47.7	6	3.17343397287443E-5
47.72	7	3.70233963502017E-5
47.74	-9	-4.76015095931165E-5
