Time [µs]	v1J2	v1J2	
	75k shots	75k shots	
Laser Power [mJ]		power corrected	
33.76	21	3.38740381897093E-4
33.78	9	1.45174449384469E-4
33.8	-4	-6.45219775042083E-5
33.82	12	1.93565932512625E-4
33.84	3	4.83914831281562E-5
33.86	-12	-1.93565932512625E-4
33.88	11	1.77435438136573E-4
33.9	18	2.90348898768937E-4
33.92	6	9.67829662563124E-5
33.94	5	8.06524718802603E-5
33.96	11	1.77435438136573E-4
33.98	7	1.12913460632364E-4
34	5	8.06524718802603E-5
34.02	10	1.61304943760521E-4
34.04	12	1.93565932512625E-4
34.06	13	2.09696426888677E-4
34.08	22	3.54870876273145E-4
34.1	4	6.45219775042083E-5
34.12	-2	-3.22609887521041E-5
34.14	8	1.29043955008417E-4
34.16	1	1.61304943760521E-5
34.18	4	6.45219775042083E-5
34.2	7	1.12913460632364E-4
34.22	14	2.25826921264729E-4
34.24	3	4.83914831281562E-5
34.26	12	1.93565932512625E-4
34.28	-4	-6.45219775042083E-5
34.3	15	2.41957415640781E-4
34.32	-1	-1.61304943760521E-5
34.34	15	2.41957415640781E-4
34.36	4	6.45219775042083E-5
34.38	4	6.45219775042083E-5
34.4	-13	-2.09696426888677E-4
34.42	3	4.83914831281562E-5
34.44	0	0
34.46	0	0
34.48	9	1.45174449384469E-4
34.5	21	3.38740381897093E-4
34.52	23	3.71001370649198E-4
34.54	-8	-1.29043955008417E-4
34.56	4	6.45219775042083E-5
34.58	21	3.38740381897093E-4
34.6	15	2.41957415640781E-4
34.62	13	2.09696426888677E-4
34.64	22	3.54870876273145E-4
34.66	3	4.83914831281562E-5
34.68	11	1.77435438136573E-4
34.7	9	1.45174449384469E-4
34.72	15	2.41957415640781E-4
34.74	-2	-3.22609887521041E-5
34.76	-1	-1.61304943760521E-5
34.78	16	2.58087910016833E-4
34.8	21	3.38740381897093E-4
34.82	5	8.06524718802603E-5
34.84	7	1.12913460632364E-4
34.86	-6	-9.67829662563124E-5
34.88	-5	-8.06524718802603E-5
34.9	22	3.54870876273145E-4
34.92	25	4.03262359401302E-4
34.94	19	3.06479393144989E-4
34.96	15	2.41957415640781E-4
34.98	7	1.12913460632364E-4
35	-1	-1.61304943760521E-5
35.02	-3	-4.83914831281562E-5
35.04	10	1.61304943760521E-4
35.06	5	8.06524718802603E-5
35.08	4	6.45219775042083E-5
35.1	3	4.83914831281562E-5
35.12	14	2.25826921264729E-4
35.14	26	4.19392853777354E-4
35.16	28	4.51653842529458E-4
35.18	18	2.90348898768937E-4
35.2	11	1.77435438136573E-4
35.22	5	8.06524718802603E-5
35.24	10	1.61304943760521E-4
35.26	-4	-6.45219775042083E-5
35.28	12	1.93565932512625E-4
35.3	-4	-6.45219775042083E-5
35.32	9	1.45174449384469E-4
35.34	27	4.35523348153406E-4
35.36	15	2.41957415640781E-4
35.38	20	3.22609887521041E-4
35.4	4	6.45219775042083E-5
35.42	4	6.45219775042083E-5
35.44	26	4.19392853777354E-4
35.46	19	3.06479393144989E-4
35.48	17	2.74218404392885E-4
35.5	10	1.61304943760521E-4
35.52	11	1.77435438136573E-4
35.54	1	1.61304943760521E-5
35.56	5	8.06524718802603E-5
35.58	0	0
35.6	5	8.06524718802603E-5
35.62	-1	-1.61304943760521E-5
35.64	6	9.67829662563124E-5
35.66	17	2.74218404392885E-4
35.68	13	2.09696426888677E-4
35.7	0	0
35.72	16	2.58087910016833E-4
35.74	11	1.77435438136573E-4
35.76	-1	-1.61304943760521E-5
35.78	13	2.09696426888677E-4
35.8	-6	-9.67829662563124E-5
35.82	17	2.74218404392885E-4
35.84	21	3.38740381897093E-4
35.86	18	2.90348898768937E-4
35.88	5	8.06524718802603E-5
35.9	1	1.61304943760521E-5
35.92	-17	-2.74218404392885E-4
35.94	0	0
35.96	15	2.41957415640781E-4
35.98	11	1.77435438136573E-4
36	13	2.09696426888677E-4
36.02	21	3.38740381897093E-4
36.04	2	3.22609887521041E-5
36.06	-9	-1.45174449384469E-4
36.08	-3	-4.83914831281562E-5
36.1	8	1.29043955008417E-4
36.12	13	2.09696426888677E-4
36.14	4	6.45219775042083E-5
36.16	9	1.45174449384469E-4
36.18	7	1.12913460632364E-4
36.2	24	3.8713186502525E-4
36.22	30	4.83914831281562E-4
36.24	24	3.8713186502525E-4
36.26	14	2.25826921264729E-4
36.28	1	1.61304943760521E-5
36.3	-10	-1.61304943760521E-4
36.32	4	6.45219775042083E-5
36.34	-9	-1.45174449384469E-4
36.36	6	9.67829662563124E-5
36.38	24	3.8713186502525E-4
36.4	12	1.93565932512625E-4
36.42	6	9.67829662563124E-5
36.44	10	1.61304943760521E-4
36.46	-1	-1.61304943760521E-5
36.48	-3	-4.83914831281562E-5
36.5	-1	-1.61304943760521E-5
36.52	8	1.29043955008417E-4
36.54	13	2.09696426888677E-4
36.56	15	2.41957415640781E-4
36.58	5	8.06524718802603E-5
36.6	4	6.45219775042083E-5
36.62	3	4.83914831281562E-5
36.64	3	4.83914831281562E-5
36.66	15	2.41957415640781E-4
36.68	13	2.09696426888677E-4
36.7	-1	-1.61304943760521E-5
36.72	8	1.29043955008417E-4
36.74	11	1.77435438136573E-4
36.76	21	3.38740381897093E-4
36.78	19	3.06479393144989E-4
36.8	12	1.93565932512625E-4
36.82	13	2.09696426888677E-4
36.84	15	2.41957415640781E-4
36.86	15	2.41957415640781E-4
36.88	18	2.90348898768937E-4
36.9	15	2.41957415640781E-4
36.92	14	2.25826921264729E-4
36.94	19	3.06479393144989E-4
36.96	-11	-1.77435438136573E-4
36.98	-1	-1.61304943760521E-5
37	8	1.29043955008417E-4
37.02	21	3.38740381897093E-4
37.04	14	2.25826921264729E-4
37.06	10	1.61304943760521E-4
37.08	7	1.12913460632364E-4
37.1	4	6.45219775042083E-5
37.12	10	1.61304943760521E-4
37.14	5	8.06524718802603E-5
37.16	14	2.25826921264729E-4
37.18	7	1.12913460632364E-4
37.2	19	3.06479393144989E-4
37.22	5	8.06524718802603E-5
37.24	15	2.41957415640781E-4
37.26	11	1.77435438136573E-4
37.28	-11	-1.77435438136573E-4
37.3	3	4.83914831281562E-5
37.32	9	1.45174449384469E-4
37.34	17	2.74218404392885E-4
37.36	13	2.09696426888677E-4
37.38	14	2.25826921264729E-4
37.4	8	1.29043955008417E-4
37.42	-7	-1.12913460632364E-4
37.44	5	8.06524718802603E-5
37.46	-6	-9.67829662563124E-5
37.48	-3	-4.83914831281562E-5
37.5	-3	-4.83914831281562E-5
37.52	-6	-9.67829662563124E-5
37.54	8	1.29043955008417E-4
37.56	4	6.45219775042083E-5
37.58	27	4.35523348153406E-4
37.6	20	3.22609887521041E-4
37.62	9	1.45174449384469E-4
37.64	7	1.12913460632364E-4
37.66	4	6.45219775042083E-5
37.68	12	1.93565932512625E-4
37.7	7	1.12913460632364E-4
37.72	8	1.29043955008417E-4
37.74	17	2.74218404392885E-4
37.76	20	3.22609887521041E-4
37.78	16	2.58087910016833E-4
37.8	8	1.29043955008417E-4
37.82	14	2.25826921264729E-4
37.84	20	3.22609887521041E-4
37.86	34	5.4843680878577E-4
37.88	13	2.09696426888677E-4
37.9	21	3.38740381897093E-4
37.92	10	1.61304943760521E-4
37.94	10	1.61304943760521E-4
37.96	12	1.93565932512625E-4
37.98	12	1.93565932512625E-4
38	21	3.38740381897093E-4
38.02	19	3.06479393144989E-4
38.04	5	8.06524718802603E-5
38.06	6	9.67829662563124E-5
38.08	0	0
38.1	19	3.06479393144989E-4
38.12	1	1.61304943760521E-5
38.14	19	3.06479393144989E-4
38.16	22	3.54870876273145E-4
38.18	-3	-4.83914831281562E-5
38.2	8	1.29043955008417E-4
38.22	8	1.29043955008417E-4
38.24	2	3.22609887521041E-5
38.26	17	2.74218404392885E-4
38.28	6	9.67829662563124E-5
38.3	15	2.41957415640781E-4
38.32	16	2.58087910016833E-4
38.34	15	2.41957415640781E-4
38.36	-12	-1.93565932512625E-4
38.38	-5	-8.06524718802603E-5
38.4	0	0
38.42	21	3.38740381897093E-4
38.44	15	2.41957415640781E-4
38.46	6	9.67829662563124E-5
38.48	-4	-6.45219775042083E-5
38.5	25	4.03262359401302E-4
38.52	2	3.22609887521041E-5
38.54	-13	-2.09696426888677E-4
38.56	14	2.25826921264729E-4
38.58	11	1.77435438136573E-4
38.6	9	1.45174449384469E-4
38.62	4	6.45219775042083E-5
38.64	1	1.61304943760521E-5
38.66	20	3.22609887521041E-4
38.68	20	3.22609887521041E-4
38.7	9	1.45174449384469E-4
38.72	4	6.45219775042083E-5
38.74	-6	-9.67829662563124E-5
38.76	-4	-6.45219775042083E-5
38.78	-2	-3.22609887521041E-5
38.8	8	1.29043955008417E-4
38.82	5	8.06524718802603E-5
38.84	-4	-6.45219775042083E-5
38.86	-10	-1.61304943760521E-4
38.88	8	1.29043955008417E-4
38.9	15	2.41957415640781E-4
38.92	2	3.22609887521041E-5
38.94	16	2.58087910016833E-4
38.96	8	1.29043955008417E-4
38.98	24	3.8713186502525E-4
39	11	1.77435438136573E-4
39.02	10	1.61304943760521E-4
39.04	-6	-9.67829662563124E-5
39.06	20	3.22609887521041E-4
39.08	13	2.09696426888677E-4
39.1	11	1.77435438136573E-4
39.12	5	8.06524718802603E-5
39.14	-7	-1.12913460632364E-4
39.16	1	1.61304943760521E-5
39.18	18	2.90348898768937E-4
39.2	14	2.25826921264729E-4
39.22	7	1.12913460632364E-4
39.24	-1	-1.61304943760521E-5
39.26	-7	-1.12913460632364E-4
39.28	-5	-8.06524718802603E-5
39.3	23	3.71001370649198E-4
39.32	14	2.25826921264729E-4
39.34	20	3.22609887521041E-4
39.36	17	2.74218404392885E-4
39.38	-1	-1.61304943760521E-5
39.4	-11	-1.77435438136573E-4
39.42	14	2.25826921264729E-4
39.44	9	1.45174449384469E-4
39.46	9	1.45174449384469E-4
39.48	4	6.45219775042083E-5
39.5	8	1.29043955008417E-4
39.52	2	3.22609887521041E-5
39.54	2	3.22609887521041E-5
39.56	16	2.58087910016833E-4
39.58	8	1.29043955008417E-4
39.6	8	1.29043955008417E-4
39.62	5	8.06524718802603E-5
39.64	17	2.74218404392885E-4
39.66	16	2.58087910016833E-4
39.68	2	3.22609887521041E-5
39.7	11	1.77435438136573E-4
39.72	1	1.61304943760521E-5
39.74	11	1.77435438136573E-4
39.76	1	1.61304943760521E-5
39.78	-3	-4.83914831281562E-5
39.8	13	2.09696426888677E-4
39.82	21	3.38740381897093E-4
39.84	19	3.06479393144989E-4
39.86	5	8.06524718802603E-5
39.88	15	2.41957415640781E-4
39.9	9	1.45174449384469E-4
39.92	-5	-8.06524718802603E-5
39.94	-8	-1.29043955008417E-4
39.96	7	1.12913460632364E-4
39.98	-8	-1.29043955008417E-4
40	18	2.90348898768937E-4
40.02	7	1.12913460632364E-4
40.04	7	1.12913460632364E-4
40.06	2	3.22609887521041E-5
40.08	28	4.51653842529458E-4
40.1	21	3.38740381897093E-4
40.12	33	5.32306314409718E-4
40.14	-3	-4.83914831281562E-5
40.16	0	0
40.18	11	1.77435438136573E-4
40.2	-7	-1.12913460632364E-4
40.22	1	1.61304943760521E-5
40.24	2	3.22609887521041E-5
40.26	7	1.12913460632364E-4
40.28	13	2.09696426888677E-4
40.3	23	3.71001370649198E-4
40.32	20	3.22609887521041E-4
40.34	5	8.06524718802603E-5
40.36	12	1.93565932512625E-4
40.38	0	0
40.4	10	1.61304943760521E-4
40.42	-5	-8.06524718802603E-5
40.44	4	6.45219775042083E-5
40.46	2	3.22609887521041E-5
40.48	0	0
40.5	4	6.45219775042083E-5
40.52	18	2.90348898768937E-4
40.54	-1	-1.61304943760521E-5
40.56	20	3.22609887521041E-4
40.58	18	2.90348898768937E-4
40.6	13	2.09696426888677E-4
40.62	6	9.67829662563124E-5
40.64	4	6.45219775042083E-5
40.66	7	1.12913460632364E-4
40.68	-2	-3.22609887521041E-5
40.7	-1	-1.61304943760521E-5
40.72	-17	-2.74218404392885E-4
40.74	9	1.45174449384469E-4
40.76	11	1.77435438136573E-4
40.78	2	3.22609887521041E-5
40.8	17	2.74218404392885E-4
40.82	14	2.25826921264729E-4
40.84	14	2.25826921264729E-4
40.86	31	5.00045325657614E-4
40.88	14	2.25826921264729E-4
40.9	10	1.61304943760521E-4
40.92	-6	-9.67829662563124E-5
40.94	-3	-4.83914831281562E-5
40.96	-3	-4.83914831281562E-5
40.98	-12	-1.93565932512625E-4
41	2	3.22609887521041E-5
41.02	11	1.77435438136573E-4
41.04	16	2.58087910016833E-4
41.06	18	2.90348898768937E-4
41.08	-3	-4.83914831281562E-5
41.1	-6	-9.67829662563124E-5
41.12	5	8.06524718802603E-5
41.14	-3	-4.83914831281562E-5
41.16	11	1.77435438136573E-4
41.18	26	4.19392853777354E-4
41.2	4	6.45219775042083E-5
41.22	-8	-1.29043955008417E-4
41.24	-3	-4.83914831281562E-5
41.26	18	2.90348898768937E-4
41.28	10	1.61304943760521E-4
41.3	11	1.77435438136573E-4
41.32	10	1.61304943760521E-4
41.34	1	1.61304943760521E-5
41.36	13	2.09696426888677E-4
41.38	20	3.22609887521041E-4
41.4	21	3.38740381897093E-4
41.42	20	3.22609887521041E-4
41.44	-2	-3.22609887521041E-5
41.46	-4	-6.45219775042083E-5
41.48	22	3.54870876273145E-4
41.5	11	1.77435438136573E-4
41.52	17	2.74218404392885E-4
41.54	5	8.06524718802603E-5
41.56	-4	-6.45219775042083E-5
41.58	-4	-6.45219775042083E-5
41.6	1	1.61304943760521E-5
41.62	8	1.29043955008417E-4
41.64	18	2.90348898768937E-4
41.66	0	0
41.68	6	9.67829662563124E-5
41.7	8	1.29043955008417E-4
41.72	8	1.29043955008417E-4
41.74	9	1.45174449384469E-4
41.76	13	2.09696426888677E-4
41.78	7	1.12913460632364E-4
41.8	9	1.45174449384469E-4
41.82	12	1.93565932512625E-4
41.84	5	8.06524718802603E-5
41.86	3	4.83914831281562E-5
41.88	15	2.41957415640781E-4
41.9	1	1.61304943760521E-5
41.92	0	0
41.94	16	2.58087910016833E-4
41.96	19	3.06479393144989E-4
41.98	10	1.61304943760521E-4
42	6	9.67829662563124E-5
42.02	20	3.22609887521041E-4
42.04	6	9.67829662563124E-5
42.06	-6	-9.67829662563124E-5
42.08	12	1.93565932512625E-4
42.1	17	2.74218404392885E-4
42.12	10	1.61304943760521E-4
42.14	-8	-1.29043955008417E-4
42.16	0	0
42.18	-5	-8.06524718802603E-5
42.2	1	1.61304943760521E-5
42.22	-5	-8.06524718802603E-5
42.24	11	1.77435438136573E-4
42.26	23	3.71001370649198E-4
42.28	0	0
42.3	24	3.8713186502525E-4
42.32	25	4.03262359401302E-4
42.34	7	1.12913460632364E-4
42.36	1	1.61304943760521E-5
42.38	4	6.45219775042083E-5
42.4	1	1.61304943760521E-5
42.42	15	2.41957415640781E-4
42.44	3	4.83914831281562E-5
42.46	22	3.54870876273145E-4
42.48	6	9.67829662563124E-5
42.5	-5	-8.06524718802603E-5
42.52	-2	-3.22609887521041E-5
42.54	2	3.22609887521041E-5
42.56	-6	-9.67829662563124E-5
42.58	10	1.61304943760521E-4
42.6	10	1.61304943760521E-4
42.62	7	1.12913460632364E-4
42.64	18	2.90348898768937E-4
42.66	11	1.77435438136573E-4
42.68	6	9.67829662563124E-5
42.7	3	4.83914831281562E-5
42.72	5	8.06524718802603E-5
42.74	23	3.71001370649198E-4
42.76	26	4.19392853777354E-4
42.78	4	6.45219775042083E-5
42.8	12	1.93565932512625E-4
42.82	18	2.90348898768937E-4
42.84	3	4.83914831281562E-5
42.86	5	8.06524718802603E-5
42.88	13	2.09696426888677E-4
42.9	8	1.29043955008417E-4
42.92	15	2.41957415640781E-4
42.94	7	1.12913460632364E-4
42.96	13	2.09696426888677E-4
42.98	12	1.93565932512625E-4
43	-3	-4.83914831281562E-5
43.02	-9	-1.45174449384469E-4
43.04	1	1.61304943760521E-5
43.06	-3	-4.83914831281562E-5
43.08	9	1.45174449384469E-4
43.1	19	3.06479393144989E-4
43.12	17	2.74218404392885E-4
43.14	8	1.29043955008417E-4
43.16	22	3.54870876273145E-4
43.18	-1	-1.61304943760521E-5
43.2	0	0
43.22	-5	-8.06524718802603E-5
43.24	22	3.54870876273145E-4
43.26	10	1.61304943760521E-4
43.28	-2	-3.22609887521041E-5
43.3	-4	-6.45219775042083E-5
43.32	-3	-4.83914831281562E-5
43.34	8	1.29043955008417E-4
43.36	4	6.45219775042083E-5
43.38	13	2.09696426888677E-4
43.4	33	5.32306314409718E-4
43.42	0	0
43.44	2	3.22609887521041E-5
43.46	4	6.45219775042083E-5
43.48	11	1.77435438136573E-4
43.5	14	2.25826921264729E-4
43.52	-13	-2.09696426888677E-4
43.54	-8	-1.29043955008417E-4
43.56	7	1.12913460632364E-4
43.58	20	3.22609887521041E-4
43.6	15	2.41957415640781E-4
43.62	18	2.90348898768937E-4
43.64	2	3.22609887521041E-5
43.66	-4	-6.45219775042083E-5
43.68	6	9.67829662563124E-5
43.7	7	1.12913460632364E-4
43.72	2	3.22609887521041E-5
43.74	3	4.83914831281562E-5
43.76	25	4.03262359401302E-4
43.78	26	4.19392853777354E-4
43.8	4	6.45219775042083E-5
43.82	-4	-6.45219775042083E-5
43.84	28	4.51653842529458E-4
43.86	8	1.29043955008417E-4
43.88	21	3.38740381897093E-4
43.9	5	8.06524718802603E-5
43.92	-5	-8.06524718802603E-5
43.94	14	2.25826921264729E-4
43.96	-1	-1.61304943760521E-5
43.98	-3	-4.83914831281562E-5
44	8	1.29043955008417E-4
44.02	7	1.12913460632364E-4
44.04	17	2.74218404392885E-4
44.06	3	4.83914831281562E-5
44.08	6	9.67829662563124E-5
44.1	-1	-1.61304943760521E-5
44.12	1	1.61304943760521E-5
44.14	-8	-1.29043955008417E-4
44.16	-7	-1.12913460632364E-4
44.18	6	9.67829662563124E-5
44.2	0	0
44.22	7	1.12913460632364E-4
44.24	17	2.74218404392885E-4
44.26	10	1.61304943760521E-4
44.28	12	1.93565932512625E-4
44.3	4	6.45219775042083E-5
44.32	13	2.09696426888677E-4
44.34	12	1.93565932512625E-4
44.36	10	1.61304943760521E-4
44.38	25	4.03262359401302E-4
44.4	12	1.93565932512625E-4
44.42	8	1.29043955008417E-4
44.44	16	2.58087910016833E-4
44.46	20	3.22609887521041E-4
44.48	3	4.83914831281562E-5
44.5	6	9.67829662563124E-5
44.52	22	3.54870876273145E-4
44.54	24	3.8713186502525E-4
44.56	14	2.25826921264729E-4
44.58	26	4.19392853777354E-4
44.6	7	1.12913460632364E-4
44.62	16	2.58087910016833E-4
44.64	6	9.67829662563124E-5
44.66	0	0
44.68	9	1.45174449384469E-4
44.7	9	1.45174449384469E-4
44.72	20	3.22609887521041E-4
44.74	12	1.93565932512625E-4
44.76	11	1.77435438136573E-4
44.78	-2	-3.22609887521041E-5
44.8	3	4.83914831281562E-5
44.82	9	1.45174449384469E-4
44.84	22	3.54870876273145E-4
44.86	9	1.45174449384469E-4
44.88	8	1.29043955008417E-4
44.9	11	1.77435438136573E-4
44.92	18	2.90348898768937E-4
44.94	19	3.06479393144989E-4
44.96	21	3.38740381897093E-4
44.98	-1	-1.61304943760521E-5
45	11	1.77435438136573E-4
45.02	8	1.29043955008417E-4
45.04	-8	-1.29043955008417E-4
45.06	7	1.12913460632364E-4
45.08	10	1.61304943760521E-4
45.1	-1	-1.61304943760521E-5
45.12	-1	-1.61304943760521E-5
45.14	26	4.19392853777354E-4
45.16	12	1.93565932512625E-4
45.18	13	2.09696426888677E-4
45.2	12	1.93565932512625E-4
45.22	7	1.12913460632364E-4
45.24	12	1.93565932512625E-4
45.26	11	1.77435438136573E-4
45.28	-4	-6.45219775042083E-5
45.3	11	1.77435438136573E-4
45.32	19	3.06479393144989E-4
45.34	23	3.71001370649198E-4
45.36	31	5.00045325657614E-4
45.38	8	1.29043955008417E-4
45.4	7	1.12913460632364E-4
45.42	7	1.12913460632364E-4
45.44	0	0
45.46	19	3.06479393144989E-4
45.48	10	1.61304943760521E-4
45.5	3	4.83914831281562E-5
45.52	14	2.25826921264729E-4
45.54	13	2.09696426888677E-4
45.56	9	1.45174449384469E-4
45.58	-5	-8.06524718802603E-5
45.6	24	3.8713186502525E-4
45.62	7	1.12913460632364E-4
45.64	4	6.45219775042083E-5
45.66	16	2.58087910016833E-4
45.68	12	1.93565932512625E-4
45.7	16	2.58087910016833E-4
45.72	12	1.93565932512625E-4
45.74	11	1.77435438136573E-4
45.76	7	1.12913460632364E-4
45.78	-19	-3.06479393144989E-4
45.8	3	4.83914831281562E-5
45.82	-1	-1.61304943760521E-5
45.84	-1	-1.61304943760521E-5
45.86	-1	-1.61304943760521E-5
45.88	10	1.61304943760521E-4
45.9	1	1.61304943760521E-5
45.92	5	8.06524718802603E-5
45.94	9	1.45174449384469E-4
45.96	10	1.61304943760521E-4
45.98	-10	-1.61304943760521E-4
46	3	4.83914831281562E-5
46.02	18	2.90348898768937E-4
46.04	8	1.29043955008417E-4
46.06	9	1.45174449384469E-4
46.08	19	3.06479393144989E-4
46.1	12	1.93565932512625E-4
46.12	22	3.54870876273145E-4
46.14	6	9.67829662563124E-5
46.16	-5	-8.06524718802603E-5
46.18	-1	-1.61304943760521E-5
46.2	6	9.67829662563124E-5
46.22	10	1.61304943760521E-4
46.24	11	1.77435438136573E-4
46.26	0	0
46.28	-3	-4.83914831281562E-5
46.3	7	1.12913460632364E-4
46.32	-14	-2.25826921264729E-4
46.34	1	1.61304943760521E-5
46.36	-6	-9.67829662563124E-5
46.38	5	8.06524718802603E-5
46.4	11	1.77435438136573E-4
46.42	14	2.25826921264729E-4
46.44	24	3.8713186502525E-4
46.46	8	1.29043955008417E-4
46.48	9	1.45174449384469E-4
46.5	18	2.90348898768937E-4
46.52	8	1.29043955008417E-4
46.54	-14	-2.25826921264729E-4
46.56	-11	-1.77435438136573E-4
46.58	-3	-4.83914831281562E-5
46.6	16	2.58087910016833E-4
46.62	16	2.58087910016833E-4
46.64	5	8.06524718802603E-5
46.66	-6	-9.67829662563124E-5
46.68	-3	-4.83914831281562E-5
46.7	31	5.00045325657614E-4
46.72	18	2.90348898768937E-4
46.74	6	9.67829662563124E-5
46.76	-3	-4.83914831281562E-5
46.78	-8	-1.29043955008417E-4
46.8	7	1.12913460632364E-4
46.82	22	3.54870876273145E-4
46.84	6	9.67829662563124E-5
46.86	9	1.45174449384469E-4
46.88	11	1.77435438136573E-4
46.9	25	4.03262359401302E-4
46.92	6	9.67829662563124E-5
46.94	4	6.45219775042083E-5
46.96	14	2.25826921264729E-4
46.98	13	2.09696426888677E-4
47	29	4.6778433690551E-4
47.02	12	1.93565932512625E-4
47.04	10	1.61304943760521E-4
47.06	6	9.67829662563124E-5
47.08	0	0
47.1	6	9.67829662563124E-5
47.12	5	8.06524718802603E-5
47.14	-13	-2.09696426888677E-4
47.16	-13	-2.09696426888677E-4
47.18	10	1.61304943760521E-4
47.2	14	2.25826921264729E-4
47.22	9	1.45174449384469E-4
47.24	4	6.45219775042083E-5
47.26	-1	-1.61304943760521E-5
47.28	11	1.77435438136573E-4
47.3	13	2.09696426888677E-4
47.32	8	1.29043955008417E-4
47.34	4	6.45219775042083E-5
47.36	13	2.09696426888677E-4
47.38	9	1.45174449384469E-4
47.4	22	3.54870876273145E-4
47.42	-2	-3.22609887521041E-5
47.44	0	0
47.46	-2	-3.22609887521041E-5
47.48	1	1.61304943760521E-5
47.5	8	1.29043955008417E-4
47.52	13	2.09696426888677E-4
47.54	13	2.09696426888677E-4
47.56	13	2.09696426888677E-4
47.58	4	6.45219775042083E-5
47.6	-17	-2.74218404392885E-4
47.62	7	1.12913460632364E-4
47.64	13	2.09696426888677E-4
47.66	16	2.58087910016833E-4
47.68	15	2.41957415640781E-4
47.7	5	8.06524718802603E-5
47.72	4	6.45219775042083E-5
47.74	8	1.29043955008417E-4
47.76	4	6.45219775042083E-5
47.78	16	2.58087910016833E-4
47.8	4	6.45219775042083E-5
47.82	20	3.22609887521041E-4
47.84	19	3.06479393144989E-4
47.86	-3	-4.83914831281562E-5
47.88	-2	-3.22609887521041E-5
47.9	5	8.06524718802603E-5
47.92	3	4.83914831281562E-5
47.94	7	1.12913460632364E-4
47.96	10	1.61304943760521E-4
47.98	3	4.83914831281562E-5
48	13	2.09696426888677E-4
48.02	11	1.77435438136573E-4
48.04	17	2.74218404392885E-4
48.06	-2	-3.22609887521041E-5
48.08	-3	-4.83914831281562E-5
48.1	13	2.09696426888677E-4
48.12	12	1.93565932512625E-4
48.14	8	1.29043955008417E-4
48.16	18	2.90348898768937E-4
48.18	14	2.25826921264729E-4
48.2	15	2.41957415640781E-4
48.22	14	2.25826921264729E-4
48.24	5	8.06524718802603E-5
48.26	4	6.45219775042083E-5
48.28	16	2.58087910016833E-4
48.3	17	2.74218404392885E-4
48.32	10	1.61304943760521E-4
48.34	14	2.25826921264729E-4
48.36	6	9.67829662563124E-5
48.38	21	3.38740381897093E-4
48.4	7	1.12913460632364E-4
48.42	3	4.83914831281562E-5
48.44	-4	-6.45219775042083E-5
48.46	12	1.93565932512625E-4
48.48	10	1.61304943760521E-4
48.5	10	1.61304943760521E-4
48.52	10	1.61304943760521E-4
48.54	11	1.77435438136573E-4
48.56	14	2.25826921264729E-4
48.58	10	1.61304943760521E-4
48.6	17	2.74218404392885E-4
48.62	29	4.6778433690551E-4
48.64	14	2.25826921264729E-4
48.66	2	3.22609887521041E-5
48.68	19	3.06479393144989E-4
48.7	26	4.19392853777354E-4
48.72	10	1.61304943760521E-4
48.74	-5	-8.06524718802603E-5
48.76	4	6.45219775042083E-5
48.78	5	8.06524718802603E-5
48.8	12	1.93565932512625E-4
48.82	4	6.45219775042083E-5
48.84	7	1.12913460632364E-4
48.86	9	1.45174449384469E-4
48.88	5	8.06524718802603E-5
48.9	1	1.61304943760521E-5
48.92	1	1.61304943760521E-5
48.94	5	8.06524718802603E-5
48.96	11	1.77435438136573E-4
48.98	0	0
49	17	2.74218404392885E-4
49.02	16	2.58087910016833E-4
49.04	-7	-1.12913460632364E-4
49.06	5	8.06524718802603E-5
49.08	5	8.06524718802603E-5
49.1	-8	-1.29043955008417E-4
49.12	-14	-2.25826921264729E-4
49.14	0	0
49.16	6	9.67829662563124E-5
49.18	11	1.77435438136573E-4
49.2	2	3.22609887521041E-5
49.22	-6	-9.67829662563124E-5
49.24	1	1.61304943760521E-5
49.26	4	6.45219775042083E-5
49.28	6	9.67829662563124E-5
49.3	-3	-4.83914831281562E-5
49.32	9	1.45174449384469E-4
49.34	8	1.29043955008417E-4
49.36	13	2.09696426888677E-4
49.38	2	3.22609887521041E-5
49.4	3	4.83914831281562E-5
49.42	15	2.41957415640781E-4
49.44	26	4.19392853777354E-4
49.46	12	1.93565932512625E-4
49.48	11	1.77435438136573E-4
49.5	8	1.29043955008417E-4
49.52	17	2.74218404392885E-4
49.54	9	1.45174449384469E-4
49.56	-5	-8.06524718802603E-5
49.58	8	1.29043955008417E-4
49.6	5	8.06524718802603E-5
49.62	-5	-8.06524718802603E-5
49.64	6	9.67829662563124E-5
49.66	16	2.58087910016833E-4
49.68	-2	-3.22609887521041E-5
49.7	18	2.90348898768937E-4
49.72	15	2.41957415640781E-4
49.74	8	1.29043955008417E-4
49.76	4	6.45219775042083E-5
49.78	19	3.06479393144989E-4
49.8	3	4.83914831281562E-5
49.82	19	3.06479393144989E-4
49.84	-8	-1.29043955008417E-4
49.86	15	2.41957415640781E-4
49.88	5	8.06524718802603E-5
49.9	3	4.83914831281562E-5
49.92	8	1.29043955008417E-4
49.94	20	3.22609887521041E-4
49.96	8	1.29043955008417E-4
49.98	2	3.22609887521041E-5
50	8	1.29043955008417E-4
50.02	3	4.83914831281562E-5
50.04	13	2.09696426888677E-4
50.06	3	4.83914831281562E-5
50.08	3	4.83914831281562E-5
50.1	9	1.45174449384469E-4
