Time [µs]	v0J7	v0J7
	50k shots	50k shots
Laser Power [mJ]		power corrected
33.74	-5	-1.57502753600148E-4
33.76	0	0
33.78	4	1.26002202880119E-4
33.8	-3	-9.4501652160089E-5
33.82	-4	-1.26002202880119E-4
33.84	-5	-1.57502753600148E-4
33.86	2	6.30011014400594E-5
33.88	1	3.15005507200297E-5
33.9	-5	-1.57502753600148E-4
33.92	-5	-1.57502753600148E-4
33.94	2	6.30011014400594E-5
33.96	1	3.15005507200297E-5
33.98	0	0
34	0	0
34.02	-4	-1.26002202880119E-4
34.04	-2	-6.30011014400594E-5
34.06	-2	-6.30011014400594E-5
34.08	8	2.52004405760237E-4
34.1	3	9.4501652160089E-5
34.12	-1	-3.15005507200297E-5
34.14	-8	-2.52004405760237E-4
34.16	0	0
34.18	2	6.30011014400594E-5
34.2	5	1.57502753600148E-4
34.22	4	1.26002202880119E-4
34.24	0	0
34.26	0	0
34.28	2	6.30011014400594E-5
34.3	2	6.30011014400594E-5
34.32	1	3.15005507200297E-5
34.34	-1	-3.15005507200297E-5
34.36	-1	-3.15005507200297E-5
34.38	5	1.57502753600148E-4
34.4	-3	-9.4501652160089E-5
34.42	-2	-6.30011014400594E-5
34.44	0	0
34.46	-3	-9.4501652160089E-5
34.48	2	6.30011014400594E-5
34.5	-1	-3.15005507200297E-5
34.52	-2	-6.30011014400594E-5
34.54	0	0
34.56	2	6.30011014400594E-5
34.58	-4	-1.26002202880119E-4
34.6	-7	-2.20503855040208E-4
34.62	-3	-9.4501652160089E-5
34.64	1	3.15005507200297E-5
34.66	4	1.26002202880119E-4
34.68	1	3.15005507200297E-5
34.7	-2	-6.30011014400594E-5
34.72	-3	-9.4501652160089E-5
34.74	-6	-1.89003304320178E-4
34.76	4	1.26002202880119E-4
34.78	2	6.30011014400594E-5
34.8	0	0
34.82	1	3.15005507200297E-5
34.84	3	9.4501652160089E-5
34.86	-6	-1.89003304320178E-4
34.88	-2	-6.30011014400594E-5
34.9	-9	-2.83504956480267E-4
34.92	6	1.89003304320178E-4
34.94	7	2.20503855040208E-4
34.96	5	1.57502753600148E-4
34.98	5	1.57502753600148E-4
35	-1	-3.15005507200297E-5
35.02	3	9.4501652160089E-5
35.04	1	3.15005507200297E-5
35.06	4	1.26002202880119E-4
35.08	2	6.30011014400594E-5
35.1	1	3.15005507200297E-5
35.12	1	3.15005507200297E-5
35.14	-3	-9.4501652160089E-5
35.16	-3	-9.4501652160089E-5
35.18	8	2.52004405760237E-4
35.2	8	2.52004405760237E-4
35.22	-2	-6.30011014400594E-5
35.24	-7	-2.20503855040208E-4
35.26	-2	-6.30011014400594E-5
35.28	5	1.57502753600148E-4
35.3	4	1.26002202880119E-4
35.32	2	6.30011014400594E-5
35.34	-5	-1.57502753600148E-4
35.36	-6	-1.89003304320178E-4
35.38	0	0
35.4	2	6.30011014400594E-5
35.42	3	9.4501652160089E-5
35.44	-8	-2.52004405760237E-4
35.46	0	0
35.48	3	9.4501652160089E-5
35.5	-4	-1.26002202880119E-4
35.52	-6	-1.89003304320178E-4
35.54	-4	-1.26002202880119E-4
35.56	5	1.57502753600148E-4
35.58	-2	-6.30011014400594E-5
35.6	-3	-9.4501652160089E-5
35.62	-13	-4.09507159360386E-4
35.64	-1	-3.15005507200297E-5
35.66	-5	-1.57502753600148E-4
35.68	-11	-3.46506057920326E-4
35.7	-4	-1.26002202880119E-4
35.72	-4	-1.26002202880119E-4
35.74	-5	-1.57502753600148E-4
35.76	1	3.15005507200297E-5
35.78	-2	-6.30011014400594E-5
35.8	-7	-2.20503855040208E-4
35.82	-3	-9.4501652160089E-5
35.84	-6	-1.89003304320178E-4
35.86	-2	-6.30011014400594E-5
35.88	4	1.26002202880119E-4
35.9	0	0
35.92	4	1.26002202880119E-4
35.94	6	1.89003304320178E-4
35.96	7	2.20503855040208E-4
35.98	2	6.30011014400594E-5
36	4	1.26002202880119E-4
36.02	-6	-1.89003304320178E-4
36.04	-6	-1.89003304320178E-4
36.06	6	1.89003304320178E-4
36.08	1	3.15005507200297E-5
36.1	-2	-6.30011014400594E-5
36.12	2	6.30011014400594E-5
36.14	0	0
36.16	-2	-6.30011014400594E-5
36.18	1	3.15005507200297E-5
36.2	-7	-2.20503855040208E-4
36.22	-3	-9.4501652160089E-5
36.24	3	9.4501652160089E-5
36.26	-5	-1.57502753600148E-4
36.28	1	3.15005507200297E-5
36.3	0	0
36.32	-3	-9.4501652160089E-5
36.34	-4	-1.26002202880119E-4
36.36	-4	-1.26002202880119E-4
36.38	1	3.15005507200297E-5
36.4	-2	-6.30011014400594E-5
36.42	-4	-1.26002202880119E-4
36.44	-5	-1.57502753600148E-4
36.46	-3	-9.4501652160089E-5
36.48	0	0
36.5	0	0
36.52	-2	-6.30011014400594E-5
36.54	0	0
36.56	-5	-1.57502753600148E-4
36.58	4	1.26002202880119E-4
36.6	7	2.20503855040208E-4
36.62	1	3.15005507200297E-5
36.64	2	6.30011014400594E-5
36.66	1	3.15005507200297E-5
36.68	2	6.30011014400594E-5
36.7	1	3.15005507200297E-5
36.72	2	6.30011014400594E-5
36.74	-8	-2.52004405760237E-4
36.76	-4	-1.26002202880119E-4
36.78	-2	-6.30011014400594E-5
36.8	-2	-6.30011014400594E-5
36.82	-11	-3.46506057920326E-4
36.84	-8	-2.52004405760237E-4
36.86	1	3.15005507200297E-5
36.88	5	1.57502753600148E-4
36.9	8	2.52004405760237E-4
36.92	0	0
36.94	1	3.15005507200297E-5
36.96	-2	-6.30011014400594E-5
36.98	-4	-1.26002202880119E-4
37	4	1.26002202880119E-4
37.02	2	6.30011014400594E-5
37.04	-1	-3.15005507200297E-5
37.06	2	6.30011014400594E-5
37.08	10	3.15005507200297E-4
37.1	6	1.89003304320178E-4
37.12	4	1.26002202880119E-4
37.14	9	2.83504956480267E-4
37.16	7	2.20503855040208E-4
37.18	17	5.35509362240505E-4
37.2	4	1.26002202880119E-4
37.22	3	9.4501652160089E-5
37.24	-2	-6.30011014400594E-5
37.26	4	1.26002202880119E-4
37.28	4	1.26002202880119E-4
37.3	-1	-3.15005507200297E-5
37.32	-4	-1.26002202880119E-4
37.34	3	9.4501652160089E-5
37.36	4	1.26002202880119E-4
37.38	-7	-2.20503855040208E-4
37.4	-4	-1.26002202880119E-4
37.42	0	0
37.44	-3	-9.4501652160089E-5
37.46	-1	-3.15005507200297E-5
37.48	-8	-2.52004405760237E-4
37.5	-4	-1.26002202880119E-4
37.52	6	1.89003304320178E-4
37.54	-1	-3.15005507200297E-5
37.56	7	2.20503855040208E-4
37.58	0	0
37.6	3	9.4501652160089E-5
37.62	2	6.30011014400594E-5
37.64	-3	-9.4501652160089E-5
37.66	-8	-2.52004405760237E-4
37.68	-2	-6.30011014400594E-5
37.7	5	1.57502753600148E-4
37.72	0	0
37.74	2	6.30011014400594E-5
37.76	-1	-3.15005507200297E-5
37.78	-3	-9.4501652160089E-5
37.8	-2	-6.30011014400594E-5
37.82	11	3.46506057920326E-4
37.84	7	2.20503855040208E-4
37.86	2	6.30011014400594E-5
37.88	3	9.4501652160089E-5
37.9	1	3.15005507200297E-5
37.92	5	1.57502753600148E-4
37.94	4	1.26002202880119E-4
37.96	5	1.57502753600148E-4
37.98	-6	-1.89003304320178E-4
38	0	0
38.02	2	6.30011014400594E-5
38.04	2	6.30011014400594E-5
38.06	-2	-6.30011014400594E-5
38.08	0	0
38.1	0	0
38.12	-8	-2.52004405760237E-4
38.14	-1	-3.15005507200297E-5
38.16	-8	-2.52004405760237E-4
38.18	0	0
38.2	8	2.52004405760237E-4
38.22	-2	-6.30011014400594E-5
38.24	-2	-6.30011014400594E-5
38.26	-1	-3.15005507200297E-5
38.28	7	2.20503855040208E-4
38.3	5	1.57502753600148E-4
38.32	1	3.15005507200297E-5
38.34	-3	-9.4501652160089E-5
38.36	1	3.15005507200297E-5
38.38	3	9.4501652160089E-5
38.4	-4	-1.26002202880119E-4
38.42	-4	-1.26002202880119E-4
38.44	-11	-3.46506057920326E-4
38.46	-3	-9.4501652160089E-5
38.48	2	6.30011014400594E-5
38.5	-2	-6.30011014400594E-5
38.52	5	1.57502753600148E-4
38.54	8	2.52004405760237E-4
38.56	3	9.4501652160089E-5
38.58	5	1.57502753600148E-4
38.6	4	1.26002202880119E-4
38.62	1	3.15005507200297E-5
38.64	-1	-3.15005507200297E-5
38.66	4	1.26002202880119E-4
38.68	4	1.26002202880119E-4
38.7	6	1.89003304320178E-4
38.72	1	3.15005507200297E-5
38.74	1	3.15005507200297E-5
38.76	-3	-9.4501652160089E-5
38.78	-9	-2.83504956480267E-4
38.8	6	1.89003304320178E-4
38.82	-18	-5.67009912960534E-4
38.84	1	3.15005507200297E-5
38.86	10	3.15005507200297E-4
38.88	5	1.57502753600148E-4
38.9	-5	-1.57502753600148E-4
38.92	2	6.30011014400594E-5
38.94	6	1.89003304320178E-4
38.96	-1	-3.15005507200297E-5
38.98	2	6.30011014400594E-5
39	0	0
39.02	4	1.26002202880119E-4
39.04	7	2.20503855040208E-4
39.06	-4	-1.26002202880119E-4
39.08	-10	-3.15005507200297E-4
39.1	-7	-2.20503855040208E-4
39.12	-6	-1.89003304320178E-4
39.14	10	3.15005507200297E-4
39.16	6	1.89003304320178E-4
39.18	1	3.15005507200297E-5
39.2	-4	-1.26002202880119E-4
39.22	-6	-1.89003304320178E-4
39.24	-6	-1.89003304320178E-4
39.26	-8	-2.52004405760237E-4
39.28	-8	-2.52004405760237E-4
39.3	-5	-1.57502753600148E-4
39.32	7	2.20503855040208E-4
39.34	-2	-6.30011014400594E-5
39.36	-4	-1.26002202880119E-4
39.38	0	0
39.4	-4	-1.26002202880119E-4
39.42	2	6.30011014400594E-5
39.44	2	6.30011014400594E-5
39.46	-3	-9.4501652160089E-5
39.48	-2	-6.30011014400594E-5
39.5	0	0
39.52	-5	-1.57502753600148E-4
39.54	0	0
39.56	-6	-1.89003304320178E-4
39.58	-6	-1.89003304320178E-4
39.6	-2	-6.30011014400594E-5
39.62	-4	-1.26002202880119E-4
39.64	6	1.89003304320178E-4
39.66	-1	-3.15005507200297E-5
39.68	-9	-2.83504956480267E-4
39.7	0	0
39.72	8	2.52004405760237E-4
39.74	3	9.4501652160089E-5
39.76	-4	-1.26002202880119E-4
39.78	-7	-2.20503855040208E-4
39.8	-4	-1.26002202880119E-4
39.82	-12	-3.78006608640356E-4
39.84	-5	-1.57502753600148E-4
39.86	6	1.89003304320178E-4
39.88	1	3.15005507200297E-5
39.9	-7	-2.20503855040208E-4
39.92	-3	-9.4501652160089E-5
39.94	-1	-3.15005507200297E-5
39.96	1	3.15005507200297E-5
39.98	-4	-1.26002202880119E-4
40	-5	-1.57502753600148E-4
40.02	-8	-2.52004405760237E-4
40.04	-6	-1.89003304320178E-4
40.06	2	6.30011014400594E-5
40.08	-3	-9.4501652160089E-5
40.1	-5	-1.57502753600148E-4
40.12	-8	-2.52004405760237E-4
40.14	1	3.15005507200297E-5
40.16	7	2.20503855040208E-4
40.18	2	6.30011014400594E-5
40.2	2	6.30011014400594E-5
40.22	6	1.89003304320178E-4
40.24	2	6.30011014400594E-5
40.26	1	3.15005507200297E-5
40.28	-3	-9.4501652160089E-5
40.3	7	2.20503855040208E-4
40.32	-1	-3.15005507200297E-5
40.34	-3	-9.4501652160089E-5
40.36	-1	-3.15005507200297E-5
40.38	4	1.26002202880119E-4
40.4	10	3.15005507200297E-4
40.42	1	3.15005507200297E-5
40.44	-3	-9.4501652160089E-5
40.46	-7	-2.20503855040208E-4
40.48	-2	-6.30011014400594E-5
40.5	3	9.4501652160089E-5
40.52	3	9.4501652160089E-5
40.54	5	1.57502753600148E-4
40.56	4	1.26002202880119E-4
40.58	8	2.52004405760237E-4
40.6	0	0
40.62	3	9.4501652160089E-5
40.64	1	3.15005507200297E-5
40.66	8	2.52004405760237E-4
40.68	5	1.57502753600148E-4
40.7	1	3.15005507200297E-5
40.72	0	0
40.74	2	6.30011014400594E-5
40.76	4	1.26002202880119E-4
40.78	2	6.30011014400594E-5
40.8	0	0
40.82	0	0
40.84	9	2.83504956480267E-4
40.86	6	1.89003304320178E-4
40.88	-2	-6.30011014400594E-5
40.9	-3	-9.4501652160089E-5
40.92	7	2.20503855040208E-4
40.94	2	6.30011014400594E-5
40.96	-6	-1.89003304320178E-4
40.98	2	6.30011014400594E-5
41	-8	-2.52004405760237E-4
41.02	-6	-1.89003304320178E-4
41.04	10	3.15005507200297E-4
41.06	9	2.83504956480267E-4
41.08	2	6.30011014400594E-5
41.1	12	3.78006608640356E-4
41.12	7	2.20503855040208E-4
41.14	9	2.83504956480267E-4
41.16	0	0
41.18	-3	-9.4501652160089E-5
41.2	-5	-1.57502753600148E-4
41.22	0	0
41.24	2	6.30011014400594E-5
41.26	-5	-1.57502753600148E-4
41.28	-7	-2.20503855040208E-4
41.3	-6	-1.89003304320178E-4
41.32	0	0
41.34	5	1.57502753600148E-4
41.36	6	1.89003304320178E-4
41.38	3	9.4501652160089E-5
41.4	5	1.57502753600148E-4
41.42	-6	-1.89003304320178E-4
41.44	-5	-1.57502753600148E-4
41.46	5	1.57502753600148E-4
41.48	-3	-9.4501652160089E-5
41.5	10	3.15005507200297E-4
41.52	0	0
41.54	3	9.4501652160089E-5
41.56	5	1.57502753600148E-4
41.58	1	3.15005507200297E-5
41.6	-1	-3.15005507200297E-5
41.62	2	6.30011014400594E-5
41.64	-2	-6.30011014400594E-5
41.66	0	0
41.68	2	6.30011014400594E-5
41.7	3	9.4501652160089E-5
41.72	6	1.89003304320178E-4
41.74	1	3.15005507200297E-5
41.76	7	2.20503855040208E-4
41.78	3	9.4501652160089E-5
41.8	1	3.15005507200297E-5
41.82	5	1.57502753600148E-4
41.84	-3	-9.4501652160089E-5
41.86	-2	-6.30011014400594E-5
41.88	-7	-2.20503855040208E-4
41.9	-3	-9.4501652160089E-5
41.92	-7	-2.20503855040208E-4
41.94	-2	-6.30011014400594E-5
41.96	0	0
41.98	-4	-1.26002202880119E-4
42	6	1.89003304320178E-4
42.02	2	6.30011014400594E-5
42.04	4	1.26002202880119E-4
42.06	1	3.15005507200297E-5
42.08	-3	-9.4501652160089E-5
42.1	-3	-9.4501652160089E-5
42.12	1	3.15005507200297E-5
42.14	6	1.89003304320178E-4
42.16	-21	-6.61511565120623E-4
42.18	3	9.4501652160089E-5
42.2	6	1.89003304320178E-4
42.22	4	1.26002202880119E-4
42.24	2	6.30011014400594E-5
42.26	3	9.4501652160089E-5
42.28	6	1.89003304320178E-4
42.3	6	1.89003304320178E-4
42.32	1	3.15005507200297E-5
42.34	6	1.89003304320178E-4
42.36	0	0
42.38	-1	-3.15005507200297E-5
42.4	1	3.15005507200297E-5
42.42	2	6.30011014400594E-5
42.44	11	3.46506057920326E-4
42.46	5	1.57502753600148E-4
42.48	9	2.83504956480267E-4
42.5	-5	-1.57502753600148E-4
42.52	-2	-6.30011014400594E-5
42.54	-6	-1.89003304320178E-4
42.56	-7	-2.20503855040208E-4
42.58	0	0
42.6	2	6.30011014400594E-5
42.62	6	1.89003304320178E-4
42.64	-3	-9.4501652160089E-5
42.66	2	6.30011014400594E-5
42.68	4	1.26002202880119E-4
42.7	1	3.15005507200297E-5
42.72	-5	-1.57502753600148E-4
42.74	-4	-1.26002202880119E-4
42.76	0	0
42.78	3	9.4501652160089E-5
42.8	1	3.15005507200297E-5
42.82	-1	-3.15005507200297E-5
42.84	0	0
42.86	1	3.15005507200297E-5
42.88	-5	-1.57502753600148E-4
42.9	-5	-1.57502753600148E-4
42.92	-4	-1.26002202880119E-4
42.94	5	1.57502753600148E-4
42.96	-2	-6.30011014400594E-5
42.98	6	1.89003304320178E-4
43	0	0
43.02	4	1.26002202880119E-4
43.04	3	9.4501652160089E-5
43.06	4	1.26002202880119E-4
43.08	16	5.04008811520475E-4
43.1	2	6.30011014400594E-5
43.12	0	0
43.14	1	3.15005507200297E-5
43.16	9	2.83504956480267E-4
43.18	2	6.30011014400594E-5
43.2	2	6.30011014400594E-5
43.22	3	9.4501652160089E-5
43.24	1	3.15005507200297E-5
43.26	6	1.89003304320178E-4
43.28	2	6.30011014400594E-5
43.3	-4	-1.26002202880119E-4
43.32	-11	-3.46506057920326E-4
43.34	4	1.26002202880119E-4
43.36	7	2.20503855040208E-4
43.38	10	3.15005507200297E-4
43.4	5	1.57502753600148E-4
43.42	-1	-3.15005507200297E-5
43.44	13	4.09507159360386E-4
43.46	-7	-2.20503855040208E-4
43.48	-10	-3.15005507200297E-4
43.5	-2	-6.30011014400594E-5
43.52	-3	-9.4501652160089E-5
43.54	3	9.4501652160089E-5
43.56	-4	-1.26002202880119E-4
43.58	-5	-1.57502753600148E-4
43.6	0	0
43.62	4	1.26002202880119E-4
43.64	4	1.26002202880119E-4
43.66	1	3.15005507200297E-5
43.68	-1	-3.15005507200297E-5
43.7	-1	-3.15005507200297E-5
43.72	5	1.57502753600148E-4
43.74	2	6.30011014400594E-5
43.76	-3	-9.4501652160089E-5
43.78	1	3.15005507200297E-5
43.8	-3	-9.4501652160089E-5
43.82	7	2.20503855040208E-4
43.84	1	3.15005507200297E-5
43.86	-7	-2.20503855040208E-4
43.88	-4	-1.26002202880119E-4
43.9	-5	-1.57502753600148E-4
43.92	-5	-1.57502753600148E-4
43.94	4	1.26002202880119E-4
43.96	1	3.15005507200297E-5
43.98	6	1.89003304320178E-4
44	0	0
44.02	-5	-1.57502753600148E-4
44.04	2	6.30011014400594E-5
44.06	4	1.26002202880119E-4
44.08	-1	-3.15005507200297E-5
44.1	-3	-9.4501652160089E-5
44.12	4	1.26002202880119E-4
44.14	2	6.30011014400594E-5
44.16	1	3.15005507200297E-5
44.18	2	6.30011014400594E-5
44.2	-4	-1.26002202880119E-4
44.22	-1	-3.15005507200297E-5
44.24	-1	-3.15005507200297E-5
44.26	-3	-9.4501652160089E-5
44.28	11	3.46506057920326E-4
44.3	-12	-3.78006608640356E-4
44.32	-2	-6.30011014400594E-5
44.34	5	1.57502753600148E-4
44.36	4	1.26002202880119E-4
44.38	7	2.20503855040208E-4
44.4	-3	-9.4501652160089E-5
44.42	-11	-3.46506057920326E-4
44.44	1	3.15005507200297E-5
44.46	-3	-9.4501652160089E-5
44.48	-9	-2.83504956480267E-4
44.5	-9	-2.83504956480267E-4
44.52	2	6.30011014400594E-5
44.54	3	9.4501652160089E-5
44.56	-3	-9.4501652160089E-5
44.58	-2	-6.30011014400594E-5
44.6	-10	-3.15005507200297E-4
44.62	-7	-2.20503855040208E-4
44.64	-4	-1.26002202880119E-4
44.66	3	9.4501652160089E-5
44.68	1	3.15005507200297E-5
44.7	-3	-9.4501652160089E-5
44.72	-4	-1.26002202880119E-4
44.74	-5	-1.57502753600148E-4
44.76	2	6.30011014400594E-5
44.78	9	2.83504956480267E-4
44.8	3	9.4501652160089E-5
44.82	6	1.89003304320178E-4
44.84	4	1.26002202880119E-4
44.86	-2	-6.30011014400594E-5
44.88	0	0
44.9	1	3.15005507200297E-5
44.92	6	1.89003304320178E-4
44.94	2	6.30011014400594E-5
44.96	-4	-1.26002202880119E-4
44.98	2	6.30011014400594E-5
45	-1	-3.15005507200297E-5
45.02	0	0
45.04	-5	-1.57502753600148E-4
45.06	7	2.20503855040208E-4
45.08	1	3.15005507200297E-5
45.1	3	9.4501652160089E-5
45.12	0	0
45.14	2	6.30011014400594E-5
45.16	1	3.15005507200297E-5
45.18	-5	-1.57502753600148E-4
45.2	-9	-2.83504956480267E-4
45.22	2	6.30011014400594E-5
45.24	9	2.83504956480267E-4
45.26	-1	-3.15005507200297E-5
45.28	-3	-9.4501652160089E-5
45.3	-5	-1.57502753600148E-4
45.32	-1	-3.15005507200297E-5
45.34	-4	-1.26002202880119E-4
45.36	-3	-9.4501652160089E-5
45.38	7	2.20503855040208E-4
45.4	2	6.30011014400594E-5
45.42	-3	-9.4501652160089E-5
45.44	0	0
45.46	0	0
45.48	5	1.57502753600148E-4
45.5	3	9.4501652160089E-5
45.52	9	2.83504956480267E-4
45.54	3	9.4501652160089E-5
45.56	0	0
45.58	-3	-9.4501652160089E-5
45.6	1	3.15005507200297E-5
45.62	-3	-9.4501652160089E-5
45.64	2	6.30011014400594E-5
45.66	3	9.4501652160089E-5
45.68	2	6.30011014400594E-5
45.7	0	0
45.72	0	0
45.74	2	6.30011014400594E-5
45.76	1	3.15005507200297E-5
45.78	-14	-4.41007710080415E-4
45.8	-3	-9.4501652160089E-5
45.82	4	1.26002202880119E-4
45.84	8	2.52004405760237E-4
45.86	-4	-1.26002202880119E-4
45.88	-5	-1.57502753600148E-4
45.9	4	1.26002202880119E-4
45.92	15	4.72508260800445E-4
45.94	-2	-6.30011014400594E-5
45.96	-8	-2.52004405760237E-4
45.98	-2	-6.30011014400594E-5
46	-8	-2.52004405760237E-4
46.02	2	6.30011014400594E-5
46.04	0	0
46.06	3	9.4501652160089E-5
46.08	1	3.15005507200297E-5
46.1	2	6.30011014400594E-5
46.12	-6	-1.89003304320178E-4
46.14	2	6.30011014400594E-5
46.16	4	1.26002202880119E-4
46.18	0	0
46.2	-4	-1.26002202880119E-4
46.22	-5	-1.57502753600148E-4
46.24	10	3.15005507200297E-4
46.26	6	1.89003304320178E-4
46.28	4	1.26002202880119E-4
46.3	-6	-1.89003304320178E-4
46.32	-2	-6.30011014400594E-5
46.34	0	0
46.36	5	1.57502753600148E-4
46.38	-2	-6.30011014400594E-5
46.4	-3	-9.4501652160089E-5
46.42	-7	-2.20503855040208E-4
46.44	-5	-1.57502753600148E-4
46.46	-5	-1.57502753600148E-4
46.48	-5	-1.57502753600148E-4
46.5	-5	-1.57502753600148E-4
46.52	-5	-1.57502753600148E-4
46.54	-9	-2.83504956480267E-4
46.56	-4	-1.26002202880119E-4
46.58	-11	-3.46506057920326E-4
46.6	-6	-1.89003304320178E-4
46.62	0	0
46.64	-1	-3.15005507200297E-5
46.66	4	1.26002202880119E-4
46.68	0	0
46.7	0	0
46.72	-5	-1.57502753600148E-4
46.74	-5	-1.57502753600148E-4
46.76	-8	-2.52004405760237E-4
46.78	4	1.26002202880119E-4
46.8	-11	-3.46506057920326E-4
46.82	-7	-2.20503855040208E-4
46.84	-6	-1.89003304320178E-4
46.86	-4	-1.26002202880119E-4
46.88	-4	-1.26002202880119E-4
46.9	1	3.15005507200297E-5
46.92	0	0
46.94	3	9.4501652160089E-5
46.96	-4	-1.26002202880119E-4
46.98	6	1.89003304320178E-4
47	-8	-2.52004405760237E-4
47.02	10	3.15005507200297E-4
47.04	3	9.4501652160089E-5
47.06	-4	-1.26002202880119E-4
47.08	-4	-1.26002202880119E-4
47.1	-3	-9.4501652160089E-5
47.12	6	1.89003304320178E-4
47.14	4	1.26002202880119E-4
47.16	-8	-2.52004405760237E-4
47.18	1	3.15005507200297E-5
47.2	2	6.30011014400594E-5
47.22	1	3.15005507200297E-5
47.24	8	2.52004405760237E-4
47.26	-1	-3.15005507200297E-5
47.28	-2	-6.30011014400594E-5
47.3	6	1.89003304320178E-4
47.32	4	1.26002202880119E-4
47.34	-1	-3.15005507200297E-5
47.36	1	3.15005507200297E-5
47.38	-1	-3.15005507200297E-5
47.4	-3	-9.4501652160089E-5
47.42	1	3.15005507200297E-5
47.44	3	9.4501652160089E-5
47.46	0	0
47.48	3	9.4501652160089E-5
47.5	1	3.15005507200297E-5
47.52	-3	-9.4501652160089E-5
47.54	-3	-9.4501652160089E-5
47.56	1	3.15005507200297E-5
47.58	7	2.20503855040208E-4
47.6	8	2.52004405760237E-4
47.62	0	0
47.64	-9	-2.83504956480267E-4
47.66	0	0
47.68	-7	-2.20503855040208E-4
47.7	-5	-1.57502753600148E-4
47.72	-8	-2.52004405760237E-4
47.74	-3	-9.4501652160089E-5
47.76	-13	-4.09507159360386E-4
47.78	-2	-6.30011014400594E-5
47.8	-5	-1.57502753600148E-4
47.82	1	3.15005507200297E-5
47.84	-3	-9.4501652160089E-5
47.86	4	1.26002202880119E-4
47.88	4	1.26002202880119E-4
47.9	-3	-9.4501652160089E-5
47.92	4	1.26002202880119E-4
47.94	5	1.57502753600148E-4
47.96	-3	-9.4501652160089E-5
47.98	6	1.89003304320178E-4
48	9	2.83504956480267E-4
48.02	10	3.15005507200297E-4
48.04	5	1.57502753600148E-4
48.06	-3	-9.4501652160089E-5
48.08	-6	-1.89003304320178E-4
48.1	2	6.30011014400594E-5
48.12	3	9.4501652160089E-5
48.14	2	6.30011014400594E-5
48.16	7	2.20503855040208E-4
48.18	9	2.83504956480267E-4
48.2	6	1.89003304320178E-4
48.22	-2	-6.30011014400594E-5
48.24	0	0
48.26	-7	-2.20503855040208E-4
48.28	6	1.89003304320178E-4
48.3	4	1.26002202880119E-4
48.32	-1	-3.15005507200297E-5
48.34	3	9.4501652160089E-5
48.36	-4	-1.26002202880119E-4
48.38	-2	-6.30011014400594E-5
48.4	0	0
48.42	3	9.4501652160089E-5
48.44	1	3.15005507200297E-5
48.46	4	1.26002202880119E-4
48.48	1	3.15005507200297E-5
48.5	1	3.15005507200297E-5
48.52	4	1.26002202880119E-4
48.54	3	9.4501652160089E-5
48.56	-3	-9.4501652160089E-5
48.58	-6	-1.89003304320178E-4
48.6	1	3.15005507200297E-5
48.62	2	6.30011014400594E-5
48.64	8	2.52004405760237E-4
48.66	-3	-9.4501652160089E-5
48.68	4	1.26002202880119E-4
48.7	6	1.89003304320178E-4
48.72	8	2.52004405760237E-4
48.74	5	1.57502753600148E-4
48.76	-1	-3.15005507200297E-5
48.78	-3	-9.4501652160089E-5
48.8	-3	-9.4501652160089E-5
48.82	10	3.15005507200297E-4
48.84	0	0
48.86	-6	-1.89003304320178E-4
48.88	-4	-1.26002202880119E-4
48.9	1	3.15005507200297E-5
48.92	1	3.15005507200297E-5
48.94	0	0
48.96	6	1.89003304320178E-4
48.98	5	1.57502753600148E-4
49	-2	-6.30011014400594E-5
49.02	-4	-1.26002202880119E-4
49.04	2	6.30011014400594E-5
49.06	-5	-1.57502753600148E-4
49.08	-7	-2.20503855040208E-4
49.1	4	1.26002202880119E-4
49.12	1	3.15005507200297E-5
49.14	-4	-1.26002202880119E-4
49.16	-8	-2.52004405760237E-4
49.18	9	2.83504956480267E-4
49.2	5	1.57502753600148E-4
49.22	-8	-2.52004405760237E-4
49.24	1	3.15005507200297E-5
49.26	-6	-1.89003304320178E-4
49.28	2	6.30011014400594E-5
49.3	-1	-3.15005507200297E-5
49.32	-10	-3.15005507200297E-4
49.34	-3	-9.4501652160089E-5
49.36	9	2.83504956480267E-4
49.38	9	2.83504956480267E-4
49.4	1	3.15005507200297E-5
49.42	1	3.15005507200297E-5
49.44	1	3.15005507200297E-5
49.46	1	3.15005507200297E-5
49.48	-2	-6.30011014400594E-5
49.5	-2	-6.30011014400594E-5
49.52	-3	-9.4501652160089E-5
49.54	1	3.15005507200297E-5
49.56	0	0
49.58	-4	-1.26002202880119E-4
49.6	6	1.89003304320178E-4
49.62	5	1.57502753600148E-4
49.64	13	4.09507159360386E-4
49.66	2	6.30011014400594E-5
49.68	1	3.15005507200297E-5
49.7	-6	-1.89003304320178E-4
49.72	-7	-2.20503855040208E-4
49.74	-9	-2.83504956480267E-4
49.76	2	6.30011014400594E-5
49.78	-6	-1.89003304320178E-4
49.8	-5	-1.57502753600148E-4
49.82	-4	-1.26002202880119E-4
49.84	-1	-3.15005507200297E-5
49.86	3	9.4501652160089E-5
49.88	-3	-9.4501652160089E-5
49.9	2	6.30011014400594E-5
49.92	9	2.83504956480267E-4
49.94	1	3.15005507200297E-5
49.96	-1	-3.15005507200297E-5
49.98	3	9.4501652160089E-5
50	-1	-3.15005507200297E-5
50.02	4	1.26002202880119E-4
50.04	0	0
50.06	1	3.15005507200297E-5
50.08	7	2.20503855040208E-4
50.1	2	6.30011014400594E-5
50.12	-1	-3.15005507200297E-5
