Time [µs]	H2 v1J7	H2 v1J7	
	100k shots	100k shots	
Laser Power [mJ]		power corrected	
33.84	-4	-1.63952366670998E-4
33.86	7	2.86916641674246E-4
33.88	-5	-2.04940458338747E-4
33.9	6	2.45928550006497E-4
33.92	8	3.27904733341996E-4
33.94	2	8.19761833354989E-5
33.96	3	1.22964275003248E-4
33.98	11	4.50869008345244E-4
34	0	0
34.02	-2	-8.19761833354989E-5
34.04	-1	-4.09880916677494E-5
34.06	0	0
34.08	-7	-2.86916641674246E-4
34.1	-2	-8.19761833354989E-5
34.12	1	4.09880916677494E-5
34.14	6	2.45928550006497E-4
34.16	-1	-4.09880916677494E-5
34.18	6	2.45928550006497E-4
34.2	3	1.22964275003248E-4
34.22	1	4.09880916677494E-5
34.24	8	3.27904733341996E-4
34.26	3	1.22964275003248E-4
34.28	-5	-2.04940458338747E-4
34.3	3	1.22964275003248E-4
34.32	-21	-8.60749925022738E-4
34.34	-4	-1.63952366670998E-4
34.36	-6	-2.45928550006497E-4
34.38	-3	-1.22964275003248E-4
34.4	0	0
34.42	-4	-1.63952366670998E-4
34.44	3	1.22964275003248E-4
34.46	-5	-2.04940458338747E-4
34.48	0	0
34.5	5	2.04940458338747E-4
34.52	5	2.04940458338747E-4
34.54	-11	-4.50869008345244E-4
34.56	7	2.86916641674246E-4
34.58	1	4.09880916677494E-5
34.6	1	4.09880916677494E-5
34.62	0	0
34.64	11	4.50869008345244E-4
34.66	4	1.63952366670998E-4
34.68	1	4.09880916677494E-5
34.7	-4	-1.63952366670998E-4
34.72	-1	-4.09880916677494E-5
34.74	-8	-3.27904733341996E-4
34.76	-6	-2.45928550006497E-4
34.78	3	1.22964275003248E-4
34.8	-1	-4.09880916677494E-5
34.82	2	8.19761833354989E-5
34.84	-4	-1.63952366670998E-4
34.86	4	1.63952366670998E-4
34.88	1	4.09880916677494E-5
34.9	4	1.63952366670998E-4
34.92	-1	-4.09880916677494E-5
34.94	3	1.22964275003248E-4
34.96	-5	-2.04940458338747E-4
34.98	-2	-8.19761833354989E-5
35	0	0
35.02	-1	-4.09880916677494E-5
35.04	-3	-1.22964275003248E-4
35.06	-11	-4.50869008345244E-4
35.08	-7	-2.86916641674246E-4
35.1	-3	-1.22964275003248E-4
35.12	-2	-8.19761833354989E-5
35.14	0	0
35.16	-6	-2.45928550006497E-4
35.18	3	1.22964275003248E-4
35.2	1	4.09880916677494E-5
35.22	-1	-4.09880916677494E-5
35.24	0	0
35.26	-1	-4.09880916677494E-5
35.28	-3	-1.22964275003248E-4
35.3	-1	-4.09880916677494E-5
35.32	-1	-4.09880916677494E-5
35.34	-2	-8.19761833354989E-5
35.36	-4	-1.63952366670998E-4
35.38	-8	-3.27904733341996E-4
35.4	-4	-1.63952366670998E-4
35.42	-3	-1.22964275003248E-4
35.44	2	8.19761833354989E-5
35.46	1	4.09880916677494E-5
35.48	7	2.86916641674246E-4
35.5	4	1.63952366670998E-4
35.52	4	1.63952366670998E-4
35.54	3	1.22964275003248E-4
35.56	-5	-2.04940458338747E-4
35.58	-7	-2.86916641674246E-4
35.6	-5	-2.04940458338747E-4
35.62	-2	-8.19761833354989E-5
35.64	4	1.63952366670998E-4
35.66	2	8.19761833354989E-5
35.68	-3	-1.22964275003248E-4
35.7	-12	-4.91857100012993E-4
35.72	-7	-2.86916641674246E-4
35.74	-4	-1.63952366670998E-4
35.76	8	3.27904733341996E-4
35.78	2	8.19761833354989E-5
35.8	3	1.22964275003248E-4
35.82	2	8.19761833354989E-5
35.84	-7	-2.86916641674246E-4
35.86	2	8.19761833354989E-5
35.88	0	0
35.9	-2	-8.19761833354989E-5
35.92	-1	-4.09880916677494E-5
35.94	5	2.04940458338747E-4
35.96	4	1.63952366670998E-4
35.98	-6	-2.45928550006497E-4
36	-3	-1.22964275003248E-4
36.02	-4	-1.63952366670998E-4
36.04	2	8.19761833354989E-5
36.06	1	4.09880916677494E-5
36.08	-8	-3.27904733341996E-4
36.1	5	2.04940458338747E-4
36.12	3	1.22964275003248E-4
36.14	6	2.45928550006497E-4
36.16	1	4.09880916677494E-5
36.18	5	2.04940458338747E-4
36.2	2	8.19761833354989E-5
36.22	7	2.86916641674246E-4
36.24	11	4.50869008345244E-4
36.26	2	8.19761833354989E-5
36.28	2	8.19761833354989E-5
36.3	7	2.86916641674246E-4
36.32	2	8.19761833354989E-5
36.34	8	3.27904733341996E-4
36.36	-5	-2.04940458338747E-4
36.38	0	0
36.4	0	0
36.42	3	1.22964275003248E-4
36.44	-1	-4.09880916677494E-5
36.46	3	1.22964275003248E-4
36.48	0	0
36.5	-4	-1.63952366670998E-4
36.52	-11	-4.50869008345244E-4
36.54	-8	-3.27904733341996E-4
36.56	-2	-8.19761833354989E-5
36.58	6	2.45928550006497E-4
36.6	1	4.09880916677494E-5
36.62	1	4.09880916677494E-5
36.64	5	2.04940458338747E-4
36.66	5	2.04940458338747E-4
36.68	-6	-2.45928550006497E-4
36.7	0	0
36.72	10	4.09880916677494E-4
36.74	7	2.86916641674246E-4
36.76	-6	-2.45928550006497E-4
36.78	1	4.09880916677494E-5
36.8	-3	-1.22964275003248E-4
36.82	-1	-4.09880916677494E-5
36.84	4	1.63952366670998E-4
36.86	-1	-4.09880916677494E-5
36.88	-1	-4.09880916677494E-5
36.9	-10	-4.09880916677494E-4
36.92	-6	-2.45928550006497E-4
36.94	-4	-1.63952366670998E-4
36.96	-2	-8.19761833354989E-5
36.98	-3	-1.22964275003248E-4
37	-2	-8.19761833354989E-5
37.02	5	2.04940458338747E-4
37.04	9	3.68892825009745E-4
37.06	7	2.86916641674246E-4
37.08	5	2.04940458338747E-4
37.1	-3	-1.22964275003248E-4
37.12	2	8.19761833354989E-5
37.14	-3	-1.22964275003248E-4
37.16	-2	-8.19761833354989E-5
37.18	3	1.22964275003248E-4
37.2	-3	-1.22964275003248E-4
37.22	-2	-8.19761833354989E-5
37.24	1	4.09880916677494E-5
37.26	-6	-2.45928550006497E-4
37.28	0	0
37.3	-8	-3.27904733341996E-4
37.32	-9	-3.68892825009745E-4
37.34	-4	-1.63952366670998E-4
37.36	1	4.09880916677494E-5
37.38	3	1.22964275003248E-4
37.4	1	4.09880916677494E-5
37.42	6	2.45928550006497E-4
37.44	6	2.45928550006497E-4
37.46	2	8.19761833354989E-5
37.48	9	3.68892825009745E-4
37.5	9	3.68892825009745E-4
37.52	7	2.86916641674246E-4
37.54	6	2.45928550006497E-4
37.56	2	8.19761833354989E-5
37.58	4	1.63952366670998E-4
37.6	5	2.04940458338747E-4
37.62	-2	-8.19761833354989E-5
37.64	-9	-3.68892825009745E-4
37.66	1	4.09880916677494E-5
37.68	1	4.09880916677494E-5
37.7	-3	-1.22964275003248E-4
37.72	-1	-4.09880916677494E-5
37.74	-3	-1.22964275003248E-4
37.76	4	1.63952366670998E-4
37.78	0	0
37.8	4	1.63952366670998E-4
37.82	0	0
37.84	3	1.22964275003248E-4
37.86	0	0
37.88	-2	-8.19761833354989E-5
37.9	0	0
37.92	-7	-2.86916641674246E-4
37.94	-10	-4.09880916677494E-4
37.96	-9	-3.68892825009745E-4
37.98	-4	-1.63952366670998E-4
38	-4	-1.63952366670998E-4
38.02	-6	-2.45928550006497E-4
38.04	-2	-8.19761833354989E-5
38.06	3	1.22964275003248E-4
38.08	7	2.86916641674246E-4
38.1	3	1.22964275003248E-4
38.12	3	1.22964275003248E-4
38.14	-6	-2.45928550006497E-4
38.16	-12	-4.91857100012993E-4
38.18	-9	-3.68892825009745E-4
38.2	-2	-8.19761833354989E-5
38.22	0	0
38.24	5	2.04940458338747E-4
38.26	-7	-2.86916641674246E-4
38.28	0	0
38.3	8	3.27904733341996E-4
38.32	2	8.19761833354989E-5
38.34	-1	-4.09880916677494E-5
38.36	-5	-2.04940458338747E-4
38.38	4	1.63952366670998E-4
38.4	3	1.22964275003248E-4
38.42	-1	-4.09880916677494E-5
38.44	-1	-4.09880916677494E-5
38.46	4	1.63952366670998E-4
38.48	-3	-1.22964275003248E-4
38.5	-13	-5.32845191680743E-4
38.52	-3	-1.22964275003248E-4
38.54	2	8.19761833354989E-5
38.56	-11	-4.50869008345244E-4
38.58	-5	-2.04940458338747E-4
38.6	-9	-3.68892825009745E-4
38.62	-6	-2.45928550006497E-4
38.64	0	0
38.66	-2	-8.19761833354989E-5
38.68	-5	-2.04940458338747E-4
38.7	2	8.19761833354989E-5
38.72	0	0
38.74	0	0
38.76	4	1.63952366670998E-4
38.78	-3	-1.22964275003248E-4
38.8	-5	-2.04940458338747E-4
38.82	-9	-3.68892825009745E-4
38.84	-7	-2.86916641674246E-4
38.86	0	0
38.88	-2	-8.19761833354989E-5
38.9	-9	-3.68892825009745E-4
38.92	2	8.19761833354989E-5
38.94	2	8.19761833354989E-5
38.96	5	2.04940458338747E-4
38.98	-3	-1.22964275003248E-4
39	1	4.09880916677494E-5
39.02	0	0
39.04	7	2.86916641674246E-4
39.06	4	1.63952366670998E-4
39.08	1	4.09880916677494E-5
39.1	-2	-8.19761833354989E-5
39.12	2	8.19761833354989E-5
39.14	0	0
39.16	2	8.19761833354989E-5
39.18	0	0
39.2	-5	-2.04940458338747E-4
39.22	-3	-1.22964275003248E-4
39.24	-6	-2.45928550006497E-4
39.26	1	4.09880916677494E-5
39.28	4	1.63952366670998E-4
39.3	-5	-2.04940458338747E-4
39.32	8	3.27904733341996E-4
39.34	1	4.09880916677494E-5
39.36	-5	-2.04940458338747E-4
39.38	-11	-4.50869008345244E-4
39.4	-7	-2.86916641674246E-4
39.42	4	1.63952366670998E-4
39.44	-1	-4.09880916677494E-5
39.46	2	8.19761833354989E-5
39.48	6	2.45928550006497E-4
39.5	-1	-4.09880916677494E-5
39.52	0	0
39.54	8	3.27904733341996E-4
39.56	1	4.09880916677494E-5
39.58	4	1.63952366670998E-4
39.6	8	3.27904733341996E-4
39.62	11	4.50869008345244E-4
39.64	-4	-1.63952366670998E-4
39.66	5	2.04940458338747E-4
39.68	6	2.45928550006497E-4
39.7	0	0
39.72	5	2.04940458338747E-4
39.74	-3	-1.22964275003248E-4
39.76	1	4.09880916677494E-5
39.78	-2	-8.19761833354989E-5
39.8	-4	-1.63952366670998E-4
39.82	1	4.09880916677494E-5
39.84	-9	-3.68892825009745E-4
39.86	0	0
39.88	-2	-8.19761833354989E-5
39.9	0	0
39.92	3	1.22964275003248E-4
39.94	2	8.19761833354989E-5
39.96	6	2.45928550006497E-4
39.98	-3	-1.22964275003248E-4
40	-3	-1.22964275003248E-4
40.02	-3	-1.22964275003248E-4
40.04	-2	-8.19761833354989E-5
40.06	2	8.19761833354989E-5
40.08	6	2.45928550006497E-4
40.1	2	8.19761833354989E-5
40.12	-6	-2.45928550006497E-4
40.14	0	0
40.16	8	3.27904733341996E-4
40.18	-15	-6.14821375016241E-4
40.2	-2	-8.19761833354989E-5
40.22	4	1.63952366670998E-4
40.24	5	2.04940458338747E-4
40.26	-10	-4.09880916677494E-4
40.28	2	8.19761833354989E-5
40.3	-6	-2.45928550006497E-4
40.32	-1	-4.09880916677494E-5
40.34	-1	-4.09880916677494E-5
40.36	-6	-2.45928550006497E-4
40.38	-10	-4.09880916677494E-4
40.4	-3	-1.22964275003248E-4
40.42	3	1.22964275003248E-4
40.44	1	4.09880916677494E-5
40.46	-1	-4.09880916677494E-5
40.48	-1	-4.09880916677494E-5
40.5	8	3.27904733341996E-4
40.52	-5	-2.04940458338747E-4
40.54	-3	-1.22964275003248E-4
40.56	-1	-4.09880916677494E-5
40.58	-5	-2.04940458338747E-4
40.6	-2	-8.19761833354989E-5
40.62	7	2.86916641674246E-4
40.64	6	2.45928550006497E-4
40.66	2	8.19761833354989E-5
40.68	10	4.09880916677494E-4
40.7	-1	-4.09880916677494E-5
40.72	-3	-1.22964275003248E-4
40.74	-3	-1.22964275003248E-4
40.76	-7	-2.86916641674246E-4
40.78	0	0
40.8	-4	-1.63952366670998E-4
40.82	9	3.68892825009745E-4
40.84	9	3.68892825009745E-4
40.86	6	2.45928550006497E-4
40.88	-3	-1.22964275003248E-4
40.9	-9	-3.68892825009745E-4
40.92	-2	-8.19761833354989E-5
40.94	7	2.86916641674246E-4
40.96	7	2.86916641674246E-4
40.98	2	8.19761833354989E-5
41	-6	-2.45928550006497E-4
41.02	1	4.09880916677494E-5
41.04	-1	-4.09880916677494E-5
41.06	3	1.22964275003248E-4
41.08	6	2.45928550006497E-4
41.1	4	1.63952366670998E-4
41.12	1	4.09880916677494E-5
41.14	3	1.22964275003248E-4
41.16	3	1.22964275003248E-4
41.18	4	1.63952366670998E-4
41.2	1	4.09880916677494E-5
41.22	2	8.19761833354989E-5
41.24	-5	-2.04940458338747E-4
41.26	-4	-1.63952366670998E-4
41.28	-8	-3.27904733341996E-4
41.3	-5	-2.04940458338747E-4
41.32	6	2.45928550006497E-4
41.34	-2	-8.19761833354989E-5
41.36	-6	-2.45928550006497E-4
41.38	1	4.09880916677494E-5
41.4	3	1.22964275003248E-4
41.42	-3	-1.22964275003248E-4
41.44	4	1.63952366670998E-4
41.46	1	4.09880916677494E-5
41.48	-3	-1.22964275003248E-4
41.5	1	4.09880916677494E-5
41.52	1	4.09880916677494E-5
41.54	-1	-4.09880916677494E-5
41.56	6	2.45928550006497E-4
41.58	2	8.19761833354989E-5
41.6	3	1.22964275003248E-4
41.62	-4	-1.63952366670998E-4
41.64	-7	-2.86916641674246E-4
41.66	-6	-2.45928550006497E-4
41.68	-8	-3.27904733341996E-4
41.7	-8	-3.27904733341996E-4
41.72	-6	-2.45928550006497E-4
41.74	-1	-4.09880916677494E-5
41.76	-3	-1.22964275003248E-4
41.78	4	1.63952366670998E-4
41.8	1	4.09880916677494E-5
41.82	1	4.09880916677494E-5
41.84	-1	-4.09880916677494E-5
41.86	-2	-8.19761833354989E-5
41.88	-6	-2.45928550006497E-4
41.9	-4	-1.63952366670998E-4
41.92	-2	-8.19761833354989E-5
41.94	4	1.63952366670998E-4
41.96	-2	-8.19761833354989E-5
41.98	2	8.19761833354989E-5
42	6	2.45928550006497E-4
42.02	6	2.45928550006497E-4
42.04	1	4.09880916677494E-5
42.06	3	1.22964275003248E-4
42.08	9	3.68892825009745E-4
42.1	9	3.68892825009745E-4
42.12	-2	-8.19761833354989E-5
42.14	0	0
42.16	0	0
42.18	3	1.22964275003248E-4
42.2	-3	-1.22964275003248E-4
42.22	-4	-1.63952366670998E-4
42.24	12	4.91857100012993E-4
42.26	1	4.09880916677494E-5
42.28	-1	-4.09880916677494E-5
42.3	-7	-2.86916641674246E-4
42.32	4	1.63952366670998E-4
42.34	4	1.63952366670998E-4
42.36	0	0
42.38	-2	-8.19761833354989E-5
42.4	-4	-1.63952366670998E-4
42.42	-5	-2.04940458338747E-4
42.44	0	0
42.46	-4	-1.63952366670998E-4
42.48	-6	-2.45928550006497E-4
42.5	0	0
42.52	3	1.22964275003248E-4
42.54	-3	-1.22964275003248E-4
42.56	-2	-8.19761833354989E-5
42.58	2	8.19761833354989E-5
42.6	5	2.04940458338747E-4
42.62	4	1.63952366670998E-4
42.64	3	1.22964275003248E-4
42.66	4	1.63952366670998E-4
42.68	5	2.04940458338747E-4
42.7	1	4.09880916677494E-5
42.72	-3	-1.22964275003248E-4
42.74	2	8.19761833354989E-5
42.76	-3	-1.22964275003248E-4
42.78	-2	-8.19761833354989E-5
42.8	5	2.04940458338747E-4
42.82	0	0
42.84	10	4.09880916677494E-4
42.86	-6	-2.45928550006497E-4
42.88	-12	-4.91857100012993E-4
42.9	-2	-8.19761833354989E-5
42.92	-5	-2.04940458338747E-4
42.94	-3	-1.22964275003248E-4
42.96	3	1.22964275003248E-4
42.98	1	4.09880916677494E-5
43	-2	-8.19761833354989E-5
43.02	-5	-2.04940458338747E-4
43.04	-6	-2.45928550006497E-4
43.06	-6	-2.45928550006497E-4
43.08	3	1.22964275003248E-4
43.1	6	2.45928550006497E-4
43.12	-7	-2.86916641674246E-4
43.14	-1	-4.09880916677494E-5
43.16	7	2.86916641674246E-4
43.18	2	8.19761833354989E-5
43.2	6	2.45928550006497E-4
43.22	5	2.04940458338747E-4
43.24	10	4.09880916677494E-4
43.26	4	1.63952366670998E-4
43.28	-5	-2.04940458338747E-4
43.3	-7	-2.86916641674246E-4
43.32	1	4.09880916677494E-5
43.34	-2	-8.19761833354989E-5
43.36	-7	-2.86916641674246E-4
43.38	-2	-8.19761833354989E-5
43.4	-2	-8.19761833354989E-5
43.42	1	4.09880916677494E-5
43.44	1	4.09880916677494E-5
43.46	5	2.04940458338747E-4
43.48	7	2.86916641674246E-4
43.5	-6	-2.45928550006497E-4
43.52	-7	-2.86916641674246E-4
43.54	3	1.22964275003248E-4
43.56	2	8.19761833354989E-5
43.58	-2	-8.19761833354989E-5
43.6	-5	-2.04940458338747E-4
43.62	-8	-3.27904733341996E-4
43.64	4	1.63952366670998E-4
43.66	10	4.09880916677494E-4
43.68	-2	-8.19761833354989E-5
43.7	0	0
43.72	4	1.63952366670998E-4
43.74	2	8.19761833354989E-5
43.76	1	4.09880916677494E-5
43.78	3	1.22964275003248E-4
43.8	-4	-1.63952366670998E-4
43.82	3	1.22964275003248E-4
43.84	-2	-8.19761833354989E-5
43.86	0	0
43.88	1	4.09880916677494E-5
43.9	7	2.86916641674246E-4
43.92	2	8.19761833354989E-5
43.94	1	4.09880916677494E-5
43.96	1	4.09880916677494E-5
43.98	0	0
44	-1	-4.09880916677494E-5
44.02	-5	-2.04940458338747E-4
44.04	-2	-8.19761833354989E-5
44.06	11	4.50869008345244E-4
44.08	5	2.04940458338747E-4
44.1	1	4.09880916677494E-5
44.12	2	8.19761833354989E-5
44.14	-2	-8.19761833354989E-5
44.16	2	8.19761833354989E-5
44.18	11	4.50869008345244E-4
44.2	3	1.22964275003248E-4
44.22	-6	-2.45928550006497E-4
44.24	10	4.09880916677494E-4
44.26	7	2.86916641674246E-4
44.28	-1	-4.09880916677494E-5
44.3	0	0
44.32	-6	-2.45928550006497E-4
44.34	-4	-1.63952366670998E-4
44.36	2	8.19761833354989E-5
44.38	-5	-2.04940458338747E-4
44.4	-2	-8.19761833354989E-5
44.42	-2	-8.19761833354989E-5
44.44	-1	-4.09880916677494E-5
44.46	2	8.19761833354989E-5
44.48	-2	-8.19761833354989E-5
44.5	2	8.19761833354989E-5
44.52	0	0
44.54	-1	-4.09880916677494E-5
44.56	2	8.19761833354989E-5
44.58	5	2.04940458338747E-4
44.6	-2	-8.19761833354989E-5
44.62	-6	-2.45928550006497E-4
44.64	0	0
44.66	0	0
44.68	-5	-2.04940458338747E-4
44.7	5	2.04940458338747E-4
44.72	7	2.86916641674246E-4
44.74	-8	-3.27904733341996E-4
44.76	-6	-2.45928550006497E-4
44.78	-3	-1.22964275003248E-4
44.8	-3	-1.22964275003248E-4
44.82	-3	-1.22964275003248E-4
44.84	6	2.45928550006497E-4
44.86	4	1.63952366670998E-4
44.88	3	1.22964275003248E-4
44.9	8	3.27904733341996E-4
44.92	-5	-2.04940458338747E-4
44.94	9	3.68892825009745E-4
44.96	4	1.63952366670998E-4
44.98	0	0
45	4	1.63952366670998E-4
45.02	4	1.63952366670998E-4
45.04	7	2.86916641674246E-4
45.06	3	1.22964275003248E-4
45.08	1	4.09880916677494E-5
45.1	3	1.22964275003248E-4
45.12	4	1.63952366670998E-4
45.14	9	3.68892825009745E-4
45.16	16	6.55809466683991E-4
45.18	1	4.09880916677494E-5
45.2	5	2.04940458338747E-4
45.22	2	8.19761833354989E-5
45.24	0	0
45.26	-4	-1.63952366670998E-4
45.28	-2	-8.19761833354989E-5
45.3	7	2.86916641674246E-4
45.32	0	0
45.34	-3	-1.22964275003248E-4
45.36	7	2.86916641674246E-4
45.38	-9	-3.68892825009745E-4
45.4	0	0
45.42	-4	-1.63952366670998E-4
45.44	-4	-1.63952366670998E-4
45.46	-6	-2.45928550006497E-4
45.48	-9	-3.68892825009745E-4
45.5	-2	-8.19761833354989E-5
45.52	1	4.09880916677494E-5
45.54	0	0
45.56	-2	-8.19761833354989E-5
45.58	-2	-8.19761833354989E-5
45.6	3	1.22964275003248E-4
45.62	0	0
45.64	-4	-1.63952366670998E-4
45.66	1	4.09880916677494E-5
45.68	4	1.63952366670998E-4
45.7	6	2.45928550006497E-4
45.72	8	3.27904733341996E-4
45.74	9	3.68892825009745E-4
45.76	4	1.63952366670998E-4
45.78	4	1.63952366670998E-4
45.8	2	8.19761833354989E-5
45.82	-5	-2.04940458338747E-4
45.84	-7	-2.86916641674246E-4
45.86	-18	-7.3778565001949E-4
45.88	0	0
45.9	6	2.45928550006497E-4
45.92	6	2.45928550006497E-4
45.94	9	3.68892825009745E-4
45.96	1	4.09880916677494E-5
45.98	3	1.22964275003248E-4
46	-3	-1.22964275003248E-4
46.02	-5	-2.04940458338747E-4
46.04	1	4.09880916677494E-5
46.06	9	3.68892825009745E-4
46.08	0	0
46.1	0	0
46.12	-1	-4.09880916677494E-5
46.14	0	0
46.16	0	0
46.18	4	1.63952366670998E-4
46.2	2	8.19761833354989E-5
46.22	-12	-4.91857100012993E-4
46.24	-2	-8.19761833354989E-5
46.26	-4	-1.63952366670998E-4
46.28	5	2.04940458338747E-4
46.3	10	4.09880916677494E-4
46.32	2	8.19761833354989E-5
46.34	-3	-1.22964275003248E-4
46.36	0	0
46.38	3	1.22964275003248E-4
46.4	-2	-8.19761833354989E-5
46.42	-10	-4.09880916677494E-4
46.44	-4	-1.63952366670998E-4
46.46	5	2.04940458338747E-4
46.48	9	3.68892825009745E-4
46.5	3	1.22964275003248E-4
46.52	-4	-1.63952366670998E-4
46.54	-6	-2.45928550006497E-4
46.56	-1	-4.09880916677494E-5
46.58	-7	-2.86916641674246E-4
46.6	-19	-7.78773741687239E-4
46.62	0	0
46.64	0	0
46.66	7	2.86916641674246E-4
46.68	7	2.86916641674246E-4
46.7	2	8.19761833354989E-5
46.72	-1	-4.09880916677494E-5
46.74	3	1.22964275003248E-4
46.76	-4	-1.63952366670998E-4
46.78	6	2.45928550006497E-4
46.8	-8	-3.27904733341996E-4
46.82	-9	-3.68892825009745E-4
46.84	-5	-2.04940458338747E-4
46.86	1	4.09880916677494E-5
46.88	6	2.45928550006497E-4
46.9	-5	-2.04940458338747E-4
46.92	9	3.68892825009745E-4
46.94	-5	-2.04940458338747E-4
46.96	-8	-3.27904733341996E-4
46.98	-7	-2.86916641674246E-4
47	1	4.09880916677494E-5
47.02	5	2.04940458338747E-4
47.04	-2	-8.19761833354989E-5
47.06	-4	-1.63952366670998E-4
47.08	-5	-2.04940458338747E-4
47.1	-2	-8.19761833354989E-5
47.12	7	2.86916641674246E-4
47.14	-13	-5.32845191680743E-4
47.16	-9	-3.68892825009745E-4
47.18	3	1.22964275003248E-4
47.2	-2	-8.19761833354989E-5
47.22	-2	-8.19761833354989E-5
47.24	-2	-8.19761833354989E-5
47.26	-3	-1.22964275003248E-4
47.28	-10	-4.09880916677494E-4
47.3	1	4.09880916677494E-5
47.32	4	1.63952366670998E-4
47.34	7	2.86916641674246E-4
47.36	-7	-2.86916641674246E-4
47.38	-2	-8.19761833354989E-5
47.4	3	1.22964275003248E-4
47.42	1	4.09880916677494E-5
47.44	-5	-2.04940458338747E-4
47.46	1	4.09880916677494E-5
47.48	-6	-2.45928550006497E-4
47.5	9	3.68892825009745E-4
47.52	4	1.63952366670998E-4
47.54	2	8.19761833354989E-5
47.56	-3	-1.22964275003248E-4
47.58	1	4.09880916677494E-5
47.6	9	3.68892825009745E-4
47.62	1	4.09880916677494E-5
47.64	8	3.27904733341996E-4
47.66	3	1.22964275003248E-4
47.68	-2	-8.19761833354989E-5
47.7	-6	-2.45928550006497E-4
47.72	-5	-2.04940458338747E-4
47.74	-11	-4.50869008345244E-4
47.76	-11	-4.50869008345244E-4
47.78	-6	-2.45928550006497E-4
47.8	4	1.63952366670998E-4
47.82	-1	-4.09880916677494E-5
47.84	-2	-8.19761833354989E-5
47.86	2	8.19761833354989E-5
47.88	4	1.63952366670998E-4
47.9	-5	-2.04940458338747E-4
47.92	2	8.19761833354989E-5
47.94	6	2.45928550006497E-4
47.96	1	4.09880916677494E-5
47.98	0	0
48	0	0
48.02	2	8.19761833354989E-5
48.04	2	8.19761833354989E-5
48.06	-8	-3.27904733341996E-4
48.08	-2	-8.19761833354989E-5
48.1	-5	-2.04940458338747E-4
48.12	-8	-3.27904733341996E-4
48.14	-2	-8.19761833354989E-5
48.16	10	4.09880916677494E-4
48.18	11	4.50869008345244E-4
48.2	4	1.63952366670998E-4
48.22	0	0
48.24	3	1.22964275003248E-4
48.26	5	2.04940458338747E-4
48.28	14	5.73833283348492E-4
48.3	5	2.04940458338747E-4
48.32	-8	-3.27904733341996E-4
48.34	-15	-6.14821375016241E-4
48.36	-9	-3.68892825009745E-4
48.38	-1	-4.09880916677494E-5
48.4	1	4.09880916677494E-5
48.42	1	4.09880916677494E-5
48.44	-2	-8.19761833354989E-5
48.46	2	8.19761833354989E-5
48.48	-2	-8.19761833354989E-5
48.5	-3	-1.22964275003248E-4
48.52	-5	-2.04940458338747E-4
48.54	-1	-4.09880916677494E-5
48.56	-2	-8.19761833354989E-5
48.58	-6	-2.45928550006497E-4
48.6	-7	-2.86916641674246E-4
48.62	-3	-1.22964275003248E-4
48.64	5	2.04940458338747E-4
48.66	-3	-1.22964275003248E-4
48.68	-6	-2.45928550006497E-4
48.7	-6	-2.45928550006497E-4
48.72	0	0
48.74	2	8.19761833354989E-5
48.76	6	2.45928550006497E-4
48.78	-2	-8.19761833354989E-5
48.8	0	0
48.82	-6	-2.45928550006497E-4
48.84	-10	-4.09880916677494E-4
48.86	-1	-4.09880916677494E-5
48.88	-6	-2.45928550006497E-4
48.9	-3	-1.22964275003248E-4
48.92	4	1.63952366670998E-4
48.94	6	2.45928550006497E-4
48.96	1	4.09880916677494E-5
48.98	-5	-2.04940458338747E-4
49	-7	-2.86916641674246E-4
49.02	-2	-8.19761833354989E-5
49.04	-8	-3.27904733341996E-4
49.06	-7	-2.86916641674246E-4
49.08	5	2.04940458338747E-4
49.1	0	0
49.12	-7	-2.86916641674246E-4
49.14	-7	-2.86916641674246E-4
49.16	2	8.19761833354989E-5
49.18	-7	-2.86916641674246E-4
49.2	-1	-4.09880916677494E-5
49.22	-2	-8.19761833354989E-5
49.24	-2	-8.19761833354989E-5
49.26	-4	-1.63952366670998E-4
49.28	-2	-8.19761833354989E-5
49.3	-2	-8.19761833354989E-5
49.32	4	1.63952366670998E-4
49.34	-2	-8.19761833354989E-5
49.36	-8	-3.27904733341996E-4
49.38	-1	-4.09880916677494E-5
49.4	0	0
49.42	-2	-8.19761833354989E-5
49.44	-3	-1.22964275003248E-4
49.46	4	1.63952366670998E-4
49.48	1	4.09880916677494E-5
49.5	-5	-2.04940458338747E-4
49.52	4	1.63952366670998E-4
49.54	-1	-4.09880916677494E-5
49.56	-7	-2.86916641674246E-4
49.58	-4	-1.63952366670998E-4
49.6	-8	-3.27904733341996E-4
49.62	-7	-2.86916641674246E-4
49.64	-8	-3.27904733341996E-4
49.66	-5	-2.04940458338747E-4
49.68	-4	-1.63952366670998E-4
49.7	-2	-8.19761833354989E-5
49.72	-4	-1.63952366670998E-4
49.74	-3	-1.22964275003248E-4
49.76	-2	-8.19761833354989E-5
49.78	-1	-4.09880916677494E-5
49.8	0	0
49.82	4	1.63952366670998E-4
49.84	1	4.09880916677494E-5
49.86	3	1.22964275003248E-4
49.88	-1	-4.09880916677494E-5
49.9	3	1.22964275003248E-4
49.92	-5	-2.04940458338747E-4
49.94	-3	-1.22964275003248E-4
49.96	-5	-2.04940458338747E-4
49.98	-3	-1.22964275003248E-4
50	-5	-2.04940458338747E-4
50.02	-5	-2.04940458338747E-4
50.04	-4	-1.63952366670998E-4
50.06	3	1.22964275003248E-4
50.08	11	4.50869008345244E-4
