Time [µs]	H2 v1J3	H2 v1J3
	50k shots	50k shots
Laser Power [mJ]		power corrected
34.4	-1	-8.58683412958157E-5
34.42	4	3.43473365183263E-4
34.44	2	1.71736682591631E-4
34.46	3	2.57605023887447E-4
34.48	0	0
34.5	0	0
34.52	1	8.58683412958157E-5
34.54	-3	-2.57605023887447E-4
34.56	2	1.71736682591631E-4
34.58	3	2.57605023887447E-4
34.6	1	8.58683412958157E-5
34.62	1	8.58683412958157E-5
34.64	1	8.58683412958157E-5
34.66	0	0
34.68	2	1.71736682591631E-4
34.7	2	1.71736682591631E-4
34.72	1	8.58683412958157E-5
34.74	-1	-8.58683412958157E-5
34.76	-2	-1.71736682591631E-4
34.78	-1	-8.58683412958157E-5
34.8	-1	-8.58683412958157E-5
34.82	-2	-1.71736682591631E-4
34.84	0	0
34.86	4	3.43473365183263E-4
34.88	0	0
34.9	-1	-8.58683412958157E-5
34.92	-15	-0.00128802511943724
34.94	-2	-1.71736682591631E-4
34.96	2	1.71736682591631E-4
34.98	-4	-3.43473365183263E-4
35	2	1.71736682591631E-4
35.02	4	3.43473365183263E-4
35.04	1	8.58683412958157E-5
35.06	-3	-2.57605023887447E-4
35.08	1	8.58683412958157E-5
35.1	1	8.58683412958157E-5
35.12	-1	-8.58683412958157E-5
35.14	1	8.58683412958157E-5
35.16	-3	-2.57605023887447E-4
35.18	-9	-7.72815071662341E-4
35.2	0	0
35.22	0	0
35.24	5	4.29341706479079E-4
35.26	1	8.58683412958157E-5
35.28	0	0
35.3	1	8.58683412958157E-5
35.32	2	1.71736682591631E-4
35.34	-6	-5.15210047774894E-4
35.36	2	1.71736682591631E-4
35.38	1	8.58683412958157E-5
35.4	-6	-5.15210047774894E-4
35.42	-3	-2.57605023887447E-4
35.44	0	0
35.46	-2	-1.71736682591631E-4
35.48	0	0
35.5	3	2.57605023887447E-4
35.52	0	0
35.54	-3	-2.57605023887447E-4
35.56	1	8.58683412958157E-5
35.58	0	0
35.6	-2	-1.71736682591631E-4
35.62	0	0
35.64	-2	-1.71736682591631E-4
35.66	2	1.71736682591631E-4
35.68	2	1.71736682591631E-4
35.7	-2	-1.71736682591631E-4
35.72	-1	-8.58683412958157E-5
35.74	-3	-2.57605023887447E-4
35.76	1	8.58683412958157E-5
35.78	-2	-1.71736682591631E-4
35.8	-4	-3.43473365183263E-4
35.82	3	2.57605023887447E-4
35.84	5	4.29341706479079E-4
35.86	-2	-1.71736682591631E-4
35.88	3	2.57605023887447E-4
35.9	2	1.71736682591631E-4
35.92	5	4.29341706479079E-4
35.94	1	8.58683412958157E-5
35.96	1	8.58683412958157E-5
35.98	1	8.58683412958157E-5
36	1	8.58683412958157E-5
36.02	-3	-2.57605023887447E-4
36.04	0	0
36.06	-4	-3.43473365183263E-4
36.08	2	1.71736682591631E-4
36.1	-2	-1.71736682591631E-4
36.12	1	8.58683412958157E-5
36.14	3	2.57605023887447E-4
36.16	2	1.71736682591631E-4
36.18	0	0
36.2	5	4.29341706479079E-4
36.22	3	2.57605023887447E-4
36.24	4	3.43473365183263E-4
36.26	6	5.15210047774894E-4
36.28	2	1.71736682591631E-4
36.3	0	0
36.32	1	8.58683412958157E-5
36.34	0	0
36.36	6	5.15210047774894E-4
36.38	6	5.15210047774894E-4
36.4	-4	-3.43473365183263E-4
36.42	3	2.57605023887447E-4
36.44	1	8.58683412958157E-5
36.46	0	0
36.48	3	2.57605023887447E-4
36.5	0	0
36.52	-2	-1.71736682591631E-4
36.54	0	0
36.56	-3	-2.57605023887447E-4
36.58	-3	-2.57605023887447E-4
36.6	2	1.71736682591631E-4
36.62	6	5.15210047774894E-4
36.64	1	8.58683412958157E-5
36.66	3	2.57605023887447E-4
36.68	4	3.43473365183263E-4
36.7	6	5.15210047774894E-4
36.72	6	5.15210047774894E-4
36.74	3	2.57605023887447E-4
36.76	1	8.58683412958157E-5
36.78	1	8.58683412958157E-5
36.8	3	2.57605023887447E-4
36.82	4	3.43473365183263E-4
36.84	0	0
36.86	5	4.29341706479079E-4
36.88	3	2.57605023887447E-4
36.9	-1	-8.58683412958157E-5
36.92	-2	-1.71736682591631E-4
36.94	3	2.57605023887447E-4
36.96	-2	-1.71736682591631E-4
36.98	-3	-2.57605023887447E-4
37	0	0
37.02	4	3.43473365183263E-4
37.04	-1	-8.58683412958157E-5
37.06	2	1.71736682591631E-4
37.08	-2	-1.71736682591631E-4
37.1	3	2.57605023887447E-4
37.12	6	5.15210047774894E-4
37.14	-3	-2.57605023887447E-4
37.16	-3	-2.57605023887447E-4
37.18	-4	-3.43473365183263E-4
37.2	-4	-3.43473365183263E-4
37.22	1	8.58683412958157E-5
37.24	4	3.43473365183263E-4
37.26	4	3.43473365183263E-4
37.28	2	1.71736682591631E-4
37.3	-2	-1.71736682591631E-4
37.32	-2	-1.71736682591631E-4
37.34	-1	-8.58683412958157E-5
37.36	-4	-3.43473365183263E-4
37.38	-5	-4.29341706479079E-4
37.4	3	2.57605023887447E-4
37.42	-2	-1.71736682591631E-4
37.44	3	2.57605023887447E-4
37.46	2	1.71736682591631E-4
37.48	5	4.29341706479079E-4
37.5	7	6.0107838907071E-4
37.52	1	8.58683412958157E-5
37.54	-2	-1.71736682591631E-4
37.56	1	8.58683412958157E-5
37.58	-1	-8.58683412958157E-5
37.6	2	1.71736682591631E-4
37.62	-1	-8.58683412958157E-5
37.64	1	8.58683412958157E-5
37.66	-1	-8.58683412958157E-5
37.68	0	0
37.7	-3	-2.57605023887447E-4
37.72	-2	-1.71736682591631E-4
37.74	3	2.57605023887447E-4
37.76	0	0
37.78	-3	-2.57605023887447E-4
37.8	2	1.71736682591631E-4
37.82	-1	-8.58683412958157E-5
37.84	-2	-1.71736682591631E-4
37.86	1	8.58683412958157E-5
37.88	3	2.57605023887447E-4
37.9	-1	-8.58683412958157E-5
37.92	1	8.58683412958157E-5
37.94	3	2.57605023887447E-4
37.96	8	6.86946730366526E-4
37.98	3	2.57605023887447E-4
38	1	8.58683412958157E-5
38.02	1	8.58683412958157E-5
38.04	3	2.57605023887447E-4
38.06	-4	-3.43473365183263E-4
38.08	-2	-1.71736682591631E-4
38.1	-3	-2.57605023887447E-4
38.12	0	0
38.14	3	2.57605023887447E-4
38.16	-2	-1.71736682591631E-4
38.18	-1	-8.58683412958157E-5
38.2	0	0
38.22	11	9.44551754253973E-4
38.24	4	3.43473365183263E-4
38.26	-3	-2.57605023887447E-4
38.28	-2	-1.71736682591631E-4
38.3	2	1.71736682591631E-4
38.32	1	8.58683412958157E-5
38.34	2	1.71736682591631E-4
38.36	0	0
38.38	-4	-3.43473365183263E-4
38.4	-2	-1.71736682591631E-4
38.42	0	0
38.44	-4	-3.43473365183263E-4
38.46	-4	-3.43473365183263E-4
38.48	1	8.58683412958157E-5
38.5	4	3.43473365183263E-4
38.52	5	4.29341706479079E-4
38.54	2	1.71736682591631E-4
38.56	0	0
38.58	1	8.58683412958157E-5
38.6	3	2.57605023887447E-4
38.62	-2	-1.71736682591631E-4
38.64	-1	-8.58683412958157E-5
38.66	-3	-2.57605023887447E-4
38.68	3	2.57605023887447E-4
38.7	2	1.71736682591631E-4
38.72	-3	-2.57605023887447E-4
38.74	1	8.58683412958157E-5
38.76	-2	-1.71736682591631E-4
38.78	1	8.58683412958157E-5
38.8	5	4.29341706479079E-4
38.82	2	1.71736682591631E-4
38.84	3	2.57605023887447E-4
38.86	-1	-8.58683412958157E-5
38.88	1	8.58683412958157E-5
38.9	7	6.0107838907071E-4
38.92	7	6.0107838907071E-4
38.94	2	1.71736682591631E-4
38.96	-7	-6.0107838907071E-4
38.98	6	5.15210047774894E-4
39	2	1.71736682591631E-4
39.02	0	0
39.04	-1	-8.58683412958157E-5
39.06	-1	-8.58683412958157E-5
39.08	5	4.29341706479079E-4
39.1	2	1.71736682591631E-4
39.12	4	3.43473365183263E-4
39.14	2	1.71736682591631E-4
39.16	2	1.71736682591631E-4
39.18	-1	-8.58683412958157E-5
39.2	-2	-1.71736682591631E-4
39.22	-3	-2.57605023887447E-4
39.24	5	4.29341706479079E-4
39.26	4	3.43473365183263E-4
39.28	5	4.29341706479079E-4
39.3	7	6.0107838907071E-4
39.32	-2	-1.71736682591631E-4
39.34	2	1.71736682591631E-4
39.36	3	2.57605023887447E-4
39.38	-1	-8.58683412958157E-5
39.4	1	8.58683412958157E-5
39.42	4	3.43473365183263E-4
39.44	-5	-4.29341706479079E-4
39.46	-3	-2.57605023887447E-4
39.48	3	2.57605023887447E-4
39.5	1	8.58683412958157E-5
39.52	7	6.0107838907071E-4
39.54	5	4.29341706479079E-4
39.56	-1	-8.58683412958157E-5
39.58	2	1.71736682591631E-4
39.6	16	0.00137389346073305
39.62	-1	-8.58683412958157E-5
39.64	0	0
39.66	1	8.58683412958157E-5
39.68	3	2.57605023887447E-4
39.7	3	2.57605023887447E-4
39.72	4	3.43473365183263E-4
39.74	-2	-1.71736682591631E-4
39.76	5	4.29341706479079E-4
39.78	0	0
39.8	6	5.15210047774894E-4
39.82	1	8.58683412958157E-5
39.84	0	0
39.86	-3	-2.57605023887447E-4
39.88	-3	-2.57605023887447E-4
39.9	0	0
39.92	3	2.57605023887447E-4
39.94	-1	-8.58683412958157E-5
39.96	-2	-1.71736682591631E-4
39.98	1	8.58683412958157E-5
40	-2	-1.71736682591631E-4
40.02	-1	-8.58683412958157E-5
40.04	-1	-8.58683412958157E-5
40.06	-3	-2.57605023887447E-4
40.08	3	2.57605023887447E-4
40.1	2	1.71736682591631E-4
40.12	2	1.71736682591631E-4
40.14	8	6.86946730366526E-4
40.16	7	6.0107838907071E-4
40.18	2	1.71736682591631E-4
40.2	-3	-2.57605023887447E-4
40.22	0	0
40.24	-1	-8.58683412958157E-5
40.26	0	0
40.28	-4	-3.43473365183263E-4
40.3	-4	-3.43473365183263E-4
40.32	0	0
40.34	3	2.57605023887447E-4
40.36	0	0
40.38	7	6.0107838907071E-4
40.4	3	2.57605023887447E-4
40.42	2	1.71736682591631E-4
40.44	7	6.0107838907071E-4
40.46	3	2.57605023887447E-4
40.48	-7	-6.0107838907071E-4
40.5	2	1.71736682591631E-4
40.52	1	8.58683412958157E-5
40.54	-5	-4.29341706479079E-4
40.56	-3	-2.57605023887447E-4
40.58	1	8.58683412958157E-5
40.6	6	5.15210047774894E-4
40.62	6	5.15210047774894E-4
40.64	2	1.71736682591631E-4
40.66	2	1.71736682591631E-4
40.68	4	3.43473365183263E-4
40.7	-1	-8.58683412958157E-5
40.72	1	8.58683412958157E-5
40.74	-1	-8.58683412958157E-5
40.76	2	1.71736682591631E-4
40.78	1	8.58683412958157E-5
40.8	1	8.58683412958157E-5
40.82	-2	-1.71736682591631E-4
40.84	-1	-8.58683412958157E-5
40.86	7	6.0107838907071E-4
40.88	-1	-8.58683412958157E-5
40.9	1	8.58683412958157E-5
40.92	2	1.71736682591631E-4
40.94	3	2.57605023887447E-4
40.96	6	5.15210047774894E-4
40.98	5	4.29341706479079E-4
41	1	8.58683412958157E-5
41.02	1	8.58683412958157E-5
41.04	2	1.71736682591631E-4
41.06	3	2.57605023887447E-4
41.08	0	0
41.1	2	1.71736682591631E-4
41.12	3	2.57605023887447E-4
41.14	0	0
41.16	-4	-3.43473365183263E-4
41.18	-1	-8.58683412958157E-5
41.2	-1	-8.58683412958157E-5
41.22	-2	-1.71736682591631E-4
41.24	-8	-6.86946730366526E-4
41.26	-3	-2.57605023887447E-4
41.28	4	3.43473365183263E-4
41.3	6	5.15210047774894E-4
41.32	4	3.43473365183263E-4
41.34	0	0
41.36	2	1.71736682591631E-4
41.38	-1	-8.58683412958157E-5
41.4	-1	-8.58683412958157E-5
41.42	-7	-6.0107838907071E-4
41.44	-5	-4.29341706479079E-4
41.46	1	8.58683412958157E-5
41.48	-2	-1.71736682591631E-4
41.5	-2	-1.71736682591631E-4
41.52	-1	-8.58683412958157E-5
41.54	-2	-1.71736682591631E-4
41.56	3	2.57605023887447E-4
41.58	5	4.29341706479079E-4
41.6	3	2.57605023887447E-4
41.62	4	3.43473365183263E-4
41.64	1	8.58683412958157E-5
41.66	1	8.58683412958157E-5
41.68	2	1.71736682591631E-4
41.7	-1	-8.58683412958157E-5
41.72	-1	-8.58683412958157E-5
41.74	-2	-1.71736682591631E-4
41.76	2	1.71736682591631E-4
41.78	-1	-8.58683412958157E-5
41.8	3	2.57605023887447E-4
41.82	1	8.58683412958157E-5
41.84	-1	-8.58683412958157E-5
41.86	2	1.71736682591631E-4
41.88	4	3.43473365183263E-4
41.9	-4	-3.43473365183263E-4
41.92	1	8.58683412958157E-5
41.94	-4	-3.43473365183263E-4
41.96	-4	-3.43473365183263E-4
41.98	-7	-6.0107838907071E-4
42	1	8.58683412958157E-5
42.02	1	8.58683412958157E-5
42.04	1	8.58683412958157E-5
42.06	-1	-8.58683412958157E-5
42.08	2	1.71736682591631E-4
42.1	0	0
42.12	-3	-2.57605023887447E-4
42.14	0	0
42.16	1	8.58683412958157E-5
42.18	-2	-1.71736682591631E-4
42.2	-4	-3.43473365183263E-4
42.22	-1	-8.58683412958157E-5
42.24	-2	-1.71736682591631E-4
42.26	-3	-2.57605023887447E-4
42.28	-1	-8.58683412958157E-5
42.3	-1	-8.58683412958157E-5
42.32	1	8.58683412958157E-5
42.34	-2	-1.71736682591631E-4
42.36	2	1.71736682591631E-4
42.38	4	3.43473365183263E-4
42.4	1	8.58683412958157E-5
42.42	-3	-2.57605023887447E-4
42.44	-4	-3.43473365183263E-4
42.46	-2	-1.71736682591631E-4
42.48	1	8.58683412958157E-5
42.5	-2	-1.71736682591631E-4
42.52	1	8.58683412958157E-5
42.54	4	3.43473365183263E-4
42.56	1	8.58683412958157E-5
42.58	0	0
42.6	-1	-8.58683412958157E-5
42.62	-9	-7.72815071662341E-4
42.64	-1	-8.58683412958157E-5
42.66	2	1.71736682591631E-4
42.68	-2	-1.71736682591631E-4
42.7	4	3.43473365183263E-4
42.72	-3	-2.57605023887447E-4
42.74	-1	-8.58683412958157E-5
42.76	3	2.57605023887447E-4
42.78	-2	-1.71736682591631E-4
42.8	-1	-8.58683412958157E-5
42.82	-4	-3.43473365183263E-4
42.84	-7	-6.0107838907071E-4
42.86	-3	-2.57605023887447E-4
42.88	-8	-6.86946730366526E-4
42.9	-5	-4.29341706479079E-4
42.92	-2	-1.71736682591631E-4
42.94	-2	-1.71736682591631E-4
42.96	-3	-2.57605023887447E-4
42.98	-3	-2.57605023887447E-4
43	-2	-1.71736682591631E-4
43.02	0	0
43.04	4	3.43473365183263E-4
43.06	3	2.57605023887447E-4
43.08	3	2.57605023887447E-4
43.1	0	0
43.12	-7	-6.0107838907071E-4
43.14	1	8.58683412958157E-5
43.16	3	2.57605023887447E-4
43.18	0	0
43.2	-6	-5.15210047774894E-4
43.22	-1	-8.58683412958157E-5
43.24	1	8.58683412958157E-5
43.26	1	8.58683412958157E-5
43.28	4	3.43473365183263E-4
43.3	2	1.71736682591631E-4
43.32	-2	-1.71736682591631E-4
43.34	-6	-5.15210047774894E-4
43.36	-1	-8.58683412958157E-5
43.38	-3	-2.57605023887447E-4
43.4	-7	-6.0107838907071E-4
43.42	-2	-1.71736682591631E-4
43.44	-4	-3.43473365183263E-4
43.46	-1	-8.58683412958157E-5
43.48	-3	-2.57605023887447E-4
43.5	0	0
43.52	0	0
43.54	3	2.57605023887447E-4
43.56	1	8.58683412958157E-5
43.58	1	8.58683412958157E-5
43.6	-6	-5.15210047774894E-4
43.62	-2	-1.71736682591631E-4
43.64	0	0
43.66	1	8.58683412958157E-5
43.68	0	0
43.7	-2	-1.71736682591631E-4
43.72	-3	-2.57605023887447E-4
43.74	-1	-8.58683412958157E-5
43.76	5	4.29341706479079E-4
43.78	2	1.71736682591631E-4
43.8	3	2.57605023887447E-4
43.82	3	2.57605023887447E-4
43.84	7	6.0107838907071E-4
43.86	1	8.58683412958157E-5
43.88	-2	-1.71736682591631E-4
43.9	-7	-6.0107838907071E-4
43.92	-4	-3.43473365183263E-4
43.94	-2	-1.71736682591631E-4
43.96	-3	-2.57605023887447E-4
43.98	-3	-2.57605023887447E-4
44	0	0
44.02	1	8.58683412958157E-5
44.04	-2	-1.71736682591631E-4
44.06	-1	-8.58683412958157E-5
44.08	-2	-1.71736682591631E-4
44.1	5	4.29341706479079E-4
44.12	3	2.57605023887447E-4
44.14	2	1.71736682591631E-4
44.16	-4	-3.43473365183263E-4
44.18	-8	-6.86946730366526E-4
44.2	-6	-5.15210047774894E-4
44.22	-1	-8.58683412958157E-5
44.24	2	1.71736682591631E-4
44.26	-1	-8.58683412958157E-5
44.28	-2	-1.71736682591631E-4
44.3	-10	-8.58683412958157E-4
44.32	-3	-2.57605023887447E-4
44.34	0	0
44.36	1	8.58683412958157E-5
44.38	4	3.43473365183263E-4
44.4	-2	-1.71736682591631E-4
44.42	-2	-1.71736682591631E-4
44.44	-3	-2.57605023887447E-4
44.46	-4	-3.43473365183263E-4
44.48	0	0
44.5	-3	-2.57605023887447E-4
44.52	-1	-8.58683412958157E-5
44.54	-1	-8.58683412958157E-5
44.56	-2	-1.71736682591631E-4
44.58	-4	-3.43473365183263E-4
44.6	-3	-2.57605023887447E-4
44.62	1	8.58683412958157E-5
44.64	4	3.43473365183263E-4
44.66	-2	-1.71736682591631E-4
44.68	3	2.57605023887447E-4
44.7	1	8.58683412958157E-5
44.72	1	8.58683412958157E-5
44.74	3	2.57605023887447E-4
44.76	-13	-0.0011162884368456
44.78	-2	-1.71736682591631E-4
44.8	4	3.43473365183263E-4
44.82	1	8.58683412958157E-5
44.84	0	0
44.86	0	0
44.88	6	5.15210047774894E-4
44.9	3	2.57605023887447E-4
44.92	0	0
44.94	-2	-1.71736682591631E-4
44.96	4	3.43473365183263E-4
44.98	2	1.71736682591631E-4
45	4	3.43473365183263E-4
45.02	3	2.57605023887447E-4
45.04	0	0
45.06	-1	-8.58683412958157E-5
45.08	-3	-2.57605023887447E-4
45.1	-2	-1.71736682591631E-4
45.12	-3	-2.57605023887447E-4
45.14	-3	-2.57605023887447E-4
45.16	-2	-1.71736682591631E-4
45.18	-6	-5.15210047774894E-4
45.2	-3	-2.57605023887447E-4
45.22	0	0
45.24	4	3.43473365183263E-4
45.26	0	0
45.28	0	0
45.3	5	4.29341706479079E-4
45.32	4	3.43473365183263E-4
45.34	2	1.71736682591631E-4
45.36	-2	-1.71736682591631E-4
45.38	2	1.71736682591631E-4
45.4	1	8.58683412958157E-5
45.42	4	3.43473365183263E-4
45.44	2	1.71736682591631E-4
45.46	3	2.57605023887447E-4
45.48	4	3.43473365183263E-4
45.5	-2	-1.71736682591631E-4
45.52	2	1.71736682591631E-4
45.54	0	0
45.56	3	2.57605023887447E-4
45.58	-1	-8.58683412958157E-5
45.6	6	5.15210047774894E-4
45.62	-6	-5.15210047774894E-4
45.64	-4	-3.43473365183263E-4
45.66	1	8.58683412958157E-5
45.68	3	2.57605023887447E-4
45.7	6	5.15210047774894E-4
45.72	1	8.58683412958157E-5
45.74	-4	-3.43473365183263E-4
45.76	-2	-1.71736682591631E-4
45.78	-2	-1.71736682591631E-4
45.8	3	2.57605023887447E-4
45.82	-2	-1.71736682591631E-4
45.84	-1	-8.58683412958157E-5
45.86	-2	-1.71736682591631E-4
45.88	6	5.15210047774894E-4
45.9	0	0
45.92	-1	-8.58683412958157E-5
45.94	-2	-1.71736682591631E-4
45.96	-3	-2.57605023887447E-4
45.98	-5	-4.29341706479079E-4
46	-5	-4.29341706479079E-4
46.02	1	8.58683412958157E-5
46.04	-1	-8.58683412958157E-5
46.06	-3	-2.57605023887447E-4
46.08	1	8.58683412958157E-5
46.1	-1	-8.58683412958157E-5
46.12	-3	-2.57605023887447E-4
46.14	1	8.58683412958157E-5
46.16	8	6.86946730366526E-4
46.18	1	8.58683412958157E-5
46.2	-4	-3.43473365183263E-4
46.22	-4	-3.43473365183263E-4
46.24	-2	-1.71736682591631E-4
46.26	3	2.57605023887447E-4
46.28	-2	-1.71736682591631E-4
46.3	1	8.58683412958157E-5
46.32	-1	-8.58683412958157E-5
46.34	1	8.58683412958157E-5
46.36	0	0
46.38	-1	-8.58683412958157E-5
46.4	0	0
46.42	-1	-8.58683412958157E-5
46.44	-1	-8.58683412958157E-5
46.46	10	8.58683412958157E-4
46.48	4	3.43473365183263E-4
46.5	-4	-3.43473365183263E-4
46.52	0	0
46.54	4	3.43473365183263E-4
46.56	6	5.15210047774894E-4
46.58	-1	-8.58683412958157E-5
46.6	-1	-8.58683412958157E-5
46.62	4	3.43473365183263E-4
46.64	-2	-1.71736682591631E-4
46.66	0	0
46.68	-2	-1.71736682591631E-4
46.7	-3	-2.57605023887447E-4
46.72	-4	-3.43473365183263E-4
46.74	-4	-3.43473365183263E-4
46.76	-2	-1.71736682591631E-4
46.78	-2	-1.71736682591631E-4
46.8	-3	-2.57605023887447E-4
46.82	-5	-4.29341706479079E-4
46.84	4	3.43473365183263E-4
46.86	0	0
46.88	-3	-2.57605023887447E-4
46.9	-3	-2.57605023887447E-4
46.92	-6	-5.15210047774894E-4
46.94	0	0
46.96	4	3.43473365183263E-4
46.98	1	8.58683412958157E-5
47	0	0
47.02	-2	-1.71736682591631E-4
47.04	-4	-3.43473365183263E-4
47.06	-7	-6.0107838907071E-4
47.08	8	6.86946730366526E-4
47.1	4	3.43473365183263E-4
47.12	-4	-3.43473365183263E-4
47.14	0	0
47.16	1	8.58683412958157E-5
47.18	0	0
47.2	2	1.71736682591631E-4
47.22	1	8.58683412958157E-5
47.24	5	4.29341706479079E-4
47.26	-3	-2.57605023887447E-4
47.28	-3	-2.57605023887447E-4
47.3	3	2.57605023887447E-4
47.32	4	3.43473365183263E-4
47.34	-2	-1.71736682591631E-4
47.36	-2	-1.71736682591631E-4
47.38	5	4.29341706479079E-4
47.4	0	0
47.42	0	0
47.44	-2	-1.71736682591631E-4
47.46	5	4.29341706479079E-4
47.48	2	1.71736682591631E-4
47.5	1	8.58683412958157E-5
47.52	-4	-3.43473365183263E-4
47.54	-3	-2.57605023887447E-4
47.56	1	8.58683412958157E-5
47.58	-6	-5.15210047774894E-4
47.6	-5	-4.29341706479079E-4
47.62	5	4.29341706479079E-4
47.64	3	2.57605023887447E-4
47.66	0	0
47.68	-3	-2.57605023887447E-4
47.7	1	8.58683412958157E-5
47.72	-1	-8.58683412958157E-5
47.74	4	3.43473365183263E-4
47.76	2	1.71736682591631E-4
47.78	-1	-8.58683412958157E-5
47.8	0	0
47.82	1	8.58683412958157E-5
47.84	6	5.15210047774894E-4
47.86	1	8.58683412958157E-5
47.88	9	7.72815071662341E-4
47.9	4	3.43473365183263E-4
47.92	1	8.58683412958157E-5
47.94	0	0
47.96	-2	-1.71736682591631E-4
47.98	3	2.57605023887447E-4
48	-2	-1.71736682591631E-4
48.02	2	1.71736682591631E-4
48.04	-1	-8.58683412958157E-5
48.06	-3	-2.57605023887447E-4
48.08	-2	-1.71736682591631E-4
48.1	0	0
48.12	-1	-8.58683412958157E-5
48.14	-9	-7.72815071662341E-4
48.16	-2	-1.71736682591631E-4
48.18	-2	-1.71736682591631E-4
48.2	3	2.57605023887447E-4
48.22	0	0
48.24	2	1.71736682591631E-4
48.26	-1	-8.58683412958157E-5
48.28	3	2.57605023887447E-4
48.3	1	8.58683412958157E-5
48.32	-2	-1.71736682591631E-4
48.34	2	1.71736682591631E-4
48.36	0	0
48.38	1	8.58683412958157E-5
48.4	2	1.71736682591631E-4
48.42	2	1.71736682591631E-4
48.44	1	8.58683412958157E-5
48.46	2	1.71736682591631E-4
48.48	2	1.71736682591631E-4
48.5	4	3.43473365183263E-4
48.52	3	2.57605023887447E-4
48.54	0	0
48.56	2	1.71736682591631E-4
48.58	-2	-1.71736682591631E-4
48.6	-5	-4.29341706479079E-4
48.62	0	0
48.64	0	0
48.66	4	3.43473365183263E-4
48.68	1	8.58683412958157E-5
48.7	1	8.58683412958157E-5
48.72	-1	-8.58683412958157E-5
48.74	-6	-5.15210047774894E-4
48.76	-4	-3.43473365183263E-4
48.78	1	8.58683412958157E-5
48.8	1	8.58683412958157E-5
48.82	3	2.57605023887447E-4
48.84	2	1.71736682591631E-4
48.86	-4	-3.43473365183263E-4
48.88	-2	-1.71736682591631E-4
48.9	1	8.58683412958157E-5
48.92	-1	-8.58683412958157E-5
48.94	-7	-6.0107838907071E-4
48.96	-3	-2.57605023887447E-4
48.98	-3	-2.57605023887447E-4
49	-4	-3.43473365183263E-4
49.02	-4	-3.43473365183263E-4
49.04	-7	-6.0107838907071E-4
49.06	-4	-3.43473365183263E-4
49.08	-12	-0.00103042009554979
49.1	-3	-2.57605023887447E-4
49.12	1	8.58683412958157E-5
49.14	-6	-5.15210047774894E-4
49.16	-1	-8.58683412958157E-5
49.18	1	8.58683412958157E-5
49.2	0	0
49.22	1	8.58683412958157E-5
49.24	1	8.58683412958157E-5
49.26	-2	-1.71736682591631E-4
49.28	-10	-8.58683412958157E-4
49.3	0	0
49.32	-4	-3.43473365183263E-4
49.34	-1	-8.58683412958157E-5
49.36	6	5.15210047774894E-4
49.38	-5	-4.29341706479079E-4
49.4	-3	-2.57605023887447E-4
49.42	-1	-8.58683412958157E-5
49.44	2	1.71736682591631E-4
49.46	-4	-3.43473365183263E-4
49.48	0	0
49.5	-4	-3.43473365183263E-4
49.52	-1	-8.58683412958157E-5
49.54	5	4.29341706479079E-4
49.56	-3	-2.57605023887447E-4
49.58	-1	-8.58683412958157E-5
49.6	9	7.72815071662341E-4
49.62	2	1.71736682591631E-4
49.64	2	1.71736682591631E-4
49.66	2	1.71736682591631E-4
49.68	4	3.43473365183263E-4
49.7	6	5.15210047774894E-4
49.72	-1	-8.58683412958157E-5
49.74	-4	-3.43473365183263E-4
49.76	-3	-2.57605023887447E-4
49.78	-5	-4.29341706479079E-4
49.8	0	0
49.82	0	0
49.84	-2	-1.71736682591631E-4
49.86	3	2.57605023887447E-4
49.88	-2	-1.71736682591631E-4
49.9	-1	-8.58683412958157E-5
49.92	4	3.43473365183263E-4
49.94	-4	-3.43473365183263E-4
49.96	-2	-1.71736682591631E-4
49.98	1	8.58683412958157E-5
50	-2	-1.71736682591631E-4
50.02	-3	-2.57605023887447E-4
50.04	-3	-2.57605023887447E-4
50.06	0	0
50.08	1	8.58683412958157E-5
50.1	5	4.29341706479079E-4
50.12	6	5.15210047774894E-4
50.14	-3	-2.57605023887447E-4
50.16	-4	-3.43473365183263E-4
50.18	-7	-6.0107838907071E-4
50.2	-7	-6.0107838907071E-4
50.22	-5	-4.29341706479079E-4
50.24	-5	-4.29341706479079E-4
50.26	2	1.71736682591631E-4
50.28	1	8.58683412958157E-5
50.3	1	8.58683412958157E-5
50.32	1	8.58683412958157E-5
50.34	3	2.57605023887447E-4
50.36	4	3.43473365183263E-4
50.38	-3	-2.57605023887447E-4
50.4	-2	-1.71736682591631E-4
50.42	-3	-2.57605023887447E-4
50.44	1	8.58683412958157E-5
50.46	3	2.57605023887447E-4
50.48	4	3.43473365183263E-4
50.5	2	1.71736682591631E-4
50.52	4	3.43473365183263E-4
50.54	2	1.71736682591631E-4
50.56	1	8.58683412958157E-5
50.58	-2	-1.71736682591631E-4
50.6	2	1.71736682591631E-4
50.62	1	8.58683412958157E-5
50.64	-2	-1.71736682591631E-4
50.66	-2	-1.71736682591631E-4
50.68	-1	-8.58683412958157E-5
50.7	1	8.58683412958157E-5
50.72	1	8.58683412958157E-5
50.74	2	1.71736682591631E-4
50.76	4	3.43473365183263E-4
50.78	-6	-5.15210047774894E-4
50.8	-3	-2.57605023887447E-4
50.82	1	8.58683412958157E-5
50.84	-1	-8.58683412958157E-5
50.86	-4	-3.43473365183263E-4
50.88	-4	-3.43473365183263E-4
50.9	2	1.71736682591631E-4
50.92	-7	-6.0107838907071E-4
50.94	1	8.58683412958157E-5
