Time [µs]	D2, v0J8	D2, v0J8
32.66	6	7.2240904039157E-5
32.68	6	7.2240904039157E-5
32.7	-11	-1.32441657405121E-4
32.72	-7	-8.42810547123498E-5
32.74	-4	-4.81606026927713E-5
32.76	-13	-1.56521958751507E-4
32.78	-3	-3.61204520195785E-5
32.8	-5	-6.02007533659641E-5
32.82	-1	-1.20401506731928E-5
32.84	8	9.63212053855426E-5
32.86	6	7.2240904039157E-5
32.88	-15	-1.80602260097892E-4
32.9	1	1.20401506731928E-5
32.92	2	2.40803013463857E-5
32.94	-10	-1.20401506731928E-4
32.96	21	2.52843164137049E-4
32.98	13	1.56521958751507E-4
33	-12	-1.44481808078314E-4
33.02	2	2.40803013463857E-5
33.04	-14	-1.685621094247E-4
33.06	8	9.63212053855426E-5
33.08	10	1.20401506731928E-4
33.1	-17	-2.04682561444278E-4
33.12	0	0
33.14	5	6.02007533659641E-5
33.16	5	6.02007533659641E-5
33.18	17	2.04682561444278E-4
33.2	7	8.42810547123498E-5
33.22	12	1.44481808078314E-4
33.24	24	2.88963616156628E-4
33.26	5	6.02007533659641E-5
33.28	-9	-1.08361356058735E-4
33.3	-16	-1.92642410771085E-4
33.32	-33	-3.97324972215363E-4
33.34	-2	-2.40803013463857E-5
33.36	4	4.81606026927713E-5
33.38	-13	-1.56521958751507E-4
33.4	-17	-2.04682561444278E-4
33.42	12	1.44481808078314E-4
33.44	-1	-1.20401506731928E-5
33.46	-14	-1.685621094247E-4
33.48	-22	-2.64883314810242E-4
33.5	17	2.04682561444278E-4
33.52	0	0
33.54	-7	-8.42810547123498E-5
33.56	-19	-2.28762862790664E-4
33.58	0	0
33.6	11	1.32441657405121E-4
33.62	13	1.56521958751507E-4
33.64	-3	-3.61204520195785E-5
33.66	15	1.80602260097892E-4
33.68	-17	-2.04682561444278E-4
33.7	14	1.685621094247E-4
33.72	9	1.08361356058735E-4
33.74	-24	-2.88963616156628E-4
33.76	4	4.81606026927713E-5
33.78	12	1.44481808078314E-4
33.8	4	4.81606026927713E-5
33.82	6	7.2240904039157E-5
33.84	16	1.92642410771085E-4
33.86	24	2.88963616156628E-4
33.88	10	1.20401506731928E-4
33.9	-3	-3.61204520195785E-5
33.92	1	1.20401506731928E-5
33.94	21	2.52843164137049E-4
33.96	12	1.44481808078314E-4
33.98	15	1.80602260097892E-4
34	16	1.92642410771085E-4
34.02	-13	-1.56521958751507E-4
34.04	-5	-6.02007533659641E-5
34.06	-5	-6.02007533659641E-5
34.08	-22	-2.64883314810242E-4
34.1	-30	-3.61204520195785E-4
34.12	-20	-2.40803013463857E-4
34.14	-9	-1.08361356058735E-4
34.16	8	9.63212053855426E-5
34.18	11	1.32441657405121E-4
34.2	-7	-8.42810547123498E-5
34.22	15	1.80602260097892E-4
34.24	33	3.97324972215363E-4
34.26	17	2.04682561444278E-4
34.28	12	1.44481808078314E-4
34.3	-12	-1.44481808078314E-4
34.32	-15	-1.80602260097892E-4
34.34	-20	-2.40803013463857E-4
34.36	6	7.2240904039157E-5
34.38	11	1.32441657405121E-4
34.4	7	8.42810547123498E-5
34.42	-22	-2.64883314810242E-4
34.44	-2	-2.40803013463857E-5
34.46	10	1.20401506731928E-4
34.48	-7	-8.42810547123498E-5
34.5	-33	-3.97324972215363E-4
34.52	-8	-9.63212053855426E-5
34.54	32	3.8528482154217E-4
34.56	-4	-4.81606026927713E-5
34.58	8	9.63212053855426E-5
34.6	10	1.20401506731928E-4
34.62	23	2.76923465483435E-4
34.64	33	3.97324972215363E-4
34.66	18	2.16722712117471E-4
34.68	21	2.52843164137049E-4
34.7	17	2.04682561444278E-4
34.72	11	1.32441657405121E-4
34.74	4	4.81606026927713E-5
34.76	-8	-9.63212053855426E-5
34.78	11	1.32441657405121E-4
34.8	-6	-7.2240904039157E-5
34.82	-7	-8.42810547123498E-5
34.84	9	1.08361356058735E-4
34.86	10	1.20401506731928E-4
34.88	23	2.76923465483435E-4
34.9	-3	-3.61204520195785E-5
34.92	-11	-1.32441657405121E-4
34.94	-10	-1.20401506731928E-4
34.96	6	7.2240904039157E-5
34.98	-1	-1.20401506731928E-5
35	-6	-7.2240904039157E-5
35.02	-9	-1.08361356058735E-4
35.04	2	2.40803013463857E-5
35.06	-19	-2.28762862790664E-4
35.08	19	2.28762862790664E-4
35.1	21	2.52843164137049E-4
35.12	0	0
35.14	14	1.685621094247E-4
35.16	8	9.63212053855426E-5
35.18	-17	-2.04682561444278E-4
35.2	-4	-4.81606026927713E-5
35.22	-1	-1.20401506731928E-5
35.24	4	4.81606026927713E-5
35.26	-14	-1.685621094247E-4
35.28	26	3.13043917503013E-4
35.3	0	0
35.32	-19	-2.28762862790664E-4
35.34	-37	-4.45485574908135E-4
35.36	-17	-2.04682561444278E-4
35.38	5	6.02007533659641E-5
35.4	-4	-4.81606026927713E-5
35.42	-12	-1.44481808078314E-4
35.44	-19	-2.28762862790664E-4
35.46	3	3.61204520195785E-5
35.48	-14	-1.685621094247E-4
35.5	-20	-2.40803013463857E-4
35.52	22	2.64883314810242E-4
35.54	15	1.80602260097892E-4
35.56	1	1.20401506731928E-5
35.58	-25	-3.01003766829821E-4
35.6	-15	-1.80602260097892E-4
35.62	-15	-1.80602260097892E-4
35.64	-3	-3.61204520195785E-5
35.66	1	1.20401506731928E-5
35.68	7	8.42810547123498E-5
35.7	0	0
35.72	0	0
35.74	-18	-2.16722712117471E-4
35.76	-30	-3.61204520195785E-4
35.78	0	0
35.8	11	1.32441657405121E-4
35.82	1	1.20401506731928E-5
35.84	1	1.20401506731928E-5
35.86	0	0
35.88	19	2.28762862790664E-4
35.9	22	2.64883314810242E-4
35.92	14	1.685621094247E-4
35.94	24	2.88963616156628E-4
35.96	9	1.08361356058735E-4
35.98	2	2.40803013463857E-5
36	11	1.32441657405121E-4
36.02	-1	-1.20401506731928E-5
36.04	2	2.40803013463857E-5
36.06	-16	-1.92642410771085E-4
36.08	-3	-3.61204520195785E-5
36.1	-3	-3.61204520195785E-5
36.12	7	8.42810547123498E-5
36.14	36	4.33445424234942E-4
36.16	26	3.13043917503013E-4
36.18	-14	-1.685621094247E-4
36.2	-10	-1.20401506731928E-4
36.22	-6	-7.2240904039157E-5
36.24	-7	-8.42810547123498E-5
36.26	2	2.40803013463857E-5
36.28	12	1.44481808078314E-4
36.3	4	4.81606026927713E-5
36.32	-2	-2.40803013463857E-5
36.34	21	2.52843164137049E-4
36.36	14	1.685621094247E-4
36.38	17	2.04682561444278E-4
36.4	0	0
36.42	21	2.52843164137049E-4
36.44	-15	-1.80602260097892E-4
36.46	-7	-8.42810547123498E-5
36.48	5	6.02007533659641E-5
36.5	-14	-1.685621094247E-4
36.52	9	1.08361356058735E-4
36.54	15	1.80602260097892E-4
36.56	6	7.2240904039157E-5
36.58	7	8.42810547123498E-5
36.6	4	4.81606026927713E-5
36.62	8	9.63212053855426E-5
36.64	5	6.02007533659641E-5
36.66	-10	-1.20401506731928E-4
36.68	-20	-2.40803013463857E-4
36.7	1	1.20401506731928E-5
36.72	2	2.40803013463857E-5
36.74	-22	-2.64883314810242E-4
36.76	-14	-1.685621094247E-4
36.78	-6	-7.2240904039157E-5
36.8	0	0
36.82	18	2.16722712117471E-4
36.84	27	3.25084068176206E-4
36.86	10	1.20401506731928E-4
36.88	5	6.02007533659641E-5
36.9	-8	-9.63212053855426E-5
36.92	8	9.63212053855426E-5
36.94	-27	-3.25084068176206E-4
36.96	6	7.2240904039157E-5
36.98	-3	-3.61204520195785E-5
37	-25	-3.01003766829821E-4
37.02	-3	-3.61204520195785E-5
37.04	-17	-2.04682561444278E-4
37.06	18	2.16722712117471E-4
37.08	5	6.02007533659641E-5
37.1	19	2.28762862790664E-4
37.12	7	8.42810547123498E-5
37.14	5	6.02007533659641E-5
37.16	3	3.61204520195785E-5
37.18	-9	-1.08361356058735E-4
37.2	-19	-2.28762862790664E-4
37.22	-1	-1.20401506731928E-5
37.24	-5	-6.02007533659641E-5
37.26	-4	-4.81606026927713E-5
37.28	16	1.92642410771085E-4
37.3	4	4.81606026927713E-5
37.32	17	2.04682561444278E-4
37.34	-6	-7.2240904039157E-5
37.36	-14	-1.685621094247E-4
37.38	-4	-4.81606026927713E-5
37.4	-30	-3.61204520195785E-4
37.42	-4	-4.81606026927713E-5
37.44	8	9.63212053855426E-5
37.46	-33	-3.97324972215363E-4
37.48	-8	-9.63212053855426E-5
37.5	-10	-1.20401506731928E-4
37.52	0	0
37.54	-10	-1.20401506731928E-4
37.56	-37	-4.45485574908135E-4
37.58	-9	-1.08361356058735E-4
37.6	-19	-2.28762862790664E-4
37.62	-12	-1.44481808078314E-4
37.64	1	1.20401506731928E-5
37.66	-8	-9.63212053855426E-5
37.68	0	0
37.7	34	4.09365122888556E-4
37.72	5	6.02007533659641E-5
37.74	-1	-1.20401506731928E-5
37.76	12	1.44481808078314E-4
37.78	-2	-2.40803013463857E-5
37.8	-11	-1.32441657405121E-4
37.82	2	2.40803013463857E-5
37.84	-3	-3.61204520195785E-5
37.86	-6	-7.2240904039157E-5
37.88	-15	-1.80602260097892E-4
37.9	-15	-1.80602260097892E-4
37.92	-27	-3.25084068176206E-4
37.94	4	4.81606026927713E-5
37.96	8	9.63212053855426E-5
37.98	-2	-2.40803013463857E-5
38	5	6.02007533659641E-5
38.02	4	4.81606026927713E-5
38.04	-8	-9.63212053855426E-5
38.06	2	2.40803013463857E-5
38.08	5	6.02007533659641E-5
38.1	8	9.63212053855426E-5
38.12	-30	-3.61204520195785E-4
38.14	4	4.81606026927713E-5
38.16	-8	-9.63212053855426E-5
38.18	1	1.20401506731928E-5
38.2	-2	-2.40803013463857E-5
38.22	-16	-1.92642410771085E-4
38.24	-28	-3.37124218849399E-4
38.26	-3	-3.61204520195785E-5
38.28	13	1.56521958751507E-4
38.3	4	4.81606026927713E-5
38.32	15	1.80602260097892E-4
38.34	6	7.2240904039157E-5
38.36	-1	-1.20401506731928E-5
38.38	3	3.61204520195785E-5
38.4	21	2.52843164137049E-4
38.42	3	3.61204520195785E-5
38.44	17	2.04682561444278E-4
38.46	10	1.20401506731928E-4
38.48	11	1.32441657405121E-4
38.5	16	1.92642410771085E-4
38.52	-22	-2.64883314810242E-4
38.54	-14	-1.685621094247E-4
38.56	-8	-9.63212053855426E-5
38.58	-16	-1.92642410771085E-4
38.6	-20	-2.40803013463857E-4
38.62	-8	-9.63212053855426E-5
38.64	-5	-6.02007533659641E-5
38.66	11	1.32441657405121E-4
38.68	12	1.44481808078314E-4
38.7	-20	-2.40803013463857E-4
38.72	-9	-1.08361356058735E-4
38.74	-1	-1.20401506731928E-5
38.76	2	2.40803013463857E-5
38.78	-7	-8.42810547123498E-5
38.8	3	3.61204520195785E-5
38.82	-32	-3.8528482154217E-4
38.84	-10	-1.20401506731928E-4
38.86	25	3.01003766829821E-4
38.88	37	4.45485574908135E-4
38.9	6	7.2240904039157E-5
38.92	5	6.02007533659641E-5
38.94	18	2.16722712117471E-4
38.96	14	1.685621094247E-4
38.98	-17	-2.04682561444278E-4
39	13	1.56521958751507E-4
39.02	-2	-2.40803013463857E-5
39.04	-16	-1.92642410771085E-4
39.06	-17	-2.04682561444278E-4
39.08	2	2.40803013463857E-5
39.1	-24	-2.88963616156628E-4
39.12	-3	-3.61204520195785E-5
39.14	5	6.02007533659641E-5
39.16	-20	-2.40803013463857E-4
39.18	-23	-2.76923465483435E-4
39.2	-41	-4.93646177600906E-4
39.22	0	0
39.24	11	1.32441657405121E-4
39.26	4	4.81606026927713E-5
39.28	3	3.61204520195785E-5
39.3	-3	-3.61204520195785E-5
39.32	-35	-4.21405273561749E-4
39.34	-20	-2.40803013463857E-4
39.36	-18	-2.16722712117471E-4
39.38	-16	-1.92642410771085E-4
39.4	-8	-9.63212053855426E-5
39.42	21	2.52843164137049E-4
39.44	2	2.40803013463857E-5
39.46	20	2.40803013463857E-4
39.48	-5	-6.02007533659641E-5
39.5	-14	-1.685621094247E-4
39.52	-9	-1.08361356058735E-4
39.54	8	9.63212053855426E-5
39.56	-8	-9.63212053855426E-5
39.58	-11	-1.32441657405121E-4
39.6	2	2.40803013463857E-5
39.62	12	1.44481808078314E-4
39.64	9	1.08361356058735E-4
39.66	8	9.63212053855426E-5
39.68	10	1.20401506731928E-4
39.7	-11	-1.32441657405121E-4
39.72	-10	-1.20401506731928E-4
39.74	6	7.2240904039157E-5
39.76	10	1.20401506731928E-4
39.78	15	1.80602260097892E-4
39.8	9	1.08361356058735E-4
39.82	16	1.92642410771085E-4
39.84	3	3.61204520195785E-5
39.86	-14	-1.685621094247E-4
39.88	-29	-3.49164369522592E-4
39.9	-7	-8.42810547123498E-5
39.92	17	2.04682561444278E-4
39.94	-7	-8.42810547123498E-5
39.96	-10	-1.20401506731928E-4
39.98	11	1.32441657405121E-4
40	3	3.61204520195785E-5
40.02	11	1.32441657405121E-4
40.04	-5	-6.02007533659641E-5
40.06	6	7.2240904039157E-5
40.08	27	3.25084068176206E-4
40.1	10	1.20401506731928E-4
40.12	9	1.08361356058735E-4
40.14	6	7.2240904039157E-5
40.16	15	1.80602260097892E-4
40.18	-5	-6.02007533659641E-5
40.2	-23	-2.76923465483435E-4
40.22	-24	-2.88963616156628E-4
40.24	-13	-1.56521958751507E-4
40.26	1	1.20401506731928E-5
40.28	-16	-1.92642410771085E-4
40.3	-6	-7.2240904039157E-5
40.32	1	1.20401506731928E-5
40.34	-13	-1.56521958751507E-4
40.36	-12	-1.44481808078314E-4
40.38	-12	-1.44481808078314E-4
40.4	-12	-1.44481808078314E-4
40.42	9	1.08361356058735E-4
40.44	-1	-1.20401506731928E-5
40.46	-13	-1.56521958751507E-4
40.48	-35	-4.21405273561749E-4
40.5	-33	-3.97324972215363E-4
40.52	-1	-1.20401506731928E-5
40.54	-1	-1.20401506731928E-5
40.56	-4	-4.81606026927713E-5
40.58	19	2.28762862790664E-4
40.6	13	1.56521958751507E-4
40.62	2	2.40803013463857E-5
40.64	-1	-1.20401506731928E-5
40.66	0	0
40.68	9	1.08361356058735E-4
40.7	1	1.20401506731928E-5
40.72	17	2.04682561444278E-4
40.74	8	9.63212053855426E-5
40.76	20	2.40803013463857E-4
40.78	0	0
40.8	8	9.63212053855426E-5
40.82	4	4.81606026927713E-5
40.84	-18	-2.16722712117471E-4
40.86	2	2.40803013463857E-5
40.88	12	1.44481808078314E-4
40.9	-21	-2.52843164137049E-4
40.92	-2	-2.40803013463857E-5
40.94	-4	-4.81606026927713E-5
40.96	-4	-4.81606026927713E-5
40.98	2	2.40803013463857E-5
41	-2	-2.40803013463857E-5
41.02	0	0
41.04	3	3.61204520195785E-5
41.06	11	1.32441657405121E-4
41.08	0	0
41.1	-14	-1.685621094247E-4
41.12	-24	-2.88963616156628E-4
41.14	9	1.08361356058735E-4
41.16	4	4.81606026927713E-5
41.18	-8	-9.63212053855426E-5
41.2	-25	-3.01003766829821E-4
41.22	-5	-6.02007533659641E-5
41.24	-23	-2.76923465483435E-4
41.26	5	6.02007533659641E-5
41.28	9	1.08361356058735E-4
41.3	13	1.56521958751507E-4
41.32	4	4.81606026927713E-5
41.34	-15	-1.80602260097892E-4
41.36	-13	-1.56521958751507E-4
41.38	-9	-1.08361356058735E-4
41.4	-6	-7.2240904039157E-5
41.42	-12	-1.44481808078314E-4
41.44	-18	-2.16722712117471E-4
41.46	-8	-9.63212053855426E-5
41.48	-1	-1.20401506731928E-5
41.5	-10	-1.20401506731928E-4
41.52	-19	-2.28762862790664E-4
41.54	20	2.40803013463857E-4
41.56	20	2.40803013463857E-4
41.58	-7	-8.42810547123498E-5
41.6	11	1.32441657405121E-4
41.62	1	1.20401506731928E-5
41.64	2	2.40803013463857E-5
41.66	7	8.42810547123498E-5
41.68	-18	-2.16722712117471E-4
41.7	-18	-2.16722712117471E-4
41.72	-4	-4.81606026927713E-5
41.74	4	4.81606026927713E-5
41.76	-10	-1.20401506731928E-4
41.78	1	1.20401506731928E-5
41.8	28	3.37124218849399E-4
41.82	26	3.13043917503013E-4
41.84	5	6.02007533659641E-5
41.86	-25	-3.01003766829821E-4
41.88	-26	-3.13043917503013E-4
41.9	-7	-8.42810547123498E-5
41.92	7	8.42810547123498E-5
41.94	-9	-1.08361356058735E-4
41.96	-7	-8.42810547123498E-5
41.98	-17	-2.04682561444278E-4
42	-5	-6.02007533659641E-5
42.02	3	3.61204520195785E-5
42.04	-15	-1.80602260097892E-4
42.06	-10	-1.20401506731928E-4
42.08	-12	-1.44481808078314E-4
42.1	-19	-2.28762862790664E-4
42.12	-7	-8.42810547123498E-5
42.14	-13	-1.56521958751507E-4
42.16	-12	-1.44481808078314E-4
42.18	15	1.80602260097892E-4
42.2	0	0
42.22	-13	-1.56521958751507E-4
42.24	-14	-1.685621094247E-4
42.26	-20	-2.40803013463857E-4
42.28	11	1.32441657405121E-4
42.3	2	2.40803013463857E-5
42.32	11	1.32441657405121E-4
42.34	2	2.40803013463857E-5
42.36	15	1.80602260097892E-4
42.38	10	1.20401506731928E-4
42.4	-14	-1.685621094247E-4
42.42	26	3.13043917503013E-4
42.44	16	1.92642410771085E-4
42.46	-16	-1.92642410771085E-4
42.48	15	1.80602260097892E-4
42.5	26	3.13043917503013E-4
42.52	11	1.32441657405121E-4
42.54	5	6.02007533659641E-5
42.56	-15	-1.80602260097892E-4
42.58	6	7.2240904039157E-5
42.6	6	7.2240904039157E-5
42.62	2	2.40803013463857E-5
42.64	23	2.76923465483435E-4
42.66	-6	-7.2240904039157E-5
42.68	16	1.92642410771085E-4
42.7	20	2.40803013463857E-4
42.72	17	2.04682561444278E-4
42.74	23	2.76923465483435E-4
42.76	15	1.80602260097892E-4
42.78	15	1.80602260097892E-4
42.8	2	2.40803013463857E-5
42.82	-18	-2.16722712117471E-4
42.84	-11	-1.32441657405121E-4
42.86	21	2.52843164137049E-4
42.88	6	7.2240904039157E-5
42.9	-22	-2.64883314810242E-4
42.92	2	2.40803013463857E-5
42.94	7	8.42810547123498E-5
42.96	-27	-3.25084068176206E-4
42.98	8	9.63212053855426E-5
43	5	6.02007533659641E-5
43.02	6	7.2240904039157E-5
43.04	-9	-1.08361356058735E-4
43.06	-1	-1.20401506731928E-5
43.08	-18	-2.16722712117471E-4
43.1	-2	-2.40803013463857E-5
43.12	-2	-2.40803013463857E-5
43.14	-8	-9.63212053855426E-5
43.16	-21	-2.52843164137049E-4
43.18	-1	-1.20401506731928E-5
43.2	-11	-1.32441657405121E-4
43.22	5	6.02007533659641E-5
43.24	24	2.88963616156628E-4
43.26	18	2.16722712117471E-4
43.28	-11	-1.32441657405121E-4
43.3	-27	-3.25084068176206E-4
43.32	-27	-3.25084068176206E-4
43.34	2	2.40803013463857E-5
43.36	5	6.02007533659641E-5
43.38	-14	-1.685621094247E-4
43.4	15	1.80602260097892E-4
43.42	-2	-2.40803013463857E-5
43.44	9	1.08361356058735E-4
43.46	-11	-1.32441657405121E-4
43.48	0	0
43.5	-1	-1.20401506731928E-5
43.52	-16	-1.92642410771085E-4
43.54	-9	-1.08361356058735E-4
43.56	4	4.81606026927713E-5
43.58	8	9.63212053855426E-5
43.6	-8	-9.63212053855426E-5
43.62	12	1.44481808078314E-4
43.64	-13	-1.56521958751507E-4
43.66	9	1.08361356058735E-4
43.68	-17	-2.04682561444278E-4
43.7	3	3.61204520195785E-5
43.72	5	6.02007533659641E-5
43.74	26	3.13043917503013E-4
43.76	9	1.08361356058735E-4
43.78	3	3.61204520195785E-5
43.8	4	4.81606026927713E-5
43.82	-3	-3.61204520195785E-5
43.84	-26	-3.13043917503013E-4
43.86	9	1.08361356058735E-4
43.88	2	2.40803013463857E-5
43.9	11	1.32441657405121E-4
43.92	-6	-7.2240904039157E-5
43.94	-8	-9.63212053855426E-5
43.96	11	1.32441657405121E-4
43.98	-9	-1.08361356058735E-4
44	-14	-1.685621094247E-4
44.02	-22	-2.64883314810242E-4
44.04	-26	-3.13043917503013E-4
44.06	14	1.685621094247E-4
44.08	5	6.02007533659641E-5
44.1	-15	-1.80602260097892E-4
44.12	-28	-3.37124218849399E-4
44.14	-15	-1.80602260097892E-4
44.16	-16	-1.92642410771085E-4
44.18	-16	-1.92642410771085E-4
44.2	4	4.81606026927713E-5
44.22	-9	-1.08361356058735E-4
44.24	5	6.02007533659641E-5
44.26	22	2.64883314810242E-4
44.28	-15	-1.80602260097892E-4
44.3	-17	-2.04682561444278E-4
44.32	-7	-8.42810547123498E-5
44.34	-7	-8.42810547123498E-5
44.36	-13	-1.56521958751507E-4
44.38	28	3.37124218849399E-4
44.4	2	2.40803013463857E-5
44.42	4	4.81606026927713E-5
44.44	8	9.63212053855426E-5
44.46	-1	-1.20401506731928E-5
44.48	-5	-6.02007533659641E-5
44.5	10	1.20401506731928E-4
44.52	5	6.02007533659641E-5
44.54	11	1.32441657405121E-4
44.56	6	7.2240904039157E-5
44.58	-11	-1.32441657405121E-4
44.6	-5	-6.02007533659641E-5
44.62	23	2.76923465483435E-4
44.64	-10	-1.20401506731928E-4
44.66	14	1.685621094247E-4
44.68	0	0
44.7	-19	-2.28762862790664E-4
44.72	10	1.20401506731928E-4
44.74	9	1.08361356058735E-4
44.76	-7	-8.42810547123498E-5
44.78	-11	-1.32441657405121E-4
44.8	-9	-1.08361356058735E-4
44.82	-7	-8.42810547123498E-5
44.84	-13	-1.56521958751507E-4
44.86	-1	-1.20401506731928E-5
44.88	11	1.32441657405121E-4
44.9	-1	-1.20401506731928E-5
44.92	-18	-2.16722712117471E-4
44.94	-13	-1.56521958751507E-4
44.96	-35	-4.21405273561749E-4
44.98	-7	-8.42810547123498E-5
45	-6	-7.2240904039157E-5
45.02	6	7.2240904039157E-5
45.04	13	1.56521958751507E-4
45.06	-16	-1.92642410771085E-4
45.08	1	1.20401506731928E-5
45.1	12	1.44481808078314E-4
45.12	-10	-1.20401506731928E-4
45.14	-4	-4.81606026927713E-5
45.16	2	2.40803013463857E-5
45.18	4	4.81606026927713E-5
45.2	-5	-6.02007533659641E-5
45.22	-4	-4.81606026927713E-5
45.24	-20	-2.40803013463857E-4
45.26	-3	-3.61204520195785E-5
45.28	-10	-1.20401506731928E-4
45.3	3	3.61204520195785E-5
45.32	12	1.44481808078314E-4
45.34	12	1.44481808078314E-4
45.36	17	2.04682561444278E-4
45.38	5	6.02007533659641E-5
45.4	9	1.08361356058735E-4
45.42	3	3.61204520195785E-5
45.44	0	0
45.46	-5	-6.02007533659641E-5
45.48	-5	-6.02007533659641E-5
45.5	-14	-1.685621094247E-4
45.52	-12	-1.44481808078314E-4
45.54	15	1.80602260097892E-4
45.56	15	1.80602260097892E-4
45.58	10	1.20401506731928E-4
45.6	10	1.20401506731928E-4
45.62	4	4.81606026927713E-5
45.64	-20	-2.40803013463857E-4
45.66	9	1.08361356058735E-4
45.68	-10	-1.20401506731928E-4
45.7	0	0
45.72	23	2.76923465483435E-4
45.74	3	3.61204520195785E-5
45.76	-4	-4.81606026927713E-5
45.78	-14	-1.685621094247E-4
45.8	-28	-3.37124218849399E-4
45.82	-19	-2.28762862790664E-4
45.84	-18	-2.16722712117471E-4
45.86	-26	-3.13043917503013E-4
45.88	-7	-8.42810547123498E-5
45.9	-3	-3.61204520195785E-5
45.92	14	1.685621094247E-4
45.94	2	2.40803013463857E-5
45.96	10	1.20401506731928E-4
45.98	13	1.56521958751507E-4
46	9	1.08361356058735E-4
46.02	-3	-3.61204520195785E-5
46.04	10	1.20401506731928E-4
46.06	16	1.92642410771085E-4
46.08	4	4.81606026927713E-5
46.1	-6	-7.2240904039157E-5
46.12	-18	-2.16722712117471E-4
46.14	14	1.685621094247E-4
46.16	-11	-1.32441657405121E-4
46.18	-10	-1.20401506731928E-4
46.2	-14	-1.685621094247E-4
46.22	0	0
46.24	29	3.49164369522592E-4
46.26	24	2.88963616156628E-4
46.28	10	1.20401506731928E-4
46.3	-11	-1.32441657405121E-4
46.32	-1	-1.20401506731928E-5
46.34	26	3.13043917503013E-4
46.36	-9	-1.08361356058735E-4
46.38	-20	-2.40803013463857E-4
46.4	-11	-1.32441657405121E-4
46.42	-6	-7.2240904039157E-5
46.44	-22	-2.64883314810242E-4
46.46	-20	-2.40803013463857E-4
46.48	-18	-2.16722712117471E-4
46.5	-14	-1.685621094247E-4
46.52	-10	-1.20401506731928E-4
46.54	-7	-8.42810547123498E-5
46.56	-11	-1.32441657405121E-4
46.58	9	1.08361356058735E-4
46.6	-12	-1.44481808078314E-4
46.62	-1	-1.20401506731928E-5
46.64	-7	-8.42810547123498E-5
46.66	-6	-7.2240904039157E-5
46.68	3	3.61204520195785E-5
46.7	-10	-1.20401506731928E-4
46.72	-5	-6.02007533659641E-5
46.74	13	1.56521958751507E-4
46.76	-3	-3.61204520195785E-5
46.78	1	1.20401506731928E-5
46.8	13	1.56521958751507E-4
46.82	6	7.2240904039157E-5
46.84	-14	-1.685621094247E-4
46.86	11	1.32441657405121E-4
46.88	8	9.63212053855426E-5
46.9	21	2.52843164137049E-4
46.92	18	2.16722712117471E-4
46.94	6	7.2240904039157E-5
46.96	-18	-2.16722712117471E-4
46.98	0	0
47	-17	-2.04682561444278E-4
47.02	-13	-1.56521958751507E-4
47.04	-4	-4.81606026927713E-5
47.06	-7	-8.42810547123498E-5
47.08	-16	-1.92642410771085E-4
47.1	-4	-4.81606026927713E-5
47.12	2	2.40803013463857E-5
47.14	11	1.32441657405121E-4
47.16	-7	-8.42810547123498E-5
47.18	-2	-2.40803013463857E-5
47.2	24	2.88963616156628E-4
47.22	26	3.13043917503013E-4
47.24	12	1.44481808078314E-4
47.26	3	3.61204520195785E-5
47.28	2	2.40803013463857E-5
47.3	3	3.61204520195785E-5
47.32	19	2.28762862790664E-4
47.34	-11	-1.32441657405121E-4
47.36	-7	-8.42810547123498E-5
47.38	4	4.81606026927713E-5
47.4	-15	-1.80602260097892E-4
47.42	17	2.04682561444278E-4
47.44	8	9.63212053855426E-5
47.46	1	1.20401506731928E-5
47.48	-6	-7.2240904039157E-5
47.5	-10	-1.20401506731928E-4
47.52	-8	-9.63212053855426E-5
47.54	8	9.63212053855426E-5
47.56	-7	-8.42810547123498E-5
47.58	0	0
47.6	-2	-2.40803013463857E-5
47.62	-13	-1.56521958751507E-4
47.64	14	1.685621094247E-4
47.66	14	1.685621094247E-4
47.68	6	7.2240904039157E-5
47.7	11	1.32441657405121E-4
47.72	-8	-9.63212053855426E-5
47.74	-3	-3.61204520195785E-5
47.76	20	2.40803013463857E-4
47.78	16	1.92642410771085E-4
47.8	3	3.61204520195785E-5
47.82	-16	-1.92642410771085E-4
47.84	-8	-9.63212053855426E-5
47.86	-1	-1.20401506731928E-5
47.88	-6	-7.2240904039157E-5
47.9	11	1.32441657405121E-4
47.92	0	0
47.94	2	2.40803013463857E-5
47.96	1	1.20401506731928E-5
47.98	2	2.40803013463857E-5
48	-3	-3.61204520195785E-5
48.02	-18	-2.16722712117471E-4
48.04	-14	-1.685621094247E-4
48.06	0	0
48.08	7	8.42810547123498E-5
48.1	-12	-1.44481808078314E-4
48.12	28	3.37124218849399E-4
48.14	-4	-4.81606026927713E-5
48.16	-14	-1.685621094247E-4
48.18	-10	-1.20401506731928E-4
48.2	28	3.37124218849399E-4
48.22	40	4.81606026927713E-4
48.24	4	4.81606026927713E-5
48.26	30	3.61204520195785E-4
48.28	24	2.88963616156628E-4
48.3	-2	-2.40803013463857E-5
48.32	-2	-2.40803013463857E-5
48.34	-5	-6.02007533659641E-5
48.36	26	3.13043917503013E-4
48.38	-10	-1.20401506731928E-4
48.4	0	0
48.42	11	1.32441657405121E-4
48.44	27	3.25084068176206E-4
48.46	9	1.08361356058735E-4
48.48	16	1.92642410771085E-4
48.5	26	3.13043917503013E-4
48.52	10	1.20401506731928E-4
48.54	32	3.8528482154217E-4
48.56	13	1.56521958751507E-4
