Time [µs]	D2, v0J6	D2, v0J6
	100k shots	counts per shot
Laser Power [mJ]		power corrected
33	35	4.9943973269433E-4
33.02	17	2.4258501302296E-4
33.04	26	3.71012372858645E-4
33.06	17	2.4258501302296E-4
33.08	26	3.71012372858645E-4
33.1	27	3.85282079507055E-4
33.12	0	0
33.14	8	1.14157653187276E-4
33.16	29	4.13821492803874E-4
33.18	15	2.14045599726142E-4
33.2	21	2.99663839616598E-4
33.22	34	4.85170026045921E-4
33.24	-1	-1.42697066484094E-5
33.26	9	1.28427359835685E-4
33.28	9	1.28427359835685E-4
33.3	48	6.84945919123653E-4
33.32	39	5.56518559287968E-4
33.34	11	1.56966773132504E-4
33.36	-14	-1.99775893077732E-4
33.38	4	5.70788265936378E-5
33.4	14	1.99775893077732E-4
33.42	6	8.56182398904566E-5
33.44	21	2.99663839616598E-4
33.46	8	1.14157653187276E-4
33.48	2	2.85394132968189E-5
33.5	34	4.85170026045921E-4
33.52	24	3.42472959561827E-4
33.54	-1	-1.42697066484094E-5
33.56	41	5.85057972584787E-4
33.58	3	4.28091199452283E-5
33.6	-15	-2.14045599726142E-4
33.62	20	2.85394132968189E-4
33.64	8	1.14157653187276E-4
33.66	16	2.28315306374551E-4
33.68	16	2.28315306374551E-4
33.7	9	1.28427359835685E-4
33.72	14	1.99775893077732E-4
33.74	25	3.56742666210236E-4
33.76	35	4.9943973269433E-4
33.78	13	1.85506186429323E-4
33.8	-5	-7.13485332420472E-5
33.82	-22	-3.13933546265008E-4
33.84	-8	-1.14157653187276E-4
33.86	-6	-8.56182398904566E-5
33.88	-30	-4.28091199452283E-4
33.9	-7	-9.98879465388661E-5
33.92	-11	-1.56966773132504E-4
33.94	10	1.42697066484094E-4
33.96	5	7.13485332420472E-5
33.98	-8	-1.14157653187276E-4
34	43	6.13597385881606E-4
34.02	35	4.9943973269433E-4
34.04	32	4.56630612749102E-4
34.06	22	3.13933546265008E-4
34.08	36	5.1370943934274E-4
34.1	17	2.4258501302296E-4
34.12	-3	-4.28091199452283E-5
34.14	-3	-4.28091199452283E-5
34.16	19	2.71124426319779E-4
34.18	17	2.4258501302296E-4
34.2	23	3.28203252913417E-4
34.22	22	3.13933546265008E-4
34.24	0	0
34.26	-11	-1.56966773132504E-4
34.28	3	4.28091199452283E-5
34.3	0	0
34.32	-5	-7.13485332420472E-5
34.34	19	2.71124426319779E-4
34.36	4	5.70788265936378E-5
34.38	-10	-1.42697066484094E-4
34.4	22	3.13933546265008E-4
34.42	-6	-8.56182398904566E-5
34.44	-5	-7.13485332420472E-5
34.46	-19	-2.71124426319779E-4
34.48	-11	-1.56966773132504E-4
34.5	-10	-1.42697066484094E-4
34.52	7	9.98879465388661E-5
34.54	8	1.14157653187276E-4
34.56	-13	-1.85506186429323E-4
34.58	5	7.13485332420472E-5
34.6	35	4.9943973269433E-4
34.62	9	1.28427359835685E-4
34.64	5	7.13485332420472E-5
34.66	19	2.71124426319779E-4
34.68	36	5.1370943934274E-4
34.7	5	7.13485332420472E-5
34.72	-8	-1.14157653187276E-4
34.74	18	2.5685471967137E-4
34.76	19	2.71124426319779E-4
34.78	29	4.13821492803874E-4
34.8	21	2.99663839616598E-4
34.82	29	4.13821492803874E-4
34.84	30	4.28091199452283E-4
34.86	6	8.56182398904566E-5
34.88	8	1.14157653187276E-4
34.9	-22	-3.13933546265008E-4
34.92	1	1.42697066484094E-5
34.94	25	3.56742666210236E-4
34.96	-4	-5.70788265936378E-5
34.98	5	7.13485332420472E-5
35	13	1.85506186429323E-4
35.02	48	6.84945919123653E-4
35.04	37	5.27979145991149E-4
35.06	25	3.56742666210236E-4
35.08	36	5.1370943934274E-4
35.1	17	2.4258501302296E-4
35.12	21	2.99663839616598E-4
35.14	0	0
35.16	18	2.5685471967137E-4
35.18	16	2.28315306374551E-4
35.2	-3	-4.28091199452283E-5
35.22	21	2.99663839616598E-4
35.24	-1	-1.42697066484094E-5
35.26	0	0
35.28	12	1.71236479780913E-4
35.3	20	2.85394132968189E-4
35.32	-10	-1.42697066484094E-4
35.34	17	2.4258501302296E-4
35.36	-7	-9.98879465388661E-5
35.38	-4	-5.70788265936378E-5
35.4	6	8.56182398904566E-5
35.42	-12	-1.71236479780913E-4
35.44	-1	-1.42697066484094E-5
35.46	8	1.14157653187276E-4
35.48	28	3.99551786155464E-4
35.5	17	2.4258501302296E-4
35.52	27	3.85282079507055E-4
35.54	4	5.70788265936378E-5
35.56	37	5.27979145991149E-4
35.58	8	1.14157653187276E-4
35.6	13	1.85506186429323E-4
35.62	0	0
35.64	4	5.70788265936378E-5
35.66	29	4.13821492803874E-4
35.68	33	4.70900319397511E-4
35.7	9	1.28427359835685E-4
35.72	10	1.42697066484094E-4
35.74	0	0
35.76	8	1.14157653187276E-4
35.78	19	2.71124426319779E-4
35.8	32	4.56630612749102E-4
35.82	26	3.71012372858645E-4
35.84	4	5.70788265936378E-5
35.86	6	8.56182398904566E-5
35.88	10	1.42697066484094E-4
35.9	18	2.5685471967137E-4
35.92	0	0
35.94	33	4.70900319397511E-4
35.96	34	4.85170026045921E-4
35.98	41	5.85057972584787E-4
36	20	2.85394132968189E-4
36.02	15	2.14045599726142E-4
36.04	-20	-2.85394132968189E-4
36.06	2	2.85394132968189E-5
36.08	25	3.56742666210236E-4
36.1	11	1.56966773132504E-4
36.12	14	1.99775893077732E-4
36.14	26	3.71012372858645E-4
36.16	19	2.71124426319779E-4
36.18	27	3.85282079507055E-4
36.2	6	8.56182398904566E-5
36.22	15	2.14045599726142E-4
36.24	-7	-9.98879465388661E-5
36.26	-5	-7.13485332420472E-5
36.28	5	7.13485332420472E-5
36.3	20	2.85394132968189E-4
36.32	18	2.5685471967137E-4
36.34	34	4.85170026045921E-4
36.36	9	1.28427359835685E-4
36.38	-6	-8.56182398904566E-5
36.4	-20	-2.85394132968189E-4
36.42	-7	-9.98879465388661E-5
36.44	28	3.99551786155464E-4
36.46	34	4.85170026045921E-4
36.48	-1	-1.42697066484094E-5
36.5	18	2.5685471967137E-4
36.52	31	4.42360906100693E-4
36.54	5	7.13485332420472E-5
36.56	8	1.14157653187276E-4
36.58	19	2.71124426319779E-4
36.6	34	4.85170026045921E-4
36.62	21	2.99663839616598E-4
36.64	11	1.56966773132504E-4
36.66	26	3.71012372858645E-4
36.68	42	5.99327679233196E-4
36.7	35	4.9943973269433E-4
36.72	-17	-2.4258501302296E-4
36.74	11	1.56966773132504E-4
36.76	3	4.28091199452283E-5
36.78	21	2.99663839616598E-4
36.8	12	1.71236479780913E-4
36.82	10	1.42697066484094E-4
36.84	7	9.98879465388661E-5
36.86	-3	-4.28091199452283E-5
36.88	15	2.14045599726142E-4
36.9	3	4.28091199452283E-5
36.92	-5	-7.13485332420472E-5
36.94	22	3.13933546265008E-4
36.96	-13	-1.85506186429323E-4
36.98	-1	-1.42697066484094E-5
37	1	1.42697066484094E-5
37.02	11	1.56966773132504E-4
37.04	8	1.14157653187276E-4
37.06	9	1.28427359835685E-4
37.08	-9	-1.28427359835685E-4
37.1	5	7.13485332420472E-5
37.12	18	2.5685471967137E-4
37.14	7	9.98879465388661E-5
37.16	15	2.14045599726142E-4
37.18	1	1.42697066484094E-5
37.2	9	1.28427359835685E-4
37.22	12	1.71236479780913E-4
37.24	5	7.13485332420472E-5
37.26	16	2.28315306374551E-4
37.28	2	2.85394132968189E-5
37.3	-12	-1.71236479780913E-4
37.32	15	2.14045599726142E-4
37.34	30	4.28091199452283E-4
37.36	32	4.56630612749102E-4
37.38	20	2.85394132968189E-4
37.4	13	1.85506186429323E-4
37.42	11	1.56966773132504E-4
37.44	25	3.56742666210236E-4
37.46	-13	-1.85506186429323E-4
37.48	-4	-5.70788265936378E-5
37.5	-19	-2.71124426319779E-4
37.52	-22	-3.13933546265008E-4
37.54	-2	-2.85394132968189E-5
37.56	33	4.70900319397511E-4
37.58	5	7.13485332420472E-5
37.6	-2	-2.85394132968189E-5
37.62	8	1.14157653187276E-4
37.64	-20	-2.85394132968189E-4
37.66	-5	-7.13485332420472E-5
37.68	-14	-1.99775893077732E-4
37.7	-15	-2.14045599726142E-4
37.72	9	1.28427359835685E-4
37.74	34	4.85170026045921E-4
37.76	4	5.70788265936378E-5
37.78	18	2.5685471967137E-4
37.8	16	2.28315306374551E-4
37.82	7	9.98879465388661E-5
37.84	12	1.71236479780913E-4
37.86	18	2.5685471967137E-4
37.88	9	1.28427359835685E-4
37.9	-14	-1.99775893077732E-4
37.92	6	8.56182398904566E-5
37.94	-2	-2.85394132968189E-5
37.96	0	0
37.98	16	2.28315306374551E-4
38	22	3.13933546265008E-4
38.02	9	1.28427359835685E-4
38.04	25	3.56742666210236E-4
38.06	33	4.70900319397511E-4
38.08	7	9.98879465388661E-5
38.1	14	1.99775893077732E-4
38.12	0	0
38.14	9	1.28427359835685E-4
38.16	4	5.70788265936378E-5
38.18	1	1.42697066484094E-5
38.2	34	4.85170026045921E-4
38.22	2	2.85394132968189E-5
38.24	3	4.28091199452283E-5
38.26	23	3.28203252913417E-4
38.28	28	3.99551786155464E-4
38.3	6	8.56182398904566E-5
38.32	18	2.5685471967137E-4
38.34	-5	-7.13485332420472E-5
38.36	-19	-2.71124426319779E-4
38.38	17	2.4258501302296E-4
38.4	5	7.13485332420472E-5
38.42	28	3.99551786155464E-4
38.44	6	8.56182398904566E-5
38.46	14	1.99775893077732E-4
38.48	5	7.13485332420472E-5
38.5	31	4.42360906100693E-4
38.52	43	6.13597385881606E-4
38.54	17	2.4258501302296E-4
38.56	13	1.85506186429323E-4
38.58	28	3.99551786155464E-4
38.6	35	4.9943973269433E-4
38.62	3	4.28091199452283E-5
38.64	-2	-2.85394132968189E-5
38.66	13	1.85506186429323E-4
38.68	2	2.85394132968189E-5
38.7	7	9.98879465388661E-5
38.72	17	2.4258501302296E-4
38.74	10	1.42697066484094E-4
38.76	7	9.98879465388661E-5
38.78	-3	-4.28091199452283E-5
38.8	7	9.98879465388661E-5
38.82	24	3.42472959561827E-4
38.84	-4	-5.70788265936378E-5
38.86	9	1.28427359835685E-4
38.88	-1	-1.42697066484094E-5
38.9	11	1.56966773132504E-4
38.92	-7	-9.98879465388661E-5
38.94	-21	-2.99663839616598E-4
38.96	-17	-2.4258501302296E-4
38.98	3	4.28091199452283E-5
39	-14	-1.99775893077732E-4
39.02	13	1.85506186429323E-4
39.04	18	2.5685471967137E-4
39.06	9	1.28427359835685E-4
39.08	-3	-4.28091199452283E-5
39.1	-11	-1.56966773132504E-4
39.12	7	9.98879465388661E-5
39.14	7	9.98879465388661E-5
39.16	-28	-3.99551786155464E-4
39.18	31	4.42360906100693E-4
39.2	44	6.27867092530015E-4
39.22	1	1.42697066484094E-5
39.24	5	7.13485332420472E-5
39.26	-13	-1.85506186429323E-4
39.28	4	5.70788265936378E-5
39.3	8	1.14157653187276E-4
39.32	22	3.13933546265008E-4
39.34	14	1.99775893077732E-4
39.36	8	1.14157653187276E-4
39.38	9	1.28427359835685E-4
39.4	-7	-9.98879465388661E-5
39.42	23	3.28203252913417E-4
39.44	2	2.85394132968189E-5
39.46	32	4.56630612749102E-4
39.48	-1	-1.42697066484094E-5
39.5	10	1.42697066484094E-4
39.52	15	2.14045599726142E-4
39.54	-21	-2.99663839616598E-4
39.56	1	1.42697066484094E-5
39.58	28	3.99551786155464E-4
39.6	30	4.28091199452283E-4
39.62	29	4.13821492803874E-4
39.64	23	3.28203252913417E-4
39.66	-22	-3.13933546265008E-4
39.68	26	3.71012372858645E-4
39.7	14	1.99775893077732E-4
39.72	-3	-4.28091199452283E-5
39.74	-28	-3.99551786155464E-4
39.76	-11	-1.56966773132504E-4
39.78	45	6.42136799178425E-4
39.8	27	3.85282079507055E-4
39.82	24	3.42472959561827E-4
39.84	23	3.28203252913417E-4
39.86	19	2.71124426319779E-4
39.88	-8	-1.14157653187276E-4
39.9	-17	-2.4258501302296E-4
39.92	7	9.98879465388661E-5
39.94	-6	-8.56182398904566E-5
39.96	8	1.14157653187276E-4
39.98	4	5.70788265936378E-5
40	-16	-2.28315306374551E-4
40.02	28	3.99551786155464E-4
40.04	-4	-5.70788265936378E-5
40.06	11	1.56966773132504E-4
40.08	1	1.42697066484094E-5
40.1	4	5.70788265936378E-5
40.12	-10	-1.42697066484094E-4
40.14	-12	-1.71236479780913E-4
40.16	-2	-2.85394132968189E-5
40.18	20	2.85394132968189E-4
40.2	29	4.13821492803874E-4
40.22	-2	-2.85394132968189E-5
40.24	-13	-1.85506186429323E-4
40.26	36	5.1370943934274E-4
40.28	22	3.13933546265008E-4
40.3	13	1.85506186429323E-4
40.32	13	1.85506186429323E-4
40.34	12	1.71236479780913E-4
40.36	-1	-1.42697066484094E-5
40.38	21	2.99663839616598E-4
40.4	32	4.56630612749102E-4
40.42	41	5.85057972584787E-4
40.44	-5	-7.13485332420472E-5
40.46	6	8.56182398904566E-5
40.48	17	2.4258501302296E-4
40.5	-13	-1.85506186429323E-4
40.52	12	1.71236479780913E-4
40.54	-7	-9.98879465388661E-5
40.56	2	2.85394132968189E-5
40.58	-7	-9.98879465388661E-5
40.6	2	2.85394132968189E-5
40.62	26	3.71012372858645E-4
40.64	7	9.98879465388661E-5
40.66	30	4.28091199452283E-4
40.68	28	3.99551786155464E-4
40.7	0	0
40.72	4	5.70788265936378E-5
40.74	-12	-1.71236479780913E-4
40.76	13	1.85506186429323E-4
40.78	8	1.14157653187276E-4
40.8	-5	-7.13485332420472E-5
40.82	-22	-3.13933546265008E-4
40.84	4	5.70788265936378E-5
40.86	-15	-2.14045599726142E-4
40.88	-28	-3.99551786155464E-4
40.9	-27	-3.85282079507055E-4
40.92	5	7.13485332420472E-5
40.94	-6	-8.56182398904566E-5
40.96	-25	-3.56742666210236E-4
40.98	13	1.85506186429323E-4
41	36	5.1370943934274E-4
41.02	-1	-1.42697066484094E-5
41.04	7	9.98879465388661E-5
41.06	-2	-2.85394132968189E-5
41.08	32	4.56630612749102E-4
41.1	24	3.42472959561827E-4
41.12	-3	-4.28091199452283E-5
41.14	0	0
41.16	1	1.42697066484094E-5
41.18	-13	-1.85506186429323E-4
41.2	12	1.71236479780913E-4
41.22	16	2.28315306374551E-4
41.24	11	1.56966773132504E-4
41.26	1	1.42697066484094E-5
41.28	-1	-1.42697066484094E-5
41.3	1	1.42697066484094E-5
41.32	12	1.71236479780913E-4
41.34	25	3.56742666210236E-4
41.36	0	0
41.38	23	3.28203252913417E-4
41.4	20	2.85394132968189E-4
41.42	33	4.70900319397511E-4
41.44	9	1.28427359835685E-4
41.46	-6	-8.56182398904566E-5
41.48	11	1.56966773132504E-4
41.5	26	3.71012372858645E-4
41.52	18	2.5685471967137E-4
41.54	11	1.56966773132504E-4
41.56	20	2.85394132968189E-4
41.58	24	3.42472959561827E-4
41.6	16	2.28315306374551E-4
41.62	6	8.56182398904566E-5
41.64	5	7.13485332420472E-5
41.66	7	9.98879465388661E-5
41.68	25	3.56742666210236E-4
41.7	14	1.99775893077732E-4
41.72	5	7.13485332420472E-5
41.74	-6	-8.56182398904566E-5
41.76	-12	-1.71236479780913E-4
41.78	27	3.85282079507055E-4
41.8	14	1.99775893077732E-4
41.82	-1	-1.42697066484094E-5
41.84	-11	-1.56966773132504E-4
41.86	27	3.85282079507055E-4
41.88	32	4.56630612749102E-4
41.9	1	1.42697066484094E-5
41.92	42	5.99327679233196E-4
41.94	22	3.13933546265008E-4
41.96	3	4.28091199452283E-5
41.98	13	1.85506186429323E-4
42	21	2.99663839616598E-4
42.02	13	1.85506186429323E-4
42.04	7	9.98879465388661E-5
42.06	1	1.42697066484094E-5
42.08	-16	-2.28315306374551E-4
42.1	-10	-1.42697066484094E-4
42.12	1	1.42697066484094E-5
42.14	21	2.99663839616598E-4
42.16	15	2.14045599726142E-4
42.18	29	4.13821492803874E-4
42.2	0	0
42.22	0	0
42.24	5	7.13485332420472E-5
42.26	9	1.28427359835685E-4
42.28	3	4.28091199452283E-5
42.3	30	4.28091199452283E-4
42.32	11	1.56966773132504E-4
42.34	20	2.85394132968189E-4
42.36	36	5.1370943934274E-4
42.38	7	9.98879465388661E-5
42.4	11	1.56966773132504E-4
42.42	18	2.5685471967137E-4
42.44	31	4.42360906100693E-4
42.46	20	2.85394132968189E-4
42.48	-1	-1.42697066484094E-5
42.5	-16	-2.28315306374551E-4
42.52	7	9.98879465388661E-5
42.54	-9	-1.28427359835685E-4
42.56	13	1.85506186429323E-4
42.58	33	4.70900319397511E-4
42.6	26	3.71012372858645E-4
42.62	17	2.4258501302296E-4
42.64	11	1.56966773132504E-4
42.66	23	3.28203252913417E-4
42.68	-14	-1.99775893077732E-4
42.7	11	1.56966773132504E-4
42.72	20	2.85394132968189E-4
42.74	12	1.71236479780913E-4
42.76	-14	-1.99775893077732E-4
42.78	6	8.56182398904566E-5
42.8	20	2.85394132968189E-4
42.82	-6	-8.56182398904566E-5
42.84	-6	-8.56182398904566E-5
42.86	4	5.70788265936378E-5
42.88	13	1.85506186429323E-4
42.9	-14	-1.99775893077732E-4
42.92	-7	-9.98879465388661E-5
42.94	-14	-1.99775893077732E-4
42.96	6	8.56182398904566E-5
42.98	-2	-2.85394132968189E-5
43	9	1.28427359835685E-4
43.02	8	1.14157653187276E-4
43.04	25	3.56742666210236E-4
43.06	-12	-1.71236479780913E-4
43.08	-2	-2.85394132968189E-5
43.1	-12	-1.71236479780913E-4
43.12	34	4.85170026045921E-4
43.14	-14	-1.99775893077732E-4
43.16	10	1.42697066484094E-4
43.18	3	4.28091199452283E-5
43.2	18	2.5685471967137E-4
43.22	24	3.42472959561827E-4
43.24	-15	-2.14045599726142E-4
43.26	-11	-1.56966773132504E-4
43.28	30	4.28091199452283E-4
43.3	36	5.1370943934274E-4
43.32	5	7.13485332420472E-5
43.34	5	7.13485332420472E-5
43.36	-3	-4.28091199452283E-5
43.38	17	2.4258501302296E-4
43.4	36	5.1370943934274E-4
43.42	14	1.99775893077732E-4
43.44	-13	-1.85506186429323E-4
43.46	8	1.14157653187276E-4
43.48	-8	-1.14157653187276E-4
43.5	13	1.85506186429323E-4
43.52	19	2.71124426319779E-4
43.54	52	7.42024745717291E-4
43.56	3	4.28091199452283E-5
43.58	3	4.28091199452283E-5
43.6	47	6.70676212475244E-4
43.62	22	3.13933546265008E-4
43.64	11	1.56966773132504E-4
43.66	-10	-1.42697066484094E-4
43.68	-8	-1.14157653187276E-4
43.7	21	2.99663839616598E-4
43.72	23	3.28203252913417E-4
43.74	13	1.85506186429323E-4
43.76	16	2.28315306374551E-4
43.78	15	2.14045599726142E-4
43.8	8	1.14157653187276E-4
43.82	5	7.13485332420472E-5
43.84	27	3.85282079507055E-4
43.86	21	2.99663839616598E-4
43.88	40	5.70788265936378E-4
43.9	-1	-1.42697066484094E-5
43.92	15	2.14045599726142E-4
43.94	9	1.28427359835685E-4
43.96	-27	-3.85282079507055E-4
43.98	-14	-1.99775893077732E-4
44	11	1.56966773132504E-4
44.02	-1	-1.42697066484094E-5
44.04	14	1.99775893077732E-4
44.06	25	3.56742666210236E-4
44.08	-2	-2.85394132968189E-5
44.1	20	2.85394132968189E-4
44.12	19	2.71124426319779E-4
44.14	-6	-8.56182398904566E-5
44.16	12	1.71236479780913E-4
44.18	23	3.28203252913417E-4
44.2	26	3.71012372858645E-4
44.22	19	2.71124426319779E-4
44.24	9	1.28427359835685E-4
44.26	4	5.70788265936378E-5
44.28	39	5.56518559287968E-4
44.3	-5	-7.13485332420472E-5
44.32	13	1.85506186429323E-4
44.34	-14	-1.99775893077732E-4
44.36	-8	-1.14157653187276E-4
44.38	26	3.71012372858645E-4
44.4	-8	-1.14157653187276E-4
44.42	-2	-2.85394132968189E-5
44.44	14	1.99775893077732E-4
44.46	-11	-1.56966773132504E-4
44.48	8	1.14157653187276E-4
44.5	9	1.28427359835685E-4
44.52	-1	-1.42697066484094E-5
44.54	3	4.28091199452283E-5
44.56	2	2.85394132968189E-5
44.58	-7	-9.98879465388661E-5
44.6	-14	-1.99775893077732E-4
44.62	-5	-7.13485332420472E-5
44.64	36	5.1370943934274E-4
44.66	-10	-1.42697066484094E-4
44.68	10	1.42697066484094E-4
44.7	-5	-7.13485332420472E-5
44.72	-7	-9.98879465388661E-5
44.74	-3	-4.28091199452283E-5
44.76	16	2.28315306374551E-4
44.78	1	1.42697066484094E-5
44.8	2	2.85394132968189E-5
44.82	7	9.98879465388661E-5
44.84	19	2.71124426319779E-4
44.86	15	2.14045599726142E-4
44.88	4	5.70788265936378E-5
44.9	-7	-9.98879465388661E-5
44.92	-20	-2.85394132968189E-4
44.94	13	1.85506186429323E-4
44.96	10	1.42697066484094E-4
44.98	30	4.28091199452283E-4
45	19	2.71124426319779E-4
45.02	6	8.56182398904566E-5
45.04	22	3.13933546265008E-4
45.06	9	1.28427359835685E-4
45.08	7	9.98879465388661E-5
45.1	36	5.1370943934274E-4
45.12	-2	-2.85394132968189E-5
45.14	25	3.56742666210236E-4
45.16	3	4.28091199452283E-5
45.18	25	3.56742666210236E-4
45.2	20	2.85394132968189E-4
45.22	-13	-1.85506186429323E-4
45.24	19	2.71124426319779E-4
45.26	-2	-2.85394132968189E-5
45.28	4	5.70788265936378E-5
45.3	-4	-5.70788265936378E-5
45.32	-4	-5.70788265936378E-5
45.34	-3	-4.28091199452283E-5
45.36	20	2.85394132968189E-4
45.38	13	1.85506186429323E-4
45.4	17	2.4258501302296E-4
45.42	-7	-9.98879465388661E-5
45.44	8	1.14157653187276E-4
45.46	20	2.85394132968189E-4
45.48	44	6.27867092530015E-4
45.5	26	3.71012372858645E-4
45.52	6	8.56182398904566E-5
45.54	-5	-7.13485332420472E-5
45.56	-4	-5.70788265936378E-5
45.58	-9	-1.28427359835685E-4
45.6	9	1.28427359835685E-4
45.62	16	2.28315306374551E-4
45.64	6	8.56182398904566E-5
45.66	32	4.56630612749102E-4
45.68	12	1.71236479780913E-4
45.7	28	3.99551786155464E-4
45.72	13	1.85506186429323E-4
45.74	23	3.28203252913417E-4
45.76	23	3.28203252913417E-4
45.78	40	5.70788265936378E-4
45.8	11	1.56966773132504E-4
45.82	21	2.99663839616598E-4
45.84	12	1.71236479780913E-4
45.86	27	3.85282079507055E-4
45.88	10	1.42697066484094E-4
45.9	3	4.28091199452283E-5
45.92	13	1.85506186429323E-4
45.94	20	2.85394132968189E-4
45.96	14	1.99775893077732E-4
45.98	13	1.85506186429323E-4
46	14	1.99775893077732E-4
46.02	-1	-1.42697066484094E-5
46.04	41	5.85057972584787E-4
46.06	26	3.71012372858645E-4
46.08	1	1.42697066484094E-5
46.1	16	2.28315306374551E-4
46.12	-6	-8.56182398904566E-5
46.14	-20	-2.85394132968189E-4
46.16	31	4.42360906100693E-4
46.18	23	3.28203252913417E-4
46.2	15	2.14045599726142E-4
46.22	24	3.42472959561827E-4
46.24	22	3.13933546265008E-4
46.26	10	1.42697066484094E-4
46.28	7	9.98879465388661E-5
46.3	35	4.9943973269433E-4
46.32	34	4.85170026045921E-4
46.34	35	4.9943973269433E-4
46.36	31	4.42360906100693E-4
46.38	31	4.42360906100693E-4
46.4	22	3.13933546265008E-4
46.42	18	2.5685471967137E-4
46.44	3	4.28091199452283E-5
46.46	39	5.56518559287968E-4
46.48	23	3.28203252913417E-4
46.5	6	8.56182398904566E-5
46.52	-8	-1.14157653187276E-4
46.54	-2	-2.85394132968189E-5
46.56	-5	-7.13485332420472E-5
46.58	-14	-1.99775893077732E-4
46.6	-12	-1.71236479780913E-4
46.62	13	1.85506186429323E-4
46.64	13	1.85506186429323E-4
46.66	5	7.13485332420472E-5
46.68	17	2.4258501302296E-4
46.7	8	1.14157653187276E-4
46.72	9	1.28427359835685E-4
46.74	22	3.13933546265008E-4
46.76	31	4.42360906100693E-4
46.78	16	2.28315306374551E-4
46.8	15	2.14045599726142E-4
46.82	-1	-1.42697066484094E-5
46.84	4	5.70788265936378E-5
46.86	3	4.28091199452283E-5
46.88	-16	-2.28315306374551E-4
46.9	21	2.99663839616598E-4
46.92	13	1.85506186429323E-4
46.94	4	5.70788265936378E-5
46.96	14	1.99775893077732E-4
46.98	19	2.71124426319779E-4
47	10	1.42697066484094E-4
47.02	12	1.71236479780913E-4
47.04	20	2.85394132968189E-4
47.06	-9	-1.28427359835685E-4
47.08	24	3.42472959561827E-4
47.1	25	3.56742666210236E-4
47.12	31	4.42360906100693E-4
47.14	17	2.4258501302296E-4
47.16	11	1.56966773132504E-4
47.18	22	3.13933546265008E-4
47.2	-9	-1.28427359835685E-4
47.22	-4	-5.70788265936378E-5
47.24	-25	-3.56742666210236E-4
47.26	-5	-7.13485332420472E-5
47.28	23	3.28203252913417E-4
47.3	22	3.13933546265008E-4
47.32	-3	-4.28091199452283E-5
47.34	30	4.28091199452283E-4
47.36	7	9.98879465388661E-5
47.38	1	1.42697066484094E-5
47.4	15	2.14045599726142E-4
47.42	-11	-1.56966773132504E-4
47.44	11	1.56966773132504E-4
47.46	0	0
47.48	-17	-2.4258501302296E-4
47.5	15	2.14045599726142E-4
47.52	-1	-1.42697066484094E-5
47.54	4	5.70788265936378E-5
47.56	23	3.28203252913417E-4
47.58	34	4.85170026045921E-4
47.6	34	4.85170026045921E-4
47.62	25	3.56742666210236E-4
47.64	24	3.42472959561827E-4
47.66	31	4.42360906100693E-4
47.68	18	2.5685471967137E-4
47.7	34	4.85170026045921E-4
47.72	-1	-1.42697066484094E-5
47.74	-31	-4.42360906100693E-4
47.76	1	1.42697066484094E-5
47.78	9	1.28427359835685E-4
47.8	-11	-1.56966773132504E-4
47.82	-32	-4.56630612749102E-4
47.84	-5	-7.13485332420472E-5
47.86	7	9.98879465388661E-5
47.88	16	2.28315306374551E-4
47.9	12	1.71236479780913E-4
47.92	-27	-3.85282079507055E-4
47.94	-29	-4.13821492803874E-4
47.96	8	1.14157653187276E-4
47.98	9	1.28427359835685E-4
48	35	4.9943973269433E-4
48.02	24	3.42472959561827E-4
48.04	-2	-2.85394132968189E-5
48.06	25	3.56742666210236E-4
48.08	4	5.70788265936378E-5
48.1	-10	-1.42697066484094E-4
48.12	51	7.27755039068881E-4
48.14	28	3.99551786155464E-4
48.16	21	2.99663839616598E-4
48.18	10	1.42697066484094E-4
48.2	20	2.85394132968189E-4
48.22	28	3.99551786155464E-4
48.24	-2	-2.85394132968189E-5
48.26	3	4.28091199452283E-5
48.28	-16	-2.28315306374551E-4
48.3	1	1.42697066484094E-5
48.32	-9	-1.28427359835685E-4
48.34	-3	-4.28091199452283E-5
48.36	-12	-1.71236479780913E-4
48.38	-7	-9.98879465388661E-5
48.4	-9	-1.28427359835685E-4
48.42	18	2.5685471967137E-4
48.44	24	3.42472959561827E-4
48.46	11	1.56966773132504E-4
48.48	12	1.71236479780913E-4
48.5	-25	-3.56742666210236E-4
48.52	-3	-4.28091199452283E-5
48.54	-9	-1.28427359835685E-4
48.56	5	7.13485332420472E-5
48.58	-6	-8.56182398904566E-5
48.6	10	1.42697066484094E-4
48.62	20	2.85394132968189E-4
48.64	26	3.71012372858645E-4
48.66	21	2.99663839616598E-4
48.68	-14	-1.99775893077732E-4
48.7	18	2.5685471967137E-4
48.72	32	4.56630612749102E-4
48.74	0	0
48.76	-17	-2.4258501302296E-4
48.78	12	1.71236479780913E-4
48.8	24	3.42472959561827E-4
48.82	10	1.42697066484094E-4
48.84	18	2.5685471967137E-4
48.86	8	1.14157653187276E-4
48.88	-4	-5.70788265936378E-5
48.9	-5	-7.13485332420472E-5
48.92	23	3.28203252913417E-4
48.94	17	2.4258501302296E-4
48.96	4	5.70788265936378E-5
48.98	-35	-4.9943973269433E-4
49	-2	-2.85394132968189E-5
49.02	5	7.13485332420472E-5
49.04	4	5.70788265936378E-5
49.06	16	2.28315306374551E-4
49.08	27	3.85282079507055E-4
49.1	5	7.13485332420472E-5
