Time [µs]	D2, v0J7	D2, v0J7
16.72	-4	-3.8872155856883E-5
16.74	16	1.55488623427532E-4
16.76	-6	-5.83082337853244E-5
16.78	-6	-5.83082337853244E-5
16.8	24	2.33232935141298E-4
16.82	22	2.13796857212856E-4
16.84	13	1.2633450653487E-4
16.86	18	1.74924701355973E-4
16.88	25	2.42950974105518E-4
16.9	10	9.71803896422074E-5
16.92	5	4.85901948211037E-5
16.94	-2	-1.94360779284415E-5
16.96	-6	-5.83082337853244E-5
16.98	-9	-8.74623506779866E-5
17	3	2.91541168926622E-5
17.02	19	1.84642740320194E-4
17.04	11	1.06898428606428E-4
17.06	8	7.77443117137659E-5
17.08	21	2.04078818248635E-4
17.1	3	2.91541168926622E-5
17.12	0	0
17.14	5	4.85901948211037E-5
17.16	9	8.74623506779866E-5
17.18	1	9.71803896422074E-6
17.2	2	1.94360779284415E-5
17.22	22	2.13796857212856E-4
17.24	13	1.2633450653487E-4
17.26	11	1.06898428606428E-4
17.28	23	2.23514896177077E-4
17.3	-6	-5.83082337853244E-5
17.32	14	1.3605254549909E-4
17.34	18	1.74924701355973E-4
17.36	-8	-7.77443117137659E-5
17.38	9	8.74623506779866E-5
17.4	2	1.94360779284415E-5
17.42	-4	-3.8872155856883E-5
17.44	7	6.80262727495452E-5
17.46	-17	-1.65206662391753E-4
17.48	-11	-1.06898428606428E-4
17.5	-4	-3.8872155856883E-5
17.52	28	2.72105090998181E-4
17.54	-1	-9.71803896422074E-6
17.56	-37	-3.59567441676167E-4
17.58	0	0
17.6	12	1.16616467570649E-4
17.62	28	2.72105090998181E-4
17.64	4	3.8872155856883E-5
17.66	-4	-3.8872155856883E-5
17.68	-19	-1.84642740320194E-4
17.7	29	2.81823129962401E-4
17.72	15	1.45770584463311E-4
17.74	11	1.06898428606428E-4
17.76	-1	-9.71803896422074E-6
17.78	-5	-4.85901948211037E-5
17.8	19	1.84642740320194E-4
17.82	30	2.91541168926622E-4
17.84	14	1.3605254549909E-4
17.86	-4	-3.8872155856883E-5
17.88	5	4.85901948211037E-5
17.9	36	3.49849402711947E-4
17.92	-4	-3.8872155856883E-5
17.94	11	1.06898428606428E-4
17.96	-18	-1.74924701355973E-4
17.98	-17	-1.65206662391753E-4
18	-10	-9.71803896422074E-5
18.02	11	1.06898428606428E-4
18.04	-12	-1.16616467570649E-4
18.06	-25	-2.42950974105518E-4
18.08	13	1.2633450653487E-4
18.1	-7	-6.80262727495452E-5
18.12	-1	-9.71803896422074E-6
18.14	-3	-2.91541168926622E-5
18.16	3	2.91541168926622E-5
18.18	19	1.84642740320194E-4
18.2	27	2.6238705203396E-4
18.22	21	2.04078818248635E-4
18.24	24	2.33232935141298E-4
18.26	5	4.85901948211037E-5
18.28	-14	-1.3605254549909E-4
18.3	-10	-9.71803896422074E-5
18.32	23	2.23514896177077E-4
18.34	17	1.65206662391753E-4
18.36	-8	-7.77443117137659E-5
18.38	-15	-1.45770584463311E-4
18.4	-2	-1.94360779284415E-5
18.42	4	3.8872155856883E-5
18.44	-30	-2.91541168926622E-4
18.46	6	5.83082337853244E-5
18.48	10	9.71803896422074E-5
18.5	-10	-9.71803896422074E-5
18.52	23	2.23514896177077E-4
18.54	13	1.2633450653487E-4
18.56	19	1.84642740320194E-4
18.58	-1	-9.71803896422074E-6
18.6	11	1.06898428606428E-4
18.62	22	2.13796857212856E-4
18.64	0	0
18.66	5	4.85901948211037E-5
18.68	16	1.55488623427532E-4
18.7	14	1.3605254549909E-4
18.72	7	6.80262727495452E-5
18.74	10	9.71803896422074E-5
18.76	-4	-3.8872155856883E-5
18.78	4	3.8872155856883E-5
18.8	21	2.04078818248635E-4
18.82	17	1.65206662391753E-4
18.84	25	2.42950974105518E-4
18.86	39	3.79003519604609E-4
18.88	11	1.06898428606428E-4
18.9	-3	-2.91541168926622E-5
18.92	-10	-9.71803896422074E-5
18.94	15	1.45770584463311E-4
18.96	-23	-2.23514896177077E-4
18.98	13	1.2633450653487E-4
19	-19	-1.84642740320194E-4
19.02	-27	-2.6238705203396E-4
19.04	-3	-2.91541168926622E-5
19.06	20	1.94360779284415E-4
19.08	-3	-2.91541168926622E-5
19.1	18	1.74924701355973E-4
19.12	21	2.04078818248635E-4
19.14	4	3.8872155856883E-5
19.16	-8	-7.77443117137659E-5
19.18	11	1.06898428606428E-4
19.2	23	2.23514896177077E-4
19.22	-5	-4.85901948211037E-5
19.24	-5	-4.85901948211037E-5
19.26	16	1.55488623427532E-4
19.28	3	2.91541168926622E-5
19.3	-1	-9.71803896422074E-6
19.32	17	1.65206662391753E-4
19.34	9	8.74623506779866E-5
19.36	19	1.84642740320194E-4
19.38	3	2.91541168926622E-5
19.4	16	1.55488623427532E-4
19.42	27	2.6238705203396E-4
19.44	15	1.45770584463311E-4
19.46	16	1.55488623427532E-4
19.48	20	1.94360779284415E-4
19.5	-2	-1.94360779284415E-5
19.52	-7	-6.80262727495452E-5
19.54	6	5.83082337853244E-5
19.56	21	2.04078818248635E-4
19.58	32	3.10977246855064E-4
19.6	17	1.65206662391753E-4
19.62	-35	-3.40131363747726E-4
19.64	-5	-4.85901948211037E-5
19.66	0	0
19.68	-9	-8.74623506779866E-5
19.7	-12	-1.16616467570649E-4
19.72	16	1.55488623427532E-4
19.74	37	3.59567441676167E-4
19.76	24	2.33232935141298E-4
19.78	-19	-1.84642740320194E-4
19.8	7	6.80262727495452E-5
19.82	8	7.77443117137659E-5
19.84	-5	-4.85901948211037E-5
19.86	-1	-9.71803896422074E-6
19.88	6	5.83082337853244E-5
19.9	7	6.80262727495452E-5
19.92	-12	-1.16616467570649E-4
19.94	-7	-6.80262727495452E-5
19.96	11	1.06898428606428E-4
19.98	36	3.49849402711947E-4
20	-2	-1.94360779284415E-5
20.02	12	1.16616467570649E-4
20.04	-6	-5.83082337853244E-5
20.06	36	3.49849402711947E-4
20.08	52	5.05338026139478E-4
20.1	25	2.42950974105518E-4
20.12	12	1.16616467570649E-4
20.14	-18	-1.74924701355973E-4
20.16	-26	-2.52669013069739E-4
20.18	-17	-1.65206662391753E-4
20.2	11	1.06898428606428E-4
20.22	19	1.84642740320194E-4
20.24	-9	-8.74623506779866E-5
20.26	-4	-3.8872155856883E-5
20.28	16	1.55488623427532E-4
20.3	39	3.79003519604609E-4
20.32	29	2.81823129962401E-4
20.34	-20	-1.94360779284415E-4
20.36	-15	-1.45770584463311E-4
20.38	-2	-1.94360779284415E-5
20.4	8	7.77443117137659E-5
20.42	-3	-2.91541168926622E-5
20.44	3	2.91541168926622E-5
20.46	4	3.8872155856883E-5
20.48	15	1.45770584463311E-4
20.5	-4	-3.8872155856883E-5
20.52	-1	-9.71803896422074E-6
20.54	25	2.42950974105518E-4
20.56	33	3.20695285819284E-4
20.58	6	5.83082337853244E-5
20.6	0	0
20.62	-32	-3.10977246855064E-4
20.64	-11	-1.06898428606428E-4
20.66	13	1.2633450653487E-4
20.68	8	7.77443117137659E-5
20.7	9	8.74623506779866E-5
20.72	15	1.45770584463311E-4
20.74	9	8.74623506779866E-5
20.76	17	1.65206662391753E-4
20.78	33	3.20695285819284E-4
20.8	55	5.34492143032141E-4
20.82	10	9.71803896422074E-5
20.84	30	2.91541168926622E-4
20.86	18	1.74924701355973E-4
20.88	29	2.81823129962401E-4
20.9	15	1.45770584463311E-4
20.92	-16	-1.55488623427532E-4
20.94	9	8.74623506779866E-5
20.96	10	9.71803896422074E-5
20.98	-11	-1.06898428606428E-4
21	0	0
21.02	-18	-1.74924701355973E-4
21.04	3	2.91541168926622E-5
21.06	16	1.55488623427532E-4
21.08	16	1.55488623427532E-4
21.1	9	8.74623506779866E-5
21.12	22	2.13796857212856E-4
21.14	17	1.65206662391753E-4
21.16	4	3.8872155856883E-5
21.18	16	1.55488623427532E-4
21.2	-11	-1.06898428606428E-4
21.22	-9	-8.74623506779866E-5
21.24	7	6.80262727495452E-5
21.26	21	2.04078818248635E-4
21.28	23	2.23514896177077E-4
21.3	-18	-1.74924701355973E-4
21.32	-3	-2.91541168926622E-5
21.34	27	2.6238705203396E-4
21.36	16	1.55488623427532E-4
21.38	11	1.06898428606428E-4
21.4	16	1.55488623427532E-4
21.42	-9	-8.74623506779866E-5
21.44	11	1.06898428606428E-4
21.46	5	4.85901948211037E-5
21.48	8	7.77443117137659E-5
21.5	38	3.69285480640388E-4
21.52	9	8.74623506779866E-5
21.54	-10	-9.71803896422074E-5
21.56	7	6.80262727495452E-5
21.58	26	2.52669013069739E-4
21.6	1	9.71803896422074E-6
21.62	-6	-5.83082337853244E-5
21.64	-20	-1.94360779284415E-4
21.66	-5	-4.85901948211037E-5
21.68	-22	-2.13796857212856E-4
21.7	6	5.83082337853244E-5
21.72	10	9.71803896422074E-5
21.74	-5	-4.85901948211037E-5
21.76	3	2.91541168926622E-5
21.78	11	1.06898428606428E-4
21.8	-13	-1.2633450653487E-4
21.82	17	1.65206662391753E-4
21.84	3	2.91541168926622E-5
21.86	-24	-2.33232935141298E-4
21.88	-11	-1.06898428606428E-4
21.9	7	6.80262727495452E-5
21.92	5	4.85901948211037E-5
21.94	-7	-6.80262727495452E-5
21.96	6	5.83082337853244E-5
21.98	13	1.2633450653487E-4
22	34	3.30413324783505E-4
22.02	16	1.55488623427532E-4
22.04	4	3.8872155856883E-5
22.06	-10	-9.71803896422074E-5
22.08	26	2.52669013069739E-4
22.1	17	1.65206662391753E-4
22.12	22	2.13796857212856E-4
22.14	11	1.06898428606428E-4
22.16	26	2.52669013069739E-4
22.18	16	1.55488623427532E-4
22.2	-29	-2.81823129962401E-4
22.22	6	5.83082337853244E-5
22.24	29	2.81823129962401E-4
22.26	1	9.71803896422074E-6
22.28	7	6.80262727495452E-5
22.3	2	1.94360779284415E-5
22.32	1	9.71803896422074E-6
22.34	-14	-1.3605254549909E-4
22.36	18	1.74924701355973E-4
22.38	-16	-1.55488623427532E-4
22.4	-2	-1.94360779284415E-5
22.42	-9	-8.74623506779866E-5
22.44	7	6.80262727495452E-5
22.46	-9	-8.74623506779866E-5
22.48	-15	-1.45770584463311E-4
22.5	21	2.04078818248635E-4
22.52	28	2.72105090998181E-4
22.54	-7	-6.80262727495452E-5
22.56	12	1.16616467570649E-4
22.58	-19	-1.84642740320194E-4
22.6	-21	-2.04078818248635E-4
22.62	3	2.91541168926622E-5
22.64	8	7.77443117137659E-5
22.66	0	0
22.68	27	2.6238705203396E-4
22.7	-2	-1.94360779284415E-5
22.72	-2	-1.94360779284415E-5
22.74	25	2.42950974105518E-4
22.76	19	1.84642740320194E-4
22.78	28	2.72105090998181E-4
22.8	19	1.84642740320194E-4
22.82	23	2.23514896177077E-4
22.84	-23	-2.23514896177077E-4
22.86	-7	-6.80262727495452E-5
22.88	24	2.33232935141298E-4
22.9	4	3.8872155856883E-5
22.92	4	3.8872155856883E-5
22.94	-2	-1.94360779284415E-5
22.96	-7	-6.80262727495452E-5
22.98	33	3.20695285819284E-4
23	22	2.13796857212856E-4
23.02	-6	-5.83082337853244E-5
23.04	18	1.74924701355973E-4
23.06	18	1.74924701355973E-4
23.08	20	1.94360779284415E-4
23.1	10	9.71803896422074E-5
23.12	19	1.84642740320194E-4
23.14	13	1.2633450653487E-4
23.16	-24	-2.33232935141298E-4
23.18	7	6.80262727495452E-5
23.2	1	9.71803896422074E-6
23.22	-12	-1.16616467570649E-4
23.24	-11	-1.06898428606428E-4
23.26	-2	-1.94360779284415E-5
23.28	-11	-1.06898428606428E-4
23.3	1	9.71803896422074E-6
23.32	8	7.77443117137659E-5
23.34	16	1.55488623427532E-4
23.36	-1	-9.71803896422074E-6
23.38	16	1.55488623427532E-4
23.4	12	1.16616467570649E-4
23.42	-2	-1.94360779284415E-5
23.44	12	1.16616467570649E-4
23.46	-12	-1.16616467570649E-4
23.48	-15	-1.45770584463311E-4
23.5	-4	-3.8872155856883E-5
23.52	20	1.94360779284415E-4
23.54	3	2.91541168926622E-5
23.56	-7	-6.80262727495452E-5
23.58	-12	-1.16616467570649E-4
23.6	-20	-1.94360779284415E-4
23.62	8	7.77443117137659E-5
23.64	14	1.3605254549909E-4
23.66	-17	-1.65206662391753E-4
23.68	3	2.91541168926622E-5
23.7	19	1.84642740320194E-4
23.72	20	1.94360779284415E-4
23.74	17	1.65206662391753E-4
23.76	1	9.71803896422074E-6
23.78	0	0
23.8	5	4.85901948211037E-5
23.82	22	2.13796857212856E-4
23.84	9	8.74623506779866E-5
23.86	6	5.83082337853244E-5
23.88	-25	-2.42950974105518E-4
23.9	-5	-4.85901948211037E-5
23.92	7	6.80262727495452E-5
23.94	21	2.04078818248635E-4
23.96	13	1.2633450653487E-4
23.98	-1	-9.71803896422074E-6
24	-18	-1.74924701355973E-4
24.02	-8	-7.77443117137659E-5
24.04	10	9.71803896422074E-5
24.06	-5	-4.85901948211037E-5
24.08	-4	-3.8872155856883E-5
24.1	-14	-1.3605254549909E-4
24.12	-9	-8.74623506779866E-5
24.14	-11	-1.06898428606428E-4
24.16	-8	-7.77443117137659E-5
24.18	-13	-1.2633450653487E-4
24.2	-18	-1.74924701355973E-4
24.22	13	1.2633450653487E-4
24.24	-14	-1.3605254549909E-4
24.26	1	9.71803896422074E-6
24.28	8	7.77443117137659E-5
24.3	10	9.71803896422074E-5
24.32	8	7.77443117137659E-5
24.34	7	6.80262727495452E-5
24.36	13	1.2633450653487E-4
24.38	21	2.04078818248635E-4
24.4	25	2.42950974105518E-4
24.42	29	2.81823129962401E-4
24.44	-7	-6.80262727495452E-5
24.46	-11	-1.06898428606428E-4
24.48	-13	-1.2633450653487E-4
24.5	-7	-6.80262727495452E-5
24.52	-28	-2.72105090998181E-4
24.54	11	1.06898428606428E-4
24.56	29	2.81823129962401E-4
24.58	15	1.45770584463311E-4
24.6	-32	-3.10977246855064E-4
24.62	-21	-2.04078818248635E-4
24.64	-14	-1.3605254549909E-4
24.66	3	2.91541168926622E-5
24.68	3	2.91541168926622E-5
24.7	-2	-1.94360779284415E-5
24.72	6	5.83082337853244E-5
24.74	-3	-2.91541168926622E-5
24.76	8	7.77443117137659E-5
24.78	-4	-3.8872155856883E-5
24.8	12	1.16616467570649E-4
24.82	6	5.83082337853244E-5
24.84	1	9.71803896422074E-6
24.86	10	9.71803896422074E-5
24.88	0	0
24.9	-8	-7.77443117137659E-5
24.92	-11	-1.06898428606428E-4
24.94	21	2.04078818248635E-4
24.96	3	2.91541168926622E-5
24.98	30	2.91541168926622E-4
25	12	1.16616467570649E-4
25.02	19	1.84642740320194E-4
25.04	13	1.2633450653487E-4
25.06	18	1.74924701355973E-4
25.08	-2	-1.94360779284415E-5
25.1	-12	-1.16616467570649E-4
25.12	-9	-8.74623506779866E-5
25.14	-16	-1.55488623427532E-4
25.16	-31	-3.01259207890843E-4
25.18	-11	-1.06898428606428E-4
25.2	13	1.2633450653487E-4
25.22	22	2.13796857212856E-4
25.24	0	0
25.26	-6	-5.83082337853244E-5
25.28	14	1.3605254549909E-4
25.3	27	2.6238705203396E-4
25.32	-11	-1.06898428606428E-4
25.34	-6	-5.83082337853244E-5
25.36	-24	-2.33232935141298E-4
25.38	-25	-2.42950974105518E-4
25.4	1	9.71803896422074E-6
25.42	-14	-1.3605254549909E-4
25.44	5	4.85901948211037E-5
25.46	-29	-2.81823129962401E-4
25.48	-8	-7.77443117137659E-5
25.5	-46	-4.47029792354154E-4
25.52	-14	-1.3605254549909E-4
25.54	7	6.80262727495452E-5
25.56	2	1.94360779284415E-5
25.58	16	1.55488623427532E-4
25.6	-10	-9.71803896422074E-5
25.62	2	1.94360779284415E-5
25.64	-24	-2.33232935141298E-4
25.66	-6	-5.83082337853244E-5
25.68	-11	-1.06898428606428E-4
25.7	3	2.91541168926622E-5
25.72	-20	-1.94360779284415E-4
25.74	4	3.8872155856883E-5
25.76	20	1.94360779284415E-4
25.78	0	0
25.8	6	5.83082337853244E-5
25.82	-4	-3.8872155856883E-5
25.84	13	1.2633450653487E-4
25.86	2	1.94360779284415E-5
25.88	-20	-1.94360779284415E-4
25.9	-1	-9.71803896422074E-6
25.92	-3	-2.91541168926622E-5
25.94	-8	-7.77443117137659E-5
25.96	-16	-1.55488623427532E-4
25.98	-5	-4.85901948211037E-5
26	14	1.3605254549909E-4
26.02	-4	-3.8872155856883E-5
26.04	4	3.8872155856883E-5
26.06	11	1.06898428606428E-4
26.08	-5	-4.85901948211037E-5
26.1	-22	-2.13796857212856E-4
26.12	-20	-1.94360779284415E-4
26.14	-4	-3.8872155856883E-5
26.16	-9	-8.74623506779866E-5
26.18	-4	-3.8872155856883E-5
26.2	-3	-2.91541168926622E-5
26.22	12	1.16616467570649E-4
26.24	16	1.55488623427532E-4
26.26	8	7.77443117137659E-5
26.28	-4	-3.8872155856883E-5
26.3	-13	-1.2633450653487E-4
26.32	-13	-1.2633450653487E-4
26.34	-1	-9.71803896422074E-6
26.36	-23	-2.23514896177077E-4
26.38	-6	-5.83082337853244E-5
26.4	7	6.80262727495452E-5
26.42	-3	-2.91541168926622E-5
26.44	-13	-1.2633450653487E-4
26.46	26	2.52669013069739E-4
26.48	5	4.85901948211037E-5
26.5	9	8.74623506779866E-5
26.52	8	7.77443117137659E-5
26.54	19	1.84642740320194E-4
26.56	-3	-2.91541168926622E-5
26.58	-10	-9.71803896422074E-5
26.6	-5	-4.85901948211037E-5
26.62	-31	-3.01259207890843E-4
26.64	-53	-5.15056065103699E-4
26.66	-28	-2.72105090998181E-4
26.68	-21	-2.04078818248635E-4
26.7	-21	-2.04078818248635E-4
26.72	-48	-4.66465870282595E-4
26.74	-7	-6.80262727495452E-5
26.76	-25	-2.42950974105518E-4
26.78	-19	-1.84642740320194E-4
26.8	30	2.91541168926622E-4
26.82	2	1.94360779284415E-5
26.84	22	2.13796857212856E-4
26.86	16	1.55488623427532E-4
26.88	2	1.94360779284415E-5
26.9	-25	-2.42950974105518E-4
26.92	4	3.8872155856883E-5
26.94	30	2.91541168926622E-4
26.96	4	3.8872155856883E-5
26.98	14	1.3605254549909E-4
27	2	1.94360779284415E-5
27.02	16	1.55488623427532E-4
27.04	13	1.2633450653487E-4
27.06	6	5.83082337853244E-5
27.08	-30	-2.91541168926622E-4
27.1	-5	-4.85901948211037E-5
27.12	17	1.65206662391753E-4
27.14	3	2.91541168926622E-5
27.16	15	1.45770584463311E-4
27.18	18	1.74924701355973E-4
27.2	23	2.23514896177077E-4
27.22	-2	-1.94360779284415E-5
27.24	5	4.85901948211037E-5
27.26	18	1.74924701355973E-4
27.28	44	4.27593714425712E-4
27.3	22	2.13796857212856E-4
27.32	39	3.79003519604609E-4
27.34	15	1.45770584463311E-4
27.36	-7	-6.80262727495452E-5
27.38	23	2.23514896177077E-4
27.4	-16	-1.55488623427532E-4
27.42	-3	-2.91541168926622E-5
27.44	-1	-9.71803896422074E-6
27.46	-19	-1.84642740320194E-4
27.48	-40	-3.8872155856883E-4
27.5	-17	-1.65206662391753E-4
27.52	3	2.91541168926622E-5
27.54	3	2.91541168926622E-5
27.56	9	8.74623506779866E-5
27.58	1	9.71803896422074E-6
27.6	-1	-9.71803896422074E-6
27.62	-5	-4.85901948211037E-5
27.64	-1	-9.71803896422074E-6
27.66	-1	-9.71803896422074E-6
27.68	23	2.23514896177077E-4
27.7	-3	-2.91541168926622E-5
27.72	-21	-2.04078818248635E-4
27.74	3	2.91541168926622E-5
27.76	2	1.94360779284415E-5
27.78	19	1.84642740320194E-4
27.8	56	5.44210181996361E-4
27.82	3	2.91541168926622E-5
27.84	9	8.74623506779866E-5
27.86	7	6.80262727495452E-5
27.88	35	3.40131363747726E-4
27.9	-3	-2.91541168926622E-5
27.92	22	2.13796857212856E-4
27.94	1	9.71803896422074E-6
27.96	1	9.71803896422074E-6
27.98	21	2.04078818248635E-4
28	-9	-8.74623506779866E-5
28.02	28	2.72105090998181E-4
28.04	7	6.80262727495452E-5
28.06	-5	-4.85901948211037E-5
28.08	3	2.91541168926622E-5
28.1	5	4.85901948211037E-5
28.12	23	2.23514896177077E-4
28.14	-11	-1.06898428606428E-4
28.16	10	9.71803896422074E-5
28.18	9	8.74623506779866E-5
28.2	-27	-2.6238705203396E-4
28.22	18	1.74924701355973E-4
28.24	-2	-1.94360779284415E-5
28.26	-17	-1.65206662391753E-4
28.28	-1	-9.71803896422074E-6
28.3	2	1.94360779284415E-5
28.32	16	1.55488623427532E-4
28.34	11	1.06898428606428E-4
28.36	1	9.71803896422074E-6
28.38	-21	-2.04078818248635E-4
28.4	10	9.71803896422074E-5
28.42	15	1.45770584463311E-4
28.44	1	9.71803896422074E-6
28.46	4	3.8872155856883E-5
28.48	3	2.91541168926622E-5
28.5	13	1.2633450653487E-4
28.52	2	1.94360779284415E-5
28.54	9	8.74623506779866E-5
28.56	-6	-5.83082337853244E-5
28.58	-18	-1.74924701355973E-4
28.6	-18	-1.74924701355973E-4
28.62	-30	-2.91541168926622E-4
28.64	-22	-2.13796857212856E-4
28.66	8	7.77443117137659E-5
28.68	-15	-1.45770584463311E-4
28.7	-18	-1.74924701355973E-4
28.72	-41	-3.9843959753305E-4
28.74	-16	-1.55488623427532E-4
28.76	-4	-3.8872155856883E-5
28.78	3	2.91541168926622E-5
28.8	-12	-1.16616467570649E-4
28.82	18	1.74924701355973E-4
28.84	-1	-9.71803896422074E-6
28.86	-11	-1.06898428606428E-4
28.88	-21	-2.04078818248635E-4
28.9	-19	-1.84642740320194E-4
28.92	1	9.71803896422074E-6
28.94	-21	-2.04078818248635E-4
28.96	-30	-2.91541168926622E-4
28.98	-18	-1.74924701355973E-4
29	-30	-2.91541168926622E-4
29.02	-16	-1.55488623427532E-4
29.04	-25	-2.42950974105518E-4
29.06	-47	-4.56747831318375E-4
29.08	-8	-7.77443117137659E-5
29.1	-9	-8.74623506779866E-5
29.12	9	8.74623506779866E-5
29.14	3	2.91541168926622E-5
29.16	-29	-2.81823129962401E-4
29.18	6	5.83082337853244E-5
29.2	-8	-7.77443117137659E-5
29.22	-1	-9.71803896422074E-6
29.24	16	1.55488623427532E-4
29.26	4	3.8872155856883E-5
29.28	-8	-7.77443117137659E-5
29.3	-33	-3.20695285819284E-4
29.32	-7	-6.80262727495452E-5
29.34	3	2.91541168926622E-5
29.36	-7	-6.80262727495452E-5
29.38	-20	-1.94360779284415E-4
29.4	7	6.80262727495452E-5
29.42	-17	-1.65206662391753E-4
29.44	2	1.94360779284415E-5
29.46	-5	-4.85901948211037E-5
29.48	-16	-1.55488623427532E-4
29.5	24	2.33232935141298E-4
29.52	10	9.71803896422074E-5
29.54	-7	-6.80262727495452E-5
29.56	-8	-7.77443117137659E-5
29.58	-20	-1.94360779284415E-4
29.6	5	4.85901948211037E-5
29.62	32	3.10977246855064E-4
29.64	11	1.06898428606428E-4
29.66	2	1.94360779284415E-5
29.68	-6	-5.83082337853244E-5
29.7	-24	-2.33232935141298E-4
29.72	1	9.71803896422074E-6
29.74	2	1.94360779284415E-5
29.76	-4	-3.8872155856883E-5
29.78	15	1.45770584463311E-4
29.8	23	2.23514896177077E-4
29.82	26	2.52669013069739E-4
29.84	36	3.49849402711947E-4
29.86	2	1.94360779284415E-5
29.88	-16	-1.55488623427532E-4
29.9	-37	-3.59567441676167E-4
29.92	6	5.83082337853244E-5
29.94	23	2.23514896177077E-4
29.96	35	3.40131363747726E-4
29.98	7	6.80262727495452E-5
30	7	6.80262727495452E-5
30.02	18	1.74924701355973E-4
30.04	2	1.94360779284415E-5
30.06	28	2.72105090998181E-4
30.08	0	0
30.1	8	7.77443117137659E-5
30.12	22	2.13796857212856E-4
30.14	11	1.06898428606428E-4
30.16	-13	-1.2633450653487E-4
30.18	10	9.71803896422074E-5
30.2	-24	-2.33232935141298E-4
30.22	-37	-3.59567441676167E-4
30.24	-36	-3.49849402711947E-4
30.26	-22	-2.13796857212856E-4
30.28	5	4.85901948211037E-5
30.3	16	1.55488623427532E-4
30.32	11	1.06898428606428E-4
30.34	2	1.94360779284415E-5
30.36	8	7.77443117137659E-5
30.38	-8	-7.77443117137659E-5
30.4	0	0
30.42	-11	-1.06898428606428E-4
30.44	-5	-4.85901948211037E-5
30.46	-23	-2.23514896177077E-4
30.48	18	1.74924701355973E-4
30.5	8	7.77443117137659E-5
30.52	21	2.04078818248635E-4
30.54	19	1.84642740320194E-4
30.56	-1	-9.71803896422074E-6
30.58	-14	-1.3605254549909E-4
30.6	0	0
30.62	20	1.94360779284415E-4
30.64	4	3.8872155856883E-5
30.66	-11	-1.06898428606428E-4
30.68	-37	-3.59567441676167E-4
30.7	-2	-1.94360779284415E-5
30.72	14	1.3605254549909E-4
30.74	-17	-1.65206662391753E-4
30.76	1	9.71803896422074E-6
30.78	21	2.04078818248635E-4
30.8	8	7.77443117137659E-5
30.82	-11	-1.06898428606428E-4
30.84	4	3.8872155856883E-5
30.86	25	2.42950974105518E-4
30.88	-3	-2.91541168926622E-5
30.9	-26	-2.52669013069739E-4
30.92	23	2.23514896177077E-4
30.94	-8	-7.77443117137659E-5
30.96	1	9.71803896422074E-6
30.98	-14	-1.3605254549909E-4
31	-18	-1.74924701355973E-4
31.02	13	1.2633450653487E-4
31.04	-8	-7.77443117137659E-5
31.06	1	9.71803896422074E-6
31.08	0	0
31.1	6	5.83082337853244E-5
31.12	11	1.06898428606428E-4
31.14	-11	-1.06898428606428E-4
31.16	6	5.83082337853244E-5
31.18	-16	-1.55488623427532E-4
31.2	-24	-2.33232935141298E-4
31.22	-5	-4.85901948211037E-5
31.24	-4	-3.8872155856883E-5
31.26	15	1.45770584463311E-4
31.28	28	2.72105090998181E-4
31.3	2	1.94360779284415E-5
31.32	-2	-1.94360779284415E-5
31.34	-18	-1.74924701355973E-4
31.36	-23	-2.23514896177077E-4
31.38	-3	-2.91541168926622E-5
31.4	-18	-1.74924701355973E-4
31.42	-26	-2.52669013069739E-4
31.44	35	3.40131363747726E-4
31.46	-12	-1.16616467570649E-4
31.48	-8	-7.77443117137659E-5
31.5	-14	-1.3605254549909E-4
31.52	0	0
31.54	0	0
31.56	3	2.91541168926622E-5
31.58	-12	-1.16616467570649E-4
31.6	-13	-1.2633450653487E-4
31.62	-7	-6.80262727495452E-5
31.64	-10	-9.71803896422074E-5
31.66	-4	-3.8872155856883E-5
31.68	0	0
31.7	-22	-2.13796857212856E-4
31.72	-6	-5.83082337853244E-5
31.74	-20	-1.94360779284415E-4
31.76	6	5.83082337853244E-5
31.78	10	9.71803896422074E-5
31.8	-14	-1.3605254549909E-4
31.82	-16	-1.55488623427532E-4
31.84	-12	-1.16616467570649E-4
31.86	-9	-8.74623506779866E-5
31.88	-39	-3.79003519604609E-4
31.9	13	1.2633450653487E-4
31.92	-1	-9.71803896422074E-6
31.94	-14	-1.3605254549909E-4
31.96	-13	-1.2633450653487E-4
31.98	2	1.94360779284415E-5
32	-2	-1.94360779284415E-5
32.02	-11	-1.06898428606428E-4
32.04	-29	-2.81823129962401E-4
32.06	-20	-1.94360779284415E-4
32.08	27	2.6238705203396E-4
32.1	-12	-1.16616467570649E-4
32.12	8	7.77443117137659E-5
32.14	-1	-9.71803896422074E-6
32.16	-3	-2.91541168926622E-5
32.18	11	1.06898428606428E-4
32.2	-22	-2.13796857212856E-4
32.22	-8	-7.77443117137659E-5
32.24	27	2.6238705203396E-4
32.26	14	1.3605254549909E-4
32.28	-12	-1.16616467570649E-4
32.3	-19	-1.84642740320194E-4
32.32	5	4.85901948211037E-5
32.34	-9	-8.74623506779866E-5
32.36	15	1.45770584463311E-4
32.38	-19	-1.84642740320194E-4
32.4	-11	-1.06898428606428E-4
32.42	11	1.06898428606428E-4
32.44	-10	-9.71803896422074E-5
32.46	-8	-7.77443117137659E-5
32.48	6	5.83082337853244E-5
32.5	5	4.85901948211037E-5
32.52	4	3.8872155856883E-5
32.54	10	9.71803896422074E-5
32.56	1	9.71803896422074E-6
