Time [µs]	D2, v0J5, 04.12.	D2, v0J5, 04.12.
	150k shots	counts per shot
Laser Power [mJ]		power corrected
32.76	6	5.85464853303471E-5
32.78	17	1.65881708435984E-4
32.8	3	2.92732426651736E-5
32.82	-2	-1.95154951101157E-5
32.84	26	2.53701436431504E-4
32.86	24	2.34185941321389E-4
32.88	1	9.75774755505785E-6
32.9	3	2.92732426651736E-5
32.92	19	1.85397203546099E-4
32.94	-3	-2.92732426651736E-5
32.96	-9	-8.78197279955207E-5
32.98	16	1.56123960880926E-4
33	-2	-1.95154951101157E-5
33.02	19	1.85397203546099E-4
33.04	-30	-2.92732426651736E-4
33.06	9	8.78197279955207E-5
33.08	48	4.68371882642777E-4
33.1	2	1.95154951101157E-5
33.12	10	9.75774755505786E-5
33.14	8	7.80619804404628E-5
33.16	-15	-1.46366213325868E-4
33.18	-36	-3.51278911982083E-4
33.2	-33	-3.22005669316909E-4
33.22	-5	-4.87887377752893E-5
33.24	-2	-1.95154951101157E-5
33.26	-13	-1.26850718215752E-4
33.28	12	1.17092970660694E-4
33.3	12	1.17092970660694E-4
33.32	28	2.7321693154162E-4
33.34	22	2.14670446211273E-4
33.36	-13	-1.26850718215752E-4
33.38	8	7.80619804404628E-5
33.4	6	5.85464853303471E-5
33.42	4	3.90309902202314E-5
33.44	16	1.56123960880926E-4
33.46	10	9.75774755505786E-5
33.48	25	2.43943688876446E-4
33.5	30	2.92732426651736E-4
33.52	25	2.43943688876446E-4
33.54	-9	-8.78197279955207E-5
33.56	8	7.80619804404628E-5
33.58	24	2.34185941321389E-4
33.6	0	0
33.62	1	9.75774755505785E-6
33.64	13	1.26850718215752E-4
33.66	36	3.51278911982083E-4
33.68	44	4.29340892422546E-4
33.7	28	2.7321693154162E-4
33.72	5	4.87887377752893E-5
33.74	1	9.75774755505785E-6
33.76	5	4.87887377752893E-5
33.78	-26	-2.53701436431504E-4
33.8	-34	-3.31763416871967E-4
33.82	11	1.07335223105636E-4
33.84	-3	-2.92732426651736E-5
33.86	22	2.14670446211273E-4
33.88	1	9.75774755505785E-6
33.9	5	4.87887377752893E-5
33.92	3	2.92732426651736E-5
33.94	33	3.22005669316909E-4
33.96	15	1.46366213325868E-4
33.98	3	2.92732426651736E-5
34	-8	-7.80619804404628E-5
34.02	-14	-1.3660846577081E-4
34.04	-40	-3.90309902202314E-4
34.06	-6	-5.85464853303471E-5
34.08	12	1.17092970660694E-4
34.1	37	3.61036659537141E-4
34.12	5	4.87887377752893E-5
34.14	-7	-6.8304232885405E-5
34.16	14	1.3660846577081E-4
34.18	18	1.75639455991041E-4
34.2	-7	-6.8304232885405E-5
34.22	-3	-2.92732426651736E-5
34.24	25	2.43943688876446E-4
34.26	7	6.8304232885405E-5
34.28	-4	-3.90309902202314E-5
34.3	24	2.34185941321389E-4
34.32	6	5.85464853303471E-5
34.34	-8	-7.80619804404628E-5
34.36	12	1.17092970660694E-4
34.38	15	1.46366213325868E-4
34.4	-17	-1.65881708435984E-4
34.42	-4	-3.90309902202314E-5
34.44	-13	-1.26850718215752E-4
34.46	23	2.24428193766331E-4
34.48	-4	-3.90309902202314E-5
34.5	-39	-3.80552154647256E-4
34.52	7	6.8304232885405E-5
34.54	30	2.92732426651736E-4
34.56	22	2.14670446211273E-4
34.58	6	5.85464853303471E-5
34.6	2	1.95154951101157E-5
34.62	26	2.53701436431504E-4
34.64	26	2.53701436431504E-4
34.66	12	1.17092970660694E-4
34.68	12	1.17092970660694E-4
34.7	28	2.7321693154162E-4
34.72	-2	-1.95154951101157E-5
34.74	29	2.82974679096678E-4
34.76	9	8.78197279955207E-5
34.78	34	3.31763416871967E-4
34.8	-5	-4.87887377752893E-5
34.82	13	1.26850718215752E-4
34.84	19	1.85397203546099E-4
34.86	-2	-1.95154951101157E-5
34.88	-9	-8.78197279955207E-5
34.9	8	7.80619804404628E-5
34.92	23	2.24428193766331E-4
34.94	23	2.24428193766331E-4
34.96	14	1.3660846577081E-4
34.98	34	3.31763416871967E-4
35	15	1.46366213325868E-4
35.02	-9	-8.78197279955207E-5
35.04	-15	-1.46366213325868E-4
35.06	21	2.04912698656215E-4
35.08	13	1.26850718215752E-4
35.1	44	4.29340892422546E-4
35.12	21	2.04912698656215E-4
35.14	-22	-2.14670446211273E-4
35.16	4	3.90309902202314E-5
35.18	20	1.95154951101157E-4
35.2	26	2.53701436431504E-4
35.22	7	6.8304232885405E-5
35.24	-15	-1.46366213325868E-4
35.26	19	1.85397203546099E-4
35.28	-3	-2.92732426651736E-5
35.3	4	3.90309902202314E-5
35.32	34	3.31763416871967E-4
35.34	25	2.43943688876446E-4
35.36	32	3.12247921761851E-4
35.38	20	1.95154951101157E-4
35.4	7	6.8304232885405E-5
35.42	4	3.90309902202314E-5
35.44	32	3.12247921761851E-4
35.46	58	5.65949358193356E-4
35.48	6	5.85464853303471E-5
35.5	-1	-9.75774755505785E-6
35.52	-26	-2.53701436431504E-4
35.54	16	1.56123960880926E-4
35.56	-8	-7.80619804404628E-5
35.58	3	2.92732426651736E-5
35.6	52	5.07402872863009E-4
35.62	34	3.31763416871967E-4
35.64	-26	-2.53701436431504E-4
35.66	-18	-1.75639455991041E-4
35.68	29	2.82974679096678E-4
35.7	4	3.90309902202314E-5
35.72	19	1.85397203546099E-4
35.74	-5	-4.87887377752893E-5
35.76	3	2.92732426651736E-5
35.78	11	1.07335223105636E-4
35.8	-11	-1.07335223105636E-4
35.82	18	1.75639455991041E-4
35.84	-10	-9.75774755505786E-5
35.86	2	1.95154951101157E-5
35.88	-2	-1.95154951101157E-5
35.9	-20	-1.95154951101157E-4
35.92	0	0
35.94	10	9.75774755505786E-5
35.96	-5	-4.87887377752893E-5
35.98	15	1.46366213325868E-4
36	-1	-9.75774755505785E-6
36.02	-15	-1.46366213325868E-4
36.04	-19	-1.85397203546099E-4
36.06	-12	-1.17092970660694E-4
36.08	25	2.43943688876446E-4
36.1	-13	-1.26850718215752E-4
36.12	-16	-1.56123960880926E-4
36.14	5	4.87887377752893E-5
36.16	-9	-8.78197279955207E-5
36.18	-21	-2.04912698656215E-4
36.2	-3	-2.92732426651736E-5
36.22	13	1.26850718215752E-4
36.24	28	2.7321693154162E-4
36.26	13	1.26850718215752E-4
36.28	15	1.46366213325868E-4
36.3	32	3.12247921761851E-4
36.32	3	2.92732426651736E-5
36.34	30	2.92732426651736E-4
36.36	20	1.95154951101157E-4
36.38	3	2.92732426651736E-5
36.4	-30	-2.92732426651736E-4
36.42	-17	-1.65881708435984E-4
36.44	-36	-3.51278911982083E-4
36.46	8	7.80619804404628E-5
36.48	35	3.41521164427025E-4
36.5	2	1.95154951101157E-5
36.52	-3	-2.92732426651736E-5
36.54	33	3.22005669316909E-4
36.56	48	4.68371882642777E-4
36.58	-6	-5.85464853303471E-5
36.6	24	2.34185941321389E-4
36.62	16	1.56123960880926E-4
36.64	-1	-9.75774755505785E-6
36.66	-9	-8.78197279955207E-5
36.68	-17	-1.65881708435984E-4
36.7	-17	-1.65881708435984E-4
36.72	-11	-1.07335223105636E-4
36.74	20	1.95154951101157E-4
36.76	1	9.75774755505785E-6
36.78	6	5.85464853303471E-5
36.8	-36	-3.51278911982083E-4
36.82	-17	-1.65881708435984E-4
36.84	20	1.95154951101157E-4
36.86	-13	-1.26850718215752E-4
36.88	3	2.92732426651736E-5
36.9	9	8.78197279955207E-5
36.92	35	3.41521164427025E-4
36.94	18	1.75639455991041E-4
36.96	16	1.56123960880926E-4
36.98	26	2.53701436431504E-4
37	-15	-1.46366213325868E-4
37.02	11	1.07335223105636E-4
37.04	18	1.75639455991041E-4
37.06	-8	-7.80619804404628E-5
37.08	12	1.17092970660694E-4
37.1	-12	-1.17092970660694E-4
37.12	16	1.56123960880926E-4
37.14	6	5.85464853303471E-5
37.16	-5	-4.87887377752893E-5
37.18	-20	-1.95154951101157E-4
37.2	-8	-7.80619804404628E-5
37.22	14	1.3660846577081E-4
37.24	14	1.3660846577081E-4
37.26	-10	-9.75774755505786E-5
37.28	25	2.43943688876446E-4
37.3	8	7.80619804404628E-5
37.32	-2	-1.95154951101157E-5
37.34	-14	-1.3660846577081E-4
37.36	11	1.07335223105636E-4
37.38	12	1.17092970660694E-4
37.4	-5	-4.87887377752893E-5
37.42	-13	-1.26850718215752E-4
37.44	4	3.90309902202314E-5
37.46	46	4.48856387532661E-4
37.48	-10	-9.75774755505786E-5
37.5	11	1.07335223105636E-4
37.52	-3	-2.92732426651736E-5
37.54	15	1.46366213325868E-4
37.56	-13	-1.26850718215752E-4
37.58	30	2.92732426651736E-4
37.6	35	3.41521164427025E-4
37.62	7	6.8304232885405E-5
37.64	-3	-2.92732426651736E-5
37.66	5	4.87887377752893E-5
37.68	4	3.90309902202314E-5
37.7	20	1.95154951101157E-4
37.72	41	4.00067649757372E-4
37.74	15	1.46366213325868E-4
37.76	-13	-1.26850718215752E-4
37.78	-5	-4.87887377752893E-5
37.8	6	5.85464853303471E-5
37.82	9	8.78197279955207E-5
37.84	-4	-3.90309902202314E-5
37.86	-9	-8.78197279955207E-5
37.88	4	3.90309902202314E-5
37.9	32	3.12247921761851E-4
37.92	1	9.75774755505785E-6
37.94	20	1.95154951101157E-4
37.96	-11	-1.07335223105636E-4
37.98	23	2.24428193766331E-4
38	29	2.82974679096678E-4
38.02	39	3.80552154647256E-4
38.04	9	8.78197279955207E-5
38.06	6	5.85464853303471E-5
38.08	6	5.85464853303471E-5
38.1	21	2.04912698656215E-4
38.12	6	5.85464853303471E-5
38.14	10	9.75774755505786E-5
38.16	-30	-2.92732426651736E-4
38.18	-18	-1.75639455991041E-4
38.2	-14	-1.3660846577081E-4
38.22	-10	-9.75774755505786E-5
38.24	23	2.24428193766331E-4
38.26	-42	-4.0982539731243E-4
38.28	-22	-2.14670446211273E-4
38.3	-14	-1.3660846577081E-4
38.32	10	9.75774755505786E-5
38.34	-1	-9.75774755505785E-6
38.36	3	2.92732426651736E-5
38.38	-38	-3.70794407092199E-4
38.4	-20	-1.95154951101157E-4
38.42	-24	-2.34185941321389E-4
38.44	8	7.80619804404628E-5
38.46	-20	-1.95154951101157E-4
38.48	-6	-5.85464853303471E-5
38.5	8	7.80619804404628E-5
38.52	29	2.82974679096678E-4
38.54	-14	-1.3660846577081E-4
38.56	-26	-2.53701436431504E-4
38.58	10	9.75774755505786E-5
38.6	-6	-5.85464853303471E-5
38.62	10	9.75774755505786E-5
38.64	-11	-1.07335223105636E-4
38.66	-29	-2.82974679096678E-4
38.68	-2	-1.95154951101157E-5
38.7	10	9.75774755505786E-5
38.72	-6	-5.85464853303471E-5
38.74	24	2.34185941321389E-4
38.76	7	6.8304232885405E-5
38.78	-13	-1.26850718215752E-4
38.8	-9	-8.78197279955207E-5
38.82	0	0
38.84	10	9.75774755505786E-5
38.86	-3	-2.92732426651736E-5
38.88	13	1.26850718215752E-4
38.9	19	1.85397203546099E-4
38.92	35	3.41521164427025E-4
38.94	17	1.65881708435984E-4
38.96	-3	-2.92732426651736E-5
38.98	13	1.26850718215752E-4
39	8	7.80619804404628E-5
39.02	-26	-2.53701436431504E-4
39.04	-14	-1.3660846577081E-4
39.06	-9	-8.78197279955207E-5
39.08	-13	-1.26850718215752E-4
39.1	14	1.3660846577081E-4
39.12	-4	-3.90309902202314E-5
39.14	8	7.80619804404628E-5
39.16	-6	-5.85464853303471E-5
39.18	27	2.63459183986562E-4
39.2	-5	-4.87887377752893E-5
39.22	-2	-1.95154951101157E-5
39.24	49	4.78129630197835E-4
39.26	4	3.90309902202314E-5
39.28	12	1.17092970660694E-4
39.3	25	2.43943688876446E-4
39.32	19	1.85397203546099E-4
39.34	23	2.24428193766331E-4
39.36	-9	-8.78197279955207E-5
39.38	-28	-2.7321693154162E-4
39.4	6	5.85464853303471E-5
39.42	19	1.85397203546099E-4
39.44	-6	-5.85464853303471E-5
39.46	-6	-5.85464853303471E-5
39.48	23	2.24428193766331E-4
39.5	25	2.43943688876446E-4
39.52	39	3.80552154647256E-4
39.54	8	7.80619804404628E-5
39.56	15	1.46366213325868E-4
39.58	-19	-1.85397203546099E-4
39.6	-14	-1.3660846577081E-4
39.62	-1	-9.75774755505785E-6
39.64	6	5.85464853303471E-5
39.66	25	2.43943688876446E-4
39.68	-13	-1.26850718215752E-4
39.7	3	2.92732426651736E-5
39.72	29	2.82974679096678E-4
39.74	10	9.75774755505786E-5
39.76	-18	-1.75639455991041E-4
39.78	13	1.26850718215752E-4
39.8	8	7.80619804404628E-5
39.82	-21	-2.04912698656215E-4
39.84	-13	-1.26850718215752E-4
39.86	28	2.7321693154162E-4
39.88	24	2.34185941321389E-4
39.9	-12	-1.17092970660694E-4
39.92	16	1.56123960880926E-4
39.94	-7	-6.8304232885405E-5
39.96	-9	-8.78197279955207E-5
39.98	14	1.3660846577081E-4
40	-2	-1.95154951101157E-5
40.02	10	9.75774755505786E-5
40.04	35	3.41521164427025E-4
40.06	-22	-2.14670446211273E-4
40.08	-23	-2.24428193766331E-4
40.1	-11	-1.07335223105636E-4
40.12	3	2.92732426651736E-5
40.14	-1	-9.75774755505785E-6
40.16	-3	-2.92732426651736E-5
40.18	-4	-3.90309902202314E-5
40.2	-17	-1.65881708435984E-4
40.22	15	1.46366213325868E-4
40.24	28	2.7321693154162E-4
40.26	8	7.80619804404628E-5
40.28	26	2.53701436431504E-4
40.3	21	2.04912698656215E-4
40.32	27	2.63459183986562E-4
40.34	19	1.85397203546099E-4
40.36	25	2.43943688876446E-4
40.38	4	3.90309902202314E-5
40.4	19	1.85397203546099E-4
40.42	-19	-1.85397203546099E-4
40.44	-14	-1.3660846577081E-4
40.46	7	6.8304232885405E-5
40.48	12	1.17092970660694E-4
40.5	24	2.34185941321389E-4
40.52	16	1.56123960880926E-4
40.54	10	9.75774755505786E-5
40.56	16	1.56123960880926E-4
40.58	10	9.75774755505786E-5
40.6	16	1.56123960880926E-4
40.62	-27	-2.63459183986562E-4
40.64	-19	-1.85397203546099E-4
40.66	-23	-2.24428193766331E-4
40.68	-15	-1.46366213325868E-4
40.7	14	1.3660846577081E-4
40.72	-2	-1.95154951101157E-5
40.74	-11	-1.07335223105636E-4
40.76	2	1.95154951101157E-5
40.78	15	1.46366213325868E-4
40.8	16	1.56123960880926E-4
40.82	5	4.87887377752893E-5
40.84	8	7.80619804404628E-5
40.86	27	2.63459183986562E-4
40.88	13	1.26850718215752E-4
40.9	-22	-2.14670446211273E-4
40.92	-2	-1.95154951101157E-5
40.94	-22	-2.14670446211273E-4
40.96	8	7.80619804404628E-5
40.98	-19	-1.85397203546099E-4
41	-6	-5.85464853303471E-5
41.02	2	1.95154951101157E-5
41.04	5	4.87887377752893E-5
41.06	-13	-1.26850718215752E-4
41.08	-5	-4.87887377752893E-5
41.1	10	9.75774755505786E-5
41.12	10	9.75774755505786E-5
41.14	-15	-1.46366213325868E-4
41.16	-10	-9.75774755505786E-5
41.18	-16	-1.56123960880926E-4
41.2	15	1.46366213325868E-4
41.22	15	1.46366213325868E-4
41.24	10	9.75774755505786E-5
41.26	-25	-2.43943688876446E-4
41.28	-24	-2.34185941321389E-4
41.3	-19	-1.85397203546099E-4
41.32	-16	-1.56123960880926E-4
41.34	-13	-1.26850718215752E-4
41.36	-5	-4.87887377752893E-5
41.38	-12	-1.17092970660694E-4
41.4	12	1.17092970660694E-4
41.42	-5	-4.87887377752893E-5
41.44	-6	-5.85464853303471E-5
41.46	14	1.3660846577081E-4
41.48	12	1.17092970660694E-4
41.5	14	1.3660846577081E-4
41.52	15	1.46366213325868E-4
41.54	-11	-1.07335223105636E-4
41.56	-8	-7.80619804404628E-5
41.58	-14	-1.3660846577081E-4
41.6	-2	-1.95154951101157E-5
41.62	-14	-1.3660846577081E-4
41.64	42	4.0982539731243E-4
41.66	17	1.65881708435984E-4
41.68	22	2.14670446211273E-4
41.7	3	2.92732426651736E-5
41.72	2	1.95154951101157E-5
41.74	-18	-1.75639455991041E-4
41.76	8	7.80619804404628E-5
41.78	-4	-3.90309902202314E-5
41.8	-45	-4.39098639977603E-4
41.82	7	6.8304232885405E-5
41.84	19	1.85397203546099E-4
41.86	-3	-2.92732426651736E-5
41.88	-3	-2.92732426651736E-5
41.9	18	1.75639455991041E-4
41.92	6	5.85464853303471E-5
41.94	-33	-3.22005669316909E-4
41.96	-5	-4.87887377752893E-5
41.98	17	1.65881708435984E-4
42	-5	-4.87887377752893E-5
42.02	3	2.92732426651736E-5
42.04	-12	-1.17092970660694E-4
42.06	3	2.92732426651736E-5
42.08	-24	-2.34185941321389E-4
42.1	-23	-2.24428193766331E-4
42.12	-2	-1.95154951101157E-5
42.14	-5	-4.87887377752893E-5
42.16	7	6.8304232885405E-5
42.18	37	3.61036659537141E-4
42.2	24	2.34185941321389E-4
42.22	22	2.14670446211273E-4
42.24	24	2.34185941321389E-4
42.26	37	3.61036659537141E-4
42.28	3	2.92732426651736E-5
42.3	14	1.3660846577081E-4
42.32	10	9.75774755505786E-5
42.34	-11	-1.07335223105636E-4
42.36	-29	-2.82974679096678E-4
42.38	9	8.78197279955207E-5
42.4	32	3.12247921761851E-4
42.42	24	2.34185941321389E-4
42.44	25	2.43943688876446E-4
42.46	14	1.3660846577081E-4
42.48	-25	-2.43943688876446E-4
42.5	-12	-1.17092970660694E-4
42.52	-30	-2.92732426651736E-4
42.54	-25	-2.43943688876446E-4
42.56	6	5.85464853303471E-5
42.58	32	3.12247921761851E-4
42.6	46	4.48856387532661E-4
42.62	10	9.75774755505786E-5
42.64	40	3.90309902202314E-4
42.66	-13	-1.26850718215752E-4
42.68	-5	-4.87887377752893E-5
42.7	5	4.87887377752893E-5
42.72	-29	-2.82974679096678E-4
42.74	14	1.3660846577081E-4
42.76	-6	-5.85464853303471E-5
42.78	-23	-2.24428193766331E-4
42.8	6	5.85464853303471E-5
42.82	34	3.31763416871967E-4
42.84	17	1.65881708435984E-4
42.86	8	7.80619804404628E-5
42.88	1	9.75774755505785E-6
42.9	13	1.26850718215752E-4
42.92	23	2.24428193766331E-4
42.94	10	9.75774755505786E-5
42.96	3	2.92732426651736E-5
42.98	13	1.26850718215752E-4
43	15	1.46366213325868E-4
43.02	15	1.46366213325868E-4
43.04	0	0
43.06	-2	-1.95154951101157E-5
43.08	15	1.46366213325868E-4
43.1	-6	-5.85464853303471E-5
43.12	-10	-9.75774755505786E-5
43.14	-3	-2.92732426651736E-5
43.16	-17	-1.65881708435984E-4
43.18	3	2.92732426651736E-5
43.2	-22	-2.14670446211273E-4
43.22	30	2.92732426651736E-4
43.24	31	3.02490174206794E-4
43.26	-2	-1.95154951101157E-5
43.28	22	2.14670446211273E-4
43.3	-23	-2.24428193766331E-4
43.32	8	7.80619804404628E-5
43.34	32	3.12247921761851E-4
43.36	25	2.43943688876446E-4
43.38	23	2.24428193766331E-4
43.4	-15	-1.46366213325868E-4
43.42	-10	-9.75774755505786E-5
43.44	17	1.65881708435984E-4
43.46	-12	-1.17092970660694E-4
43.48	0	0
43.5	-5	-4.87887377752893E-5
43.52	-7	-6.8304232885405E-5
43.54	-9	-8.78197279955207E-5
43.56	3	2.92732426651736E-5
43.58	24	2.34185941321389E-4
43.6	29	2.82974679096678E-4
43.62	21	2.04912698656215E-4
43.64	10	9.75774755505786E-5
43.66	9	8.78197279955207E-5
43.68	16	1.56123960880926E-4
43.7	-14	-1.3660846577081E-4
43.72	17	1.65881708435984E-4
43.74	18	1.75639455991041E-4
43.76	-13	-1.26850718215752E-4
43.78	10	9.75774755505786E-5
43.8	17	1.65881708435984E-4
43.82	-13	-1.26850718215752E-4
43.84	-3	-2.92732426651736E-5
43.86	38	3.70794407092199E-4
43.88	5	4.87887377752893E-5
43.9	41	4.00067649757372E-4
43.92	19	1.85397203546099E-4
43.94	7	6.8304232885405E-5
43.96	-14	-1.3660846577081E-4
43.98	23	2.24428193766331E-4
44	-18	-1.75639455991041E-4
44.02	-25	-2.43943688876446E-4
44.04	-12	-1.17092970660694E-4
44.06	6	5.85464853303471E-5
44.08	-2	-1.95154951101157E-5
44.1	-5	-4.87887377752893E-5
44.12	20	1.95154951101157E-4
44.14	23	2.24428193766331E-4
44.16	55	5.36676115528182E-4
44.18	28	2.7321693154162E-4
44.2	-24	-2.34185941321389E-4
44.22	7	6.8304232885405E-5
44.24	26	2.53701436431504E-4
44.26	-2	-1.95154951101157E-5
44.28	-28	-2.7321693154162E-4
44.3	-36	-3.51278911982083E-4
44.32	-19	-1.85397203546099E-4
44.34	15	1.46366213325868E-4
44.36	51	4.97645125307951E-4
44.38	21	2.04912698656215E-4
44.4	-18	-1.75639455991041E-4
44.42	-23	-2.24428193766331E-4
44.44	-5	-4.87887377752893E-5
44.46	-13	-1.26850718215752E-4
44.48	13	1.26850718215752E-4
44.5	23	2.24428193766331E-4
44.52	28	2.7321693154162E-4
44.54	28	2.7321693154162E-4
44.56	1	9.75774755505785E-6
44.58	33	3.22005669316909E-4
44.6	20	1.95154951101157E-4
44.62	4	3.90309902202314E-5
44.64	3	2.92732426651736E-5
44.66	-40	-3.90309902202314E-4
44.68	38	3.70794407092199E-4
44.7	-2	-1.95154951101157E-5
44.72	-4	-3.90309902202314E-5
44.74	-34	-3.31763416871967E-4
44.76	-20	-1.95154951101157E-4
44.78	18	1.75639455991041E-4
44.8	42	4.0982539731243E-4
44.82	32	3.12247921761851E-4
44.84	19	1.85397203546099E-4
44.86	-11	-1.07335223105636E-4
44.88	-14	-1.3660846577081E-4
44.9	-4	-3.90309902202314E-5
44.92	0	0
44.94	24	2.34185941321389E-4
44.96	19	1.85397203546099E-4
44.98	-14	-1.3660846577081E-4
45	40	3.90309902202314E-4
45.02	35	3.41521164427025E-4
45.04	-18	-1.75639455991041E-4
45.06	-8	-7.80619804404628E-5
45.08	-7	-6.8304232885405E-5
45.1	8	7.80619804404628E-5
45.12	9	8.78197279955207E-5
45.14	11	1.07335223105636E-4
45.16	2	1.95154951101157E-5
45.18	15	1.46366213325868E-4
45.2	15	1.46366213325868E-4
45.22	25	2.43943688876446E-4
45.24	-14	-1.3660846577081E-4
45.26	-9	-8.78197279955207E-5
45.28	-6	-5.85464853303471E-5
45.3	6	5.85464853303471E-5
45.32	1	9.75774755505785E-6
45.34	-9	-8.78197279955207E-5
45.36	9	8.78197279955207E-5
45.38	25	2.43943688876446E-4
45.4	-16	-1.56123960880926E-4
45.42	-25	-2.43943688876446E-4
45.44	17	1.65881708435984E-4
45.46	-9	-8.78197279955207E-5
45.48	-21	-2.04912698656215E-4
45.5	-41	-4.00067649757372E-4
45.52	-17	-1.65881708435984E-4
45.54	-12	-1.17092970660694E-4
45.56	23	2.24428193766331E-4
45.58	-13	-1.26850718215752E-4
45.6	-1	-9.75774755505785E-6
45.62	6	5.85464853303471E-5
45.64	-7	-6.8304232885405E-5
45.66	15	1.46366213325868E-4
45.68	1	9.75774755505785E-6
45.7	-1	-9.75774755505785E-6
45.72	31	3.02490174206794E-4
45.74	2	1.95154951101157E-5
45.76	30	2.92732426651736E-4
45.78	20	1.95154951101157E-4
45.8	22	2.14670446211273E-4
45.82	17	1.65881708435984E-4
45.84	3	2.92732426651736E-5
45.86	9	8.78197279955207E-5
45.88	-6	-5.85464853303471E-5
45.9	31	3.02490174206794E-4
45.92	51	4.97645125307951E-4
45.94	15	1.46366213325868E-4
45.96	-7	-6.8304232885405E-5
45.98	2	1.95154951101157E-5
46	-22	-2.14670446211273E-4
46.02	5	4.87887377752893E-5
46.04	36	3.51278911982083E-4
46.06	0	0
46.08	-1	-9.75774755505785E-6
46.1	30	2.92732426651736E-4
46.12	53	5.17160620418066E-4
46.14	6	5.85464853303471E-5
46.16	-3	-2.92732426651736E-5
46.18	4	3.90309902202314E-5
46.2	20	1.95154951101157E-4
46.22	2	1.95154951101157E-5
46.24	-19	-1.85397203546099E-4
46.26	18	1.75639455991041E-4
46.28	9	8.78197279955207E-5
46.3	-24	-2.34185941321389E-4
46.32	13	1.26850718215752E-4
46.34	17	1.65881708435984E-4
46.36	9	8.78197279955207E-5
46.38	-4	-3.90309902202314E-5
46.4	-23	-2.24428193766331E-4
46.42	-31	-3.02490174206794E-4
46.44	0	0
46.46	-30	-2.92732426651736E-4
46.48	-44	-4.29340892422546E-4
46.5	-9	-8.78197279955207E-5
46.52	-48	-4.68371882642777E-4
46.54	2	1.95154951101157E-5
46.56	14	1.3660846577081E-4
46.58	1	9.75774755505785E-6
46.6	20	1.95154951101157E-4
46.62	27	2.63459183986562E-4
46.64	-49	-4.78129630197835E-4
46.66	-24	-2.34185941321389E-4
46.68	5	4.87887377752893E-5
46.7	-13	-1.26850718215752E-4
46.72	2	1.95154951101157E-5
46.74	9	8.78197279955207E-5
46.76	1	9.75774755505785E-6
46.78	9	8.78197279955207E-5
46.8	-9	-8.78197279955207E-5
46.82	-6	-5.85464853303471E-5
46.84	3	2.92732426651736E-5
46.86	-24	-2.34185941321389E-4
46.88	-3	-2.92732426651736E-5
46.9	16	1.56123960880926E-4
46.92	18	1.75639455991041E-4
46.94	3	2.92732426651736E-5
46.96	17	1.65881708435984E-4
46.98	0	0
47	11	1.07335223105636E-4
47.02	0	0
47.04	-3	-2.92732426651736E-5
47.06	-12	-1.17092970660694E-4
47.08	8	7.80619804404628E-5
47.1	6	5.85464853303471E-5
47.12	31	3.02490174206794E-4
47.14	-9	-8.78197279955207E-5
47.16	0	0
47.18	-14	-1.3660846577081E-4
47.2	-12	-1.17092970660694E-4
47.22	-9	-8.78197279955207E-5
47.24	6	5.85464853303471E-5
47.26	6	5.85464853303471E-5
47.28	7	6.8304232885405E-5
47.3	0	0
47.32	41	4.00067649757372E-4
47.34	43	4.19583144867488E-4
47.36	-8	-7.80619804404628E-5
47.38	-13	-1.26850718215752E-4
47.4	-33	-3.22005669316909E-4
47.42	3	2.92732426651736E-5
47.44	-10	-9.75774755505786E-5
47.46	20	1.95154951101157E-4
47.48	-15	-1.46366213325868E-4
47.5	2	1.95154951101157E-5
47.52	-26	-2.53701436431504E-4
47.54	1	9.75774755505785E-6
47.56	-2	-1.95154951101157E-5
47.58	-13	-1.26850718215752E-4
47.6	13	1.26850718215752E-4
47.62	19	1.85397203546099E-4
47.64	3	2.92732426651736E-5
47.66	24	2.34185941321389E-4
47.68	6	5.85464853303471E-5
47.7	-15	-1.46366213325868E-4
47.72	-2	-1.95154951101157E-5
47.74	-5	-4.87887377752893E-5
47.76	-20	-1.95154951101157E-4
47.78	8	7.80619804404628E-5
47.8	3	2.92732426651736E-5
47.82	-23	-2.24428193766331E-4
47.84	-2	-1.95154951101157E-5
47.86	44	4.29340892422546E-4
47.88	15	1.46366213325868E-4
47.9	-4	-3.90309902202314E-5
47.92	40	3.90309902202314E-4
47.94	-1	-9.75774755505785E-6
47.96	0	0
47.98	39	3.80552154647256E-4
48	9	8.78197279955207E-5
48.02	-15	-1.46366213325868E-4
48.04	-2	-1.95154951101157E-5
48.06	-11	-1.07335223105636E-4
48.08	19	1.85397203546099E-4
48.1	21	2.04912698656215E-4
48.12	10	9.75774755505786E-5
48.14	10	9.75774755505786E-5
48.16	39	3.80552154647256E-4
48.18	-18	-1.75639455991041E-4
48.2	2	1.95154951101157E-5
48.22	17	1.65881708435984E-4
48.24	18	1.75639455991041E-4
48.26	20	1.95154951101157E-4
48.28	-21	-2.04912698656215E-4
48.3	-39	-3.80552154647256E-4
48.32	-30	-2.92732426651736E-4
48.34	-15	-1.46366213325868E-4
48.36	28	2.7321693154162E-4
48.38	11	1.07335223105636E-4
48.4	-4	-3.90309902202314E-5
48.42	10	9.75774755505786E-5
48.44	-1	-9.75774755505785E-6
48.46	-14	-1.3660846577081E-4
48.48	19	1.85397203546099E-4
48.5	17	1.65881708435984E-4
48.52	5	4.87887377752893E-5
48.54	-10	-9.75774755505786E-5
48.56	-13	-1.26850718215752E-4
