Time [µs]	D2, v0J4, 04.12.	D2, v0J4, 04.12.
16.88	17	2.84370137308913E-4
16.9	36	6.02195584889463E-4
16.92	24	4.01463723259642E-4
16.94	0	0
16.96	-2	-3.34553102716368E-5
16.98	12	2.00731861629821E-4
17	30	5.01829654074553E-4
17.02	-7	-1.17093585950729E-4
17.04	8	1.33821241086547E-4
17.06	37	6.18923240025282E-4
17.08	29	4.85101998938734E-4
17.1	26	4.34919033531279E-4
17.12	21	3.51280757852187E-4
17.14	4	6.69106205432737E-5
17.16	17	2.84370137308913E-4
17.18	42	7.02561515704374E-4
17.2	43	7.19289170840192E-4
17.22	9	1.50548896222366E-4
17.24	-8	-1.33821241086547E-4
17.26	13	2.17459516765639E-4
17.28	8	1.33821241086547E-4
17.3	18	3.01097792444732E-4
17.32	12	2.00731861629821E-4
17.34	12	2.00731861629821E-4
17.36	2	3.34553102716368E-5
17.38	21	3.51280757852187E-4
17.4	23	3.84736068123824E-4
17.42	6	1.00365930814911E-4
17.44	6	1.00365930814911E-4
17.46	6	1.00365930814911E-4
17.48	22	3.68008412988005E-4
17.5	-8	-1.33821241086547E-4
17.52	-10	-1.67276551358184E-4
17.54	0	0
17.56	10	1.67276551358184E-4
17.58	8	1.33821241086547E-4
17.6	17	2.84370137308913E-4
17.62	-2	-3.34553102716368E-5
17.64	6	1.00365930814911E-4
17.66	26	4.34919033531279E-4
17.68	20	3.34553102716368E-4
17.7	16	2.67642482173095E-4
17.72	-18	-3.01097792444732E-4
17.74	-23	-3.84736068123824E-4
17.76	6	1.00365930814911E-4
17.78	22	3.68008412988005E-4
17.8	38	6.356508951611E-4
17.82	2	3.34553102716368E-5
17.84	24	4.01463723259642E-4
17.86	41	6.85833860568555E-4
17.88	10	1.67276551358184E-4
17.9	13	2.17459516765639E-4
17.92	4	6.69106205432737E-5
17.94	8	1.33821241086547E-4
17.96	23	3.84736068123824E-4
17.98	36	6.02195584889463E-4
18	25	4.18191378395461E-4
18.02	12	2.00731861629821E-4
18.04	26	4.34919033531279E-4
18.06	40	6.69106205432737E-4
18.08	17	2.84370137308913E-4
18.1	6	1.00365930814911E-4
18.12	37	6.18923240025282E-4
18.14	7	1.17093585950729E-4
18.16	0	0
18.18	30	5.01829654074553E-4
18.2	15	2.50914827037276E-4
18.22	2	3.34553102716368E-5
18.24	15	2.50914827037276E-4
18.26	38	6.356508951611E-4
18.28	37	6.18923240025282E-4
18.3	32	5.3528496434619E-4
18.32	24	4.01463723259642E-4
18.34	22	3.68008412988005E-4
18.36	17	2.84370137308913E-4
18.38	16	2.67642482173095E-4
18.4	5	8.36382756790921E-5
18.42	19	3.1782544758055E-4
18.44	17	2.84370137308913E-4
18.46	-1	-1.67276551358184E-5
18.48	11	1.84004206494003E-4
18.5	31	5.18557309210371E-4
18.52	31	5.18557309210371E-4
18.54	31	5.18557309210371E-4
18.56	12	2.00731861629821E-4
18.58	8	1.33821241086547E-4
18.6	10	1.67276551358184E-4
18.62	17	2.84370137308913E-4
18.64	21	3.51280757852187E-4
18.66	7	1.17093585950729E-4
18.68	-3	-5.01829654074553E-5
18.7	6	1.00365930814911E-4
18.72	26	4.34919033531279E-4
18.74	27	4.51646688667097E-4
18.76	3	5.01829654074553E-5
18.78	12	2.00731861629821E-4
18.8	18	3.01097792444732E-4
18.82	4	6.69106205432737E-5
18.84	13	2.17459516765639E-4
18.86	20	3.34553102716368E-4
18.88	22	3.68008412988005E-4
18.9	19	3.1782544758055E-4
18.92	7	1.17093585950729E-4
18.94	12	2.00731861629821E-4
18.96	10	1.67276551358184E-4
18.98	24	4.01463723259642E-4
19	33	5.52012619482008E-4
19.02	16	2.67642482173095E-4
19.04	33	5.52012619482008E-4
19.06	20	3.34553102716368E-4
19.08	-8	-1.33821241086547E-4
19.1	37	6.18923240025282E-4
19.12	24	4.01463723259642E-4
19.14	-2	-3.34553102716368E-5
19.16	1	1.67276551358184E-5
19.18	20	3.34553102716368E-4
19.2	5	8.36382756790921E-5
19.22	8	1.33821241086547E-4
19.24	9	1.50548896222366E-4
19.26	30	5.01829654074553E-4
19.28	4	6.69106205432737E-5
19.3	6	1.00365930814911E-4
19.32	6	1.00365930814911E-4
19.34	-29	-4.85101998938734E-4
19.36	5	8.36382756790921E-5
19.38	-10	-1.67276551358184E-4
19.4	-12	-2.00731861629821E-4
19.42	-1	-1.67276551358184E-5
19.44	9	1.50548896222366E-4
19.46	-4	-6.69106205432737E-5
19.48	14	2.34187171901458E-4
19.5	14	2.34187171901458E-4
19.52	-18	-3.01097792444732E-4
19.54	26	4.34919033531279E-4
19.56	-8	-1.33821241086547E-4
19.58	26	4.34919033531279E-4
19.6	48	8.02927446519284E-4
19.62	-1	-1.67276551358184E-5
19.64	-7	-1.17093585950729E-4
19.66	4	6.69106205432737E-5
19.68	22	3.68008412988005E-4
19.7	23	3.84736068123824E-4
19.72	32	5.3528496434619E-4
19.74	19	3.1782544758055E-4
19.76	36	6.02195584889463E-4
19.78	5	8.36382756790921E-5
19.8	27	4.51646688667097E-4
19.82	30	5.01829654074553E-4
19.84	23	3.84736068123824E-4
19.86	31	5.18557309210371E-4
19.88	20	3.34553102716368E-4
19.9	26	4.34919033531279E-4
19.92	25	4.18191378395461E-4
19.94	0	0
19.96	-10	-1.67276551358184E-4
19.98	16	2.67642482173095E-4
20	17	2.84370137308913E-4
20.02	9	1.50548896222366E-4
20.04	11	1.84004206494003E-4
20.06	9	1.50548896222366E-4
20.08	10	1.67276551358184E-4
20.1	1	1.67276551358184E-5
20.12	20	3.34553102716368E-4
20.14	30	5.01829654074553E-4
20.16	-1	-1.67276551358184E-5
20.18	-3	-5.01829654074553E-5
20.2	-13	-2.17459516765639E-4
20.22	18	3.01097792444732E-4
20.24	7	1.17093585950729E-4
20.26	31	5.18557309210371E-4
20.28	42	7.02561515704374E-4
20.3	-10	-1.67276551358184E-4
20.32	-4	-6.69106205432737E-5
20.34	2	3.34553102716368E-5
20.36	13	2.17459516765639E-4
20.38	-13	-2.17459516765639E-4
20.4	-5	-8.36382756790921E-5
20.42	11	1.84004206494003E-4
20.44	23	3.84736068123824E-4
20.46	37	6.18923240025282E-4
20.48	17	2.84370137308913E-4
20.5	10	1.67276551358184E-4
20.52	10	1.67276551358184E-4
20.54	31	5.18557309210371E-4
20.56	46	7.69472136247647E-4
20.58	0	0
20.6	15	2.50914827037276E-4
20.62	18	3.01097792444732E-4
20.64	36	6.02195584889463E-4
20.66	20	3.34553102716368E-4
20.68	17	2.84370137308913E-4
20.7	-5	-8.36382756790921E-5
20.72	-6	-1.00365930814911E-4
20.74	19	3.1782544758055E-4
20.76	19	3.1782544758055E-4
20.78	21	3.51280757852187E-4
20.8	22	3.68008412988005E-4
20.82	12	2.00731861629821E-4
20.84	-7	-1.17093585950729E-4
20.86	-17	-2.84370137308913E-4
20.88	30	5.01829654074553E-4
20.9	14	2.34187171901458E-4
20.92	11	1.84004206494003E-4
20.94	37	6.18923240025282E-4
20.96	-12	-2.00731861629821E-4
20.98	7	1.17093585950729E-4
21	14	2.34187171901458E-4
21.02	22	3.68008412988005E-4
21.04	26	4.34919033531279E-4
21.06	24	4.01463723259642E-4
21.08	20	3.34553102716368E-4
21.1	10	1.67276551358184E-4
21.12	8	1.33821241086547E-4
21.14	44	7.36016825976011E-4
21.16	23	3.84736068123824E-4
21.18	16	2.67642482173095E-4
21.2	9	1.50548896222366E-4
21.22	21	3.51280757852187E-4
21.24	17	2.84370137308913E-4
21.26	13	2.17459516765639E-4
21.28	19	3.1782544758055E-4
21.3	30	5.01829654074553E-4
21.32	33	5.52012619482008E-4
21.34	-1	-1.67276551358184E-5
21.36	14	2.34187171901458E-4
21.38	32	5.3528496434619E-4
21.4	18	3.01097792444732E-4
21.42	45	7.52744481111829E-4
21.44	18	3.01097792444732E-4
21.46	15	2.50914827037276E-4
21.48	8	1.33821241086547E-4
21.5	40	6.69106205432737E-4
21.52	27	4.51646688667097E-4
21.54	44	7.36016825976011E-4
21.56	31	5.18557309210371E-4
21.58	29	4.85101998938734E-4
21.6	20	3.34553102716368E-4
21.62	25	4.18191378395461E-4
21.64	0	0
21.66	20	3.34553102716368E-4
21.68	31	5.18557309210371E-4
21.7	9	1.50548896222366E-4
21.72	-16	-2.67642482173095E-4
21.74	6	1.00365930814911E-4
21.76	18	3.01097792444732E-4
21.78	14	2.34187171901458E-4
21.8	12	2.00731861629821E-4
21.82	14	2.34187171901458E-4
21.84	34	5.68740274617826E-4
21.86	36	6.02195584889463E-4
21.88	32	5.3528496434619E-4
21.9	37	6.18923240025282E-4
21.92	-4	-6.69106205432737E-5
21.94	18	3.01097792444732E-4
21.96	33	5.52012619482008E-4
21.98	21	3.51280757852187E-4
22	8	1.33821241086547E-4
22.02	9	1.50548896222366E-4
22.04	1	1.67276551358184E-5
22.06	16	2.67642482173095E-4
22.08	23	3.84736068123824E-4
22.1	44	7.36016825976011E-4
22.12	27	4.51646688667097E-4
22.14	32	5.3528496434619E-4
22.16	34	5.68740274617826E-4
22.18	38	6.356508951611E-4
22.2	10	1.67276551358184E-4
22.22	-1	-1.67276551358184E-5
22.24	8	1.33821241086547E-4
22.26	1	1.67276551358184E-5
22.28	24	4.01463723259642E-4
22.3	39	6.52378550296919E-4
22.32	24	4.01463723259642E-4
22.34	11	1.84004206494003E-4
22.36	23	3.84736068123824E-4
22.38	58	9.70203997877468E-4
22.4	54	9.03293377334195E-4
22.42	10	1.67276551358184E-4
22.44	-16	-2.67642482173095E-4
22.46	-17	-2.84370137308913E-4
22.48	0	0
22.5	24	4.01463723259642E-4
22.52	15	2.50914827037276E-4
22.54	6	1.00365930814911E-4
22.56	9	1.50548896222366E-4
22.58	-1	-1.67276551358184E-5
22.6	16	2.67642482173095E-4
22.62	16	2.67642482173095E-4
22.64	2	3.34553102716368E-5
22.66	28	4.68374343802916E-4
22.68	23	3.84736068123824E-4
22.7	27	4.51646688667097E-4
22.72	19	3.1782544758055E-4
22.74	44	7.36016825976011E-4
22.76	12	2.00731861629821E-4
22.78	3	5.01829654074553E-5
22.8	13	2.17459516765639E-4
22.82	-13	-2.17459516765639E-4
22.84	9	1.50548896222366E-4
22.86	8	1.33821241086547E-4
22.88	-2	-3.34553102716368E-5
22.9	7	1.17093585950729E-4
22.92	-18	-3.01097792444732E-4
22.94	-20	-3.34553102716368E-4
22.96	19	3.1782544758055E-4
22.98	17	2.84370137308913E-4
23	4	6.69106205432737E-5
23.02	19	3.1782544758055E-4
23.04	13	2.17459516765639E-4
23.06	-7	-1.17093585950729E-4
23.08	10	1.67276551358184E-4
23.1	3	5.01829654074553E-5
23.12	9	1.50548896222366E-4
23.14	-5	-8.36382756790921E-5
23.16	0	0
23.18	1	1.67276551358184E-5
23.2	3	5.01829654074553E-5
23.22	43	7.19289170840192E-4
23.24	44	7.36016825976011E-4
23.26	29	4.85101998938734E-4
23.28	31	5.18557309210371E-4
23.3	39	6.52378550296919E-4
23.32	34	5.68740274617826E-4
23.34	16	2.67642482173095E-4
23.36	0	0
23.38	20	3.34553102716368E-4
23.4	37	6.18923240025282E-4
23.42	9	1.50548896222366E-4
23.44	-1	-1.67276551358184E-5
23.46	36	6.02195584889463E-4
23.48	20	3.34553102716368E-4
23.5	-8	-1.33821241086547E-4
23.52	7	1.17093585950729E-4
23.54	2	3.34553102716368E-5
23.56	-1	-1.67276551358184E-5
23.58	10	1.67276551358184E-4
23.6	19	3.1782544758055E-4
23.62	14	2.34187171901458E-4
23.64	20	3.34553102716368E-4
23.66	25	4.18191378395461E-4
23.68	35	5.85467929753645E-4
23.7	12	2.00731861629821E-4
23.72	23	3.84736068123824E-4
23.74	10	1.67276551358184E-4
23.76	11	1.84004206494003E-4
23.78	22	3.68008412988005E-4
23.8	19	3.1782544758055E-4
23.82	42	7.02561515704374E-4
23.84	12	2.00731861629821E-4
23.86	18	3.01097792444732E-4
23.88	7	1.17093585950729E-4
23.9	9	1.50548896222366E-4
23.92	22	3.68008412988005E-4
23.94	16	2.67642482173095E-4
23.96	-1	-1.67276551358184E-5
23.98	-6	-1.00365930814911E-4
24	-9	-1.50548896222366E-4
24.02	20	3.34553102716368E-4
24.04	15	2.50914827037276E-4
24.06	8	1.33821241086547E-4
24.08	1	1.67276551358184E-5
24.1	-11	-1.84004206494003E-4
24.12	-2	-3.34553102716368E-5
24.14	6	1.00365930814911E-4
24.16	19	3.1782544758055E-4
24.18	6	1.00365930814911E-4
24.2	9	1.50548896222366E-4
24.22	14	2.34187171901458E-4
24.24	-1	-1.67276551358184E-5
24.26	11	1.84004206494003E-4
24.28	12	2.00731861629821E-4
24.3	-3	-5.01829654074553E-5
24.32	7	1.17093585950729E-4
24.34	-2	-3.34553102716368E-5
24.36	44	7.36016825976011E-4
24.38	28	4.68374343802916E-4
24.4	6	1.00365930814911E-4
24.42	-7	-1.17093585950729E-4
24.44	22	3.68008412988005E-4
24.46	39	6.52378550296919E-4
24.48	18	3.01097792444732E-4
24.5	20	3.34553102716368E-4
24.52	8	1.33821241086547E-4
24.54	3	5.01829654074553E-5
24.56	28	4.68374343802916E-4
24.58	25	4.18191378395461E-4
24.6	-2	-3.34553102716368E-5
24.62	34	5.68740274617826E-4
24.64	13	2.17459516765639E-4
24.66	-1	-1.67276551358184E-5
24.68	-7	-1.17093585950729E-4
24.7	14	2.34187171901458E-4
24.72	11	1.84004206494003E-4
24.74	15	2.50914827037276E-4
24.76	-3	-5.01829654074553E-5
24.78	10	1.67276551358184E-4
24.8	33	5.52012619482008E-4
24.82	-3	-5.01829654074553E-5
24.84	-4	-6.69106205432737E-5
24.86	8	1.33821241086547E-4
24.88	29	4.85101998938734E-4
24.9	38	6.356508951611E-4
24.92	9	1.50548896222366E-4
24.94	11	1.84004206494003E-4
24.96	34	5.68740274617826E-4
24.98	-7	-1.17093585950729E-4
25	8	1.33821241086547E-4
25.02	29	4.85101998938734E-4
25.04	14	2.34187171901458E-4
25.06	7	1.17093585950729E-4
25.08	17	2.84370137308913E-4
25.1	27	4.51646688667097E-4
25.12	5	8.36382756790921E-5
25.14	10	1.67276551358184E-4
25.16	17	2.84370137308913E-4
25.18	0	0
25.2	-4	-6.69106205432737E-5
25.22	-19	-3.1782544758055E-4
25.24	26	4.34919033531279E-4
25.26	39	6.52378550296919E-4
25.28	47	7.86199791383466E-4
25.3	29	4.85101998938734E-4
25.32	5	8.36382756790921E-5
25.34	18	3.01097792444732E-4
25.36	20	3.34553102716368E-4
25.38	29	4.85101998938734E-4
25.4	46	7.69472136247647E-4
25.42	-5	-8.36382756790921E-5
25.44	12	2.00731861629821E-4
25.46	20	3.34553102716368E-4
25.48	11	1.84004206494003E-4
25.5	-18	-3.01097792444732E-4
25.52	18	3.01097792444732E-4
25.54	14	2.34187171901458E-4
25.56	28	4.68374343802916E-4
25.58	32	5.3528496434619E-4
25.6	17	2.84370137308913E-4
25.62	1	1.67276551358184E-5
25.64	8	1.33821241086547E-4
25.66	14	2.34187171901458E-4
25.68	7	1.17093585950729E-4
25.7	20	3.34553102716368E-4
25.72	53	8.86565722198376E-4
25.74	18	3.01097792444732E-4
25.76	20	3.34553102716368E-4
25.78	12	2.00731861629821E-4
25.8	11	1.84004206494003E-4
25.82	-24	-4.01463723259642E-4
25.84	13	2.17459516765639E-4
25.86	25	4.18191378395461E-4
25.88	0	0
25.9	24	4.01463723259642E-4
25.92	32	5.3528496434619E-4
25.94	27	4.51646688667097E-4
25.96	-3	-5.01829654074553E-5
25.98	13	2.17459516765639E-4
26	15	2.50914827037276E-4
26.02	9	1.50548896222366E-4
26.04	7	1.17093585950729E-4
26.06	12	2.00731861629821E-4
26.08	14	2.34187171901458E-4
26.1	-16	-2.67642482173095E-4
26.12	13	2.17459516765639E-4
26.14	6	1.00365930814911E-4
26.16	23	3.84736068123824E-4
26.18	25	4.18191378395461E-4
26.2	11	1.84004206494003E-4
26.22	-8	-1.33821241086547E-4
26.24	-9	-1.50548896222366E-4
26.26	26	4.34919033531279E-4
26.28	14	2.34187171901458E-4
26.3	-5	-8.36382756790921E-5
26.32	22	3.68008412988005E-4
26.34	52	8.69838067062558E-4
26.36	10	1.67276551358184E-4
26.38	39	6.52378550296919E-4
26.4	26	4.34919033531279E-4
26.42	12	2.00731861629821E-4
26.44	10	1.67276551358184E-4
26.46	16	2.67642482173095E-4
26.48	19	3.1782544758055E-4
26.5	-19	-3.1782544758055E-4
26.52	-4	-6.69106205432737E-5
26.54	22	3.68008412988005E-4
26.56	-19	-3.1782544758055E-4
26.58	-9	-1.50548896222366E-4
26.6	9	1.50548896222366E-4
26.62	17	2.84370137308913E-4
26.64	18	3.01097792444732E-4
26.66	31	5.18557309210371E-4
26.68	10	1.67276551358184E-4
26.7	1	1.67276551358184E-5
26.72	8	1.33821241086547E-4
26.74	-2	-3.34553102716368E-5
26.76	6	1.00365930814911E-4
26.78	24	4.01463723259642E-4
26.8	43	7.19289170840192E-4
26.82	30	5.01829654074553E-4
26.84	41	6.85833860568555E-4
26.86	18	3.01097792444732E-4
26.88	12	2.00731861629821E-4
26.9	6	1.00365930814911E-4
26.92	1	1.67276551358184E-5
26.94	1	1.67276551358184E-5
26.96	-4	-6.69106205432737E-5
26.98	-22	-3.68008412988005E-4
27	-14	-2.34187171901458E-4
27.02	22	3.68008412988005E-4
27.04	24	4.01463723259642E-4
27.06	2	3.34553102716368E-5
27.08	21	3.51280757852187E-4
27.1	-10	-1.67276551358184E-4
27.12	11	1.84004206494003E-4
27.14	4	6.69106205432737E-5
27.16	-6	-1.00365930814911E-4
27.18	10	1.67276551358184E-4
27.2	17	2.84370137308913E-4
27.22	-10	-1.67276551358184E-4
27.24	0	0
27.26	5	8.36382756790921E-5
27.28	23	3.84736068123824E-4
27.3	1	1.67276551358184E-5
27.32	7	1.17093585950729E-4
27.34	30	5.01829654074553E-4
27.36	2	3.34553102716368E-5
27.38	6	1.00365930814911E-4
27.4	-2	-3.34553102716368E-5
27.42	-13	-2.17459516765639E-4
27.44	10	1.67276551358184E-4
27.46	13	2.17459516765639E-4
27.48	31	5.18557309210371E-4
27.5	28	4.68374343802916E-4
27.52	14	2.34187171901458E-4
27.54	6	1.00365930814911E-4
27.56	1	1.67276551358184E-5
27.58	-5	-8.36382756790921E-5
27.6	4	6.69106205432737E-5
27.62	8	1.33821241086547E-4
27.64	-21	-3.51280757852187E-4
27.66	-27	-4.51646688667097E-4
27.68	7	1.17093585950729E-4
27.7	-1	-1.67276551358184E-5
27.72	-11	-1.84004206494003E-4
27.74	10	1.67276551358184E-4
27.76	-2	-3.34553102716368E-5
27.78	3	5.01829654074553E-5
27.8	-25	-4.18191378395461E-4
27.82	-21	-3.51280757852187E-4
27.84	-8	-1.33821241086547E-4
27.86	-7	-1.17093585950729E-4
27.88	15	2.50914827037276E-4
27.9	23	3.84736068123824E-4
27.92	16	2.67642482173095E-4
27.94	-3	-5.01829654074553E-5
27.96	3	5.01829654074553E-5
27.98	3	5.01829654074553E-5
28	-4	-6.69106205432737E-5
28.02	-12	-2.00731861629821E-4
28.04	13	2.17459516765639E-4
28.06	8	1.33821241086547E-4
28.08	13	2.17459516765639E-4
28.1	42	7.02561515704374E-4
28.12	51	8.5311041192674E-4
28.14	27	4.51646688667097E-4
28.16	16	2.67642482173095E-4
28.18	-10	-1.67276551358184E-4
28.2	-8	-1.33821241086547E-4
28.22	16	2.67642482173095E-4
28.24	30	5.01829654074553E-4
28.26	42	7.02561515704374E-4
28.28	10	1.67276551358184E-4
28.3	-10	-1.67276551358184E-4
28.32	-22	-3.68008412988005E-4
28.34	13	2.17459516765639E-4
28.36	2	3.34553102716368E-5
28.38	-5	-8.36382756790921E-5
28.4	1	1.67276551358184E-5
28.42	4	6.69106205432737E-5
28.44	-7	-1.17093585950729E-4
28.46	6	1.00365930814911E-4
28.48	1	1.67276551358184E-5
28.5	4	6.69106205432737E-5
28.52	-14	-2.34187171901458E-4
28.54	14	2.34187171901458E-4
28.56	15	2.50914827037276E-4
28.58	10	1.67276551358184E-4
28.6	-18	-3.01097792444732E-4
28.62	2	3.34553102716368E-5
28.64	28	4.68374343802916E-4
28.66	20	3.34553102716368E-4
28.68	13	2.17459516765639E-4
28.7	1	1.67276551358184E-5
28.72	16	2.67642482173095E-4
28.74	28	4.68374343802916E-4
28.76	33	5.52012619482008E-4
28.78	23	3.84736068123824E-4
28.8	13	2.17459516765639E-4
28.82	11	1.84004206494003E-4
28.84	13	2.17459516765639E-4
28.86	36	6.02195584889463E-4
28.88	-2	-3.34553102716368E-5
28.9	28	4.68374343802916E-4
28.92	22	3.68008412988005E-4
28.94	15	2.50914827037276E-4
28.96	7	1.17093585950729E-4
28.98	16	2.67642482173095E-4
29	22	3.68008412988005E-4
29.02	23	3.84736068123824E-4
29.04	1	1.67276551358184E-5
29.06	-15	-2.50914827037276E-4
29.08	6	1.00365930814911E-4
29.1	5	8.36382756790921E-5
29.12	14	2.34187171901458E-4
29.14	16	2.67642482173095E-4
29.16	10	1.67276551358184E-4
29.18	8	1.33821241086547E-4
29.2	16	2.67642482173095E-4
29.22	22	3.68008412988005E-4
29.24	36	6.02195584889463E-4
29.26	15	2.50914827037276E-4
29.28	29	4.85101998938734E-4
29.3	18	3.01097792444732E-4
29.32	-1	-1.67276551358184E-5
29.34	-4	-6.69106205432737E-5
29.36	26	4.34919033531279E-4
29.38	37	6.18923240025282E-4
29.4	12	2.00731861629821E-4
29.42	23	3.84736068123824E-4
29.44	-19	-3.1782544758055E-4
29.46	32	5.3528496434619E-4
29.48	27	4.51646688667097E-4
29.5	19	3.1782544758055E-4
29.52	27	4.51646688667097E-4
29.54	20	3.34553102716368E-4
29.56	14	2.34187171901458E-4
29.58	18	3.01097792444732E-4
29.6	-4	-6.69106205432737E-5
29.62	1	1.67276551358184E-5
29.64	-13	-2.17459516765639E-4
29.66	-14	-2.34187171901458E-4
29.68	-2	-3.34553102716368E-5
29.7	0	0
29.72	-9	-1.50548896222366E-4
29.74	22	3.68008412988005E-4
29.76	-3	-5.01829654074553E-5
29.78	11	1.84004206494003E-4
29.8	5	8.36382756790921E-5
29.82	14	2.34187171901458E-4
29.84	-30	-5.01829654074553E-4
29.86	-6	-1.00365930814911E-4
29.88	-12	-2.00731861629821E-4
29.9	9	1.50548896222366E-4
29.92	33	5.52012619482008E-4
29.94	2	3.34553102716368E-5
29.96	-11	-1.84004206494003E-4
29.98	-28	-4.68374343802916E-4
30	22	3.68008412988005E-4
30.02	8	1.33821241086547E-4
30.04	3	5.01829654074553E-5
30.06	-8	-1.33821241086547E-4
30.08	21	3.51280757852187E-4
30.1	7	1.17093585950729E-4
30.12	-7	-1.17093585950729E-4
30.14	10	1.67276551358184E-4
30.16	-11	-1.84004206494003E-4
30.18	-12	-2.00731861629821E-4
30.2	-21	-3.51280757852187E-4
30.22	-33	-5.52012619482008E-4
30.24	4	6.69106205432737E-5
30.26	38	6.356508951611E-4
30.28	6	1.00365930814911E-4
30.3	12	2.00731861629821E-4
30.32	22	3.68008412988005E-4
30.34	-2	-3.34553102716368E-5
30.36	22	3.68008412988005E-4
30.38	19	3.1782544758055E-4
30.4	-16	-2.67642482173095E-4
30.42	-25	-4.18191378395461E-4
30.44	-1	-1.67276551358184E-5
30.46	7	1.17093585950729E-4
30.48	-7	-1.17093585950729E-4
30.5	11	1.84004206494003E-4
30.52	-1	-1.67276551358184E-5
30.54	5	8.36382756790921E-5
30.56	-5	-8.36382756790921E-5
30.58	10	1.67276551358184E-4
30.6	-7	-1.17093585950729E-4
30.62	-6	-1.00365930814911E-4
30.64	15	2.50914827037276E-4
30.66	28	4.68374343802916E-4
30.68	35	5.85467929753645E-4
30.7	15	2.50914827037276E-4
30.72	-8	-1.33821241086547E-4
30.74	-8	-1.33821241086547E-4
30.76	11	1.84004206494003E-4
30.78	8	1.33821241086547E-4
30.8	27	4.51646688667097E-4
30.82	-6	-1.00365930814911E-4
30.84	9	1.50548896222366E-4
30.86	12	2.00731861629821E-4
30.88	-6	-1.00365930814911E-4
30.9	-19	-3.1782544758055E-4
30.92	-36	-6.02195584889463E-4
30.94	16	2.67642482173095E-4
30.96	23	3.84736068123824E-4
30.98	10	1.67276551358184E-4
31	3	5.01829654074553E-5
31.02	10	1.67276551358184E-4
31.04	32	5.3528496434619E-4
31.06	28	4.68374343802916E-4
31.08	14	2.34187171901458E-4
31.1	9	1.50548896222366E-4
31.12	-9	-1.50548896222366E-4
31.14	10	1.67276551358184E-4
31.16	-3	-5.01829654074553E-5
31.18	-1	-1.67276551358184E-5
31.2	-1	-1.67276551358184E-5
31.22	6	1.00365930814911E-4
31.24	-17	-2.84370137308913E-4
31.26	-9	-1.50548896222366E-4
31.28	-6	-1.00365930814911E-4
31.3	1	1.67276551358184E-5
31.32	28	4.68374343802916E-4
31.34	9	1.50548896222366E-4
31.36	0	0
31.38	-3	-5.01829654074553E-5
31.4	30	5.01829654074553E-4
31.42	11	1.84004206494003E-4
31.44	-39	-6.52378550296919E-4
31.46	11	1.84004206494003E-4
31.48	1	1.67276551358184E-5
31.5	-26	-4.34919033531279E-4
31.52	3	5.01829654074553E-5
31.54	15	2.50914827037276E-4
31.56	1	1.67276551358184E-5
31.58	1	1.67276551358184E-5
31.6	7	1.17093585950729E-4
31.62	6	1.00365930814911E-4
31.64	-3	-5.01829654074553E-5
31.66	-5	-8.36382756790921E-5
31.68	-12	-2.00731861629821E-4
31.7	24	4.01463723259642E-4
31.72	33	5.52012619482008E-4
31.74	17	2.84370137308913E-4
31.76	11	1.84004206494003E-4
31.78	16	2.67642482173095E-4
31.8	37	6.18923240025282E-4
31.82	3	5.01829654074553E-5
31.84	11	1.84004206494003E-4
31.86	-5	-8.36382756790921E-5
31.88	12	2.00731861629821E-4
31.9	-9	-1.50548896222366E-4
31.92	3	5.01829654074553E-5
31.94	-12	-2.00731861629821E-4
31.96	3	5.01829654074553E-5
31.98	18	3.01097792444732E-4
32	-7	-1.17093585950729E-4
32.02	15	2.50914827037276E-4
32.04	-2	-3.34553102716368E-5
32.06	12	2.00731861629821E-4
32.08	13	2.17459516765639E-4
32.1	0	0
32.12	-2	-3.34553102716368E-5
32.14	8	1.33821241086547E-4
32.16	38	6.356508951611E-4
32.18	4	6.69106205432737E-5
32.2	-16	-2.67642482173095E-4
32.22	7	1.17093585950729E-4
32.24	9	1.50548896222366E-4
32.26	14	2.34187171901458E-4
32.28	5	8.36382756790921E-5
32.3	-5	-8.36382756790921E-5
32.32	-25	-4.18191378395461E-4
32.34	5	8.36382756790921E-5
32.36	8	1.33821241086547E-4
32.38	-18	-3.01097792444732E-4
32.4	-8	-1.33821241086547E-4
32.42	21	3.51280757852187E-4
32.44	61	0.00102038696328492
32.46	9	1.50548896222366E-4
32.48	-8	-1.33821241086547E-4
32.5	10	1.67276551358184E-4
32.52	11	1.84004206494003E-4
32.54	3	5.01829654074553E-5
32.56	6	1.00365930814911E-4
32.58	0	0
32.6	-19	-3.1782544758055E-4
32.62	3	5.01829654074553E-5
32.64	6	1.00365930814911E-4
32.66	6	1.00365930814911E-4
32.68	-10	-1.67276551358184E-4
32.7	-7	-1.17093585950729E-4
32.72	17	2.84370137308913E-4
32.74	5	8.36382756790921E-5
32.76	-3	-5.01829654074553E-5
32.78	-6	-1.00365930814911E-4
32.8	-24	-4.01463723259642E-4
32.82	-4	-6.69106205432737E-5
32.84	5	8.36382756790921E-5
32.86	-4	-6.69106205432737E-5
32.88	-48	-8.02927446519284E-4
32.9	-9	-1.50548896222366E-4
32.92	9	1.50548896222366E-4
32.94	10	1.67276551358184E-4
32.96	13	2.17459516765639E-4
32.98	12	2.00731861629821E-4
33	16	2.67642482173095E-4
33.02	18	3.01097792444732E-4
33.04	1	1.67276551358184E-5
33.06	5	8.36382756790921E-5
33.08	9	1.50548896222366E-4
